Function,Times,combination590,combination593
F1,Times1,5.90617518945502e-05,0.0001847372515510274
F1,Times2,0.0001452781481347234,0.0003846404877272547
F1,Times3,4.761401314035656e-05,0.0001636358806230793
F1,Times4,5.435226236133398e-05,0.0002977268069163705
F1,Times5,6.902739366721134e-05,0.0004642765208134292
F1,Times6,6.056745410380397e-05,0.0003716108115598825
F1,Times7,0.0001181531615249993,0.0003088795484197897
F1,Times8,4.955684758251576e-05,0.0003936844030753118
F1,Times9,0.0001090280926981368,0.0003438009992075878
F1,Times10,5.171673321717254e-05,0.0003269763892082534
F2,Times1,0.0423496391069233,0.09426453342631569
F2,Times2,0.0313715667461742,0.09040593930852814
F2,Times3,0.04614554196480969,0.06088016522405071
F2,Times4,0.04118237814816555,0.06889420658955148
F2,Times5,0.03389210961447808,0.06795512128259307
F2,Times6,0.04586002956749557,0.08721500339083388
F2,Times7,0.0324075606880147,0.06047589134954712
F2,Times8,0.04914378226989341,0.06884218830457467
F2,Times9,0.02790472185831516,0.07099532636012151
F2,Times10,0.04153113373708189,0.06300502382025575
F3,Times1,0.002975038432267029,0.01642022037216756
F3,Times2,0.006424891612332011,0.01295530978237002
F3,Times3,0.002892794672893889,0.0201708048294177
F3,Times4,0.00323085760995892,0.01850568947522481
F3,Times5,0.002440509512598518,0.01528412720346414
F3,Times6,0.00211995228529409,0.03736799387780077
F3,Times7,0.004182575563074913,0.01722861765248719
F3,Times8,0.002680844315775668,0.01902488632246173
F3,Times9,0.003418986149902103,0.02200257481621522
F3,Times10,0.004413450809098597,0.01507987366753394
F4,Times1,0.06987862113828269,0.131019073591879
F4,Times2,0.09268959446529357,0.1550310848310692
F4,Times3,0.1065167855603452,0.1340786243099041
F4,Times4,0.09287967395087982,0.109392503380173
F4,Times5,0.1070005814239127,0.09283057998594102
F4,Times6,0.1034803311806752,0.1080781899254775
F4,Times7,0.07442257653704454,0.1069216826410384
F4,Times8,0.07305427631785888,0.1094227406498312
F4,Times9,0.09426332878794963,0.1202229576289613
F4,Times10,0.07458116162637762,0.150690268765777
F5,Times1,46.33748708195888,90.73700608106977
F5,Times2,37.11812643159107,38.07537801160385
F5,Times3,38.26823280962825,29.01978571929175
F5,Times4,43.38645886068317,100.9533468103301
F5,Times5,46.76504569560373,91.33480351544014
F5,Times6,45.11736287565461,45.86363549198575
F5,Times7,45.69022249165079,47.42762522976576
