Function,Times,combination592,combination572
F1,Times1,9.802219956138805e-05,4.94397013812633e-05
F1,Times2,9.332985813234662e-05,5.7857799724282e-05
F1,Times3,9.183653652363472e-05,4.881688919593977e-05
F1,Times4,6.762807211322325e-05,4.990888060237768e-05
F1,Times5,9.27136283745072e-05,4.957833652421419e-05
F1,Times6,4.764487325715731e-05,4.852277748208982e-05
F1,Times7,6.225376642183877e-05,4.928560382400483e-05
F1,Times8,7.147304596558554e-05,4.840721330173595e-05
F1,Times9,4.778986016512642e-05,4.858669537096892e-05
F1,Times10,0.0001540952396842437,4.817156674173662e-05
F2,Times1,0.05078290025285098,0.02247594151438043
F2,Times2,0.04261610048687903,0.03758284874586326
F2,Times3,0.04538115418290273,0.03255920498059561
F2,Times4,0.03779758825990931,0.02124932325899426
F2,Times5,0.04785330295443113,0.03461349992389878
F2,Times6,0.05754322488767694,0.03214608480081033
F2,Times7,0.04621880621180069,0.02905125163032168
F2,Times8,0.05114636961802865,0.03451327896783768
F2,Times9,0.05255723697146492,0.03033909699497545
F2,Times10,0.02822361522787942,0.02805791799878599
F3,Times1,0.002967463134239818,0.00381208208127597
F3,Times2,0.004204126208849419,0.003078070831242398
F3,Times3,0.004426435925264968,0.002043328082070553
F3,Times4,0.003722974526612854,0.001792704268645153
F3,Times5,0.01080616196755023,0.001260154760646259
F3,Times6,0.00195106330349887,0.003337491588562598
F3,Times7,0.01094541824005855,0.001863985804059899
F3,Times8,0.004406449649156924,0.00321504399667834
F3,Times9,0.005533182914133498,0.002036301496235908
F3,Times10,0.005829486618812744,0.001910447865949519
F4,Times1,0.67087649397354,0.2268820587772097
F4,Times2,6.3572009807584,2.039337882556912
F4,Times3,0.2056763374740311,0.1022488789395143
F4,Times4,1.843784302006748,0.3986763616560515
F4,Times5,0.4443487650850551,0.140174014942915
F4,Times6,0.1989801844148732,2.836228254308992
F4,Times7,8.186744141777552,0.3743730448489844
F4,Times8,0.1743598385962276,0.4232955020525365
F4,Times9,3.526520940794934,0.2711336219555109
F4,Times10,0.518370680656588,2.037636636245284
F5,Times1,47.05851129199453,98.58461416854358
F5,Times2,112.7478816026377,46.38144698650616
F5,Times3,47.08556677062627,145.2335091477442
F5,Times4,47.11512404255851,43.39015852255292
F5,Times5,43.98644918145771,100.0137585392534
F5,Times6,46.90037162429143,96.80437579686158
F5,Times7,47.24114790354047,92.70541317115998
F5,Times8,42.71115341163037,46.84510692536518
F5,Times9,42.31719755088996,152.2524735438442
F5,Times10,97.10104092354368,106.2135997895437
F6,Times1,9.656924944890166e-05,5.478019873835769e-05
F6,Times2,0.0001060558321694821,4.993014294572296e-05
F6,Times3,8.876331359695444e-05,4.955822191532201e-05
F6,Times4,0.0001258669479704434,4.934954798791324e-05
F6,Times5,4.977277710991994e-05,4.962223308075494e-05
F6,Times6,0.0001168388043178079,5.282452664830845e-05
F6,Times7,7.678433052311055e-05,4.911589074189278e-05
F6,Times8,0.0001075054569603886,4.893401497419212e-05
F6,Times9,6.703125787767485e-05,4.559008874622872e-05
F6,Times10,8.921148716985467e-05,4.818912283026418e-05
F7,Times1,21.18090363022141,14.64336751146397
F7,Times2,16.94445223455905,19.02782600558103
F7,Times3,18.86863427262861,16.55628761682999
F7,Times4,15.58404175895679,19.998033115169
F7,Times5,18.72107942654551,18.97649314919684
F7,Times6,20.06344482871665,16.71725673886796
F7,Times7,18.95497006446235,20.43488992531595
F7,Times8,16.86107832830837,14.9852361702801
F7,Times9,14.66235550111572,15.50973777272792
F7,Times10,19.42575332286004,18.19171074428768
F8,Times1,-14115.80520383778,-16448.26740595329
F8,Times2,-14394.78088919051,-14868.96779497084
F8,Times3,-13601.0498943102,-15260.68275227831
F8,Times4,-15124.18376698829,-16112.80845657342
F8,Times5,-13762.89910216572,-15398.99508537783
F8,Times6,-14809.82691759687,-14787.90198600327
F8,Times7,-13881.4537824467,-16087.97991018211
F8,Times8,-13581.95469901921,-14966.1934113735
F8,Times9,-12694.30159009032,-15342.61540126968
F8,Times10,-11925.57285506317,-16090.06752615003
F9,Times1,0.007795701324976534,0.009137913938181086
F9,Times2,0.01623870226413082,0.005513972025214642
F9,Times3,0.01401389410672671,0.006002551000117151
F9,Times4,0.0193097560650628,0.007290706550776349
F9,Times5,0.01275665871806098,0.006802366428763307
F9,Times6,0.04840509791667813,0.01040984013671675
F9,Times7,0.009098859088009448,0.00552211058382035
F9,Times8,0.02286386472427537,0.009346826287721655
F9,Times9,0.01858919436217299,0.008678541838813558
F9,Times10,0.01592347620209722,0.008329426066639556
F10,Times1,0.005385391727084965,0.00308802932483232
F10,Times2,0.004632217573384168,0.003776236895838281
F10,Times3,0.01050973420618817,0.002783457230528086
F10,Times4,0.005499106942483678,0.00344695475751422
F10,Times5,0.006132490733939733,0.003391636388673902
F10,Times6,0.005925480936998184,0.003197904611699443
F10,Times7,0.003541222824797075,0.002922494205538584
F10,Times8,0.004938493754533368,0.003021908080171443
F10,Times9,0.003830537201949369,0.002940372874228103
F10,Times10,0.008171267719689013,0.003398724833949984
F11,Times1,0.007399087701175588,4.531691696796347e-05
F11,Times2,4.926068169386344e-05,0.01723727813997045
F11,Times3,0.009026372666551707,0.01232352866958297
F11,Times4,0.009862683580968645,4.997668524242549e-05
F11,Times5,0.007397985842427124,4.959561070860818e-05
F11,Times6,4.970095086753723e-05,0.01478136758357995
F11,Times7,0.01477580416959301,4.967977334024987e-05
F11,Times8,4.797763644681652e-05,0.01478136981606204
F11,Times9,4.998434332648127e-05,4.790977366297966e-05
F11,Times10,4.924817644003099e-05,0.01968128940468949
F12,Times1,9.581599337050135e-05,4.764923131548305e-05
F12,Times2,4.876437030824627e-05,4.782489435366504e-05
F12,Times3,4.864616828507019e-05,4.971522749791171e-05
F12,Times4,4.984457134389982e-05,4.77849994453293e-05
F12,Times5,4.943914386300806e-05,4.997897752345232e-05
F12,Times6,4.78596586269608e-05,4.858892782826716e-05
F12,Times7,4.855670918718669e-05,4.767741168034641e-05
F12,Times8,0.0001094294859294173,4.797711376045579e-05
F12,Times9,4.78276111680609e-05,4.662662937011627e-05
F12,Times10,4.861415039028073e-05,4.96704698749258e-05
F13,Times1,4.961624902704684e-05,4.94357704912838e-05
F13,Times2,4.610987298251606e-05,4.913920415995492e-05
F13,Times3,6.757777073549042e-05,4.877927107505692e-05
F13,Times4,4.54523433729271e-05,3.550577980169939e-05
F13,Times5,4.846534179265649e-05,3.567276748444407e-05
F13,Times6,6.821140471679511e-05,4.331090315619931e-05
F13,Times7,4.977771037080909e-05,4.98155988016793e-05
F13,Times8,4.033339047769105e-05,4.91052025509481e-05
F13,Times9,4.929189723993007e-05,4.987568386855789e-05
F13,Times10,4.88980251449038e-05,4.94760901166271e-05
F14,Times1,0.9980823705697658,0.9982743035255418
F14,Times2,0.9980053834675284,0.9980758002089345
F14,Times3,0.9980387764376777,0.9982445282127423
F14,Times4,2.98210515682317,0.9981939404652245
F14,Times5,1.992030900230659,1.992030900220722
F14,Times6,0.9980322809555265,0.9980051872292756
F14,Times7,3.968250105576386,0.999236495722382
F14,Times8,0.9980103244463119,0.9980038729315251
F14,Times9,2.982105156820395,0.9991131784922112
F14,Times10,2.982105156816801,0.9985137797947334
F15,Times1,0.0004647398290337849,0.0003524019789161473
F15,Times2,0.001223173599387599,0.0003455279761913235
