,,Combination1
F1,Times1,23236.0
F1,Times2,23928.0
F1,Times3,25470.0
F1,Times4,24383.0
F1,Times5,27007.0
F1,Times6,23641.0
F1,Times7,28398.0
F1,Times8,24428.0
F1,Times9,23152.0
F1,Times10,24737.0
F2,Times1,52748.0
F2,Times2,56122.0
F2,Times3,62619.0
F2,Times4,51946.0
F2,Times5,49941.0
F2,Times6,52752.0
F2,Times7,52090.0
F2,Times8,51538.0
F2,Times9,48901.0
F2,Times10,54240.0
F3,Times1,51367.0
F3,Times2,50595.0
F3,Times3,58560.0
F3,Times4,53216.0
F3,Times5,47765.0
F3,Times6,48946.0
F3,Times7,46342.0
F3,Times8,56112.0
F3,Times9,52770.0
F3,Times10,46963.0
F4,Times1,285173.0
F4,Times2,272490.0
F4,Times3,282324.0
F4,Times4,291085.0
F4,Times5,258770.0
F4,Times6,281054.0
F4,Times7,273226.0
F4,Times8,326432.0
F4,Times9,264286.0
F4,Times10,274431.0
F5,Times1,75849.0
F5,Times2,63566.0
F5,Times3,67506.0
F5,Times4,85341.0
F5,Times5,77258.0
F5,Times6,71140.0
F5,Times7,66442.0
F5,Times8,70126.0
F5,Times9,71468.0
F5,Times10,56771.0
F6,Times1,29263.0
F6,Times2,27959.0
F6,Times3,27141.0
F6,Times4,25439.0
F6,Times5,21649.0
F6,Times6,22730.0
F6,Times7,24505.0
F6,Times8,24234.0
F6,Times9,24790.0
F6,Times10,23913.0
F7,Times1,1000199.0
F7,Times2,1000199.0
F7,Times3,1000199.0
F7,Times4,1000199.0
F7,Times5,1000199.0
F7,Times6,1000199.0
F7,Times7,1000199.0
F7,Times8,1000199.0
F7,Times9,1000199.0
F7,Times10,1000199.0
F8,Times1,33813.0
F8,Times2,39886.0
F8,Times3,39673.0
F8,Times4,38578.0
F8,Times5,37404.0
F8,Times6,35049.0
F8,Times7,44825.0
F8,Times8,37572.0
F8,Times9,37697.0
F8,Times10,35359.0
F9,Times1,34447.0
F9,Times2,41279.0
F9,Times3,38183.0
F9,Times4,35611.0
F9,Times5,30670.0
F9,Times6,35565.0
F9,Times7,43520.0
F9,Times8,35727.0
F9,Times9,38855.0
F9,Times10,36027.0
F10,Times1,43052.0
F10,Times2,27650.0
F10,Times3,34818.0
F10,Times4,30610.0
F10,Times5,32856.0
F10,Times6,40171.0
F10,Times7,37056.0
F10,Times8,37246.0
F10,Times9,34797.0
F10,Times10,41724.0
F11,Times1,24359.0
F11,Times2,21377.0
F11,Times3,29039.0
F11,Times4,24303.0
F11,Times5,24752.0
F11,Times6,23607.0
F11,Times7,24468.0
F11,Times8,24357.0
F11,Times9,23149.0
F11,Times10,25430.0
F12,Times1,76000.0
F12,Times2,43992.0
F12,Times3,67038.0
F12,Times4,87488.0
F12,Times5,63457.0
F12,Times6,96871.0
F12,Times7,75930.0
F12,Times8,67642.0
F12,Times9,99102.0
F12,Times10,97895.0
F13,Times1,28596.0
F13,Times2,24023.0
F13,Times3,25677.0
F13,Times4,25290.0
F13,Times5,26236.0
F13,Times6,26002.0
F13,Times7,23744.0
F13,Times8,24642.0
F13,Times9,29338.0
F13,Times10,24716.0
F14,Times1,257.0
F14,Times2,403.0
F14,Times3,235.0
F14,Times4,8160.0
F14,Times5,8479.0
F14,Times6,8770.0
F14,Times7,247.0
F14,Times8,9517.0
F14,Times9,9754.0
F14,Times10,363.0
F15,Times1,56663.0
F15,Times2,26047.0
F15,Times3,29286.0
F15,Times4,55091.0
F15,Times5,63649.0
F15,Times6,18748.0
F15,Times7,57084.0
F15,Times8,58288.0
F15,Times9,23660.0
F15,Times10,28165.0
F16,Times1,517.0
F16,Times2,466.0
F16,Times3,935.0
F16,Times4,828.0
F16,Times5,696.0
F16,Times6,515.0
F16,Times7,812.0
F16,Times8,1116.0
F16,Times9,1343.0
F16,Times10,336.0
F17,Times1,486.0
F17,Times2,309.0
F17,Times3,408.0
F17,Times4,497.0
F17,Times5,395.0
F17,Times6,400.0
F17,Times7,471.0
F17,Times8,610.0
F17,Times9,358.0
F17,Times10,352.0
F18,Times1,309.0
F18,Times2,294.0
F18,Times3,225.0
F18,Times4,256.0
F18,Times5,285.0
F18,Times6,230.0
F18,Times7,248.0
F18,Times8,322.0
F18,Times9,272.0
F18,Times10,235.0
F19,Times1,4995.0
F19,Times2,5101.0
F19,Times3,4879.0
F19,Times4,4791.0
F19,Times5,5207.0
F19,Times6,5141.0
F19,Times7,4834.0
F19,Times8,4887.0
F19,Times9,5728.0
F19,Times10,4990.0
F20,Times1,716.0
F20,Times2,11948.0
F20,Times3,1477.0
F20,Times4,11714.0
F20,Times5,12457.0
F20,Times6,12983.0
F20,Times7,13783.0
F20,Times8,943.0
F20,Times9,11858.0
F20,Times10,868.0
F21,Times1,6461.0
F21,Times2,9455.0
F21,Times3,10510.0
F21,Times4,9254.0
F21,Times5,9769.0
F21,Times6,3884.0
F21,Times7,12658.0
F21,Times8,8658.0
F21,Times9,7687.0
F21,Times10,10429.0
F22,Times1,2737.0
F22,Times2,10357.0
F22,Times3,11161.0
F22,Times4,2244.0
F22,Times5,10383.0
F22,Times6,10695.0
F22,Times7,8576.0
F22,Times8,10234.0
F22,Times9,12001.0
F22,Times10,2676.0
F23,Times1,10593.0
F23,Times2,1214.0
F23,Times3,11478.0
F23,Times4,9977.0
F23,Times5,3489.0
F23,Times6,2774.0
F23,Times7,9579.0
F23,Times8,12151.0
F23,Times9,9268.0
F23,Times10,9142.0
