,,Combination1
F1,Times1,0.000985091352956608
F1,Times2,0.0019017532830088307
F1,Times3,0.0010912351735798556
F1,Times4,0.0011937267238392368
F1,Times5,0.0023189785326523946
F1,Times6,0.0016608304263324193
F1,Times7,0.0011205564057228975
F1,Times8,0.0013774076759183224
F1,Times9,0.0015494724036903273
F1,Times10,0.0011533115447249658
F2,Times1,0.15205867835833456
F2,Times2,0.2087801696443879
F2,Times3,0.18549938355626033
F2,Times4,0.16382461344322444
F2,Times5,0.2146744371825499
F2,Times6,0.18481174061304423
F2,Times7,0.19134569404047977
F2,Times8,0.1351946711520398
F2,Times9,0.21970659636815898
F2,Times10,0.1894142362577362
F3,Times1,0.06042667985953954
F3,Times2,0.07462223277710231
F3,Times3,0.07327462074266688
F3,Times4,0.05470668553662946
F3,Times5,0.037902883714981975
F3,Times6,0.0260737168454805
F3,Times7,0.06906153118347176
F3,Times8,0.03862382468920865
F3,Times9,0.04780675980855154
F3,Times10,0.07856794245865754
F4,Times1,0.19309813120816138
F4,Times2,0.12642411296785894
F4,Times3,0.18487194109064883
F4,Times4,0.1487197275752884
F4,Times5,0.1899007373342474
F4,Times6,0.15845480954815527
F4,Times7,0.2025253256601949
F4,Times8,0.1425096392763351
F4,Times9,0.1840843872649267
F4,Times10,0.15648263354155567
F5,Times1,144.67071956365726
F5,Times2,72.24488734156462
F5,Times3,86.39365965650012
F5,Times4,95.19118825915578
F5,Times5,96.05755551804627
F5,Times6,88.18749396097942
F5,Times7,91.0767590878314
F5,Times8,3.5450845669759414
F5,Times9,80.36930747033513
F5,Times10,98.28492269739903
F6,Times1,0.001176445530899432
F6,Times2,0.0008647039425259541
F6,Times3,0.001007214107298466
F6,Times4,0.0009822380972330615
F6,Times5,0.001268464165671517
F6,Times6,0.0010565446878203404
F6,Times7,0.00056731589543677
F6,Times8,0.0007830399526455193
F6,Times9,0.000983426549384534
F6,Times10,0.0005826426560385027
F7,Times1,9.604517464929659e-05
F7,Times2,9.559302320753106e-05
F7,Times3,9.067998473590427e-05
F7,Times4,9.764582724673452e-05
F7,Times5,7.900401258824848e-05
F7,Times6,8.446575618163448e-05
F7,Times7,7.620715167830782e-05
F7,Times8,9.639736705643214e-05
F7,Times9,6.683440645463865e-05
F7,Times10,9.735950259044474e-05
F8,Times1,-18343.49769966332
F8,Times2,-18225.059266476455
F8,Times3,-17869.743781247544
F8,Times4,-18698.81320755282
F8,Times5,-18225.059671732703
F8,Times6,-18698.81365939369
F8,Times7,-18935.68951909909
F8,Times8,-18580.373854800226
F8,Times9,-18935.68990183667
F8,Times10,-19291.002384403757
F9,Times1,0.0006684376790992985
F9,Times2,0.0009351187512383063
F9,Times3,0.0008551234789262452
F9,Times4,0.0002747009149128843
F9,Times5,0.000537105219512668
F9,Times6,0.0006786260968123514
F9,Times7,0.0006229050694397387
F9,Times8,0.0010521531096614467
F9,Times9,0.0005397391478183522
F9,Times10,0.0006603831975429131
F10,Times1,0.00569078764347708
F10,Times2,0.004354668682015728
F10,Times3,0.006626430012396156
F10,Times4,0.005312488239784585
F10,Times5,0.007549840705067368
F10,Times6,0.005426744860173471
F10,Times7,0.005062469424693461
F10,Times8,0.005465599312582725
F10,Times9,0.006314036101159104
