Function,Times,combination163,combination199,combination198,combination23,combination22,combination59,combination95,combination146,combination164,combination162,combination145,combination182,combination144,combination180,combination181,combination5,combination41,combination21,combination110,combination128
F1,Times1,36388.69609848243,36295.12207136709,44614.39361714482,9.152842748821861,9.527719529900821,0.4117149404773865,0.3709870669460121,10415.3230385395,31022.50591535807,46895.19744584827,36077.01031215275,31258.00112599337,25980.08128356035,84416.60540518104,46067.47304405025,0.1265344660636744,70.13208513370502,4.63875842930794,42482.88903240533,41542.27797924633
F1,Times2,28137.56548476031,34063.22060001209,50037.99451212602,0.2529902679281618,0.1003678369183675,0.1572859196344353,2.435706935725545,22341.70506571846,26140.20500852258,23003.00927816704,28347.65461114229,45510.98275868929,41739.00427981655,40607.63812123462,53199.54238524327,31.12591593241239,0.7702502377794037,257.5150477751479,25353.98568484015,27508.12778207655
F1,Times3,34241.46071834997,52335.58033909964,47893.36423047994,14.7517613881571,17.05784257598711,0.2427376168804718,0.1421964942382454,28582.12575622182,19578.13198451795,31536.55838440275,44146.57898519181,34353.87051766844,46837.42830339495,56950.38244081882,35718.31279949495,0.05887878259498377,0.05815697905659329,1.653806647339136,17155.86358158977,42948.30472344344
F1,Times4,32295.87694330112,46919.99388729348,54952.91652982882,45.66579283826145,0.5502710022472016,0.143895587557918,1.89785977192372,24974.27481403357,25975.18645244556,49977.34144191514,39421.1570301267,56021.71493153424,30880.87284849268,43752.98422242126,45183.08011313822,2.305474877443015,0.3915561510568066,4.907740674122211,31809.56411465673,31734.40573280269
F1,Times5,25032.3620541309,46689.72812284813,31776.65185774953,0.7544356885212317,51.18214130902943,0.3898916626485775,0.6287128568372594,15162.73935680643,21346.94083788622,49173.8878441176,16964.98399349697,49352.63482521052,60161.55708580434,67461.99358178898,39637.07065707766,0.104005718664833,2.141479272570153,21.22621532753688,30537.79544509871,37038.80572826674
F1,Times6,30042.5509222496,36577.415926124,59052.52775146531,1.280939603922253,13.27008932402522,0.122954218532807,0.3245878223142758,21822.43053367995,20189.49889725279,38456.28161552241,36129.28878194017,50491.29582841884,37888.82531359557,39496.89598398676,50588.17758662166,4.480287836096171,2.047752268658092,0.7173681410490746,26575.00125853991,32229.18725904771
F1,Times7,24089.05703288266,52769.68796963862,56048.4785767045,0.01507856723560204,0.482835781100512,0.9465109756270965,2.067040717616449,23394.29710130187,15968.59282022676,29602.42294830566,20233.90452107228,48816.66723476988,48503.78262231026,49005.78309285715,51164.26081025779,0.3988877160152591,214.8518576262236,9.696583083725221,25841.73818717947,14533.33703975385
F1,Times8,20952.45221266375,57604.00386916589,59539.12289574756,10.20889041041305,17.60181163514585,0.8152892788547839,19.53166211943178,16587.51328882467,36598.07049527583,35481.84385556001,20564.25666498404,66338.93299391899,39633.40590311919,68008.7992679555,82472.07827990985,0.07851523436203037,4.60396450147629,14.94893109093086,33435.50961200485,28970.46613342642
F1,Times9,43395.65528945877,57101.55017325126,45581.15926633076,1.333851972604713,47.85442087907887,0.3143496730043596,0.2751434771540244,39064.83871659719,30877.51581938268,31469.43378837283,28243.2011081851,32525.42283983008,46265.30285176796,49773.4171096142,28085.51214850573,0.1370359758270067,0.427514191312397,1.488523156296874,33976.30420779964,25692.06162286928
F1,Times10,37823.56692570647,48853.72737401384,61994.37720123363,0.2655111758456977,0.2223864799576062,0.38678353087943,0.3817990608626536,29975.79375806696,33756.2465011333,38041.15720811908,26707.57178896067,45179.32866527999,46982.61435457031,47976.20588376008,62347.95368503303,3.575566516197851,60.81987605449753,15.67034337933603,22045.38097626707,20514.42149971963
F2,Times1,4.966154268070073e+25,1.191798587127896e+37,1.437185209900774e+42,227.6061250814825,432.5588813361873,448.6874358815424,380.2994667093382,58559.06564957047,1.283457987717327e+29,4.238507098195291e+40,3706.329933697074,9.928794719453049e+41,2.383324677799698e+55,5.233968957211507e+53,2.249354159764581e+35,419.9378563471491,544.9829050356674,563.3169048880791,12465078.72325578,3.493085974637953e+23
F2,Times2,1.16357565996852e+38,9.880747330799872e+34,4.996803028375366e+35,224.2745873477953,325.5367574097504,370.8605198752321,428.7521461473422,5.277754739022604e+45,1.404484029604292e+19,1.462674187767017e+26,2.169801859695777e+32,3.319465222967818e+32,3.873923710305382e+40,3.528920138454582e+46,4.336007486845587e+38,154.3229679460245,395.7208384125756,537.8456920077366,7.202344632257144e+28,2.865304016530623e+38
F2,Times3,5.940569243285528e+40,4.877763722137901e+37,1.072454108575076e+49,319.3266260745765,558.3270585121193,576.3505317010065,435.8351314083523,2.884546613769191e+20,5.69845761402358e+34,1.525373723461617e+26,2.316709311743305e+36,2.803523759349237e+50,8465037158239952.0,2.336952144419614e+43,8.11021702067005e+36,404.8258381645647,415.2132592961956,375.4181888609976,1960.698607231194,1461.152005148556
F2,Times4,4.650974835410453e+35,2.364634237750138e+37,1.699233875950145e+54,327.3357730579399,616.2262793398153,1117.7649077106,304.6713622890579,1.766767770440275e+38,2.770283665604087e+30,3.010604429333673e+22,1.140509725342959e+33,3.809916771939495e+38,1.307365419870231e+47,1.269315630198252e+55,5.73855926689373e+48,318.0600878896258,575.7280532906543,736.3268260957751,2.734516357459602e+22,3671.82540721464
F2,Times5,2.935845053896014e+34,5.59931749865879e+35,3.638532833232773e+51,216.4764807487135,382.525701521313,485.3068039039858,443.83793938231,5.800776780944597e+23,3.679451350767657e+25,2.706008519224959e+38,4.952857058731798e+19,7.332648341145928e+22,5.39303118850321e+44,1.38067529938623e+44,2.608822423755212e+44,159.4395098870064,382.4123204895963,8884822.874410445,113433761461.0596,1396.527153670544
F2,Times6,8.89744527011701e+40,2.151309910287779e+22,8.901925573774813e+38,163.0713651300395,787.2935201718811,469.750441912604,1145.495062290008,3.949849324501349e+21,3.797732682302403e+29,9.622775494453337e+28,3.974949596173752e+29,5.204835669007894e+20,5.289129182083657e+40,3.949439717266211e+42,1.742826204137011e+49,375.0306522379809,300.1906186672982,1460.439150663151,883904319547371.0,37043439109.96264
F2,Times7,2.278875464206416e+27,1.755914568014756e+45,5.983559499535037e+25,120.962159977461,240.7581602436145,1275.070629444484,551.0660130009602,3.270812094884488e+25,3274694098.719937,6.328183573481614e+34,4.381831178487556e+44,4.879780450945582e+28,1.804306768742949e+41,9.930870643278536e+45,3.264350812819706e+35,258.5585062982192,479.154982497924,1279.514308099901,489776787448890.1,1180.140740572132
F2,Times8,1.578099595462554e+42,5.532830266225808e+47,1.405623060921199e+49,172.6469857754022,461.0231966334636,368.7743237058032,536.3108864750986,1.345699109167821e+35,6.590736082386087e+20,4.919949602216245e+34,5.951283159962032e+24,9.930833373752911e+38,1.617188910350722e+47,1.191637522835971e+45,7.13428536782305e+48,233.6355042962673,567.5975197213489,245.1213689258771,34296623083.95399,1219.449896704422
F2,Times9,3.328711274629985e+17,1.198111495212991e+41,6.82923990151019e+48,304.6010339626432,327.3974860529904,724.7579425043008,384.3541107855801,302678409900.6161,4.103497753705793e+34,1.029869359496626e+16,3.023065047761005e+24,1.535032107728529e+35,2.02929869824664e+39,1.722093343529256e+53,2.458507346556622e+45,516.6228603425662,505.5756923118188,248.6600886046086,2.35388658174467e+27,52636721889845.97
F2,Times10,1.894609964374935e+17,8.34894503472574e+45,7.211019899720132e+45,370.0963087312932,206.9443728533936,189.9920553884298,5.433682007877022e+34,425019708.7857621,2552252.837234763,4.081889142634964e+40,2.085724003925621e+41,2.989166088018126e+40,2.409570814021023e+20,6.293399459553037e+48,1.287529099152706e+44,390.6002597689201,437.6447092369808,1144.822768020049,1.592607426248232e+23,1463.201520438663
F3,Times1,1492041.530067935,2146620.503937893,3410602.828353345,101.1159034264929,84.5633408322361,30.17027228276982,200.6136243968067,1420253.032269259,1762700.827258841,3076962.682392584,1162050.854052574,2448237.837953575,1816464.349361628,2012942.672688483,2213102.567234469,455.592265214116,2015.391484038587,523.5039935757904,1539307.904522815,1878621.497064254
F3,Times2,1691175.65191517,1640250.624106474,1819884.397783345,3.339837550133394,649.9637406367924,50.16713246531074,68.33169762590848,1327821.848538057,1610998.940907747,1377531.096217133,1660808.729126559,1481493.551342425,1987039.861007493,2191554.94975248,2457157.306785373,928.4548673705356,2091.791536593618,294.4020421315536,2091792.938348396,1051348.569634093
F3,Times3,1131831.114237678,2653335.37213255,2430681.632724594,13.18686908618067,5.927559450557072,37.08434986711925,50.16608620262549,577719.9476722439,1414992.657731445,2383992.006743889,1325803.901669072,2656500.541996588,3186381.847318316,2946372.518978038,1951534.904226876,215.4853193970455,18.49012297689777,457.7003931436328,864814.7050787951,1434701.871459966
F3,Times4,2193343.549442596,1905735.798215192,2398309.610021578,230.5485948589322,425.0668588184545,110.6988585560095,18.00115178249408,1387370.647053208,1531872.016851518,1759770.377506455,2617127.738007184,648422.1138086715,1911207.004197557,3627034.76934774,1415746.049558631,19.40035366958644,20.4828256279899,15881.04916179055,1540122.481150748,1799432.859960127
F3,Times5,1486419.624619769,1752565.86661705,1630652.235341958,3.566096736574669,1397.593804351196,47.39018509681044,8.682049071108915,1321539.411295575,1326390.432431789,1926614.086580907,768220.3513432625,3135617.45155899,3530155.342096365,2616126.253128879,3265349.020982419,8.606003067763593,369.0054271423534,264.6345810118586,1644078.122597743,1229906.316419228
F3,Times6,1549869.867123953,1962890.038910999,3344360.931906187,5.302073586746354,12778.67929678265,9.588044194111113,9.503501021025277,557331.416019323,1315103.513936888,2054820.454590603,1285965.323661408,2065254.734302733,1943359.302236339,3433555.024118761,3176461.795984455,148.0292745677646,548.8006887460701,33.97385546456933,1762530.868038544,939136.2438014204
F3,Times7,1757429.745406001,3049837.799793938,2997832.616738225,141.8991489472594,57.88029310917341,18.30285746540988,51.37909203070213,1953766.118370267,1883769.032816033,1126604.897353617,2051728.142150303,2583910.120755643,1965823.229263482,3248388.101308587,1721003.606303321,9.153507249067339,723.1348690547004,218.7804358683768,1090298.218369459,753656.3929639742
F3,Times8,1602107.084349872,1624375.027229511,2973443.938756195,9.950627086571908,1431.911172812148,341.0384790167682,12.10936040882102,1363812.501017405,826592.0776085783,2708406.771886503,1113466.373799233,1726323.752232698,2608933.751445977,4003006.462085847,2710574.598543297,580.7987390940073,304.8863389444685,4769.489407288029,1651535.329571035,2421077.947839106
F3,Times9,1369079.136838986,2009028.691255596,1859997.858370604,49.32871385484565,45.66680554128246,79.67331631349288,28.16887221837754,1072951.147314622,1153719.571591823,1361087.317891918,952937.1333273338,1674690.745622362,2257947.201428299,3406560.854740601,2349790.203924081,258.0911982711502,20.53931482350085,878.6952912506964,1432107.469629117,1208267.058012247
F3,Times10,1802168.14390111,2059528.681367811,2801653.641140444,229.3370524144556,471.0529322481989,9.73887110017632,27.38307968063229,1187133.179927898,1388725.798205271,1881436.250719538,2008697.536672264,1047202.407042941,2035952.973095977,2779456.736816899,2259157.03293711,2347.06108753343,7.850982053635411,22.36224397171708,1006186.277701721,1448337.660064783
F4,Times1,78.24960955683123,75.71619936339205,81.41824708201182,64.32597296571893,67.94133766788018,61.44895451860275,63.37405352521233,77.72693243754476,72.73834880027341,73.9117008314201,67.3017911062881,79.54769764616353,79.23725842732672,84.60437999916155,76.24785264093981,65.56219645371111,73.85812583625835,70.5241321497902,77.53434288638466,76.42732639352029
F4,Times2,80.46810455132989,78.00698075237153,78.35268088146384,65.08509415403829,79.594470617996,68.15895987639952,60.81125650960313,78.74394751961026,76.4919352706208,83.03070093647229,77.68137533509831,65.83491107842347,85.96510214129431,73.0329469198075,85.97530592785088,74.21649719963668,64.10816044826561,75.55038097094975,75.04827752451307,78.28403922557528
F4,Times3,78.94346780864325,77.0093598210765,76.22457397156063,65.44062669468306,65.01935849689634,61.11796032858433,55.03093580674627,79.14568374080542,67.99586765951909,70.32657301888415,78.481127818507,73.60710839458106,78.11795613928022,71.67497981974147,68.07463088228842,67.69506169299731,57.94722262084399,74.44874403423132,79.60288867702329,68.44276385048148
F4,Times4,70.71879705827416,77.91329782063114,70.79314116560568,58.76835935477659,66.75608804190986,59.50535477888387,54.31193735055551,80.09680764216472,64.53475185253173,82.08399947870761,81.81350655405018,78.60085776000736,70.92902293843024,81.84251757981698,79.98338220561158,69.86515256119809,63.18839852875934,66.60498902969339,71.85933726667479,71.91001222445739
F4,Times5,72.2554909327932,75.20463054001503,75.8473569059523,67.37834775706261,71.04079564877028,47.51396078130563,61.12759494287854,64.92434318325955,72.59766875013923,79.41520120387341,77.66395133272961,78.38439910863531,73.40226891450025,79.42718466115204,77.11809091393751,61.48646929150784,62.09514415178763,66.7745143794669,84.592945695841,79.32548327146685
F4,Times6,80.54236510198737,77.81021905925283,80.2522331728376,64.0156898364316,67.6274238872281,64.2989901527017,61.58862313428418,74.65715665072803,74.14996405441842,77.26737017988259,75.39608213409471,72.74110261509993,75.71489871572173,78.9734540540309,83.4372460105829,70.11031180343258,62.63532143509459,66.09594488333674,77.15439377308772,72.81788462730145
F4,Times7,69.37566824095506,78.44310647951868,75.94088025894511,65.39201108211584,60.65834501263804,57.68649295853935,61.11871774837922,75.12280327715582,71.2788141058795,80.70652271003571,67.35339130749067,72.694876625912,66.56062147808964,78.96918753361427,74.11210588266174,62.90621847794176,76.95877559873405,66.37032282227962,81.38344216948167,66.04551350531422
F4,Times8,81.79680913922594,74.50290561854392,78.63583819338093,59.57613526740771,67.30225266482972,39.15315432439218,48.17852627290614,81.78115614588982,72.62776457967084,76.41508427062786,72.97907225627479,79.4275321345629,88.41720229321848,79.57496245422382,73.12583017448097,67.84308358810816,63.32969907021126,63.89118869284752,78.40905197990526,80.59896882229627
F4,Times9,80.86148168996125,62.47987319751567,73.15116163184948,70.0516774560591,74.75891293405795,68.71371196090286,54.49405712517839,68.60460571813675,74.79610906401234,74.69390318931495,71.59298002851074,75.94509772672447,83.99908927974778,81.03903044676984,78.373016933833,67.78052171733204,75.00457304271818,70.68062828103228,79.79497994628748,81.19122749386982
F4,Times10,73.7814669392143,66.37247741980843,71.48445910256402,64.90270924257406,59.36767414625026,60.31913814025893,56.55796932878498,68.49106196503193,76.45979931864747,77.35241171388559,74.65148955011641,71.90718319832867,81.41790350636715,79.78215631167005,76.32735278566061,58.7956082664998,66.29101470465838,61.17825110582409,74.1692047981894,80.29579434180413
F5,Times1,17790083.12323568,105384477.839246,106430496.632686,597.4314828869354,168.1017096032613,79.62758653686465,1915.340173751442,280766.7572463995,15568992.80918509,34320415.86369372,21666265.94876902,14730941.23657907,89008767.76272896,42466186.58003806,66161658.4073664,278.9344832451766,64.95289903653392,1990.96537506216,2474.283779039518,1678747.1011361
F5,Times2,14495097.69081715,51888455.30519167,78332313.8832024,60.5973643097782,1136.981446217182,67.13879576696415,1994.67156478567,5130899.328575047,874321.1584818605,80742220.96625632,10854975.48614563,14686950.55296637,102511071.908296,125586910.4247006,43197176.02728906,2181.632644987733,491.5083206920322,305.9571767370883,1182.695568903052,4755393.062759335
F5,Times3,4536147.688167307,101411662.1569928,74260010.89041126,474.0068665406446,301.2369142707478,277.9631845860127,226.0221134687001,20403215.75765712,2584386.399746422,32406939.38060779,7782665.338208152,72091683.74887252,48460158.56210943,108697341.2017242,160304259.4609133,191.5363558852695,9468.192923808112,78.67947934791323,170.5742467005743,13253.54144810753
F5,Times4,9261913.62947549,19381969.8385851,48092258.9858777,127.2702481709069,87.79922091693325,500.6979105822466,429.4397720257695,374364.0220501815,4082074.313611486,23912792.53132208,8544070.612591045,99161271.37804845,27233232.28482599,68642177.55020334,69867084.92546779,165.4871277482877,205.3847767891124,1423.059434712751,21761.81506798791,50138.5278007007
