,,Combination1
F1,Times1,86.27243492839854
F1,Times2,84.28287467123468
F1,Times3,83.67398335289386
F1,Times4,81.05002392300979
F1,Times5,87.14557579191873
F1,Times6,77.21126496011613
F1,Times7,89.06376250036439
F1,Times8,89.5356565964793
F1,Times9,77.88071336672826
F1,Times10,78.16930673857809
F2,Times1,inf
F2,Times2,inf
F2,Times3,inf
F2,Times4,inf
F2,Times5,inf
F2,Times6,inf
F2,Times7,inf
F2,Times8,inf
F2,Times9,inf
F2,Times10,inf
F3,Times1,35126.62312221168
F3,Times2,33491.75364641626
F3,Times3,31633.392848307732
F3,Times4,35464.33830664934
F3,Times5,34949.2511015147
F3,Times6,32814.319476156714
F3,Times7,35147.971322019665
F3,Times8,32709.29202726902
F3,Times9,32548.773837912922
F3,Times10,33663.21505878142
F4,Times1,58.80823022131202
F4,Times2,54.36922418711634
F4,Times3,55.54908665838955
F4,Times4,56.059423776173965
F4,Times5,58.51538634531145
F4,Times6,56.6173715621182
F4,Times7,56.82575097916045
F4,Times8,55.58503304515067
F4,Times9,53.697547846106666
F4,Times10,53.803414311400374
F5,Times1,4506.926089678806
F5,Times2,2875.9203601263503
F5,Times3,2686.737499585611
F5,Times4,2668.34638878772
F5,Times5,2895.25760374405
F5,Times6,2519.4943568709245
F5,Times7,2535.5719529695357
F5,Times8,2436.406373773036
F5,Times9,2882.5929128407647
F5,Times10,2161.9198705735002
F6,Times1,90.92924191396526
F6,Times2,84.45651145429191
F6,Times3,78.43769974748919
F6,Times4,84.3614629691773
F6,Times5,76.7688116281038
F6,Times6,89.51676780691953
F6,Times7,78.87362121886514
F6,Times8,78.01288544517573
F6,Times9,81.43593981895364
F6,Times10,81.94661447461198
F7,Times1,0.0003972141464399764
F7,Times2,0.0004039605933533221
F7,Times3,0.0003901743506535355
F7,Times4,0.000460267947303229
F7,Times5,0.0003808267786186581
F7,Times6,0.0003479880385460112
F7,Times7,0.0003918577282346274
F7,Times8,0.00042959117885122365
F7,Times9,0.0003753881556587149
F7,Times10,0.00034760751976442605
F8,Times1,-97080.59358281887
F8,Times2,-97555.86153971501
F8,Times3,-95609.98386790036
F8,Times4,-93595.93349249668
F8,Times5,-98767.81527473053
F8,Times6,-97128.7266390556
F8,Times7,-90666.87778682835
F8,Times8,-96216.3411906124
F8,Times9,-91991.08676103485
F8,Times10,-97324.4910153872
F9,Times1,2608.4050655669203
F9,Times2,2618.701723962055
F9,Times3,2702.108087642404
F9,Times4,2767.832874372017
F9,Times5,2654.432132660659
F9,Times6,2848.2025631320766
F9,Times7,2821.252355396
F9,Times8,2823.0802050724656
F9,Times9,2543.7335876310103
F9,Times10,2805.0685293599013
F10,Times1,19.34870371174504
F10,Times2,19.227076364064352
F10,Times3,19.316648428086665
F10,Times4,19.3570440812699
F10,Times5,19.09401186629374
F10,Times6,19.33583682014278
F10,Times7,19.301724670302665
F10,Times8,19.416494856344702
F10,Times9,19.15693806194814
F10,Times10,19.1845388799654
F11,Times1,1.775867614664234
F11,Times2,1.7339659721099547
F11,Times3,1.6907463440183297
F11,Times4,1.7734408942616637
F11,Times5,1.7896080002133927
F11,Times6,1.8090132438153717
F11,Times7,1.683832203772182
F11,Times8,1.761566596284078
F11,Times9,1.7430824548118893
F11,Times10,1.7772049172264697
F12,Times1,12.678477451755516
F12,Times2,11.748483805528995
F12,Times3,12.18105933597088
F12,Times4,13.129622752346785
F12,Times5,12.401830659367915
F12,Times6,12.501171472539841
F12,Times7,12.331137512130685
F12,Times8,12.640289226914405
F12,Times9,11.525460706388943
F12,Times10,12.791699415654884
F13,Times1,5.685632458978049
F13,Times2,4.975125787773482
F13,Times3,4.810105730419448
F13,Times4,5.409802172320373
F13,Times5,4.821385765994418
F13,Times6,5.018853723325464
F13,Times7,5.495766309735962
F13,Times8,5.3386799857645055
F13,Times9,5.421522406991592
F13,Times10,5.09016789103694
