,,Combination1
F1,Times1,544.4109258770467
F1,Times2,374.17744875080064
F1,Times3,382.48308422663456
F1,Times4,376.3940483216481
F1,Times5,1109.1463064968018
F1,Times6,816.9614155103867
F1,Times7,561.1837625870008
F1,Times8,353.89576671991694
F1,Times9,641.7903129873023
F1,Times10,487.2040126188477
F1,Times11,821.5812293655738
F1,Times12,518.4505678715065
F1,Times13,377.37987816075946
F1,Times14,571.9983377472308
F1,Times15,669.3110199929808
F1,Times16,823.5809598099767
F1,Times17,687.6993270136807
F1,Times18,575.1909412656423
F1,Times19,724.1647755068859
F1,Times20,549.3289831824734
F2,Times1,480.03665528042
F2,Times2,326.17967085578636
F2,Times3,619.8766841251551
F2,Times4,295.96074437876445
F2,Times5,328.35709123287234
F2,Times6,519.6560588816869
F2,Times7,442.6503086500979
F2,Times8,400.8953235947386
F2,Times9,525.0241088160036
F2,Times10,552.5288713504696
F2,Times11,152.57861821960387
F2,Times12,244.19674661839002
F2,Times13,775.0007782312024
F2,Times14,338.21880790699487
F2,Times15,567.6578178046828
F2,Times16,632.8338373401432
F2,Times17,158.46653467791407
F2,Times18,351.39335411644856
F2,Times19,153.37698878068312
F2,Times20,325.9281543727012
F3,Times1,675.4361792855216
F3,Times2,612.7288255874948
F3,Times3,778.9474158462934
F3,Times4,878.1968216782643
F3,Times5,447.4375306494182
F3,Times6,420.12830545145215
F3,Times7,378.21242203259953
F3,Times8,517.403386153341
F3,Times9,715.9454607549054
F3,Times10,655.8914756553002
F3,Times11,577.4034960845578
F3,Times12,332.52705289009907
F3,Times13,669.9645159973045
F3,Times14,741.7854568706008
F3,Times15,532.6001090115549
F3,Times16,797.9739754536574
F3,Times17,540.9178334606462
F3,Times18,519.9678585015686
F3,Times19,650.9114559986945
F3,Times20,761.5100099812983
F5,Times1,204.58627552252491
F5,Times2,211.91387199836842
F5,Times3,150.22792232544194
F5,Times4,241.9070805156639
F5,Times5,232.39370178003654
F5,Times6,253.3645944402213
F5,Times7,243.95940931772782
F5,Times8,367.6974021075717
F5,Times9,230.80647210195005
F5,Times10,264.42630803736347
F5,Times11,293.2960951162763
F5,Times12,240.19198152464827
F5,Times13,248.58641242763392
F5,Times14,169.74059203237766
F5,Times15,315.79002962041375
F5,Times16,387.3355475225863
F5,Times17,226.42637354528625
F5,Times18,378.682162985929
F5,Times19,356.4198504623563
F5,Times20,297.3785334843494
F6,Times1,804.8387170386969
F6,Times2,485.163289899303
F6,Times3,1220.9753763444837
F6,Times4,716.9810868577255
F6,Times5,815.5455244486154
F6,Times6,537.5227991847948
F6,Times7,415.66698858681235
F6,Times8,622.9398250593846
F6,Times9,875.7762004848142
F6,Times10,474.2887296557132
F6,Times11,686.4476870201648
F6,Times12,700.4401836741163
F6,Times13,1004.7187429383522
F6,Times14,1223.5036109248176
F6,Times15,562.2562171984886
F6,Times16,858.0307735392087
F6,Times17,657.3411564617834
F6,Times18,670.7577278803211
F6,Times19,1074.058943611523
F6,Times20,556.0376708629732
F7,Times1,11.16275882936294
F7,Times2,8.233026093807506
F7,Times3,14.390494127090763
F7,Times4,11.724285406556316
F7,Times5,16.17845371122181
F7,Times6,15.475054738314014
F7,Times7,11.811513805901816
F7,Times8,9.08480959923845
F7,Times9,12.7487342672059
F7,Times10,12.153770401153329
F7,Times11,9.286531917121438
F7,Times12,5.749278439496493
F7,Times13,14.915324041477422
F7,Times14,9.55421480582932
F7,Times15,13.65358252408608
F7,Times16,9.885590560046312
F7,Times17,9.775108988657271
F7,Times18,11.988875917068798
F7,Times19,8.155771061321698
F7,Times20,9.245312504609034
F11,Times1,3674.666897651711
F11,Times2,1839.4033391184594
F11,Times3,3549.223253679389
F11,Times4,6078.035067092001
F11,Times5,3998.03223032778
F11,Times6,3708.3672170068876
F11,Times7,3994.608976484591
F11,Times8,3427.3480710684003
F11,Times9,1829.4698984299143
F11,Times10,5322.391551851705
F11,Times11,4910.590838771182
F11,Times12,3151.1657791001376
F11,Times13,1744.886469109278
F11,Times14,4422.118953819936
F11,Times15,2715.7979048906905
F11,Times16,2596.598947268039
F11,Times17,3038.5689749037892
F11,Times18,1272.6434126940062
F11,Times19,4286.501275622958
F11,Times20,4711.955269828216
F12,Times1,868.9235976208304
F12,Times2,251.07482892687884
F12,Times3,694.7793410264446
F12,Times4,581.3175980458374
F12,Times5,1017.3326811906633
F12,Times6,395.03261137846897
F12,Times7,780.9667781433523
F12,Times8,584.7156868145619
F12,Times9,489.81067001978056
F12,Times10,864.1048049745378
F12,Times11,530.0424137155162
F12,Times12,457.12985324269
F12,Times13,526.3946561966138
F12,Times14,384.9400723318412
F12,Times15,869.4641547928497
F12,Times16,588.9257313280872
F12,Times17,457.84777307300993
F12,Times18,336.62098004810514
F12,Times19,565.3618501235647
F12,Times20,715.3985322299042
F13,Times1,266.4003309417468
F13,Times2,374.81360985705976
F13,Times3,624.9660406964324
F13,Times4,513.0442779306902
F13,Times5,243.83897130485187
F13,Times6,540.7615579097494
F13,Times7,413.60452651100474
F13,Times8,422.9206190958373
F13,Times9,311.84655290236657
F13,Times10,294.8600603152461
F13,Times11,679.7359579426728
F13,Times12,299.32801888547874
F13,Times13,553.0844906740307
F13,Times14,583.0235057434484
F13,Times15,696.6395475068566
F13,Times16,349.0187535515474
F13,Times17,462.8721798265923
F13,Times18,381.3017634066817
F13,Times19,649.7230121052071
F13,Times20,498.14214900232696
F14,Times1,2003.827224643201
F14,Times2,1317.4413622764791
F14,Times3,2637.830859009955
F14,Times4,1221.2069867793516
F14,Times5,2312.413871271656
F14,Times6,1666.07872358282
F14,Times7,1193.2515666512577
F14,Times8,1367.1509158853853
F14,Times9,1629.1346019090008
F14,Times10,1670.966014918825
F14,Times11,2223.424156379418
F14,Times12,1242.3934737990928
F14,Times13,983.2934791933784
F14,Times14,1349.8379630883098
F14,Times15,1818.797242616587
F14,Times16,3632.6214854563586
F14,Times17,2004.1581748360159
F14,Times18,1835.144474103277
F14,Times19,2068.560768543942
F14,Times20,1621.4199000418903
F15,Times1,4.841308930386638
F15,Times2,0.24745987752599974
F15,Times3,36.34084868354924
F15,Times4,0.43376514757192197
F15,Times5,2.5780142522294573
F15,Times6,4.636071693353395
F15,Times7,1.101105274671542
