,,Combination1
F1,Times1,337.0230291885488
F1,Times2,291.18290044037127
F1,Times3,435.9666862275002
F1,Times4,563.9122336956092
F1,Times5,324.83279052828095
F1,Times6,380.38790271615113
F1,Times7,498.3105072353319
F1,Times8,404.00300258916525
F1,Times9,436.36165030445875
F1,Times10,385.4372517462528
F1,Times11,574.9625223495933
F1,Times12,552.5887492986063
F1,Times13,605.5003112145537
F1,Times14,304.6632370734635
F1,Times15,608.9774326178172
F1,Times16,511.3194445044893
F1,Times17,419.780124687583
F1,Times18,485.68986871417695
F1,Times19,318.82533144608385
F1,Times20,553.2796282940559
F2,Times1,74.30210992336272
F2,Times2,45.62735816673614
F2,Times3,80.98791071401962
F2,Times4,55.805632854740914
F2,Times5,97.41732334189712
F2,Times6,86.82115968850756
F2,Times7,61.59975977589379
F2,Times8,81.86759736922238
F2,Times9,68.18538268729475
F2,Times10,70.14024718831104
F2,Times11,87.82736883470382
F2,Times12,65.72964348866651
F2,Times13,144.2324697057515
F2,Times14,203.9547538910479
F2,Times15,64.79567620020404
F2,Times16,122.71349740204569
F2,Times17,57.31520167076441
F2,Times18,138.65386483533464
F2,Times19,101.91656283427851
F2,Times20,99.75392344870598
F3,Times1,22906.472362540557
F3,Times2,32188.45317444887
F3,Times3,23730.154565165907
F3,Times4,23611.35926508607
F3,Times5,21292.82325390859
F3,Times6,20709.291124883188
F3,Times7,25816.59220775764
F3,Times8,19070.767766102752
F3,Times9,27536.792872504815
F3,Times10,17613.77787153179
F3,Times11,27542.74352533338
F3,Times12,33633.40312537529
F3,Times13,14328.977365031398
F3,Times14,22519.343895390255
F3,Times15,16698.06372470628
F3,Times16,26866.056213934007
F3,Times17,29353.771462263638
F3,Times18,23725.845747078325
F3,Times19,25539.690568649396
F3,Times20,23600.15845364888
F5,Times1,66175.95952541802
F5,Times2,38160.09614234618
F5,Times3,40639.6326647669
F5,Times4,59390.5490966197
F5,Times5,52145.21706838436
F5,Times6,117828.61309238858
F5,Times7,37111.8577649507
F5,Times8,15628.645441627514
F5,Times9,35105.060403653566
F5,Times10,34565.77787140688
F5,Times11,82534.87878898118
F5,Times12,25998.91554363532
F5,Times13,46020.19677753888
F5,Times14,47156.678183561795
F5,Times15,32653.355903989806
F5,Times16,28817.948794278436
F5,Times17,28501.425173228385
F5,Times18,31968.93041678225
F5,Times19,45301.62501921717
F5,Times20,53989.858856990046
F6,Times1,544.1433736689229
F6,Times2,404.48226077395793
F6,Times3,451.6374940896864
F6,Times4,284.16808465765087
F6,Times5,562.2224147654408
F6,Times6,354.6433515976792
F6,Times7,354.7491145295262
F6,Times8,568.2706775259416
F6,Times9,314.38639912532693
F6,Times10,390.60239929726714
F6,Times11,427.83533510263203
F6,Times12,533.0329203429314
F6,Times13,331.6877123545669
F6,Times14,512.3694247721406
F6,Times15,434.38327244060645
F6,Times16,339.0995138294722
F6,Times17,452.2377075253384
F6,Times18,588.8871867935891
F6,Times19,350.8755173943876
F6,Times20,432.3215898776892
F7,Times1,0.00779513140125319
F7,Times2,0.032057818813634995
F7,Times3,0.03263277450402307
F7,Times4,0.010779567806441657
F7,Times5,0.044280254005851755
F7,Times6,0.01826054391549003
F7,Times7,0.01088689634232138
F7,Times8,0.01987697273269459
F7,Times9,0.05191984917349365
F7,Times10,0.006993633843456741
F7,Times11,0.018806300084018214
F7,Times12,0.014132988070667228
F7,Times13,0.045873243887574515
F7,Times14,0.018165764818591338
F7,Times15,0.021813890339220533
F7,Times16,0.035631959169825145
F7,Times17,0.022035496244660245
F7,Times18,0.010092654766872329
