Function,Times,combination579,combination588
F1,Times1,4.82418750446649e-05,4.668081819383327e-05
F1,Times2,4.859147724545232e-05,4.992554440512547e-05
F1,Times3,4.359521105546914e-05,4.732037213873829e-05
F1,Times4,4.523973242008363e-05,4.530417958524432e-05
F1,Times5,4.590469296831865e-05,3.507310450231671e-05
F1,Times6,4.869629876854826e-05,4.857278534212303e-05
F1,Times7,4.770740238145363e-05,4.905157047578443e-05
F1,Times8,2.157024582981709e-05,4.433139712112178e-05
F1,Times9,4.966168392616396e-05,4.678263638664234e-05
F1,Times10,4.977361233442014e-05,3.973837544419409e-05
F2,Times1,0.02145675312898998,0.005425570324211537
F2,Times2,0.02413547114576042,0.00577990646331844
F2,Times3,0.01899860709941636,0.005717176135640434
F2,Times4,0.01970313884906183,0.007438732032774564
F2,Times5,0.01852197317849491,0.006411030255112526
F2,Times6,0.02315317742656564,0.006096353278262023
F2,Times7,0.02300343817816852,0.006829420335536851
F2,Times8,0.02099551322306992,0.006046274791681183
F2,Times9,0.01916094598491558,0.006108510217730123
F2,Times10,0.02024152676912028,0.005698076915963524
F3,Times1,0.0009230262552252012,8.574235363719118e-05
F3,Times2,0.001034867942596806,0.000101535564953102
F3,Times3,0.001063030321779378,6.632174574770098e-05
F3,Times4,0.0006250187859267932,6.575876243432092e-05
F3,Times5,0.001008023454823017,5.940599326046424e-05
F3,Times6,0.0006431958917040169,9.612987051849887e-05
F3,Times7,0.0008823936308481907,6.131388484995875e-05
F3,Times8,0.0008903466043461597,6.55128338114509e-05
F3,Times9,0.0009321671386684101,5.273555091601867e-05
F3,Times10,0.0008250361860810716,7.342565494169087e-05
F4,Times1,0.01938533919287222,0.006264975043623666
F4,Times2,0.02050702861656806,0.007273787944252597
F4,Times3,0.0191258212075609,0.005200588037763465
F4,Times4,0.02842898681947759,0.005642394529425165
F4,Times5,0.01753434263816667,0.006112709679508443
F4,Times6,0.02171825410671113,0.006544107753572781
F4,Times7,0.02048997616340564,0.006309300441445509
F4,Times8,0.02512688223626647,0.005346586269023901
F4,Times9,0.01911093733894642,0.005313155473292808
F4,Times10,0.02294629089335576,0.005619662003836456
F5,Times1,88.79805864693634,104.5574583806367
F5,Times2,94.66706024710824,98.8813187838964
F5,Times3,87.25382728914502,45.86016617518229
F5,Times4,92.37529724466985,45.49512973105447
F5,Times5,97.2767101965427,101.9102709041761
F5,Times6,81.3724012644488,45.65110838157994
F5,Times7,92.92439306458611,107.0948644856693
F5,Times8,155.1352318212914,45.47353739136679
F5,Times9,156.7946713840024,45.82132007902158
F5,Times10,152.6796807719784,45.83531100475795
F6,Times1,4.602263435705665e-05,4.452635210478789e-05
F6,Times2,4.901706464038899e-05,4.856095372630068e-05
F6,Times3,4.894778448898005e-05,4.771451466035947e-05
F6,Times4,4.253841185779042e-05,4.931271463681959e-05
F6,Times5,3.835566762755596e-05,4.990272792383934e-05
F6,Times6,3.288785406030327e-05,4.801146241099538e-05
F6,Times7,4.859903508077774e-05,4.979462761542005e-05
F6,Times8,4.532493392873083e-05,4.515893256266173e-05
F6,Times9,4.989818489300849e-05,4.83344032502918e-05
F6,Times10,4.955924359497226e-05,4.652920122368507e-05
F7,Times1,26.53049195152081,14.62023258986376
F7,Times2,20.88356344223979,13.49645122084615
F7,Times3,16.68771376280975,18.90515433094961
F7,Times4,12.46924732487163,16.89675825301295
F7,Times5,18.88549750948788,14.24151582612835
F7,Times6,21.12138161204713,15.04088053490683
F7,Times7,19.12181381057482,15.95391635332005
F7,Times8,18.76615519075447,16.33947595105453
F7,Times9,17.77749403874308,17.11010629790169
F7,Times10,20.9247330371349,12.87614824942387
F8,Times1,-15066.17988921895,-13684.0484116594
F8,Times2,-14454.40477968715,-13800.02589601511
