,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-27752.260238888397,-30254.298870719736,-31366.25031350341,-30483.912705378312,-31637.895664563563,-30980.201323730937,-29365.722313813072,-30078.210987666,-30025.270021879405,-30617.793936151116,-31628.089111782712,-29533.8590131322,-29606.47713788653,-29866.051629920075,-29553.821586405244,-30979.6890538216,-29025.526000622995,-30094.150868772165,-30667.455946768165,-30182.394570038447,-29736.6444710887,-29881.592438020394,-31245.92315080611,-28679.631187616633,-28689.063587137316,-31967.88459093194,-29560.150747478678,-27140.906184067877,-29232.350059560005,-30999.142634281463,-28714.958800389293,-29628.975068654992,-30487.813248328206,-30511.455193442325,-30825.336223687453,-29459.00741226661,-29380.33311874695,-30073.992683079534,-29822.04307701913,-28368.50938600522,-28622.053434981,-29332.440359794124,-31778.880238699567,-30257.695620099585,-29745.123845810835,-29453.534123656933,-31607.365629814165,-29608.31572019801,-30386.853396461265,-29284.841597865772,-30209.764888990583,-30447.374755135104,-32592.06777427956,-29828.220029747114,-28100.34984722263,-30534.543682809257,-29013.147208526363,-30121.663196121284,-28841.578243871434,-31124.7357877331,-27670.422324245068,-29343.322555684506,-28943.99629505863,-31253.245224043025,-31025.42655141698,-29109.623232147256,-30129.81779044086,-30368.221273040388,-31995.201591280795,-31144.861841719696,-29380.9055237226,-30420.407675156763,-30749.24987988546,-31105.324040143976,-28642.105338881873,-32365.2237827386,-30420.493711622647,-31087.289828904064,-28517.199228364323,-30487.638107347648,-30644.484343322198,-29664.439692964286,-30979.70171696783,-29985.78626149173,-29693.197888331033,-29077.6015949474,-29464.546483184706,-30109.17414470663,-30461.424026131357,-29269.021317344686,-28232.710655802883,-30182.18958796455,-29468.747438724306,-30062.293214726127,-30257.94046395588,-29921.11283908157,-29811.085219785436,-31870.282069886056,-33032.09639041348,-31115.58404259693
1,-28153.10957455608,-29581.917766951472,-29395.709321259244,-28192.321326707748,-29923.340402864294,-30352.99994118808,-26587.245286258578,-30660.359157087023,-29447.518457385893,-31114.60924090913,-27809.411185265486,-29118.675813737846,-30028.55019063033,-29588.41743265739,-26580.64642788868,-30689.997659193614,-28215.6609264304,-28896.414700398705,-30490.765071444333,-27537.540252716248,-30344.301543144258,-29978.33831748078,-27653.960156054007,-28868.310514632525,-28891.74491254055,-31929.931369784073,-28972.34269249208,-27942.22701643029,-29062.959648024345,-29178.538708970835,-28618.621213234914,-30006.089380106278,-28792.002309542157,-28048.807265115534,-29744.017431551623,-28722.1406009663,-28352.70209571645,-28877.66046608397,-28316.52014204765,-29719.218543619638,-28006.691190191385,-29878.89646053846,-31287.358453638357,-29583.57476996635,-30063.114415039523,-28551.651078950545,-28039.17208677274,-30883.313437680124,-29026.078024556107,-28659.392263294005,-27505.416873632774,-29494.538691004585,-28785.684229783492,-29162.928922541843,-30003.552666666463,-29029.535684649105,-29108.32080303311,-28975.292666348316,-29187.508413326606,-28834.896921310552,-31264.17362397631,-29418.192604648546,-28764.708042880193,-28318.001499272286,-30479.929263465754,-28873.197754605364,-28881.227283257507,-28415.745812939153,-29061.646235253065,-29300.36861833507,-28908.345542316605,-27988.284970844863,-29520.586402076267,-30998.898452466736,-29714.061924452497,-30111.356342217845,-28495.11680513407,-29047.426078965003,-30023.432641441777,-28822.932152481564,-29537.20328358136,-28491.866507066046,-27912.84507358184,-28232.664499662376,-28037.357788191326,-26403.513901307,-29620.784313734646,-30081.003891789645,-29308.953957514015,-29786.71755365147,-30130.026647057875,-28713.312635963353,-27349.37070327407,-31022.356337907022,-26643.82015600431,-28709.953843802687,-28171.717484581666,-28485.821217382076,-28669.063947523984,-28982.39348875453
2,-28325.34174276116,-27829.38323175279,-29520.973774143218,-28663.779536927555,-26654.820594275447,-29134.751321894335,-29519.98159999704,-29617.633583084644,-31305.128652900723,-29436.672607577177,-29343.219962563704,-30019.912708508724,-27839.265862136013,-29192.954106943533,-29521.625525784908,-30705.67998550035,-30527.328201470067,-29158.371480455135,-28350.83162235732,-28509.37481605739,-29375.079896797935,-29677.31226820262,-28495.97281997596,-28137.89974695748,-28789.626462641325,-29675.44168173941,-28765.778655497732,-28399.53320768151,-28434.107831330533,-29185.420598081608,-28469.06681696562,-28915.681691983536,-29777.01130357067,-29373.4773127756,-28042.309724253257,-27499.004284550763,-28861.7351039851,-27621.947316764734,-28787.345450994027,-28288.279268495473,-29229.27175429177,-27669.19024734434,-27965.774478780873,-30203.830926647814,-27456.334290043444,-28733.13337116237,-27826.459666635397,-27502.226413959812,-28635.626109113302,-30100.735449845426,-29681.864875550786,-29018.340913975473,-27859.86886599816,-29795.071583412755,-27523.30168714095,-29238.64058497089,-30825.064967941264,-28874.42956253663,-29361.03577057703,-30692.843288461954,-27459.52640042242,-30810.10002097063,-29433.333165025844,-28130.156692809618,-29328.259559221577,-29768.551796856485,-27815.28510893636,-29815.684334177662,-27493.639646068186,-28385.289972676743,-28465.87816070565,-28302.1447294639,-27078.768705285587,-28309.287532527833,-30179.002672459923,-28521.024422258568,-28771.43290720715,-28964.28905622423,-29204.17800984893,-27393.581779779634,-27139.181734954265,-29526.16101297362,-26985.92865624693,-28960.18310543378,-29866.923732795218,-29192.12634577369,-28602.51475660637,-30201.680465147194,-28133.964184925593,-29642.20038280266,-29592.64939267954,-29905.909514042818,-28814.758922249865,-28222.945524541366,-29237.703960143637,-26802.627508281406,-30403.551989666594,-27883.37536673588,-30287.04329974413,-27913.453922678247
