,,Combination1
F1,Times1,207046.0
F1,Times2,134080.0
F1,Times3,150247.0
F1,Times4,140629.0
F1,Times5,175327.0
F1,Times6,174865.0
F1,Times7,181807.0
F1,Times8,138757.0
F1,Times9,187768.0
F1,Times10,140515.0
F2,Times1,822373.0
F2,Times2,1068292.0
F2,Times3,950893.0
F2,Times4,939919.0
F2,Times5,1048591.0
F2,Times6,954832.0
F2,Times7,1125550.0
F2,Times8,796699.0
F2,Times9,1016263.0
F2,Times10,1000633.0
F3,Times1,752962.0
F3,Times2,1007995.0
F3,Times3,1454647.0
F3,Times4,857857.0
F3,Times5,1196875.0
F3,Times6,858199.0
F3,Times7,1011088.0
F3,Times8,1207639.0
F3,Times9,932170.0
F3,Times10,978691.0
F4,Times1,1042141.0
F4,Times2,848047.0
F4,Times3,1120936.0
F4,Times4,949450.0
F4,Times5,971581.0
F4,Times6,1030027.0
F4,Times7,1257985.0
F4,Times8,898735.0
F4,Times9,812779.0
F4,Times10,907966.0
F5,Times1,3000097.0
F5,Times2,3000097.0
F5,Times3,3000097.0
F5,Times4,3000097.0
F5,Times5,3000097.0
F5,Times6,3000097.0
F5,Times7,3000097.0
F5,Times8,3000097.0
F5,Times9,3000097.0
F5,Times10,3000097.0
F6,Times1,145192.0
F6,Times2,163999.0
F6,Times3,146434.0
F6,Times4,159382.0
F6,Times5,157333.0
F6,Times6,150499.0
F6,Times7,154762.0
F6,Times8,142072.0
F6,Times9,155959.0
F6,Times10,134518.0
F7,Times1,5545.0
F7,Times2,5776.0
F7,Times3,4156.0
F7,Times4,4123.0
F7,Times5,4921.0
F7,Times6,6319.0
F7,Times7,5500.0
F7,Times8,5464.0
F7,Times9,4762.0
F7,Times10,5254.0
F8,Times1,3000097.0
F8,Times2,3000097.0
F8,Times3,3000097.0
F8,Times4,3000097.0
F8,Times5,3000097.0
F8,Times6,3000097.0
F8,Times7,3000097.0
F8,Times8,3000097.0
F8,Times9,3000097.0
F8,Times10,3000097.0
F9,Times1,118489.0
F9,Times2,127468.0
F9,Times3,93952.0
F9,Times4,119833.0
F9,Times5,119980.0
F9,Times6,126295.0
F9,Times7,113194.0
F9,Times8,113203.0
F9,Times9,131380.0
F9,Times10,152647.0
F10,Times1,63115.0
F10,Times2,74263.0
F10,Times3,84514.0
F10,Times4,71833.0
F10,Times5,67666.0
F10,Times6,62119.0
F10,Times7,75913.0
F10,Times8,83938.0
F10,Times9,73867.0
F10,Times10,69595.0
F11,Times1,138826.0
F11,Times2,137836.0
F11,Times3,180301.0
F11,Times4,136843.0
F11,Times5,120664.0
F11,Times6,144514.0
F11,Times7,109069.0
F11,Times8,132976.0
F11,Times9,126136.0
F11,Times10,171997.0
F12,Times1,18085.0
F12,Times2,18202.0
F12,Times3,14452.0
F12,Times4,20635.0
F12,Times5,18964.0
F12,Times6,16045.0
F12,Times7,16294.0
F12,Times8,16621.0
F12,Times9,18871.0
F12,Times10,20650.0
F13,Times1,50203.0
F13,Times2,49024.0
F13,Times3,42796.0
F13,Times4,40681.0
F13,Times5,40000.0
F13,Times6,35296.0
F13,Times7,44638.0
F13,Times8,46222.0
F13,Times9,39466.0
F13,Times10,44020.0
F14,Times1,109.0
F14,Times2,1120.0
F14,Times3,571.0
F14,Times4,673.0
F14,Times5,361.0
F14,Times6,922.0
F14,Times7,361.0
F14,Times8,1198.0
F14,Times9,1060.0
F14,Times10,295.0
F15,Times1,3000097.0
F15,Times2,3000097.0
F15,Times3,3000097.0
F15,Times4,3000097.0
F15,Times5,3000097.0
F15,Times6,3000097.0
F15,Times7,3000097.0
F15,Times8,3000097.0
F15,Times9,3000097.0
F15,Times10,3000097.0
F16,Times1,9310.0
F16,Times2,11173.0
F16,Times3,5683.0
F16,Times4,9811.0
F16,Times5,1258.0
F16,Times6,1396.0
F16,Times7,2566.0
F16,Times8,6181.0
F16,Times9,1639.0
F16,Times10,4765.0
F17,Times1,916.0
F17,Times2,1522.0
F17,Times3,703.0
F17,Times4,2317.0
F17,Times5,334.0
F17,Times6,2662.0
F17,Times7,736.0
F17,Times8,1105.0
F17,Times9,748.0
