,0,1,2,3,4,5,6,7,8,9
0,7.086501032466841e-11,3.0693547125022913e-11,5.329557702830451e-11,1.473908137066877e-10,5.1217507278603614e-11,3.1039509745456394e-11,3.054302987297886e-11,1.0157279201213224e-11,5.030193160510714e-11,3.068816652727365e-11
1,9.409560122054619e-10,9.056181451352186e-10,6.88247326982747e-10,1.5767807604731277e-09,1.5152176359693884e-09,8.287133133773027e-10,1.2686589919911897e-09,4.04380482062712e-10,8.525762889098715e-10,9.42602204010611e-10
2,1.1569253616570058e-09,1.6540333546237427e-09,1.0749810121927926e-09,1.1198532560816132e-09,3.4991050580773397e-10,5.347701198775062e-10,5.827204388043981e-10,3.0901517164467778e-09,7.577615554194397e-10,1.0900001618332525e-09
3,1.9920434948354736e-11,4.924588093835125e-11,5.6729660850376015e-11,1.1330521510853589e-11,9.184464794673491e-12,5.646475412607898e-11,1.961554102314791e-11,2.0485808519519135e-11,7.962159006314631e-11,3.496957547358544e-11
4,1.6991275316770556e-10,2.2554201850294724e-09,1.003424945654224e-09,3.0907498883772583e-10,2.497166731520747e-10,3.4956093422424796e-10,2.8065696192032253e-10,3.594282963650917e-10,3.1664338218740977e-10,1.135732866585862e-09
5,5.520359860963512e-10,2.7855452542687057e-10,2.8422065077862767e-10,2.4233229011754924e-10,3.532047976585164e-10,3.1292746692564095e-10,2.7941788788239645e-10,2.800615432247828e-10,2.4637613105627077e-10,1.877430992645191e-10
6,3.775831576310297e-11,3.3928996926299773e-11,4.7416812298752826e-11,4.5449816494217984e-11,3.36996689480122e-11,2.0021895108791438e-11,2.6915224062668106e-11,3.938457821986283e-11,2.699888741942328e-11,3.2282244299416156e-11
7,1.1246492650931882e-07,1.0179530204528772e-07,1.6817424240749136e-07,1.1784924258431356e-07,1.326371949179886e-07,1.8945811984918426e-07,1.5496380101776784e-07,2.1926090577481952e-07,2.2901021672278288e-07,2.6025618052230057e-07
8,2.040318639618707e-07,1.1975814070706773e-07,1.5869130846379528e-07,2.1790790347358566e-07,2.632622063015255e-07,2.1121504991296202e-07,1.685673020937464e-07,1.2065974908572388e-07,5.866660353666528e-08,1.7011381027204073e-07
9,1.2688891978690823e-11,4.311061743892377e-11,1.324315216685926e-10,2.9759334931040065e-11,2.35647943648104e-11,6.317539077128794e-11,3.405472618304218e-11,4.620039981499597e-11,3.635179333484161e-11,3.343259826100965e-11
10,1.931398225837676e-08,2.2315310737455515e-08,2.6741193463398775e-08,8.552098614221108e-08,4.640498478767874e-08,2.0245510151036623e-08,2.7753879829527426e-08,4.474200601359454e-08,4.016652103911869e-08,1.5246511688189686e-08
11,1.596329527980535e-08,4.028484454045653e-08,6.276160233468641e-08,3.7099034882650634e-08,3.977200171244803e-08,3.862992183904951e-08,5.453667446458302e-08,7.116315883303323e-08,2.4135497062758415e-08,5.647265226519608e-08
12,6.20501403652305e-11,7.243183253243397e-11,3.3400137273109845e-11,3.1503904398692266e-11,6.43143296569595e-11,9.691916171481595e-11,4.289875052851012e-11,3.8039959264650887e-11,3.7453550752344017e-11,5.631865541282834e-11
13,1.1581700185330852e-07,1.258686691766105e-07,1.3736449112649256e-07,6.419730914925729e-08,1.2540356695863487e-07,1.775675355607559e-07,6.89205934587467e-08,9.527363602427837e-08,1.4934615786637373e-07,2.4907734058063006e-07
14,1.6784690387574453e-07,2.0016073989266695e-07,9.731169637042739e-08,1.3637385172733493e-07,1.6969519325909028e-07,9.214450252195572e-08,9.761862704333718e-08,1.5482910857798766e-07,9.416140267355796e-08,8.081772157220676e-08
