,,Combination1
F15,Times1,2663587.0
F15,Times2,3000097.0
F15,Times3,3000097.0
F15,Times4,1252960.0
F15,Times5,3000097.0
F15,Times6,1452400.0
F15,Times7,3000097.0
F15,Times8,3000097.0
F15,Times9,1497196.0
F15,Times10,3000097.0
F15,Times11,3000097.0
F15,Times12,3000097.0
F15,Times13,3000097.0
F15,Times14,3000097.0
F15,Times15,3000097.0
F15,Times16,3000097.0
F15,Times17,3000097.0
F15,Times18,3000097.0
F15,Times19,3000097.0
F15,Times20,1140826.0
F15,Times21,3000097.0
F15,Times22,3000097.0
F15,Times23,3000097.0
F15,Times24,1894846.0
F15,Times25,3000097.0
F15,Times26,3000097.0
F15,Times27,933796.0
F15,Times28,3000097.0
F15,Times29,61768.0
F15,Times30,1678027.0
F20,Times1,1813.0
F20,Times2,1531.0
F20,Times3,883.0
F20,Times4,3000097.0
F20,Times5,3000097.0
F20,Times6,3000097.0
F20,Times7,2308.0
F20,Times8,3000097.0
F20,Times9,3000097.0
F20,Times10,3000097.0
F20,Times11,1240.0
F20,Times12,3000097.0
F20,Times13,2827.0
F20,Times14,1477.0
F20,Times15,3000097.0
F20,Times16,3000097.0
F20,Times17,2443.0
F20,Times18,1363.0
F20,Times19,1585.0
F20,Times20,3000097.0
F20,Times21,3391.0
F20,Times22,1054.0
F20,Times23,3000097.0
F20,Times24,1279.0
F20,Times25,2620.0
F20,Times26,3205.0
F20,Times27,2788.0
F20,Times28,2359.0
F20,Times29,1531.0
F20,Times30,3000097.0
