,,Combination1
F15,Times1,843748.0
F15,Times2,1000099.0
F15,Times3,1000099.0
F15,Times4,926091.0
F15,Times5,1000099.0
F15,Times6,408918.0
F15,Times7,1000099.0
F15,Times8,229153.0
F15,Times9,912909.0
F15,Times10,1000099.0
F15,Times11,1000099.0
F15,Times12,1000099.0
F15,Times13,1000099.0
F15,Times14,1000099.0
F15,Times15,1000099.0
F15,Times16,1000099.0
F15,Times17,1000099.0
F15,Times18,1000099.0
F15,Times19,292521.0
F15,Times20,841733.0
F15,Times21,1000099.0
F15,Times22,1000099.0
F15,Times23,1000099.0
F15,Times24,1000099.0
F15,Times25,1000099.0
F15,Times26,1000099.0
F15,Times27,856100.0
F15,Times28,1000099.0
F15,Times29,918948.0
F15,Times30,430824.0
F20,Times1,1000099.0
F20,Times2,775.0
F20,Times3,1000099.0
F20,Times4,1000099.0
F20,Times5,1000099.0
F20,Times6,726.0
F20,Times7,1000099.0
F20,Times8,1129.0
F20,Times9,1000099.0
F20,Times10,646.0
F20,Times11,1367.0
F20,Times12,684.0
F20,Times13,803.0
F20,Times14,1000099.0
F20,Times15,906.0
F20,Times16,1000099.0
F20,Times17,1000099.0
F20,Times18,1000099.0
F20,Times19,1000099.0
F20,Times20,723.0
F20,Times21,863.0
F20,Times22,796.0
F20,Times23,870.0
F20,Times24,684.0
F20,Times25,1105.0
F20,Times26,1000099.0
F20,Times27,1000099.0
F20,Times28,1417.0
F20,Times29,1000099.0
F20,Times30,1000099.0
