Function,590,593,579,588,589,591,576,587,569,558,592,572,594,542,570,562,575,573,552,555
F15,26.67%,16.67%,3.33%,23.33%,10.0%,13.33%,3.33%,33.33%,3.33%,0.0%,20.0%,13.33%,33.33%,0.0%,10.0%,6.67%,3.33%,0.0%,3.33%,6.67%
F20,36.67%,36.67%,46.67%,63.33%,43.33%,50.0%,36.67%,50.0%,56.67%,36.67%,40.0%,40.0%,56.67%,30.0%,40.0%,33.33%,36.67%,50.0%,56.67%,46.67%
