Function,Times,combination145,combination182,combination144,combination180,combination181,combination5,combination41,combination21,combination110,combination128
F3,Times9,380455.1098433136,1509802.467128405,1029308.246408546,1985032.452946468,1306661.531766082,2.300397260652509,3.710289237988051,16.9416366545838,472327.9667889006,1178476.34822454
F3,Times10,1259440.183389409,1591253.484122828,497379.0236461083,2051443.990015816,867926.9101455433,39.77039492908337,11.39655652272899,9.79374073122515,713344.0822276708,1359678.688172887
F4,Times1,72.96457646091183,69.44974373414088,78.42472723246712,72.1892308071993,80.86523654140174,54.86775774868795,49.61998264985248,62.71325678679582,70.84706955271847,66.44548518249012
F4,Times2,75.40907840467389,69.95616988212306,68.08965781465001,73.12455824323037,72.72728014614573,61.67079917730081,57.50223398309068,60.54836930663293,68.03149357013959,73.93252943790691
F4,Times3,72.39093244500806,75.050050629718,81.93769464642472,80.02502106400178,74.27879344555524,58.3895532685343,47.70194962093036,62.7174339557568,68.4818547105608,77.92120726325258
F4,Times4,74.18892902892559,69.53153682044837,81.80771237930844,70.79144865899296,79.84837951427139,62.01883040191338,51.49596463699978,51.15771660381418,73.6090519432375,74.026922951656
F4,Times5,69.52047743867928,76.06026762886917,74.3073778447599,78.59385778423834,74.42576729054075,57.19099634489026,62.92201385100187,60.7785284153105,76.02315524721841,64.68601971096618
F4,Times6,82.55761392915805,70.92862875517514,82.26512253674403,81.33584518101236,67.25983644405622,56.7550794051269,45.00604852400629,59.2618360222597,74.34968392983659,66.74864444265542
F4,Times7,71.01625069721054,60.71944130899548,79.34945782177655,77.64124036533129,76.21525337146757,53.05162973765351,44.8186436311835,63.82146247133839,70.96545995514875,61.48942527528553
F4,Times8,75.72577793250402,67.16253300850146,82.77432520137819,78.48339933156723,66.855872359925,65.28218103646762,59.91089503602315,50.6768806970057,68.04242351566943,75.56390237323056
F4,Times9,72.58247768368601,64.87230612187243,77.19035330296454,78.41317139469466,77.63960881868672,54.35308436180519,59.59411434477095,59.08294678843318,66.96289706874897,81.41384889004286
F4,Times10,58.25200667877972,73.95440563492386,71.0663693809626,81.6288527131968,73.83657766663471,45.76589514693951,39.83787901366518,52.22867651130809,68.66865585337241,74.61034166017961
F5,Times1,14297.47325699704,2444303.639096713,178514.0304422334,32089772.30573129,5999841.158568677,123.703343055742,459.3788325455241,275.2174182522231,48.63930259518938,11923.03897562527
F5,Times2,128244.148650408,268370.8738961393,2521432.701810217,7812383.808075841,3855655.970245675,618.5839938817401,434.9336943771705,85.35630377988058,49.20939578346849,28205.57452652409
F5,Times3,121291.3268795551,2978710.62731719,253766.145745001,18163681.40112966,10714627.91225955,105.0125096371037,1324.799273216201,2450.331186792934,47.06068856759345,530.1228312620243
F5,Times4,49094.88255423295,812204.5793447779,8684351.41074528,13271410.80246029,12177483.43826248,108.7058991492152,575.9430428836163,2749.014241998289,49.51095723398419,49.25390237926075
F5,Times5,282271.9975996271,854335.9605496005,430151.5712282352,16318240.5022008,6158587.742568185,163.1248082814667,57.1346036129094,339.6737884408348,48.42959062686218,83415.1131176783
F5,Times6,49710.64158014911,17578478.36700455,108802.3510890622,15846113.19663906,16191524.74355213,288.5741699828611,293.8213268642257,235.7360773627001,125.6750042956158,197.693272051373
F5,Times7,13135.12554502811,1555490.647569636,1667680.170170593,24473345.38817128,5086391.255587294,181.054913586821,257.6564871298375,387.3205499080008,47.80194427832501,49.48248574595326
F5,Times8,324.8080128249149,486990.5979861044,221454.5276067051,13769904.47584447,409727.6456132195,93.61281906202511,96.30892353884062,116.6543216913165,49.31953935499433,48.56046353771087
F5,Times9,1229.068555817132,861291.773609446,80385.30393931778,9204716.263170334,10080805.16680327,173.1574204498217,1265.307643250568,71.55925823921736,49.31748369063229,48.19956515439029
F5,Times10,79058.54462807694,1907403.776080799,1260895.863225751,24749974.72982399,3953016.548436163,427.9933646600217,52.47413038892776,567.1897923694307,47.51030223179647,305.0186471668029
F6,Times1,11618.60696356418,16205.16413394833,14104.95433352063,16438.54569654087,21483.10149554533,0.06196855456266095,0.278117185549581,0.3160909883900114,5338.911289625731,22418.48447545237
F6,Times2,13890.97544636208,19394.42306045362,23073.45706266339,23322.93281333617,38037.16757087663,0.1215027850373254,0.2853390081464091,0.2691567109024642,17647.24320849066,6654.451861968589
F6,Times3,30030.72206581876,16573.91932629287,28757.2814859136,27729.72599559578,18237.83556226474,0.01972266552974996,0.1622264912937717,0.3635716526961594,13555.43072654665,27037.86253250559
F6,Times4,9111.212726328942,12133.60503065027,26151.49445795489,26256.8948275434,30876.51372174401,0.02914553315341632,0.06656598376191995,0.1137701120593235,10017.01847263562,18666.60422569044
F6,Times5,6868.05881639356,8814.163169257823,16894.86975775235,25230.01550794008,15642.32454386664,0.04012299422251187,0.02457770696583443,0.07738830413686859,22916.09795485056,13454.18565753991
F6,Times6,8178.374407060149,13591.84155457983,32430.5440297856,43113.6105965731,22716.21109146309,0.2481802535448514,0.09121683228423627,8.300807423809895,5456.599520950543,10649.37961039283
F6,Times7,10150.7894211649,18516.89755771785,10640.01772244757,39250.90768551071,18273.23215661219,0.01364662257632999,0.7801769692468913,0.04351583663738478,13350.77423769651,16720.63968420813
F6,Times8,31249.06346607462,10472.44292314904,8013.573722238141,25512.36586065003,36650.38952155168,0.03285755735325509,0.06442628168552236,0.129181025212802,23643.33199240479,16834.95312889439
F6,Times9,16153.74548393875,21283.82339864878,24089.00860280467,35323.4077936505,29129.31015527219,0.3204680089217105,0.0320369041851182,0.1589610748783934,13280.63746675934,14518.73198411074
F6,Times10,11691.985103951,18576.45586015642,15702.76925176578,35190.26188309868,25168.38716687215,0.04706574226678169,0.07666258333432635,1.644809412327207,12390.32584347458,21302.39082518699
F7,Times1,54.7394534946374,121.6958467263173,98.99917630717228,68.78726644957399,110.5240372015754,18.40663576964271,21.39766870690775,19.25739480722848,98.96192176817995,46.16706093555601
F7,Times2,98.83072883651568,56.72333146390648,98.41857333556463,115.0182939047338,65.6062098464987,25.36715178371221,19.46326335685219,21.26989986846661,69.26450888460914,46.61925167823069
F7,Times3,68.08410881272405,72.69345253696174,69.39019140019137,129.5980418416468,125.1716938842117,23.24967165209675,25.76487100723731,16.77251903434519,68.33129034195659,64.03281961229305
F7,Times4,82.15662980907898,70.00262157841878,91.28211731991273,110.0846561841243,94.90823112047818,21.97420517308482,27.72130455623928,21.47923245636881,61.54562356383416,50.10523411896687
F7,Times5,90.31527764867249,119.2205179667843,82.70631800380936,137.005813041326,81.96113507975922,24.24270144566852,26.77369130625638,22.98857942333406,76.0475505012056,90.43315916454833
F7,Times6,94.80869121484257,100.0704138586745,108.6333222787436,82.49711710098777,87.0047204156478,19.37412655259817,30.23860358777392,21.48866819470494,87.34434152006867,35.46723290406121
F7,Times7,86.9485140166984,116.4084977184748,82.22083028437548,96.52401488244651,91.9562362381351,19.81451863682663,26.38709072173275,25.19958540376254,92.3573951154253,63.80439828393146
F7,Times8,73.26228441416166,136.6440589646369,68.43651021594508,131.457553158866,85.85058963051428,26.32838227143929,23.37199370891165,23.28667920167772,60.00816778703015,68.66565707347944
F7,Times9,56.45628675601539,135.6660844502676,113.3693842340406,120.9909864395768,89.59888936259001,25.95994963873496,22.57021189853388,19.21017064808325,57.11571685415278,41.51376760921679
F7,Times10,73.42151279761224,95.07630578043357,91.53343128639153,122.8925734439477,107.3928549041385,24.2073903818927,21.3472726306679,18.42033570223705,76.41164049747975,64.26585324740766
F8,Times1,-10004.46869036996,-11152.46051320653,-10978.17856576844,-9897.938752915512,-11151.35825488313,-12338.62616848972,-11984.54905483448,-13249.30397330101,-11703.68664025676,-11140.58129624085
F8,Times2,-10534.74002815411,-11547.52101143565,-10902.23832284696,-10577.72112542208,-11565.692632351,-10996.59465670422,-12556.75576384943,-13149.90847327871,-9656.362581265794,-12289.09684110559
F8,Times3,-11368.34534364403,-12062.25212882589,-9452.802779126785,-11420.21766342319,-10672.54059701994,-12043.69033472923,-14709.24142064448,-12358.25864948499,-10175.36400255874,-11870.56760613979
F8,Times4,-10517.3050183057,-9576.359033780402,-10026.76610160062,-10088.40192017325,-9180.685013127184,-11208.39718293731,-13343.85982267741,-13403.43370470498,-11971.40155407675,-9778.571039926917
F8,Times5,-11481.76601905947,-9956.41745869963,-9829.384709289112,-11853.45028095615,-11282.27705284598,-11588.59908579143,-13287.61384892293,-13187.57530542234,-12193.56451055557,-12487.78764150245
F8,Times6,-10198.23943162135,-8807.337797212842,-9158.089835435163,-9207.070310842175,-10400.81371861923,-13841.97053719748,-14823.50391380325,-11805.64984277229,-11920.83836064584,-12490.96953533746
F8,Times7,-11008.62023899039,-11445.77898706013,-11621.12268898538,-10330.82315907901,-9903.87625491117,-13142.97039170829,-13210.87339238779,-12042.34064610038,-10971.42947386884,-10696.56020391584
F8,Times8,-10734.460230752,-9747.513318154095,-10223.96230577863,-10122.57366086642,-11116.94948548738,-13205.90065486472,-14686.92745399519,-12874.43990843484,-12317.86590579398,-11107.09521025346
F8,Times9,-10371.16039752445,-13914.82498397664,-10507.94510426521,-8963.226256261307,-10415.7315677203,-12477.69143625572,-12814.44022540103,-13003.4581506247,-11575.02984554423,-11529.28868764412
F8,Times10,-10447.90522863776,-8064.448578843956,-12048.00545345196,-9840.70681008551,-9606.62567846101,-14313.20952258697,-13861.62943312802,-13989.37472053776,-12336.20246516446,-11478.46837041277
F9,Times1,327.8918095776938,284.4912957781175,421.4471302708419,436.1837464386269,339.2603512833427,81.13343539413087,260.1796463166389,222.2294562207025,202.5319602051359,215.4288876037517
F9,Times2,200.3469915637047,282.0515236289434,302.822233491265,477.2713713269986,341.7691346906702,136.065715355059,119.9177680514087,152.6094822443688,312.5893886956259,218.8575952058814
F9,Times3,307.3548551504931,299.7219005560041,340.7875011580012,394.3703305502896,376.778085535137,152.5799768123318,369.5201886077783,174.9999289198658,300.1935964645218,254.1320141100586
F9,Times4,279.3131551659156,292.524089624698,353.2081647534361,380.7712180041629,431.0770678636837,137.0375117855518,238.6942948393642,233.396300438437,297.208119687495,320.4944372286778
F9,Times5,305.0844010241016,347.771112323456,387.7533992953611,390.4113189661898,417.4056784040795,197.9861030168239,158.8038028540439,210.7996959598879,236.8671417900966,289.1034262372337
F9,Times6,360.7551231045065,413.9200675711865,373.1958388866125,377.5134046566386,372.1810055788499,101.2128800603577,225.1982876895373,300.8663316229149,249.9861522187631,254.9239809795185
F9,Times7,334.8612434730985,329.5546066996737,287.5753476617351,417.4039611294992,353.1950452049422,117.3066899506152,162.5495553991943,246.4505520383669,234.3475930877028,196.2550774164087
F9,Times8,301.3677485321425,282.4092179735586,249.7915095287822,347.6480092771556,338.179422066854,65.16748140520673,169.6760622740962,336.139183348285,216.8417706380322,277.1836588398322
F9,Times9,328.1338872808344,278.855453905608,254.275765700739,423.7367926200904,285.4811362056399,108.5192774441944,237.6223959669955,234.8124850271767,290.7630853631851,317.8911116543023
F9,Times10,334.8841971735916,349.1165907108563,299.0539564598494,344.1877608192854,282.8116040024312,378.0376352964187,144.7025980674561,257.1079561767261,314.7418100337135,286.3526612656154
F10,Times1,18.80546992727563,19.10336086860638,18.25623451230012,18.970849770558,19.43528285729596,18.92911914862829,18.32563823034049,18.3861707687742,18.67194827961054,17.60348441208066
F10,Times2,18.50092604012256,18.70965876383093,19.02330259476149,19.38382835172279,19.20813424500283,18.63304058792004,18.85283860092201,18.59781527996716,19.08122708031749,18.61570738814635
F10,Times3,18.92285479417396,18.96590674630525,18.92882631583029,19.551520629409,19.30813530625276,18.71235770846445,19.14873391372642,18.59654940557992,18.2344787108169,18.60831743806797
F10,Times4,18.17256970916132,18.87571276469162,19.29900124187692,19.23099863975409,19.33956190007846,18.66826405255404,18.74815915116464,19.72611983773226,18.41975847044294,18.5230089973616
F10,Times5,18.5784710508916,18.80537870923783,18.65004617747113,19.08045097639404,19.53161605044352,18.80082907721621,18.4173620666943,18.56303444520917,19.10000731700638,18.90866288173052
F10,Times6,18.57614036480178,19.33252679079446,19.14988796834446,19.39932011121605,19.27846921462557,11.50476359642179,18.73484942511588,18.92336882453757,18.91335485484907,18.80184916211151
F10,Times7,19.11272771612025,18.817379352562,19.34922484028375,19.31850728329781,19.18642084296319,18.82048282002189,18.39442348511765,17.81897293287696,18.6636123717796,18.37986408939888
F10,Times8,19.40455590025633,19.07762958722063,19.01854359319224,19.24181321325427,19.21260626093414,18.72408512114952,18.81699684534144,18.95826664791235,18.48079043402252,18.61269716145097
F10,Times9,19.03247685712052,18.69293151106957,19.73007023972238,19.23715732858749,18.91587745498811,17.53075098718151,18.82099249698417,19.01380752941463,18.30775387525403,18.16939117492391
F10,Times10,19.04799477433171,19.18403607657627,19.01460718338453,18.88874682033321,19.23059103245894,17.9527700902214,18.43946081619365,18.09109927334865,18.90009528299982,18.71772399815149
F11,Times1,590.8169950820578,405.3622511911643,750.2208307204191,419.2914336617332,443.355076494791,31.29860119610233,12.23604294583133,23.05207382696886,449.9689663902843,423.38953863544
F11,Times2,623.2682439556726,499.9678329192322,590.9496892890421,400.5298438843366,540.1635763028879,14.77187687615146,1.20568976771034,110.6678892426764,466.59072816331,420.8735071849582
F11,Times3,488.3423226021146,303.1039751421075,610.6454508554071,590.0602832768188,448.6181619522109,15.13283240489818,12.88305791534527,99.98240181059114,570.9309429095667,474.1911971668831
F11,Times4,576.6778545963564,376.9216850386001,775.9858812521311,504.4089191388783,406.0395683713505,23.35242022108549,12.98658137635663,21.07021306735663,540.0895045001813,466.0598513302215
F11,Times5,499.4133654175566,442.5347488500623,513.6871073059867,455.9317330707007,454.9772060306156,16.81364188177681,1.002812456573353,53.42889849044626,501.3587704480094,496.9926090688444
F11,Times6,488.4914130226389,591.6488145479582,463.3257615921351,645.2401313835076,348.1965683394056,36.54962457953585,3.047550213267341,64.22802181495162,652.8086068770903,494.9379933855358
F11,Times7,494.0303199767134,461.6561344056133,547.037906995439,506.459217657932,657.907407125329,27.05468381424243,15.27849753569664,24.87510855718559,548.9360956123497,537.0574984983172
F11,Times8,361.8013930940212,437.3437655652919,625.2359947073604,377.6193242001179,480.2173915309961,19.15123709611758,4.41274380366046,127.7072509057582,548.5641982483407,407.9632518305984
F11,Times9,411.1716057195424,361.0929955679791,714.7514767049354,410.8868133812962,258.180790628633,17.57790177325243,11.89379381995575,34.73825699758185,571.4144759548949,485.6333698483244
F11,Times10,523.147623201277,396.708937462546,613.2007089515336,449.7669501661097,441.6502107227907,40.80124810182868,9.54066148920807,58.87672635099246,442.3647023247878,480.2305978996779
F12,Times1,2724.119239322865,365576.2917850579,42851.56613863067,5398383.059815354,14726527.12201422,0.1149267804842886,1.882598251075142,0.7260248004553773,199.6843186397503,215.7025924393575
F12,Times2,240178.4150340326,88971.59500055305,6513216.262780753,18369103.73384732,587305.0178753763,0.0253851659806666,0.3246832663463071,4.366747217159696,237.1848000454562,54953.35569676947
F12,Times3,211.201087248504,6478606.045453548,8467827.193898745,27957778.16846966,12922761.53997627,0.3758496673157836,16.60042024940225,2.887083227491581,211.9334852814619,5831.783358390274
F12,Times4,450.4595466489375,678287.7211978253,391494.9988293896,3542364.20870703,227755.7118969562,0.006832519032776129,1.88975033982738,13.24337379859955,207.0370154965718,212.1526668296651
F12,Times5,315.7081448188015,915936.4372332561,2723554.713743157,13466044.61683573,1095000.354686553,0.1464621591738629,0.04462785939878833,61.37342732903516,246.5349682947517,179.926322691542
F12,Times6,320.8568339134451,337533.6579230038,4642244.784678277,15675665.84333437,720365.3808442288,1.641423329414827,0.05592489808334915,1.030473574693968,205.0886160529202,219.6068879510595
F12,Times7,261.1481631746199,168620.3954714739,2124865.010584235,42795474.58594978,1969059.333037801,0.07654815908613323,1.744089327534042,71.18409857706914,190.453293667674,222.7719822650543
F12,Times8,1192747.131549743,523.9368363177143,2091.488277052937,61498717.12004673,27130403.37237253,0.0295390663349785,0.06484874625556164,5.201096479034309,172.829005772484,199.532321347866
F12,Times9,246424.2382176072,1849521.948062677,3645251.064627785,84480745.87681738,16394043.58388139,0.01050638088361259,0.01246067797458172,42.096037978419,180.4412681722015,761909.6837645418
F12,Times10,227022.4229438448,4162082.81246786,18842832.91205371,65456368.23000296,95402.44160717115,0.02963109102528968,9.39348077980951,87.53146010070778,214.0056631805069,70080.79637054165
F13,Times1,648374.3365876755,2728.332384055834,3215561.469593265,22327298.52775032,34283206.08281481,0.005784256030462856,71.52575376190227,57.50018357119674,267.4502616928244,36790.0741412203
F13,Times2,3349.994125991039,3882709.32555139,3607587.246506464,18430979.11397434,19003227.36042607,0.441018533405365,1.463077485656539,76.07703316496801,209.3954666649831,9926.570039480985
F13,Times3,301505.9093192117,166604.1235929465,3552857.675666133,16770793.66601912,286150.4226177827,0.2436913960747187,0.5523858160830443,21.28349466454597,219.5235808324779,95102.39306984989
F13,Times4,683145.0397209375,131243.1391140263,3550209.565895064,42386547.80402729,1946933.067172934,0.02258844551275575,0.04701007990417474,0.7897960087865614,175.6966890185699,236.7539388068952
F13,Times5,633278.2823459306,1369207.178002311,89110.56809083946,42139116.75559651,11355166.43796151,0.1450720526646007,45.99776916452411,0.1110508633691983,228.8986156197187,205.3497368628307
F13,Times6,288.7974486580057,914255.3171149298,15378301.751128,9506735.827418659,5782855.981752926,2.528308563971759,0.1619984176382223,78.6852385500769,226.2651945605488,107807.3566980808
F13,Times7,170757.7536427868,596622.6562977683,7357762.10423648,48429737.16120487,32253010.16008238,0.0249749965909137,0.4631668207479927,0.2501184177881495,209.3731226604822,149.1432712457993
F13,Times8,103078.6942557778,4929449.698333493,3497018.535026355,12555238.53483195,789821.5763707676,0.377454214334848,0.6722005813416345,46.00819956602787,143.3855258229616,210.0934894313854
F13,Times9,33645.66680608992,47804415.5521227,1160085.057253274,2857596.711231709,47719296.9393217,0.07648612287485856,14.88456610694329,3.117010475859799,205.0292661524156,132904.0752353986
F13,Times10,263.2347931289426,4682080.881546777,2529097.683007572,38116402.26125053,45567.02721962944,0.4678640503966198,0.366801549138748,138.8962343263426,265.7915972383429,220.2710049222169
F14,Times1,0.999081230289532,0.9989218689538102,0.9991553133088693,0.9998231006240291,0.9995966187473735,0.9996926708156079,0.9980748761977776,0.9987184582419257,0.9998724306185307,1.000035594108773
F14,Times2,0.9999182816171355,0.9985778224175138,0.9996443176664042,0.9980053899446846,0.9997699912078919,0.9993151836690313,0.9988092556171044,0.9980854419779862,0.9986647372330933,0.9997947756675856
F14,Times3,0.9995265536679036,0.9993321221676866,0.9985003881045686,0.9980409107155295,0.9985212092613914,0.9980038884769796,0.9981482488727191,0.9980595024220841,0.9992643142645989,0.9999997457951435
F14,Times4,0.9998108660961398,0.9991329679449826,0.9993986428260567,0.9995867602307944,0.9999174184197696,0.9981059547414017,0.9980042982973003,0.9980165646654421,0.9987501897081027,0.9996105303171496
F14,Times5,0.9999649591635883,0.9996666001144091,0.999369502689731,0.9996054693921531,0.9990916832611128,0.9983067058295156,0.9982016083371803,0.9981556051464412,0.9993853719488792,0.9991865058550299
F14,Times6,0.9995203059830975,0.9988040070952163,0.9993413293177245,0.9999410324714096,0.9986154886693123,0.9985484474780782,0.9980040753925346,0.9980211281171458,0.9997222302223444,0.9993646739898925
F14,Times7,1.000000985880894,0.9999775899836014,0.9991836373912156,0.9998989578832118,1.000021881957688,0.9980087800600997,0.998027940015947,0.999783378043946,0.9998035455457008,0.9999431337082072
F14,Times8,0.9999792832044299,0.9994867937769024,1.000048482874791,0.9986464878683632,0.999352775544271,0.9980038737867376,0.9980038410916561,0.9986383294392331,0.9994219866309499,0.9994948894655651
F14,Times9,0.9987247256999681,0.9996095855040277,0.998676756486602,0.9996740911066815,0.999929197857692,0.9984535923062854,0.9980290321956818,0.999020505214863,0.9991294800572112,0.9993056363341872
F14,Times10,0.9999379149206601,0.9991599520543589,1.000000048177661,0.9996228390040459,0.9999645046911572,0.9980094328131498,0.9989737704973992,0.9980071756997857,0.999243781192127,0.9998797583808554
F15,Times1,0.0003451910610989453,0.02984301796753075,0.06398392284212726,0.001971561078851403,0.03266961478581526,0.0006385948524593125,0.000534331659819215,0.001251842358425132,0.000921800410183357,0.0003485140798700847
F15,Times2,0.02036540518922128,0.03084309168588093,0.0005953446484765991,0.0003818696533542911,0.0006345604890611966,0.001317368978322533,0.001223618063855206,0.0004460557232889773,0.0003461412842287635,0.0003424976019153595
F15,Times3,0.02051289893790129,0.02251273035436332,0.001343844448043549,0.001328713295427647,0.0004991895781554283,0.001306785029130777,0.0007713583924598122,0.0006954043954667289,0.001120314490729276,0.001325200539717442
F15,Times4,0.02052784699731956,0.0009392608315908658,0.001186147446926448,0.000668201660316513,0.0003336279582452731,0.0004710985066403934,0.001511212573738309,0.001428088061990931,0.001741657450615985,0.05654414687164254
F15,Times5,0.02055895076648143,0.002104218900266454,0.001397263002664024,0.0003324142782949157,0.0006473928653877303,0.0007689933610267126,0.001238837250910065,0.0008141057042787037,0.02036334299070479,0.001223178707616756
F15,Times6,0.02056222197004084,0.0003303562268675145,0.0005010100108626367,0.005245694721713882,0.001439646051632133,0.0007540581904351224,0.001434689535334018,0.001242852703427828,0.06331422253995284,0.02036340296707242
F15,Times7,0.00122322716506773,0.02492879161297669,0.02195696793396938,0.02769543208837972,0.006719369786021708,0.00123400920784334,0.001311091495582659,0.001449978303143926,0.0203633393528704,0.001223197864288339
F15,Times8,0.001305064487710188,0.0003870124614575875,0.0006505146156453405,0.00143611459112377,0.02119433262846352,0.0006660617470691561,0.001647260114758477,0.0006241671609210589,0.02036370606989688,0.0003483296282391759
F15,Times9,0.001223374075319491,0.02036334072814936,0.001502756073109558,0.0008032896569135346,0.0007573479065998025,0.0006679358452942639,0.001307678279076051,0.001241682589024527,0.0003490406711109166,0.001223203920765622
F15,Times10,0.02036791660922335,0.02169774057736388,0.02038699161775461,0.0004163044323042083,0.0006859034197955289,0.001228074296300016,0.0005525458099695488,0.0003677428789210056,0.0003443829572819006,0.0003278797472526868
F16,Times1,-1.031550685973403,-1.031626936959521,-1.031558016156272,-1.031614367020942,-1.031619076090857,-1.031570555866649,-1.031503035326292,-1.031608260615112,-1.031582596184638,-1.031550761740001
F16,Times2,-1.03162466275093,-1.031600559779014,-1.031622797596216,-1.031566292910161,-1.031566663076421,-1.031564625735964,-1.031552780481511,-1.031593073710743,-1.031620141423024,-1.03159103536057
F16,Times3,-1.031596691038614,-1.031574870590634,-1.031603575497512,-1.031606207863227,-1.031622825915214,-1.031080798592748,-1.031604019622364,-1.031627150769604,-1.031600798110146,-1.031582422526319
F16,Times4,-1.031624606676323,-1.031552638561606,-1.031625160155099,-1.031470305070137,-1.031614848887527,-1.031610157143536,-1.031541556198162,-1.031584573473837,-1.031621819539622,-1.031604201443645
