,0,1,2,3,4,5,6,7,8,9
0,113620.0720765606,112665.90511966251,92758.88483036113,108324.83492277036,108659.66595535706,114880.95232811575,111294.9482745781,98081.9860383568,112519.44260649939,117089.55050261454
1,112082.27682295318,100062.61232002132,109820.3525362843,117231.15993455025,120320.69790481197,98431.2061757327,110042.92800883959,115164.63907323287,109704.23298818199,121628.3516157404
2,98642.45806468201,123785.79496458547,109646.6314040904,97280.14545470536,112445.1957207157,111532.61153663215,116448.29746416045,122676.55808391729,98383.13717502955,95607.66584559916
3,104384.54376085821,103448.20445089714,96710.17428596361,106867.78026167017,114001.97375079482,126270.16540330808,102406.3338701738,97895.15373887174,112109.41592344608,104157.69380742763
4,111190.59512258119,119247.0428004412,113720.44828212171,115723.42885854037,122873.76684597846,107637.13501093628,116292.20824938547,101325.44638722426,109841.51906431685,112146.1466294356
5,111883.59832019899,112723.1821162949,99864.71375039841,94995.65058172322,102484.73030380147,98607.32336229867,105285.97943086075,98330.88151875355,118886.90857706023,111220.00505803728
6,105147.20257186257,108119.56608007538,112566.2009534783,108212.30346902437,108557.0659296504,108708.719864986,96533.16471258875,93581.91811188865,110839.23512890952,98717.0243603027
7,102603.16711437664,100718.91498869004,114804.0913298579,109570.06415649506,118327.61667248643,108709.16458767747,108498.28724889403,94679.2031202106,121104.12569161871,107032.6147260315
8,114546.94617495536,106001.84119289202,114675.82693160004,96484.49775518767,115362.9070535114,81837.09051529023,126584.26712354107,107359.17710024012,101319.10634643958,119493.23689212181
9,100651.51038672177,93379.95027948603,98450.30607778259,92130.27580929674,104047.09969022094,93720.40543510957,106330.7536189753,109117.10119052876,101643.4387380182,106182.53235256791
10,101702.0132424456,101522.39501772485,102388.76690233166,95308.16654249383,111596.45011163803,92871.44708585915,94531.66974141702,103497.63036351273,91631.47210987637,110579.30728288447
11,105946.43742838458,108167.59560941826,111490.6707441003,109160.53447199456,103888.78559600729,114455.00453370612,101986.83114414579,99670.19267720987,94305.18565550055,95922.69788273744
12,109291.6395844958,125307.58606083979,105995.51928867192,109345.24631222575,122186.61413068222,109406.44833017836,114037.17805579782,111159.40451160817,95699.23283921304,107792.17070897334
13,95763.24087296598,100282.97780079699,90131.77050698963,96069.74466748134,95770.42225758104,84702.55475737803,92704.97973001859,87477.21086435429,86413.38599920565,97582.9562611874
14,88513.47748297779,101888.95728117967,99134.4063906532,81490.32390609945,95968.18052214065,104214.08952975877,94529.58162616436,95071.21984356019,103087.36090810141,102396.29517775438
15,85463.30999531948,113992.9285047979,108507.37925011008,106640.96864932601,107327.05316001971,107419.00687696946,99682.30071981436,109291.92893385045,101488.9291644512,93773.81793428239
16,116627.07132544716,103489.98174477374,112707.44089971745,114244.39017612457,114008.97875492844,121757.56069454241,113252.98511093938,118780.27119233114,109791.85736115975,112917.97333829713
17,99525.64556560853,115538.80123158288,101135.48552743741,94540.29195920384,100386.02135208572,106948.97647684075,111106.40048150318,103285.90933533835,107022.07658895638,105271.62504023201
18,86681.76929978939,97466.02330329546,112505.15996177633,108304.39802531144,92869.19072484502,102262.1208871838,114865.22411031018,109041.57431272785,116740.97609185804,111153.13046796584
19,104517.91076749329,116949.74413095193,104680.44977621816,117455.9952418547,113958.47473307129,98688.48457374806,112929.23045867369,97527.95048762328,115011.08846604702,123983.54221157967
20,107841.48826367402,121011.48801431048,106795.74104857742,118372.24194887756,121569.9346985213,108144.42260153443,113725.40804404371,108552.3965709894,115644.38172303229,100623.85522588313
21,110236.85181814534,98857.96116171867,110721.1541435296,103909.8277629357,117499.422984436,103722.40057915627,110508.75327825606,104845.55524641045,106555.00739380145,112113.84888586735
22,98507.44282376845,115152.83364424341,120929.37875949542,106205.20290672584,124611.70462720224,108574.55528027953,106393.82060490978,98331.60303204872,101023.8629762534,93454.91602476707
23,122873.03251526623,115898.2903800509,113369.03577763303,109624.01541338455,119490.4503268087,109938.08788931007,108917.03417494119,119198.37620440806,97368.42288876463,113557.52820634577
24,109722.85238960714,114061.59394012712,112667.56750333644,98828.33773420444,103808.72235227865,108738.83969400427,100592.36872732326,93753.77479361558,110197.51371244813,107781.8176411549
25,101470.89664251808,105962.84617097714,104266.32120570404,108882.5207656477,102217.84362691513,102681.4693973481,100088.80242788531,107153.73545675467,109182.28445198745,113920.17786325363
26,119297.44537571237,120303.44638902562,102775.42871974237,101113.73778803446,109918.07126109053,109091.88481661264,100726.16164211051,82064.73033171726,114082.74207140226,109602.88304887548
27,109245.46678671548,113199.52402916852,84413.21627066734,115448.1579862782,108301.24147456288,94413.35325632623,99927.33088733374,98458.05413924642,117360.53655307658,113322.29316702746
28,95334.39041496854,105190.9074963794,124202.01088219794,119288.15556445524,109648.33083215656,112461.97848782889,113123.15996128795,110607.90488285455,115383.56571164927,111678.08693791361
29,103484.32901495125,104575.17465155401,113927.93313603653,110736.51455426267,104110.307601054,101243.56964945767,110372.44626065397,99808.78224493467,92193.17785709121,95709.66791963174
30,109393.48344092941,116695.92622600048,115455.20229202881,109114.72429859305,105732.36424723372,110904.57331893186,105065.03145815515,94275.01543020706,99288.7757129197,109177.8765582182
31,110139.07894709145,109413.57154614225,117436.04171495694,109824.89129741862,120234.10960958309,111643.40132425817,109108.5118272573,113350.94482294368,95435.74070516301,93806.65686864102
32,117490.55435583534,111064.44811999342,111021.12447114274,117242.7314864727,118221.66797007607,115593.99482628085,127374.83715600839,92317.62451870888,114461.51465727908,103385.09292874405
33,95372.8538252581,114831.00829948863,106552.53007231763,103784.90701971987,104295.03654102213,110295.67308498014,114131.58981993122,105325.06840434554,78738.68010551589,105578.5874735932
34,118723.02886451894,96809.7520529345,104095.63123841638,94919.56176848862,103858.44732683271,105762.52193774591,103110.16746162834,103449.56961985069,97291.22088020702,112711.09055211794
35,118724.0471485202,106438.59256724908,113636.60220880568,114936.87283375759,109855.92042713602,118199.9831660242,117139.73018606425,111937.43651212398,123378.716234477,111459.1139462598
36,112171.13872995792,105600.22842054818,109560.18041913718,104946.87948637028,117627.77990357051,106990.24502347744,115231.51577797045,117791.5101727673,98141.63321867592,108385.29390094758
37,98032.0787456743,101248.65146320385,102917.59417004739,103679.51314858689,94919.65129410075,93508.44108279096,95218.61613345804,98565.74867005838,109218.49897524998,107290.88678166798
38,116482.13933821928,110219.11559744741,103127.28484147371,111661.2144063703,97786.11323136308,119539.50848780407,110208.0097929703,113529.95473950884,98973.50182557433,105257.94117298658
39,100728.86106829117,109934.52050216724,103800.68081526105,104141.0371097222,117014.6469628234,114772.50534415338,99510.18229481629,94906.73476473716,114883.06545654041,112224.39685099118
40,109979.40741881332,94826.28902815234,105615.9651423936,118503.39142634353,113737.4666399838,93200.7710395004,110999.64055768037,118933.76374665613,119138.96987948235,119396.99175285263
41,105699.6981641817,119810.08584176899,109265.1782274314,116740.71004683203,104214.05215799164,108967.4052914327,111532.51195887802,100381.34346309755,116950.1761334108,109918.48795789227
42,106096.12656386016,114682.47663758999,100520.771053581,114589.58841148973,106885.64426252723,114619.60175553999,118968.48768691876,115550.25729446668,117010.15638297658,109699.05517899594
43,110765.23421771376,95183.6183187535,113591.59108503895,113253.94350885574,111639.37530709396,101363.78833530024,113466.39781156728,111924.10614499143,100927.62264718981,105438.25639876546
44,100960.67303426492,110682.83615359373,103637.60853186043,104115.02853545363,112256.47305763842,118387.07690624367,121087.37956600389,110463.52515581345,123855.79020448861,113556.66154185275
45,102143.88910543366,97253.59734143139,109055.74863649235,110935.51712740945,109902.89569232304,112641.7688670968,93645.93016005687,97902.8070791294,86656.31243264528,102380.62855435393
46,115146.43752880787,96384.83579777958,101938.33962854225,109944.81040618049,107955.6268584531,118759.17819695556,102379.19228914568,114528.96365839145,109717.52297021494,110715.19121063802
47,115242.86624310153,107266.41245711414,109252.49865256004,108305.10880743647,101094.85915283959,112545.53764094044,116612.98197890449,102738.50330746034,102024.59497541687,116182.16257984018
48,109297.83357734684,101219.103394141,115543.16911033154,123052.46970734485,109068.31718682972,118833.30742622899,115575.19592463192,98122.91311876378,111648.7799242775,107516.84864199605
49,94638.6202784048,96015.39176954178,100621.12970270282,105710.3231104554,117643.88378644761,110343.57719407475,105654.2684669266,103241.35256920615,99376.71529912454,113878.34292161385
50,106311.95005806393,102444.912560808,102498.15761226918,94725.40536503517,108872.79296162851,115986.30041582699,97366.67683348399,101737.14934951204,94873.97612248277,101206.27778927937
51,120526.97281839217,109375.13068386157,117113.59725698577,101890.67582519863,113406.35242877004,100906.52371581497,114304.67040765753,107890.63222234572,103995.47219373567,113407.48096710345
