Function,Times,combination163,combination199,combination198,combination23,combination22,combination59,combination95,combination146,combination164,combination162,combination145,combination182,combination144,combination180,combination181,combination5,combination41,combination21,combination110,combination128
F1,Times1,33594.49250750463,65884.44901335615,53200.08412688968,3.203985222598181,1.192985771336657,6.477192612123923,5.360680360837882,26510.74844988747,28005.37761935404,58194.45726317712,68007.37642459675,70047.58134610277,72177.09980822651,68650.8592125041,60892.71792596985,1.87403999547136,1.104076099294082,11.10855759276534,27164.57802280687,28319.04771375889
F1,Times2,43601.4336566664,70528.66678089398,59729.74926220216,4.501012243549138,1.886203964985234,3.798959984306056,4.154495206548694,29481.63886426,31273.84162681588,36715.98557975812,44952.63897014025,33568.07188067374,70975.46580913581,63438.71875725296,42628.38404430222,1.470386851569892,38.73190392526642,2.223365421798337,16057.85377156529,21186.81649837551
F1,Times3,50973.33473397033,50889.86647318767,54193.7898758981,0.5040899488717104,5.674401173191377,6.207573203494036,4.882190775032825,21912.78837981174,29236.85141953188,58019.92014822159,71034.50565834688,83255.26260966019,53114.11171718893,58917.89428536529,46786.44710817853,0.8639211260347129,6.001918831828579,65.60305738958029,26502.43760928759,13607.70150485769
F1,Times4,33821.39373852702,74663.57537070476,46706.63586461261,0.4090032162206987,3.734251219927697,90.49672624793548,14.72305224768136,27308.06820648267,39546.35339784314,60107.82557446867,42568.96289796622,49894.18090348253,65523.03959547378,67336.03626653332,49414.64006828225,0.5832550922558071,4.537727786836531,55.64920201621829,13324.55719872858,33886.35966634218
F1,Times5,71931.01946251243,39525.48944711293,78599.41586734849,0.4324899954261681,2.514027231739447,3.409539770063081,1.786677327782386,43231.25265418058,41372.51553918361,71365.3795920308,44121.91306136047,50576.71292610907,84476.29133357927,81595.93648063467,63891.7216010734,3.740638818607294,0.3600687316727453,4.335005773260822,44727.85493510988,40887.67654099935
F1,Times6,46041.09174184586,72570.2523029499,66183.22926533665,0.236869714901527,8.414883282819442,46.56455310358704,7.449140613565947,42238.01745137558,24395.17028744783,47978.01413154646,42083.71952203851,71680.05638882465,83191.67994119554,48550.96624805908,60761.69799253128,0.1343048079761727,11.73099350011224,2.729026592079296,13972.7379086235,7343.934406124098
F1,Times7,32277.19536206154,38355.54889389942,59722.93310025481,2.192784684528074,31.32695399207702,1.176925207250824,2.652364251440857,46563.13831993174,40088.29229328502,56536.65050171225,31644.46180037994,64994.37643178509,63301.76591354803,61856.12779727862,61017.95243598868,0.08695140092653751,88.65191762121239,11.40779900469103,36457.29460255266,39464.33575872784
F1,Times8,54928.1141344651,75452.97768025167,65698.37150537089,0.2205874129442831,4.19665942563304,12.43353406568913,5.270570472095185,31342.58376929496,46796.59946816158,63115.75843418039,52099.99171088373,47294.37268910555,55442.96318526121,77112.61028558233,65683.09865587686,2.483438303231033,8.10967002848461,17.54615402431077,12645.09679430332,15826.0366959426
F1,Times9,55675.71284299623,58160.17829674794,78266.96971887842,0.9599426568050186,1.743176354319223,4.572195098656596,3.596727585783273,34195.08481142343,30077.87778645807,50505.52666712329,26759.2267155371,46533.03819338891,73151.00520451785,61116.13515547662,62242.94674312233,0.5568488188197879,0.7910772480297086,16.21393905124666,26872.94270116673,40733.92922251439
F1,Times10,38493.28047080243,54176.34224634085,63555.65271948172,26.18498099163548,1.58289440848719,10.98015569041638,8.134319344617815,24752.8781995355,30674.72903285757,47201.85079301793,28160.34930769856,69391.13546155099,56670.22983028572,58934.17808351081,50720.37088058813,0.4864018572958659,0.7139189841532152,7.514670070277662,24240.749575554,19653.5758816353
