,,Combination1
F1,Times1,65104.0
F1,Times2,54431.0
F1,Times3,61453.0
F1,Times4,65008.0
F1,Times5,50486.0
F1,Times6,66187.0
F1,Times7,50178.0
F1,Times8,59901.0
F1,Times9,60323.0
F1,Times10,71516.0
F2,Times1,341005.0
F2,Times2,323199.0
F2,Times3,347368.0
F2,Times4,421611.0
F2,Times5,262516.0
F2,Times6,363907.0
F2,Times7,307370.0
F2,Times8,488818.0
F2,Times9,363970.0
F2,Times10,418464.0
F3,Times1,280877.0
F3,Times2,256405.0
F3,Times3,276929.0
F3,Times4,349986.0
F3,Times5,337095.0
F3,Times6,300971.0
F3,Times7,336080.0
F3,Times8,441605.0
F3,Times9,384470.0
F3,Times10,368950.0
F4,Times1,259321.0
F4,Times2,279056.0
F4,Times3,365280.0
F4,Times4,289014.0
F4,Times5,371942.0
F4,Times6,301645.0
F4,Times7,303102.0
F4,Times8,354559.0
F4,Times9,379403.0
F4,Times10,337496.0
F5,Times1,1000199.0
F5,Times2,1000199.0
F5,Times3,1000199.0
F5,Times4,1000199.0
F5,Times5,1000199.0
F5,Times6,1000199.0
F5,Times7,1000199.0
F5,Times8,1000199.0
F5,Times9,1000199.0
F5,Times10,1000199.0
F6,Times1,58665.0
F6,Times2,68950.0
F6,Times3,58379.0
F6,Times4,50407.0
F6,Times5,60316.0
F6,Times6,56018.0
F6,Times7,55868.0
F6,Times8,72442.0
F6,Times9,53249.0
F6,Times10,56346.0
F7,Times1,2813.0
F7,Times2,2331.0
F7,Times3,2707.0
F7,Times4,2396.0
F7,Times5,2368.0
F7,Times6,2354.0
F7,Times7,2187.0
F7,Times8,2546.0
F7,Times9,2750.0
F7,Times10,2984.0
F8,Times1,1000199.0
F8,Times2,1000199.0
F8,Times3,1000199.0
F8,Times4,1000199.0
F8,Times5,1000199.0
F8,Times6,1000199.0
F8,Times7,1000199.0
F8,Times8,1000199.0
F8,Times9,1000199.0
F8,Times10,1000199.0
F9,Times1,39718.0
F9,Times2,44280.0
F9,Times3,48319.0
F9,Times4,49528.0
F9,Times5,47865.0
F9,Times6,42464.0
F9,Times7,39340.0
F9,Times8,42466.0
F9,Times9,54489.0
F9,Times10,49049.0
F10,Times1,32968.0
F10,Times2,25494.0
F10,Times3,25934.0
F10,Times4,32911.0
F10,Times5,27478.0
F10,Times6,27196.0
F10,Times7,32496.0
F10,Times8,28349.0
F10,Times9,30705.0
F10,Times10,28707.0
F11,Times1,46847.0
F11,Times2,54114.0
F11,Times3,55100.0
F11,Times4,55534.0
F11,Times5,56137.0
F11,Times6,50049.0
F11,Times7,39646.0
F11,Times8,46601.0
F11,Times9,56268.0
F11,Times10,52105.0
F12,Times1,7694.0
F12,Times2,7968.0
F12,Times3,8039.0
F12,Times4,8895.0
F12,Times5,7123.0
F12,Times6,8578.0
F12,Times7,7896.0
F12,Times8,8703.0
F12,Times9,8658.0
F12,Times10,8205.0
F13,Times1,20144.0
F13,Times2,16778.0
F13,Times3,19011.0
F13,Times4,19422.0
F13,Times5,16004.0
F13,Times6,16265.0
F13,Times7,20706.0
F13,Times8,20317.0
F13,Times9,19840.0
F13,Times10,17984.0
F14,Times1,412.0
F14,Times2,217.0
F14,Times3,406.0
F14,Times4,268.0
F14,Times5,375.0
F14,Times6,250.0
F14,Times7,347.0
F14,Times8,720.0
F14,Times9,392.0
F14,Times10,683.0
F15,Times1,1000199.0
F15,Times2,1000199.0
F15,Times3,1000199.0
F15,Times4,1000199.0
F15,Times5,1000199.0
F15,Times6,1000199.0
F15,Times7,1000199.0
F15,Times8,1000199.0
F15,Times9,1000199.0
F15,Times10,1000199.0
F16,Times1,4103.0
F16,Times2,4457.0
F16,Times3,1562.0
F16,Times4,4090.0
F16,Times5,3001.0
F16,Times6,2499.0
F16,Times7,1040.0
F16,Times8,3496.0
F16,Times9,5143.0
F16,Times10,2362.0
F17,Times1,1031.0
F17,Times2,1990.0
F17,Times3,671.0
F17,Times4,1310.0
F17,Times5,744.0
F17,Times6,937.0
F17,Times7,2133.0
F17,Times8,1220.0
F17,Times9,722.0
F17,Times10,528.0
F18,Times1,216.0
F18,Times2,255.0
F18,Times3,376.0
F18,Times4,348.0
F18,Times5,242.0
F18,Times6,279.0
F18,Times7,319.0
F18,Times8,264.0
F18,Times9,266.0
F18,Times10,200.0
F19,Times1,1000199.0
F19,Times2,1000199.0
F19,Times3,1000199.0
F19,Times4,1000199.0
F19,Times5,1000199.0
F19,Times6,1000199.0
F19,Times7,1000199.0
F19,Times8,1000199.0
F19,Times9,1000199.0
F19,Times10,1000199.0
F20,Times1,790.0
F20,Times2,777.0
F20,Times3,1000199.0
F20,Times4,1317.0
F20,Times5,1003.0
F20,Times6,1000199.0
F20,Times7,1000199.0
F20,Times8,1000199.0
F20,Times9,1159.0
F20,Times10,1129.0
F21,Times1,1000199.0
F21,Times2,1000199.0
F21,Times3,70817.0
F21,Times4,1000199.0
