Function,Times,combination579,combination588
F1,Times1,0.0001634025800507432,3.671760660960481e-05
F1,Times2,0.0001313533749139371,4.664804280527241e-05
F1,Times3,0.0003016205702755733,3.978597566826895e-05
F1,Times4,0.0001164171193192125,3.263248314163919e-05
F1,Times5,0.0001909255716172547,4.554574985472195e-05
F1,Times6,0.0002681891776025113,4.941257079206609e-05
F1,Times7,0.0001448615237506874,4.979791613529659e-05
F1,Times8,0.0001987529176847777,4.17649805031686e-05
F1,Times9,0.0001716339660175946,4.29901968786378e-05
F1,Times10,0.0002314653742771844,4.800817714005618e-05
F2,Times1,0.06370704190750454,0.01153439205609225
F2,Times2,0.07348661776466603,0.0118179488353985
F2,Times3,0.0697119615865125,0.01175246904095345
F2,Times4,0.05038090699624709,0.01334390232103683
F2,Times5,0.08132184096613093,0.01290828430493546
F2,Times6,0.06478363142836185,0.01541043986324236
F2,Times7,0.06222993404320221,0.01242292371933418
F2,Times8,0.06828137029709858,0.01258965363033548
F2,Times9,0.08107793804805885,0.01084885649789297
F2,Times10,0.06203028859027082,0.01536283906273672
F3,Times1,0.00873327754876678,0.0002631699903516006
F3,Times2,0.01194602292615383,0.0004916573845295115
F3,Times3,0.01320065249308766,0.0005538384191974522
F3,Times4,0.007516794807230727,0.0004481178119630511
F3,Times5,0.006148476135990576,0.0003250244675185867
F3,Times6,0.01266460818354574,0.0003586005494600643
F3,Times7,0.01218339965709885,0.0003515975659442839
F3,Times8,0.01065412881979044,0.0001884750940858494
F3,Times9,0.01444211700789669,0.0003964769633479997
F3,Times10,0.01119412756002339,0.0002217626582768665
F4,Times1,0.07651581063346224,0.009171776597813486
F4,Times2,0.06295825379557307,0.01284338463581119
F4,Times3,0.08328198107555496,0.01326238804870927
F4,Times4,0.07983000289432773,0.01677804721488613
F4,Times5,0.06772862807007529,0.01602759971957746
F4,Times6,0.06775108382326112,0.01615637797715397
F4,Times7,0.06527244918067332,0.01707251747894167
F4,Times8,0.05817620715517879,0.01434714984496416
F4,Times9,0.08159291907915955,0.01501777346710492
F4,Times10,0.06053480720398419,0.01799993400407141
F5,Times1,99.75708896005625,45.42814780407275
F5,Times2,125.2741458418877,46.75909340901585
F5,Times3,73.47531014635715,45.29547407407832
F5,Times4,158.2513654803915,104.176820614331
F5,Times5,158.440197214689,46.60268085093222
F5,Times6,171.7486337691288,45.75426268576868
F5,Times7,82.85533342531409,44.85511007445817
F5,Times8,83.49141781388448,46.49228908158753
F5,Times9,82.48264451290949,46.44066547495594
F5,Times10,164.727710826781,102.3508986409842
F6,Times1,0.0001519039652421446,4.09683252816392e-05
F6,Times2,0.0001700914960626225,4.9236890958758e-05
F6,Times3,0.0001653158652692347,4.71769542435216e-05
F6,Times4,0.0002586009026193531,3.920744837404764e-05
F6,Times5,0.0001471438919780509,4.926649999616028e-05
F6,Times6,0.0002609068875039912,4.903263967133656e-05
F6,Times7,0.0001694285540908329,4.003033426729239e-05
F6,Times8,0.0001483522093117908,4.976406384879364e-05
F6,Times9,0.0001320027625498682,4.753727781397993e-05
F6,Times10,0.0001330095047554168,4.617101553744101e-05
F7,Times1,27.37153943716792,15.77039317115971
F7,Times2,19.18962126733262,17.36067579421485
F7,Times3,22.6356359242453,19.17750781138019
F7,Times4,31.41279233126259,12.39672379952729
F7,Times5,25.27957689834427,16.43517668741135
F7,Times6,18.39262841315619,13.50914716320476
F7,Times7,19.23052327817142,14.86128209235595
F7,Times8,25.43724874013035,17.82574869538304
F7,Times9,31.96423678396145,15.48069044813235
F7,Times10,19.8216500928919,15.37377053670321
F8,Times1,-16367.84333261879,-11629.19323290401
F8,Times2,-14829.29098780172,-14097.61676716915
F8,Times3,-15537.04290500385,-14669.50606950174
F8,Times4,-14489.35344716111,-13742.2906157183
F8,Times5,-15202.93684179646,-13131.69685698071
F8,Times6,-14651.76231163242,-12043.12861926959
F8,Times7,-15398.85536272038,-14708.10208130139
F8,Times8,-15382.32780522674,-16448.3810454073
F8,Times9,-14866.00052902799,-14175.60285360042
F8,Times10,-14232.78815823067,-15098.29997468778
F9,Times1,0.04667095742863125,0.0010008794305012
F9,Times2,0.05392652916352425,0.001344822817749503
F9,Times3,0.05089230869960382,0.001134600009052633
F9,Times4,0.04325569455434319,0.001167131613460271
F9,Times5,0.03726766424185612,0.001353358723349629
F9,Times6,0.0489730381402218,0.0008291025439213229
F9,Times7,0.02920188529609291,0.001208516321009157
F9,Times8,0.05529409356832637,0.0009895048303008025
F9,Times9,0.03295031264124759,0.001415144044786487
F9,Times10,0.02580589350332652,0.001056204794737781
F10,Times1,0.009810410148144655,0.001840842425302469
F10,Times2,0.007643124724594941,0.00152233718064565
F10,Times3,0.007798925256995659,0.001433963162401852
F10,Times4,0.00911232080844826,0.001342970662655318
F10,Times5,0.005858532132233307,0.001574933982936955
F10,Times6,0.008241700250632533,0.001213455610919567
F10,Times7,0.007675152729184731,0.001771546548805958
F10,Times8,0.008550964462724409,0.001600620309368139
F10,Times9,0.005620236871653361,0.001137038782314193
F10,Times10,0.00775309503264765,0.001326419087487096
F11,Times1,0.01968022945762282,4.916016141909285e-05
F11,Times2,0.0123231482856806,0.07821246106003144
F11,Times3,0.0172799890973534,0.04908089080655176
F11,Times4,0.01968042772101508,0.03676999962447347
F11,Times5,0.02950476023847803,0.02703712289262461
F11,Times6,4.981667828285463e-05,0.04179771583539205
F11,Times7,4.800332017385056e-05,4.194119788791806e-05
F11,Times8,8.610819386301038e-06,0.9539414597951081
F11,Times9,0.014780909406652,0.1531660814969451
F11,Times10,0.01232247492121363,4.962630914395749e-05
F12,Times1,4.985925795595066e-05,2.844764214046845e-05
F12,Times2,4.998876496649639e-05,3.998881782090527e-05
F12,Times3,0.0001021865115269065,4.026827362047417e-05
F12,Times4,5.856448160536587e-05,4.750972823865031e-05
F12,Times5,4.379012892474134e-05,4.863309641840274e-05
F12,Times6,6.94322503268081e-05,4.988617844551659e-05
F12,Times7,4.249757803095223e-05,4.940416218296566e-05
F12,Times8,0.0003508361096108427,4.931292351558769e-05
F12,Times9,4.982122803843357e-05,2.916834478225344e-05
F12,Times10,4.945138951380727e-05,2.53521750285354e-05
F13,Times1,0.0001032794302084228,2.001283161909684e-05
F13,Times2,6.363290596649004e-05,4.455421934642582e-05
F13,Times3,4.682948726558341e-05,4.866757640993214e-05
F13,Times4,4.773669555504475e-05,2.931453331352789e-05
F13,Times5,5.777631600825957e-05,4.910661489333178e-05
F13,Times6,4.910057280928513e-05,4.891812492507255e-05
F13,Times7,4.706912458092881e-05,4.878516616572628e-05
F13,Times8,4.772590299698726e-05,4.470544145134144e-05
F13,Times9,4.759803159646005e-05,4.910916535671188e-05
F13,Times10,6.778234444341226e-05,4.864576666779885e-05
F14,Times1,0.9985413410941227,11.71869956207099
F14,Times2,0.9980713674171738,6.903335694245484
F14,Times3,0.9992089686827347,10.76318066691027
F14,Times4,0.9980693081485866,3.968250105571872
F14,Times5,0.9982496331632545,5.928845125506673
F14,Times6,0.9991885696796405,2.982105156818331
F14,Times7,0.9981171830218777,0.9980053484218987
F14,Times8,0.9980039275568873,0.999211330378192
F14,Times9,0.9984601675332329,7.873992977136616
F14,Times10,0.999043963195016,6.903335694220558
F15,Times1,0.001223962121047172,0.0003534359054621011
F15,Times2,0.001236182863936376,0.000349811343830591
F15,Times3,0.001224683792464003,0.02036334051726418
F15,Times4,0.0007793442684350103,0.001223527536159501
F15,Times5,0.001233725708173567,0.001223339635015761
F15,Times6,0.0007573266371199641,0.0203633514521315
F15,Times7,0.0004987598224656751,0.001223234606323307
F15,Times8,0.001239291802643655,0.0003448438059870063
F15,Times9,0.000658836684811652,0.0003495001026139993
F15,Times10,0.0008052505185161611,0.02036334997131927
F16,Times1,-1.031581616281416,-1.031605026830086
F16,Times2,-1.031623083317999,-1.031575110582924
F16,Times3,-1.031591766828489,-1.031582064241588
F16,Times4,-1.031590501609961,-1.031624962280981
F16,Times5,-1.031594986325041,-1.031574296764
F16,Times6,-1.03156673709079,-1.031606527761942
F16,Times7,-1.031594044090762,-1.031580192196569
F16,Times8,-1.031553239995658,-1.031611507989235
F16,Times9,-1.031627177366728,-1.03156711562322
F16,Times10,-1.031600908294621,-1.031624781724814
F17,Times1,0.397924550248355,0.3980169317156843
F17,Times2,0.3979275604039163,0.3980294703363647
F17,Times3,0.3979529475786858,0.3980121624942132
F17,Times4,0.3979118270988327,0.3979524564321455
F17,Times5,0.3980322226806017,0.3979539889298085
F17,Times6,0.3980441134119808,0.3979379977126332
F17,Times7,0.3979190219549693,0.3979104129949764
F17,Times8,0.3979509849748624,0.3979950997932882
F17,Times9,0.3980345522158757,0.3980443322725904
F17,Times10,0.3980169632004014,0.3980220902820637
F18,Times1,3.000007395952648,3.00058513359435
F18,Times2,3.000036508599767,3.000342114103413
F18,Times3,3.000019664331939,3.000026275172782
F18,Times4,3.000030448988953,3.000501238002345
F18,Times5,3.000003480612097,3.000857118592904
F18,Times6,3.000045145371403,3.000184781466096
F18,Times7,3.000004581530607,3.000509902325777
F18,Times8,3.000048811595684,3.000553161684246
F18,Times9,3.000010732086754,3.000341869172403
F18,Times10,3.000022054125548,3.000415960282251
F19,Times1,-0.3004789071949463,-0.3004789071949463
F19,Times2,-0.3004789071949463,-0.3004789071949463
F19,Times3,-0.3004789071949463,-0.3004789071949463
F19,Times4,-0.3004789071949463,-0.3004789071949463
F19,Times5,-0.3004789071949463,-0.3004789071949463
F19,Times6,-0.3004789071949463,-0.3004789071949463
F19,Times7,-0.3004789071949463,-0.3004789071949463
F19,Times8,-0.3004789071949463,-0.3004789071949463
F19,Times9,-0.3004789071949463,-0.3004789071949463
F19,Times10,-0.3004789071949463,-0.3004789071949463
F20,Times1,-3.203099389415076,-3.203101251463009
F20,Times2,-3.203090124664412,-3.320441788007034
F20,Times3,-3.203097176154467,-3.203101422342814
F20,Times4,-3.203101642303855,-3.203101976035981
F20,Times5,-3.203100632747649,-3.320805381180623
F20,Times6,-3.3205264558388,-3.320214724814954
F20,Times7,-3.320721079566691,-3.321000774447404
F20,Times8,-3.203099802807741,-3.20310187197834
F20,Times9,-3.203096654601683,-3.320616418479817
F20,Times10,-3.203086491135047,-3.203101715644551
F21,Times1,-2.682860082689106,-5.100771411770269
F21,Times2,-5.10077174975666,-10.15317785512868
F21,Times3,-10.15315585690521,-10.15315540451995
F21,Times4,-2.630471460940274,-10.15317320757349
F21,Times5,-5.100769337958265,-10.15316353520235
F21,Times6,-10.15316846085191,-10.15318854386948
F21,Times7,-10.15319162661118,-10.15315920931565
F21,Times8,-2.630471411342725,-10.15315805102787
F21,Times9,-5.055194237334588,-10.15316507738147
F21,Times10,-10.15317412278935,-10.15318892414882
F22,Times1,-2.751932697944194,-10.40278115472609
F22,Times2,-10.40280010703575,-10.40276975609537
F22,Times3,-5.12882212009142,-10.40282411752564
F22,Times4,-5.087661385678226,-5.128822609630133
F22,Times5,-3.724299995800517,-5.128822723144399
F22,Times6,-10.40276446475788,-10.40280235102086
F22,Times7,-3.724299653411506,-5.128822588047895
F22,Times8,-10.40276445151983,-10.4028401802255
F22,Times9,-2.765896891039253,-10.40280491335296
F22,Times10,-10.40286366810164,-10.40278035939948
F23,Times1,-5.175645085876994,-10.5363001774117
F23,Times2,-3.835426483750443,-10.53635305156248
F23,Times3,-3.835426469935388,-10.53626582339598
F23,Times4,-2.871141372750487,-10.53630081822067
F23,Times5,-3.835426702014752,-10.53637720256201
F23,Times6,-10.53635533025188,-10.53628738031005
F23,Times7,-2.871142619296917,-10.53633288405101
F23,Times8,-2.871142394767384,-10.53631099177001
F23,Times9,-2.871142658300419,-10.53633183486524
F23,Times10,-5.175645402384625,-10.53636327969066
