,,Combination1
F1,Times1,186.77791058368172
F1,Times2,170.67504159878092
F1,Times3,175.01487052430414
F1,Times4,173.39569490401854
F1,Times5,176.00606147664942
F1,Times6,166.31082666186086
F1,Times7,162.93298841779705
F1,Times8,183.18759859845767
F1,Times9,163.10792462530287
F1,Times10,175.1722798104595
F2,Times1,186.1809954751136
F2,Times2,187.87782805429896
F2,Times3,199.0
F2,Times4,191.19607843137257
F2,Times5,190.89441930618406
F2,Times6,190.48106092945167
F2,Times7,191.19607843137257
F2,Times8,188.51885369532457
F2,Times9,191.19607843137257
F2,Times10,187.50075414781332
F3,Times1,191.19607843137257
F3,Times2,189.0104726941577
F3,Times3,189.68778280542986
F3,Times4,188.7842283502663
F3,Times5,184.68621759298753
F3,Times6,184.4087481146308
F3,Times7,179.09414041378471
F3,Times8,191.19607843137257
F3,Times9,186.6491362873162
F3,Times10,199.0
F4,Times1,184.98996028019343
F4,Times2,184.89241010626563
F4,Times3,182.57448082808747
F4,Times4,181.4825238066082
F4,Times5,175.83548500464525
F4,Times6,174.54924877399864
F4,Times7,179.35463114597383
F4,Times8,188.72296372185392
F4,Times9,187.61703836509616
F4,Times10,182.74847688998636
F5,Times1,199.0
F5,Times2,199.0
F5,Times3,199.0
F5,Times4,199.0
F5,Times5,199.0
F5,Times6,199.0
F5,Times7,199.0
F5,Times8,199.0
F5,Times9,199.0
F5,Times10,199.0
F6,Times1,163.27076887950733
F6,Times2,183.5968254214644
F6,Times3,166.93694126691088
F6,Times4,167.18294060517417
F6,Times5,172.81126613000518
F6,Times6,169.4467306010615
F6,Times7,185.84660918068238
F6,Times8,158.42010198892052
F6,Times9,162.71427263130136
F6,Times10,166.7280734989951
F7,Times1,170.47595771134118
F7,Times2,173.96993676966173
F7,Times3,169.2072500559758
F7,Times4,161.85090537106603
F7,Times5,169.1542578957545
F7,Times6,165.64179600466025
F7,Times7,168.3812824849902
F7,Times8,159.50080098854335
F7,Times9,155.3237083452101
F7,Times10,170.2802340546626
F8,Times1,199.0
F8,Times2,199.0
F8,Times3,199.0
F8,Times4,199.0
F8,Times5,199.0
F8,Times6,199.0
F8,Times7,199.0
