,,Combination1
F1,Times1,26296.0
F1,Times2,23894.0
F1,Times3,22946.0
F1,Times4,24892.0
F1,Times5,29594.0
F1,Times6,25432.0
F1,Times7,27626.0
F1,Times8,25318.0
F1,Times9,23348.0
F1,Times10,26412.0
F2,Times1,122882.0
F2,Times2,112024.0
F2,Times3,110412.0
F2,Times4,123008.0
F2,Times5,121412.0
F2,Times6,108940.0
F2,Times7,128346.0
F2,Times8,118096.0
F2,Times9,114154.0
F2,Times10,128440.0
F3,Times1,113680.0
F3,Times2,140290.0
F3,Times3,114486.0
F3,Times4,121740.0
F3,Times5,125384.0
F3,Times6,126080.0
F3,Times7,121840.0
F3,Times8,123794.0
F3,Times9,129128.0
F3,Times10,99620.0
F4,Times1,187298.0
F4,Times2,179062.0
F4,Times3,199178.0
F4,Times4,200664.0
F4,Times5,172164.0
F4,Times6,174942.0
F4,Times7,210454.0
F4,Times8,204416.0
F4,Times9,177116.0
F4,Times10,205390.0
F5,Times1,2000198.0
F5,Times2,2000198.0
F5,Times3,2000198.0
F5,Times4,2000198.0
F5,Times5,2000198.0
F5,Times6,2000198.0
F5,Times7,2000198.0
F5,Times8,2000198.0
F5,Times9,2000198.0
F5,Times10,2000198.0
F6,Times1,23698.0
F6,Times2,26372.0
F6,Times3,27036.0
F6,Times4,28064.0
F6,Times5,21260.0
F6,Times6,25908.0
F6,Times7,24340.0
F6,Times8,22874.0
F6,Times9,22720.0
F6,Times10,27286.0
F7,Times1,2000198.0
F7,Times2,2000198.0
F7,Times3,2000198.0
F7,Times4,2000198.0
F7,Times5,2000198.0
F7,Times6,2000198.0
F7,Times7,2000198.0
F7,Times8,2000198.0
F7,Times9,2000198.0
F7,Times10,2000198.0
F8,Times1,2000198.0
F8,Times2,2000198.0
F8,Times3,2000198.0
F8,Times4,2000198.0
F8,Times5,2000198.0
F8,Times6,2000198.0
F8,Times7,2000198.0
F8,Times8,2000198.0
F8,Times9,2000198.0
F8,Times10,2000198.0
F9,Times1,2000198.0
F9,Times2,2000198.0
F9,Times3,2000198.0
F9,Times4,2000198.0
F9,Times5,2000198.0
F9,Times6,2000198.0
F9,Times7,2000198.0
F9,Times8,2000198.0
F9,Times9,2000198.0
F9,Times10,2000198.0
F10,Times1,53398.0
F10,Times2,65732.0
F10,Times3,65834.0
F10,Times4,50274.0
F10,Times5,46512.0
F10,Times6,68446.0
F10,Times7,53068.0
F10,Times8,2000198.0
F10,Times9,50850.0
F10,Times10,61064.0
F11,Times1,21824.0
F11,Times2,25056.0
F11,Times3,22224.0
F11,Times4,24192.0
F11,Times5,21448.0
F11,Times6,26220.0
F11,Times7,22540.0
F11,Times8,23238.0
F11,Times9,26620.0
F11,Times10,24570.0
F12,Times1,2000198.0
F12,Times2,74960.0
F12,Times3,212594.0
F12,Times4,2000198.0
F12,Times5,55324.0
F12,Times6,2000198.0
F12,Times7,190542.0
F12,Times8,47722.0
F12,Times9,156794.0
F12,Times10,190552.0
F13,Times1,20996.0
F13,Times2,18174.0
F13,Times3,17168.0
F13,Times4,19256.0
F13,Times5,20308.0
F13,Times6,16856.0
F13,Times7,18768.0
F13,Times8,18370.0
F13,Times9,18210.0
F13,Times10,17210.0
F14,Times1,2000198.0
F14,Times2,2000198.0
F14,Times3,2000198.0
F14,Times4,2000198.0
F14,Times5,2000198.0
F14,Times6,2000198.0
F14,Times7,2000198.0
F14,Times8,2000198.0
F14,Times9,2000198.0
F14,Times10,2000198.0
F15,Times1,89462.0
F15,Times2,2000198.0
F15,Times3,47612.0
F15,Times4,2000198.0
F15,Times5,164498.0
F15,Times6,2000198.0
F15,Times7,2000198.0
F15,Times8,91948.0
F15,Times9,88080.0
F15,Times10,16832.0
F16,Times1,1952.0
F16,Times2,1124.0
F16,Times3,2836.0
F16,Times4,226.0
F16,Times5,3604.0
F16,Times6,4448.0
F16,Times7,2040.0
F16,Times8,1348.0
F16,Times9,17988.0
F16,Times10,800.0
F17,Times1,302.0
F17,Times2,318.0
F17,Times3,496.0
F17,Times4,498.0
F17,Times5,352.0
F17,Times6,406.0
F17,Times7,348.0
F17,Times8,392.0
F17,Times9,380.0
F17,Times10,428.0
F18,Times1,206.0
F18,Times2,242.0
F18,Times3,356.0
F18,Times4,348.0
F18,Times5,322.0
F18,Times6,230.0
F18,Times7,248.0
F18,Times8,2000198.0
F18,Times9,410.0
F18,Times10,228.0
F19,Times1,2000198.0
F19,Times2,2000198.0
F19,Times3,2000198.0
F19,Times4,2000198.0
F19,Times5,2000198.0
F19,Times6,2000198.0
F19,Times7,2000198.0
F19,Times8,2000198.0
F19,Times9,2000198.0
F19,Times10,2000198.0
F20,Times1,2000198.0
F20,Times2,2000198.0
F20,Times3,2000198.0
F20,Times4,710.0
F20,Times5,2000198.0
F20,Times6,2000198.0
F20,Times7,686.0
F20,Times8,946.0
F20,Times9,800.0
F20,Times10,2000198.0
F21,Times1,2000198.0
F21,Times2,2000198.0
F21,Times3,2000198.0
F21,Times4,2000198.0
F21,Times5,23470.0
F21,Times6,2000198.0
F21,Times7,2000198.0
F21,Times8,11668.0
F21,Times9,22254.0
F21,Times10,2000198.0
F22,Times1,2000198.0
F22,Times2,2000198.0
F22,Times3,2000198.0
F22,Times4,7836.0
F22,Times5,2000198.0
F22,Times6,2000198.0
F22,Times7,2000198.0
F22,Times8,10288.0
F22,Times9,4596.0
F22,Times10,2000198.0
F23,Times1,2000198.0
F23,Times2,2000198.0
F23,Times3,5582.0
F23,Times4,6640.0
F23,Times5,2000198.0
F23,Times6,8878.0
F23,Times7,2000198.0
F23,Times8,11862.0
F23,Times9,2000198.0
F23,Times10,2000198.0
