,0,1,2,3,4,5,6,7,8,9
0,29618.460527413336,27379.839416448,37273.34973121248,24819.060916680974,43207.957223571815,55097.433094152104,28902.211166399662,30662.841986057654,33525.28868603708,46425.26984045057
1,1043236.705601652,1323539.6044738938,930989.1251341183,1173970.7132929126,589755.7427491662,1295307.6196044325,992002.2945398672,1087351.4528444556,1300649.3503979587,795734.830620705
2,1945119.6268451256,2909872.2350401147,1190236.6072657949,1430891.7225055196,1904367.7850597936,2515004.8056283696,2491305.808591932,1687473.822922496,1469600.3042903559,1337300.2196278102
3,7950.8183802411595,8853.942790252568,13627.437743911685,10752.211235003815,9492.317004345847,15387.159125011465,10757.014748662026,8868.24697983569,12379.682985627765,10414.119527053246
4,169796.1541118101,118015.54204536382,75849.75035034935,68441.45905441676,134427.28871267635,193953.32505119377,125386.67274201974,197572.95689216777,96043.42054293476,95813.99120557765
5,206957.38122421844,258174.9182911183,234380.73280393015,199981.93804777932,170618.74008106103,241395.1652614527,139966.4515213981,200071.4496425024,315308.56617742305,181412.37539249522
6,56203.25708593542,35880.89573723786,51686.30891671323,41318.5690492883,50644.242625771476,46713.663994192415,47582.114990938404,85102.2836715754,43453.45084145503,45437.63948491507
7,31491574.415942866,24126544.180046797,18853556.224350225,25258381.70632627,23836274.955420926,24222636.51500763,20877025.071410254,22624810.494009588,26314908.783547387,18496118.43981579
8,61417868.845697425,53759258.71215594,56775256.37434322,81731865.91052727,78076133.34189993,47557970.285350665,67436638.12091625,61324201.304904304,47233115.43239249,57085960.97210218
9,19674.184289643472,10844.83707425412,13491.304742925575,14302.053345061406,18871.912259533347,9436.455866212375,15841.65496597971,13535.544133017265,18927.014033372423,13864.162354550772
10,5968477.600563783,6413556.334778537,5129461.392878474,6630117.043153916,10423772.89189814,11718213.63921346,8716522.216730021,13272735.731935704,13009181.3614283,6825741.377493136
11,60087602.10241768,34980403.33161132,117895333.89876568,35817855.573033944,23468206.13299652,54069355.30479299,97573366.88366444,67523791.9659744,31309365.165271886,48523364.83241907
12,31123.230531929523,38339.333522349596,28052.731765353157,36545.64845450564,44200.099842333744,24712.698695945677,28373.33956198076,42131.7978340267,35839.63921396487,28998.86398945889
13,18704293.93482072,12801448.965221472,26756434.212978244,24323883.077293288,17602883.152388435,17130439.348489672,20179166.464724656,12467864.692061225,32424989.521249738,20791960.790321372
14,51792241.92744615,32951150.146313913,57587778.7552233,35391017.332773484,64102819.03491057,30818676.968680408,34947187.780975446,46908823.851317085,64613198.65670245,49626402.78439851
