Function,Times,combination552,combination555
F1,Times1,4.269120292429286e-05,4.777312368456835e-05
F1,Times2,4.219666547353187e-05,4.782227009604421e-05
F1,Times3,4.979534274386813e-05,4.527047099053598e-05
F1,Times4,4.844102221985548e-05,4.404590082777605e-05
F1,Times5,4.695753203062172e-05,4.822185049802017e-05
F1,Times6,4.543609419962747e-05,4.104977744682676e-05
F1,Times7,4.931863339532327e-05,4.912266171401573e-05
F1,Times8,4.875751386737333e-05,4.695287555916541e-05
F1,Times9,4.868300183031733e-05,4.29241386341065e-05
F1,Times10,4.939251662771367e-05,4.554281307646812e-05
F2,Times1,0.003873495570411389,0.00701226476876371
F2,Times2,0.002239667750840113,0.006068465912813792
F2,Times3,0.003135310393984625,0.006287247901322901
F2,Times4,0.003557354630267906,0.004950017163032616
F2,Times5,0.003440121244580374,0.004247731960304757
F2,Times6,0.004037230069323161,0.005149442454151276
F2,Times7,0.00388812915486314,0.006619775288893737
F2,Times8,0.00387016516613331,0.005250753701235122
F2,Times9,0.002980142019936793,0.005427714661297711
F2,Times10,0.003922041180337066,0.006064880226719471
F3,Times1,4.451972000277597e-05,7.580836028391291e-05
F3,Times2,4.561228412301166e-05,7.614696118443562e-05
F3,Times3,4.470539064336478e-05,8.309182020645735e-05
F3,Times4,4.482682665360244e-05,5.633311459893068e-05
F3,Times5,4.713549971351357e-05,6.581094540171692e-05
F3,Times6,4.260505815603387e-05,7.568815803368232e-05
F3,Times7,4.861898323533779e-05,6.149905317100787e-05
F3,Times8,4.821461864179428e-05,7.90338663739849e-05
F3,Times9,3.732982442085893e-05,6.11218738939843e-05
F3,Times10,4.940980484714356e-05,9.733213399390761e-05
F4,Times1,0.004466812641290119,0.006207121284882433
F4,Times2,0.003201034192951258,0.006252237465125821
F4,Times3,0.004009874769551947,0.005657454397160477
F4,Times4,0.003988743368638414,0.006039776733541391
F4,Times5,0.003655786987088627,0.004541561484840195
F4,Times6,0.0038420282901096,0.006336990595543601
F4,Times7,0.004089783618325404,0.006331194054999822
F4,Times8,0.004935039340638603,0.005675399821584048
F4,Times9,0.003504449348138983,0.005117758433102249
F4,Times10,0.003848958353328991,0.007235096697355337
F5,Times1,34.10016565893982,157.1170630612303
F5,Times2,45.30302291089776,98.67655660928185
F5,Times3,45.30521597397944,100.7472791936606
F5,Times4,106.7270428722721,95.65921780222544
F5,Times5,44.0166505809928,36.66167185180398
F5,Times6,37.68411143359418,46.00472807827402
F5,Times7,45.53843108966544,103.7562763427674
F5,Times8,45.16278222938525,96.48399730746831
F5,Times9,101.2015967481228,39.00154404518242
F5,Times10,92.94393606197663,109.742082120808
F6,Times1,4.835723193258337e-05,4.314979243025002e-05
F6,Times2,4.696546671114017e-05,4.592932768223645e-05
