Function,Times,combination590,combination593
F1,Times1,4.864960534181961e-05,4.716048698260417e-05
F1,Times2,4.994541980638772e-05,6.40892198638943e-05
F1,Times3,4.880871329772094e-05,4.790820153540141e-05
F1,Times4,4.680311595383364e-05,4.581604842926675e-05
F1,Times5,4.391517259974864e-05,3.07106875959707e-05
F1,Times6,4.237038812639728e-05,7.457104153804098e-05
F1,Times7,4.86466808437537e-05,4.186157822911668e-05
F1,Times8,4.64943773878121e-05,7.044737795784681e-05
F1,Times9,4.994882678570253e-05,4.994468949274841e-05
F1,Times10,4.969292204143996e-05,4.791180352204192e-05
F2,Times1,0.01455594703245311,0.02643674576253296
F2,Times2,0.01718601867351438,0.02860053751955371
F2,Times3,0.01567748611998804,0.03850006016658436
F2,Times4,0.01402907845478846,0.03340464996526271
F2,Times5,0.01009808431775461,0.04651347978032661
F2,Times6,0.01353102715593874,0.04701707486236839
F2,Times7,0.01508569404716054,0.03363401020528833
F2,Times8,0.01493296028885005,0.04199038052626225
F2,Times9,0.01110746176718008,0.02963404752040599
F2,Times10,0.013466119760708,0.0311902587865156
F3,Times1,0.000252592400010598,0.001130062021357573
F3,Times2,0.0004789836365823,0.002465023522545115
F3,Times3,0.0004380587373127834,0.002418833721168926
F3,Times4,0.0002709579656007793,0.00207255126951172
F3,Times5,0.0005386729784340539,0.001626410138060733
F3,Times6,0.0004187852807241487,0.002083072780976712
F3,Times7,0.0005389707360706404,0.003167968898134609
F3,Times8,0.0004443213941096446,0.001720077779922653
F3,Times9,0.0006484555975127413,0.001306116716775265
F3,Times10,0.0002010534300687983,0.001866365196183015
F4,Times1,0.01040433069848834,0.02773452909363638
F4,Times2,0.01530016245399324,0.0298059884363866
F4,Times3,0.01484404449098276,0.04132871479626066
F4,Times4,0.0121090502664245,0.03022884822321492
F4,Times5,0.01838994047111553,0.02887412624688657
F4,Times6,0.01712158630002858,0.03074236684273823
F4,Times7,0.01554928628814178,0.03443043712759808
F4,Times8,0.0127642939515723,0.02949761522257188
F4,Times9,0.01562225536803918,0.03640756680787827
F4,Times10,0.01273518843439569,0.03303680704261325
F5,Times1,103.3675781750726,46.33633838949459
F5,Times2,45.26210030678157,98.75871298534607
F5,Times3,46.63497718035348,47.24095991816234
F5,Times4,28.44310549372036,89.55026716305093
F5,Times5,99.96634928150085,96.4659087458129
F5,Times6,45.65140277460349,97.35275591230528
F5,Times7,46.31319537296815,43.37471003893371
F5,Times8,46.6606936421847,80.71374854930798
F5,Times9,100.0127718375616,93.03964828948811
F5,Times10,46.65077583690051,46.63359450089808
F6,Times1,3.762757435464019e-05,5.869095946940444e-05
F6,Times2,4.739877586206481e-05,4.899589823624764e-05
F6,Times3,4.042482478534805e-05,4.901474607540112e-05
F6,Times4,4.758492048499013e-05,4.919914407249557e-05
F6,Times5,4.218763465174941e-05,5.240511278387071e-05
F6,Times6,2.90306639377632e-05,4.928110259926742e-05
F6,Times7,4.986742166440826e-05,4.983602918686601e-05
F6,Times8,4.947219420495557e-05,4.897166010238442e-05
F6,Times9,4.979334483955351e-05,4.573129840547512e-05
F6,Times10,4.974101545084607e-05,4.904741419296129e-05
F7,Times1,12.08784895678765,14.01702872665216
F7,Times2,12.77301287763497,18.74465185747955
F7,Times3,16.55576297993826,16.55205284560867
F7,Times4,18.42460778042208,17.29887022438847
F7,Times5,16.44243907174795,16.4266940704492
F7,Times6,17.81699974896821,17.22219393276071
F7,Times7,13.3766494047216,19.84050712784507
F7,Times8,13.52966518625228,20.5809823279768
F7,Times9,17.08767634659333,17.09067162719536
F7,Times10,14.78990744875207,21.50951916800215
F8,Times1,-13108.99696078405,-12457.63314408647
F8,Times2,-13564.49745682998,-13484.04625164268
F8,Times3,-14691.39401075562,-14077.92381065132
F8,Times4,-15103.46440886381,-13209.04706290953
F8,Times5,-14688.26530506673,-14351.23711565569
F8,Times6,-13483.6126942048,-14568.29876097889
F8,Times7,-15261.89103504016,-14137.15656647611
F8,Times8,-13285.81348230298,-14493.68009352551
F8,Times9,-13187.49105185411,-14590.97853928404
F8,Times10,-14709.75777714859,-13501.78126361476
F9,Times1,0.001270459999917151,0.004895940853291592
F9,Times2,0.002201127678636894,0.00590222695553777
F9,Times3,0.001394024484218548,0.01267216595906007
F9,Times4,0.001799669748900001,0.006056729485177215
F9,Times5,0.001570096786483788,0.007766592106813519
F9,Times6,0.002472792840405802,0.003643198552028437
F9,Times7,0.001183522787080449,0.01041033170213268
F9,Times8,0.002211932356591007,0.01088862056508688
F9,Times9,0.0009798700229080026,0.004780856384014598
F9,Times10,0.001301294747607429,0.009659693720566409
F10,Times1,0.001662513032030688,0.003806980017806438
F10,Times2,0.001596410326513364,0.004512998706733384
F10,Times3,0.001567618766820544,0.00341676148155301
F10,Times4,0.001896904742419991,0.005097298088173829
F10,Times5,0.002148516747411122,0.003649690954834028
F10,Times6,0.001684163608540956,0.003985679010455101
F10,Times7,0.001354883420518149,0.003752957911224541
F10,Times8,0.001604488787439351,0.00332920356012778
F10,Times9,0.001942774169950923,0.003757724343603996
F10,Times10,0.001418844275974607,0.003603708763524338
F11,Times1,4.495591273667721e-05,4.978943153521875e-05
F11,Times2,0.029577330931845,0.007397545383973747
F11,Times3,0.009857554273025926,4.977193817856662e-05
F11,Times4,0.00986487596339125,4.960638856921218e-05
F11,Times5,0.007396196159455082,0.01969822102734864
F11,Times6,4.954923466116146e-05,0.007396660901542229
F11,Times7,0.01967792869428708,0.007397809514885667
F11,Times8,0.01231660048899041,4.940248382945267e-05
F11,Times9,4.978941434319317e-05,3.687787901429651e-05
F11,Times10,3.560214317144261e-05,0.009858640529418206
F12,Times1,4.875239602666628e-05,4.86260603795273e-05
F12,Times2,3.581980832450225e-05,2.063988142833856e-05
F12,Times3,4.561160371037405e-05,4.542605764524183e-05
F12,Times4,4.240954983864751e-05,3.831350193862971e-05
F12,Times5,4.949357783299017e-05,4.762610292666542e-05
F12,Times6,4.813531866934721e-05,3.918261818753284e-05
F12,Times7,4.976439786306507e-05,2.645213649389477e-05
F12,Times8,4.946765202810847e-05,4.466174437656102e-05
F12,Times9,4.569180690073136e-05,4.936279618009405e-05
F12,Times10,4.983386639496175e-05,4.683376271067533e-05
F13,Times1,4.921114348827285e-05,3.152597409651451e-05
F13,Times2,4.969691486348344e-05,4.912679354834263e-05
F13,Times3,4.984162138693462e-05,4.934205435356313e-05
F13,Times4,4.993669825700944e-05,4.945575860113623e-05
F13,Times5,4.4020597330194e-05,4.888068109506289e-05
F13,Times6,3.437110101278132e-05,4.624457640850288e-05
F13,Times7,4.533281818729106e-05,4.660274333542078e-05
F13,Times8,4.965578322940078e-05,4.168569455016089e-05
F13,Times9,4.407902588102145e-05,4.877140417671125e-05
F13,Times10,4.856437200552573e-05,4.716053591451429e-05
F14,Times1,0.9981107897488842,0.9983880049031714
F14,Times2,0.9992343941510762,0.9980095710455101
F14,Times3,0.9980391303968367,0.9981537022722475
F14,Times4,0.9998066865772105,0.9994408540284241
F14,Times5,6.903335694224002,0.999305060723808
F14,Times6,1.992030900227477,0.99862522645298
F14,Times7,0.9990954437560787,0.9991550093482483
F14,Times8,0.9980358275597929,0.9981806687642654
F14,Times9,0.9983212941796984,0.9980268981636935
F14,Times10,0.9982910401027023,0.9997308322385144
F15,Times1,0.0003472525015347772,0.001223177797992454
F15,Times2,0.001223375947056216,0.0003775598954093323
F15,Times3,0.0003899702182404627,0.001223955792691529
F15,Times4,0.0003442321605486878,0.001224681292541436
F15,Times5,0.001223193701022258,0.001223843807634696
F15,Times6,0.001223670575020753,0.001223650329421278
F15,Times7,0.0003557640311921705,0.001223180346039084
F15,Times8,0.0004322502906843242,0.001223175148917197
F15,Times9,0.001223174328963336,0.001223720505415915
F15,Times10,0.001223423363405456,0.001225962255762229
F16,Times1,-1.031580960757189,-1.031578944049846
F16,Times2,-1.031609302775133,-1.031571265211744
F16,Times3,-1.031594258342213,-1.031582004572228
F16,Times4,-1.031589062755299,-1.031584079009974
F16,Times5,-1.031590975052001,-1.031568713359792
F16,Times6,-1.031592397743618,-1.031594330176646
F16,Times7,-1.031609982050861,-1.031607006822529
F16,Times8,-1.031559952217473,-1.03155888471216
F16,Times9,-1.031601464415224,-1.031582528602187
F16,Times10,-1.031564078634484,-1.031583785869236
F17,Times1,0.3980381041904302,0.3979929678213363
F17,Times2,0.3980372486015042,0.3979003571039463
F17,Times3,0.39798081960266,0.3980293976487186
F17,Times4,0.3980203306358252,0.3979550389065132
F17,Times5,0.3979601687050955,0.3980354250392786
F17,Times6,0.3979076310334317,0.3980263512685021
F17,Times7,0.3979967042040364,0.3979390516123757
F17,Times8,0.3979590909615567,0.3979944454428637
F17,Times9,0.397962578631887,0.3978879993258353
F17,Times10,0.3979529246546036,0.3979492901850357
F18,Times1,3.001231912208224,3.001407569743531
F18,Times2,3.000162639317251,3.005190786748512
F18,Times3,3.000080999799596,3.00105704961522
F18,Times4,3.003634411639712,3.000240102998895
F18,Times5,3.000126501506583,3.000379028750762
F18,Times6,3.00020192066386,3.015580852878667
F18,Times7,3.000511586481765,3.00159565565012
F18,Times8,3.00130302755007,3.001479092130481
F18,Times9,3.001706115398039,3.000341048462563
F18,Times10,3.001460188707204,3.000262371789309
F19,Times1,-0.3004789071949462,-0.3004789071949462
F19,Times2,-0.3004789071949462,-0.3004789071949462
F19,Times3,-0.3004789071949462,-0.3004789071949462
F19,Times4,-0.3004789071949462,-0.3004789071949462
F19,Times5,-0.3004789071949462,-0.3004789071949462
F19,Times6,-0.3004789071949462,-0.3004789071949462
F19,Times7,-0.3004789071949462,-0.3004789071949462
F19,Times8,-0.3004789071949462,-0.3004789071949462
F19,Times9,-0.3004789071949462,-0.3004789071949462
F19,Times10,-0.3004789071949462,-0.3004789071949462
F20,Times1,-3.203101906941997,-3.20309952497682
F20,Times2,-3.320570827648235,-3.320001236823543
F20,Times3,-3.203100729984748,-3.203097860735188
F20,Times4,-3.203101664244538,-3.203099992568131
F20,Times5,-3.203101811271233,-3.3199624556283
F20,Times6,-3.203101521175649,-3.203100370834436
