Function,Times,combination592,combination572
F1,Times1,4.825149630146168e-05,4.812491108085241e-05
F1,Times2,4.932275250148957e-05,4.778256303736865e-05
F1,Times3,4.678099086551287e-05,4.794873103850001e-05
F1,Times4,4.535416691684628e-05,4.271020903536259e-05
F1,Times5,4.781241548148005e-05,4.496704224834482e-05
F1,Times6,4.272536908467907e-05,4.84125387659628e-05
F1,Times7,4.958256376049713e-05,4.982599382467574e-05
F1,Times8,4.971071767276483e-05,4.96772368147263e-05
F1,Times9,4.198777018004153e-05,4.983736521091133e-05
F1,Times10,4.772694950482353e-05,4.776508448328886e-05
F2,Times1,0.01102145677410366,0.005396061879556324
F2,Times2,0.01825455918780039,0.006852196447060976
F2,Times3,0.01191218572146219,0.00566341196495157
F2,Times4,0.01143533573412497,0.00579610425863758
F2,Times5,0.01431348114305397,0.006190441504016153
F2,Times6,0.0124338547504404,0.004897924122663322
F2,Times7,0.01323690338889449,0.005387308027085758
F2,Times8,0.01612978216748728,0.006212956108243128
F2,Times9,0.01092228289804381,0.005226554844976194
F2,Times10,0.01472574132946697,0.01002190546607623
F3,Times1,0.000444728191574627,4.888536638690662e-05
F3,Times2,0.0003525667795872777,4.70854511977539e-05
F3,Times3,0.000472711120487927,7.600418044296667e-05
F3,Times4,0.0006439503365106085,6.831366426105276e-05
F3,Times5,0.0004228320024927539,8.718078836137696e-05
F3,Times6,0.0003147528810208859,8.194079032019308e-05
F3,Times7,0.0003577303724637684,4.846386291284799e-05
F3,Times8,0.0003147742120166505,5.189233168940201e-05
F3,Times9,0.0002469046864663027,0.0001113063186809858
F3,Times10,0.0003721025290711163,5.750462310917107e-05
F4,Times1,0.01246919104335076,0.007557429289899775
F4,Times2,0.01604624044600989,0.006827808339366748
F4,Times3,0.01187380510182212,0.00714200526821307
F4,Times4,0.01390629967615875,0.006734610450413847
F4,Times5,0.0163199396461875,0.006817484126488305
F4,Times6,0.01536072745387396,0.007168599397487374
F4,Times7,0.00991525110323832,0.007711027806135529
F4,Times8,0.01187131476567138,0.00725623186501978
F4,Times9,0.01260614473426325,0.006526670330156914
F4,Times10,0.01503775026229459,0.005408447590452836
F5,Times1,45.80293783597772,92.65460352922717
F5,Times2,46.17434426271949,39.86240796062003
F5,Times3,40.53014080663241,99.74337470729314
F5,Times4,46.60245536602793,45.16316147879486
F5,Times5,46.7609057191279,45.76255974113387
F5,Times6,46.56819949248567,45.2693167046131
F5,Times7,108.5077560834659,36.41925313985454
F5,Times8,109.6264184670045,106.1482013073763
F5,Times9,40.05922808160434,45.7240228172331
F5,Times10,39.12087233313531,29.07751292713262
F6,Times1,4.939614128625262e-05,4.590291308098606e-05
F6,Times2,4.999215437805758e-05,4.912472023209168e-05
F6,Times3,4.876871515432479e-05,4.943769523942574e-05
F6,Times4,4.932257673000495e-05,4.906034071227149e-05
F6,Times5,3.697862002656604e-05,4.936665603483217e-05
F6,Times6,4.913823815174624e-05,4.948973320074139e-05
F6,Times7,4.077765846487727e-05,4.567540518738046e-05
F6,Times8,4.832079176994831e-05,4.910490041398875e-05
F6,Times9,4.925841960646761e-05,4.72923652688639e-05
F6,Times10,4.943992733556397e-05,4.971156871072567e-05
F7,Times1,14.05114335064007,15.0637317342908
