,,Combination1
F1,Times1,469222.1193255969
F1,Times2,420150.28808981786
F1,Times3,450122.3655518723
F1,Times4,439193.0697809051
F1,Times5,485903.23283356207
F1,Times6,474249.4673010574
F1,Times7,466912.1128940464
F1,Times8,416710.42907058547
F1,Times9,480085.44474988873
F1,Times10,444019.79989412846
F2,Times1,inf
F2,Times2,inf
F2,Times3,inf
F2,Times4,inf
F2,Times5,inf
F2,Times6,inf
F2,Times7,inf
F2,Times8,inf
F2,Times9,inf
F2,Times10,inf
F3,Times1,185662291.19528687
F3,Times2,175956065.96173775
F3,Times3,192058930.80080366
F3,Times4,162993183.97757608
F3,Times5,182414083.8542296
F3,Times6,175065867.33694974
F3,Times7,180597425.90526557
F3,Times8,207494313.6358165
F3,Times9,187997039.58390105
F3,Times10,184828034.84476107
F4,Times1,92.11990742515644
F4,Times2,90.37711775458378
F4,Times3,92.1703794124478
F4,Times4,90.61185254955171
F4,Times5,93.40398551889845
F4,Times6,92.73612475389099
F4,Times7,91.34538407719133
F4,Times8,92.19505624705796
F4,Times9,91.8417604916951
F4,Times10,91.52844449103922
F5,Times1,984220203.0180215
F5,Times2,1058588113.2509854
F5,Times3,887993815.0787253
F5,Times4,873021078.010057
F5,Times5,938452573.8179399
F5,Times6,946890177.7035748
F5,Times7,840694397.0534238
F5,Times8,1037497328.2814109
F5,Times9,947376580.3384949
F5,Times10,814782876.4851202
F6,Times1,478608.24248655216
F6,Times2,477600.29652127833
F6,Times3,470221.5920547937
F6,Times4,478208.6103849523
F6,Times5,461023.4331691926
F6,Times6,444058.9866111752
F6,Times7,381561.4701795859
F6,Times8,477797.4966483704
F6,Times9,464820.0623455986
F6,Times10,478422.5296819031
F7,Times1,5834.828610453472
F7,Times2,5438.935965842894
F7,Times3,5624.28208926547
F7,Times4,5828.38732069031
F7,Times5,4457.833035622766
F7,Times6,5517.494825590155
F7,Times7,5620.385433058651
F7,Times8,5609.066818966759
F7,Times9,4630.869524111315
F7,Times10,5327.312819275147
F8,Times1,-101782.32450193026
F8,Times2,-100574.0870322834
F8,Times3,-100960.82090004037
F8,Times4,-102221.62381962732
F8,Times5,-94827.0757864354
F8,Times6,-97119.57789861211
F8,Times7,-97843.08639181613
F8,Times8,-93704.18984035983
F8,Times9,-96130.40280859094
F8,Times10,-98607.06236728317
F9,Times1,2469.9629935219596
F9,Times2,2600.9356222198417
F9,Times3,2414.5108346602997
F9,Times4,2480.227196116114
F9,Times5,2174.9953539713897
F9,Times6,2380.592361891325
F9,Times7,2337.9418125700704
F9,Times8,2543.372787747554
F9,Times9,2370.5165202533317
F9,Times10,2231.056558343244
F10,Times1,18.97573150258112
F10,Times2,18.920487721697505
F10,Times3,18.83595982987496
F10,Times4,18.92755455353906
F10,Times5,19.032035543253254
F10,Times6,18.986886787180637
F10,Times7,18.809073065621803
F10,Times8,18.944155765728546
F10,Times9,19.00629369594023
F10,Times10,19.025345113474845
F11,Times1,5016.608689840606
F11,Times2,4219.62517190855
F11,Times3,4090.7760843048545
F11,Times4,3712.329263528849
F11,Times5,4348.510616953207
F11,Times6,3620.9313194938973
F11,Times7,4795.937979538779
F11,Times8,4035.168433713478
F11,Times9,4124.74822555498
F11,Times10,4105.013760166211
F12,Times1,920099582.543048
F12,Times2,1177310525.701826
F12,Times3,949631180.3295162
F12,Times4,1127152220.899416
F12,Times5,1196686312.7010393
F12,Times6,984495551.4045231
F12,Times7,1434807299.050236
F12,Times8,1486878299.769763
F12,Times9,1126829733.2058759
F12,Times10,1113712500.3663836
F13,Times1,2857089463.1787066
F13,Times2,2883683672.467463
F13,Times3,2610980752.933585
F13,Times4,3519750596.082644
F13,Times5,2089026094.2779126
F13,Times6,3883639279.0986834
F13,Times7,2573000102.9008827
F13,Times8,2573544688.813918
F13,Times9,2829086427.2059464
F13,Times10,3307705547.5306873
