,0,1,2,3,4,5,6,7,8,9
0,27125.681410015102,23269.715359553924,34089.820435413,29878.58015003524,36326.15459067959,28441.52848402376,42110.016856861555,38765.34959960831,30245.251610487485,33678.9785962341
1,199436.78240784546,206658.3822649015,187977.111991306,205227.80440337735,238474.36630528825,188995.2300780728,217569.1026087352,202824.73848475207,176991.320504679,238543.71104396446
2,86409.76897562563,87241.41077244078,107108.77437216745,79307.51531449158,74264.17748020327,97155.18875511536,56169.42010506218,112009.88863651927,75849.64921667568,55886.474264824385
3,34990328.42677323,49280348.5944337,33887557.8579687,33139745.77208804,28053367.635527026,45769585.01606198,45494896.78598824,58304763.78069147,42015443.190280035,28277434.08391503
4,905567794.6294616,861422515.9720725,977991985.6404532,640111560.3362331,844403570.649919,819393606.8849256,918152869.9091963,993347343.2680613,810538505.2660284,1057492572.6315713
5,192321878.88867652,142166557.94585857,72830140.30694637,154299050.6374221,75994201.65480816,179788606.9674989,176105549.75998497,145744168.2311439,138689274.75555044,143360713.89079645
6,53.64357366752118,69.13233360057471,41.69709816647986,24.041904614294765,30.93193836636963,66.32216619531067,50.921955907689465,41.371474407892514,71.30769424410794,54.96698369238476
7,1230.5728595790758,1382.8863219143711,1269.313294872369,1411.5201501604292,1685.0226025319544,1027.2146722252585,1109.727202639193,1065.368607698254,1297.5614241719265,1282.6030747119044
8,267.80034449399,351.46589643185536,98.07770586008783,186.24214656972075,132.1096237195868,138.6571204556781,209.42887893340657,168.88686198010217,209.01194532467275,291.5503868421734
9,-21224.824559593988,-19923.184978238864,-20771.610644086923,-20737.24492406324,-20377.805343653883,-20202.09758643929,-20116.44876477368,-20538.905812286128,-21635.844027747004,-20742.039960708356
