,0,1,2,3,4,5,6,7,8,9
0,-5.36572068758459,-20.30639749845352,-20.30639865741667,-5.3657207620518115,-5.365720707012896,-5.365720777010798,-5.36572072357147,-20.306398895744614,-20.306398963880223,-20.306398720748952
1,-5.260943155119161,-20.30638422089322,-5.3657206815950405,-20.306391333815316,-20.306396763544956,-5.3657195888067974,-20.306389736085922,-5.365720651238293,-20.30638672527492,-20.30639716313732
2,342.48623543786556,402.0068561261397,628.8655150091648,517.7079308428795,325.7976643210267,326.7353309236872,286.1602624633659,416.0883948219343,259.3195691537273,548.8360010348263
3,7192.710800561616,7297.193442891795,2588.1652034842136,2510.6123159855483,2335.4699292724845,2468.308095496078,2500.464845735559,2823.8125323212475,2439.4189063614976,2415.582466892882
4,2337.3249782921025,2064.4105353994446,8234.090205129582,1854.1674925370148,2238.721181773366,1928.556713112374,2705.845550897884,2846.5866862558464,6595.259090393571,2866.9567270106404
5,-5.365720777264271,-10.110395379035108,-10.20154425530566,-5.260943165919852,-20.306399046506378,-5.365720630215081,-5.3657207876457855,-20.306398231389057,-20.306396333599835,-20.30639732559921
6,-20.306398904701407,-20.30639909986924,-20.306397374194905,-20.306398625268162,-20.30639816483485,-20.306398530396535,-20.306392432175823,-20.306398188848984,-20.306397941827775,-5.260943250110564
7,-5.365705889234708,-5.365717176051824,-20.306357386047214,-5.703950668220336,-20.305923647058506,-5.36571286959111,-20.306363911335726,-20.306130358127774,-20.306038376829555,-10.110306650181418
8,966.9548085392311,828.8721701221698,750.6440100114023,822.8917207147917,863.5846872239538,764.9836835592381,811.7719961207049,5252.924804686196,979.2520143817299,865.6736708509403
9,6272.334995624042,1320.8228454930245,1214.4465263520779,1570.9377471089642,1322.5974167554507,1335.787349095321,1186.6865270208368,1501.2374673610275,1272.4508269256087,1223.2291369095276
10,1211.3789118395578,1138.638042974293,1131.8296805977914,1420.9034786285042,1032.7984171243772,1367.2009832251258,1316.562304455146,792.6659008789604,934.5723805348092,1147.0813468596084
11,-5.365720787040302,-20.306399349087506,-20.306399236520733,-20.306399325058678,-20.306399121678606,-5.365720758951881,-20.306399292863286,-10.201544266767797,-5.260943315861101,-10.201544170335369
12,-10.201544261267378,-20.30639865796796,-10.201544205887254,-20.306399061177366,-10.201544233156499,-20.306399038590353,-5.260943115545101,-20.306399290082265,-5.365720784060768,-5.365720745384685
13,-5.365720670721174,-5.365720724625081,-5.36572076587808,-5.36572076199288,-20.306398998139265,-5.365720738840343,-20.30639914028554,-5.365720695156444,-5.365720721107913,-20.30639824230614
14,926.540640686966,1201.7845971537008,867.9751893662038,4214.796542708502,881.3867417580482,647.591803577072,1010.9804102100176,793.7176964461574,750.1099111724849,829.247037491132
15,2387.357056117572,2598.219192966405,2563.582986366792,2287.3441683851524,2608.832559663617,2441.284939283691,2871.8874875577353,1932.6949272901963,2429.466439925328,2418.9887801138602
16,2666.3271545679754,2003.784339783919,1884.4948741709068,2712.5135194705717,2491.7796685491194,2410.7470564779824,2133.7085209554816,1961.489590456722,2483.2214232124174,2058.369512359061
