,0,1,2,3,4,5,6,7,8,9
0,29828.3792621637,40850.9552493763,29211.6927221258,32509.0083492941,37156.8051570836,46565.214884737405,29103.113858211404,35136.32247186548,33662.15220597743,23815.150350725628
1,222015.2921790554,204388.27857003844,217368.93113247326,192792.94388933296,235945.7281118883,177061.97423988485,241125.4356135429,207071.65956766083,215234.2216811426,203634.7820339436
2,71157.02907205629,65532.28333626228,74238.78924419556,103356.02556544066,96404.20933604878,103267.76645868864,79448.0346969388,92302.44403955458,77094.92701197317,75191.73065885628
3,22228560.79818306,52489984.55151482,32904217.967731785,43401596.73638827,66599066.79115894,33133882.355376832,51090344.31967825,74346353.11302727,37619460.61714941,33849549.03526752
4,849709236.4491729,923151178.7448695,905561682.4727457,1091925483.2792988,1030049278.3725287,945014149.9212073,921835506.0289623,877422958.7891753,650530159.2543478,986088528.025309
5,159016951.30948493,113217157.65591535,115843982.49866554,102939481.55271265,145305744.3086018,94246959.03879339,110145649.97123626,94005791.0886747,127164364.5753538,192015810.0792249
6,54.06287300171956,57.230481467519034,47.42373598863866,75.36828433056434,59.533851600812646,66.98992743567868,88.93478928013577,66.20318344818607,32.20185689193713,26.58458768335701
7,872.1395278052846,1508.4118340336984,1225.4187484517397,1293.0411303767692,1047.5594546925272,1597.897318162708,1167.48029017421,1051.0045478927204,1264.4058883065861,1553.0132932790405
8,250.93873934022204,126.36252771994265,290.1384851829211,226.13342151015078,281.92378082210183,206.55515315072583,258.12783265106896,260.31518172768637,205.549717896745,245.69030400702692
9,-20584.746347207438,-21301.976551539137,-20420.251341295098,-21792.93640545227,-20026.27133668983,-21039.411190934115,-20154.512476765827,-21289.79625907386,-19785.934970734386,-21109.46538654325
10,-7554.947506979626,-7396.743475193393,-7828.051947983604,-8091.0890163845015,-8156.9946030342935,-8267.960718772392,-7735.311074446004,-8221.214828377231,-8859.338283417603,-7571.394354404298
