,0,1,2,3,4,5,6,7,8,9
0,0.01398411531231436,0.028017801375600504,0.017049785458440936,0.016925752237456404,0.011633602057795511,0.038090216215192485,0.01057240314065111,0.03459104658525969,0.0151468184519582,0.027147671931290862
1,0.12274726827910654,0.07008911300491183,0.05763951067069395,0.092705588302191,0.0706263479669057,0.09119199706325098,0.06151349798162353,0.07264976933241518,0.07332221345392886,0.061632784771852966
2,0.04723428904985094,0.06679049155482464,0.10301537512624137,0.06894379502010839,0.05355118085339372,0.08222574335234722,0.06951145656353763,0.05864876621525328,0.06016909154465844,0.07545004837150593
3,0.01138434984893888,0.03751114850589221,0.034655935834168705,0.0161490479922195,0.03545203249284312,0.025493208855642435,0.01920988717231098,0.023238888040882033,0.019799794147868033,0.014701946164101365
4,0.05797519659968042,0.0563611398188143,0.052307201800914416,0.13383818057095165,0.05312112942706826,0.08788371900309255,0.0552829989012964,0.06908831003672067,0.05915769808756488,0.03999844803836783
5,0.05008494825944221,0.0503274822022749,0.06667419101587702,0.06599974885189419,0.04921532206698864,0.035285383619297006,0.07572305911738397,0.04685414162584434,0.058413514287914525,0.0449478062598796
6,0.01436309066617425,0.03327954365394914,0.013980783084057147,0.020842016363029514,0.009148909351732959,0.02457618976886755,0.029705183746658537,0.013718235144685509,0.01791555940563061,0.027101764635647063
7,0.42976999883763933,0.7650466488180507,0.552497522173291,0.5303364261630279,0.6447655663747643,0.41723842111967613,0.5200185054369993,0.48355929350953153,0.661767935663778,0.5754228902744827
8,0.5684685754509948,0.5916739934953995,0.6809209086858128,0.47031918490407265,0.6488552317243794,0.679013677767385,0.5432310002678962,0.5334447251060246,0.6767794632985963,0.616535289264198
9,0.007679376071496602,0.017237843719658086,0.030393274117925362,0.04784001394079951,0.01905332718844921,0.02232528140123391,0.01057090948097228,0.01709365797727025,0.01826458887818838,0.012706577570125388
10,0.23387239357339296,0.3973481107634562,0.362943158074689,0.30692818617872986,0.35627894916828085,0.3526986408123959,0.48988267451141876,0.43746852330798924,0.44560459333591085,0.42132740115956946
11,0.37020575407036926,0.3208872746297031,0.27676816453762765,0.34806690829563025,0.42723436080798016,0.46394630535620274,0.29125658879646266,0.3065716483030705,0.5038889103152862,0.38709524872980405
12,0.020550118551661778,0.020691820858007026,0.03264676298236313,0.01462436598983785,0.013813058299589787,0.021330974552807636,0.016482351109981197,0.02577709968384323,0.031516175812298375,0.017534576096157828
13,0.48086601551065244,0.4196444276190857,0.39223832212018417,0.49342322680458195,0.4392232979946261,0.4379946221149499,0.5524304458394083,0.4470378430774953,0.5303605386846688,0.4852149838022226
14,0.4332889101291105,0.45105552277578587,0.6507142389428362,0.426894628346811,0.5236317752059263,0.39498340383095876,0.5972975978884631,0.4310709584602649,0.5600835561883063,0.3449471067488278
