Function,Times,combination163,combination199,combination198,combination23,combination22,combination59,combination95,combination146,combination164,combination162,combination145,combination182,combination144,combination180,combination181,combination5,combination41,combination21,combination110,combination128
F8,Times1,-7483.467887289462,-8272.942815091728,-7308.907542690824,-13544.7504049545,-13144.85466911761,-14175.64457226761,-13483.83732232217,-10275.18281926815,-9370.823131577921,-9786.74007968984,-7382.395774327651,-8652.064896955515,-8070.373634604166,-7520.474953630902,-8521.451464766038,-12398.74840820859,-11587.76995667988,-13396.82911778178,-9604.24939738954,-11718.06789874591
F8,Times2,-9161.169741435553,-8209.254668277606,-8155.106533787812,-11944.75276131099,-11746.12856887075,-13261.67098382754,-13109.65434178171,-9370.506893024052,-8155.703229605571,-8803.560760443572,-7132.721566103943,-9444.612260059912,-8639.069209466401,-8043.240944495788,-6881.480474128322,-12552.77996933283,-12556.88399167239,-13068.08100481637,-9203.209176580593,-10648.74008568416
F8,Times3,-9370.939041808664,-7049.675315804903,-9684.594160331511,-14134.18307665002,-11648.99750954946,-11293.84833686435,-13090.06418808014,-8727.677073392835,-10055.21497455036,-8111.75926523887,-7545.367892371913,-10322.98915251619,-8003.308775815147,-9600.76005637638,-6118.964751916552,-12319.29602451531,-12532.76140619936,-14610.31833862027,-10950.92424019643,-10076.20925380384
F8,Times4,-8855.572766526613,-7386.690757849388,-8598.533947001457,-12223.31641443041,-12471.90196283725,-14106.36859390792,-10817.31452299973,-9288.188160113563,-9005.324435025816,-8628.48932554922,-9408.471047536686,-7903.764144176317,-7932.161716729875,-6492.042444456678,-10519.81912603322,-12057.18728591319,-14217.47990586284,-12557.84866048753,-8553.324580199316,-10409.24029123168
F8,Times5,-9566.750446479802,-6677.48360236577,-7771.766568705336,-12893.03379072113,-11212.92118584268,-13757.90706707182,-14117.03384812437,-9843.949735641001,-11859.57548458132,-7588.135376285742,-8412.421305731965,-8133.128247131379,-6782.29419841342,-5979.194762223941,-6071.970754371057,-13293.73449882446,-12358.36990125619,-11218.75031659925,-12028.42221494935,-10260.49893794613
F8,Times6,-9540.123839405758,-7742.153222209163,-8596.867841348949,-12474.22085696956,-11726.53154331014,-13166.18892951303,-11526.86504256708,-9655.929600259173,-9933.1462449209,-8725.053580463387,-8217.088247793507,-6730.699687863009,-7247.881430538347,-8738.136878389241,-9450.165480165995,-11097.74470620708,-12061.815063863,-12152.63866769781,-9221.235151332294,-9344.801231616499
F8,Times7,-8929.909702690351,-8774.890513117509,-8640.697680561969,-13895.59605287589,-13266.53488645342,-13049.18957045101,-11882.07147156409,-9614.781646339574,-9026.688874597554,-8435.094833590281,-9377.947455227652,-9680.923086063834,-8494.725261202508,-6955.224513810232,-8474.117154827021,-12319.40466009946,-11984.00300216335,-12336.64558045445,-10711.66757090788,-10268.91585141595
F8,Times8,-8510.021365665656,-9305.61089033197,-6935.057356441989,-12769.7160708649,-13700.62217290421,-12341.10932643088,-14167.45448843653,-10885.01641351174,-9673.695288984067,-9361.03312459798,-8727.852509750046,-9780.790312095392,-7492.777980589261,-7689.500556984131,-7556.030228315246,-14212.92219234572,-13168.33462713028,-12311.35080256365,-10206.46049794298,-10092.18773263032
F8,Times9,-10861.17604442999,-10377.47315899671,-8428.880605631148,-13939.71638732764,-12750.70473647881,-11767.09893848603,-13579.13217035643,-9357.235198785273,-10591.90494089242,-7618.863396734536,-9056.799426003614,-9914.249605929064,-9964.30000523328,-8814.075290109357,-8183.681325858146,-13168.54292007283,-11392.34136885147,-11846.22936093491,-10546.70629351845,-9539.880475107775
F8,Times10,-9097.065876358884,-8366.907888499536,-8357.840901309213,-14136.29989432998,-13168.13543188707,-12715.65798696485,-12376.33110806461,-9657.509218423216,-10767.4362415876,-9937.681430013641,-9532.024061462223,-10050.53918556048,-8730.021067318678,-10880.78965185829,-7125.855974345935,-12609.54729216765,-12731.56210676608,-13216.21741146302,-9327.345971929004,-11588.01117479664
