Function,Times,combination552,combination555
F1,Times1,4.878004749804222e-05,4.855553867666669e-05
F1,Times2,4.906471059749921e-05,4.800069701832342e-05
F1,Times3,4.930831813158053e-05,4.99556802237996e-05
F1,Times4,4.842654820044289e-05,4.967761457504293e-05
F1,Times5,4.987323670793262e-05,4.815964911825596e-05
F1,Times6,4.843152561372517e-05,4.271801364464477e-05
F1,Times7,4.869808244785038e-05,4.703012972569164e-05
F1,Times8,4.961058977685307e-05,4.514209780828496e-05
F1,Times9,4.664349891116147e-05,4.787735841631256e-05
F1,Times10,4.711800833604437e-05,4.932152030436159e-05
F2,Times1,0.01669243789792213,0.03336509270425292
F2,Times2,0.02201844311644396,0.03165243998640016
F2,Times3,0.01583141319117531,0.02823032135285719
F2,Times4,0.01549163719480939,0.03089382452045164
F2,Times5,0.02075707955664752,0.02836883629082648
F2,Times6,0.01501216824783441,0.02568743606096907
F2,Times7,0.02073728040168993,0.03023680858818245
F2,Times8,0.01875832925154569,0.03685720644690144
F2,Times9,0.01748090969053734,0.0231791855635391
F2,Times10,0.01934424925977879,0.03850794358089987
F3,Times1,0.001298989316911793,0.002309454916370947
F3,Times2,0.00100374174911941,0.002770911900470299
F3,Times3,0.0007295851239976338,0.003311055556064723
F3,Times4,0.00119756956990398,0.001028630445794849
F3,Times5,0.000939553651389209,0.001249404789852634
F3,Times6,0.0005180953364856773,0.002005493617406509
F3,Times7,0.0006606488362228003,0.001285635465173124
F3,Times8,0.000664415605510776,0.001923711306110001
F3,Times9,0.0005037680420033317,0.002452188154433917
F3,Times10,0.0005084624666131571,0.002990621218424239
F4,Times1,9.230984833685744,0.6870727755805023
F4,Times2,1.804204519961805,0.5331295715970007
F4,Times3,15.6083665426906,0.3062693536033519
F4,Times4,11.19959583413446,0.1379301478886231
F4,Times5,14.61282739660114,4.537004250440341
F4,Times6,9.89344235214289,2.291187106053192
F4,Times7,15.03999369452986,1.015137013009053
F4,Times8,9.384337977555615,0.07981614705824869
F4,Times9,14.81254030726814,0.3254560072359275
F4,Times10,20.98479995567273,0.5457997997590641
F5,Times1,46.54309902363931,45.82007906815067
F5,Times2,44.97091069096728,46.91003085677743
F5,Times3,105.5076186167949,97.38737521797582
F5,Times4,46.53123210052504,43.50395474299435
F5,Times5,46.57488657289449,46.38120433922517
F5,Times6,46.96997306692689,156.0493358444655
F5,Times7,102.3039371088355,38.22767533506026
F5,Times8,46.43537072902836,45.79740229300243
F5,Times9,100.1732464238181,99.48531752264014
F5,Times10,46.21612557717139,109.5070401153553
F6,Times1,4.964265639758165e-05,4.686462966305334e-05
F6,Times2,4.693715226810533e-05,4.99355600518425e-05
F6,Times3,4.687187474935646e-05,4.653089217616588e-05
F6,Times4,4.696736292892309e-05,4.95498244687505e-05
F6,Times5,4.820940606730521e-05,4.903761717892431e-05
F6,Times6,4.992011522682614e-05,4.911664100660806e-05
F6,Times7,4.790713085073542e-05,4.901292183861305e-05
F6,Times8,4.881791681569726e-05,4.809145861484189e-05
F6,Times9,4.352086271121486e-05,4.406636006828624e-05
F6,Times10,4.961721466111586e-05,4.92425654514558e-05
F7,Times1,15.00889092287626,20.42461008283508
F7,Times2,22.21558370645457,19.91608692065108
F7,Times3,13.47722621990127,19.16841865048375
F7,Times4,16.21368399509553,15.25393475114894
F7,Times5,17.06795630149745,16.70446115521282
F7,Times6,14.81704457764117,19.55858373208451
F7,Times7,15.99113141961837,17.55306277544059
F7,Times8,19.15734610894455,16.98179789630858
F7,Times9,14.8345235292155,17.09718968002561
F7,Times10,18.55039700131978,21.59166022761704
F8,Times1,-13503.54298542535,-15223.82045876857
F8,Times2,-14077.2513010269,-13641.53297550763
F8,Times3,-14671.02205635324,-13999.7195121843
F8,Times4,-14213.76986838268,-13269.15052914136
F8,Times5,-11847.00919711168,-12972.28566110258
F8,Times6,-15182.35072082724,-13900.77626818226
F8,Times7,-13977.79458901342,-14078.26089184871
F8,Times8,-12970.69955314393,-16013.10601882903
F8,Times9,-12870.03103397975,-15261.76896166479
F8,Times10,-14136.94834826669,-13740.34842920187
F9,Times1,0.003784799988588716,0.005912431319380573
F9,Times2,0.00269851829175316,0.008396624007897202
F9,Times3,0.003265727337407043,0.003521896181664985
F9,Times4,0.002158967477033258,0.005200341367697092
F9,Times5,0.001855801881287533,0.01378990549333814
F9,Times6,0.003654109263328209,0.005897873824210365
F9,Times7,0.004967570404541988,0.004908286293581199
F9,Times8,0.00604206057137624,0.01051819149298971
F9,Times9,0.003195718169754613,0.006275160989668294
F9,Times10,0.003205695127412866,0.008339739456499018
F10,Times1,0.002537395957066479,0.003156386530925204
F10,Times2,0.002600717348833825,0.00318578658281865
F10,Times3,0.002603424513957009,0.004030222174190357
F10,Times4,0.002142904866580864,0.002608968050836324
F10,Times5,0.001864620613993395,0.002810964928453785
F10,Times6,0.002354838391397607,0.003773359405922605
F10,Times7,0.0018693742688356,0.00339580754207347
F10,Times8,0.001933315430239446,0.004245283699013669
F10,Times9,0.002237117070123418,0.003533328269483604
F10,Times10,0.002251385983537801,0.003137006306452861
F11,Times1,4.63043512874961e-05,0.01232484694674019
F11,Times2,0.01232306487118751,4.93539695093359e-05
F11,Times3,4.981257946090611e-05,0.007397778841858771
F11,Times4,4.980975588209091e-05,0.007397313300254615
F11,Times5,4.968428006235648e-05,0.01969941047521084
F11,Times6,0.009860624738071366,0.02955407871340188
F11,Times7,0.02212805179185373,0.009860847976817966
F11,Times8,0.01232289345668924,4.784727662054955e-05
F11,Times9,3.474835775629792e-05,4.557583840347768e-05
F11,Times10,4.881107637189075e-05,4.914689433810349e-05
F12,Times1,4.957058042818814e-05,4.971210789803931e-05
F12,Times2,3.687584928689193e-05,4.914200047487005e-05
F12,Times3,4.661032238042332e-05,4.995758686192003e-05
F12,Times4,4.884424954884681e-05,4.940221691131545e-05
F12,Times5,4.961905417427324e-05,4.936006924018059e-05
F12,Times6,4.547994987434134e-05,4.76284795942873e-05
F12,Times7,4.811664887665152e-05,4.985682915790255e-05
F12,Times8,4.821835513897627e-05,4.897670776680754e-05
F12,Times9,4.857379673054579e-05,4.915312060983583e-05
F12,Times10,4.965646462150834e-05,4.74392894493318e-05
F13,Times1,4.984959530847785e-05,4.977618901600505e-05
F13,Times2,4.611449783205753e-05,4.950071887572505e-05
F13,Times3,4.727828334310034e-05,4.842593453413047e-05
F13,Times4,4.2746645142789e-05,4.577634485461796e-05
F13,Times5,4.704771625432984e-05,4.805141728556983e-05
F13,Times6,3.691686855937015e-05,4.576706738507392e-05
F13,Times7,4.99520904338142e-05,4.835433050394509e-05
F13,Times8,4.683679985124316e-05,4.948587144054124e-05
F13,Times9,4.991471738654779e-05,4.44396435474839e-05
F13,Times10,4.972757514258437e-05,4.973178999263471e-05
F14,Times1,2.982105156816676,6.903335694220141
F14,Times2,0.999046852104981,0.9992984731982079
F14,Times3,3.968250105568164,1.992030900220717
F14,Times4,0.9982814762061373,6.903335694220142
F14,Times5,0.999091492201654,0.9998904950066634
F14,Times6,0.9987956939761948,5.928845125400151
F14,Times7,5.928845125400148,0.9989625838240498
F14,Times8,0.9980216218025206,0.9981136740689476
F14,Times9,0.9999404743168219,1.992030900220724
F14,Times10,10.76318066677915,0.9989948715084975
F15,Times1,0.02036335613125356,0.0005418878429377087
F15,Times2,0.0003608747620945273,0.0004514176254913124
F15,Times3,0.0003473391558421285,0.000349662972805708
F15,Times4,0.001223179695265854,0.0003465344002195956
F15,Times5,0.001223309763207453,0.001223512976836793
F15,Times6,0.02036334030612481,0.0003668127102052365
F15,Times7,0.0003444458997874459,0.0004732045268737795
F15,Times8,0.0003369726033533487,0.001223495011340951
F15,Times9,0.000349402858684192,0.0005590725534790042
F15,Times10,0.0003686460855652505,0.000348785018162809
F16,Times1,-1.031603213600193,-1.031568397559349
F16,Times2,-1.031603914767796,-1.031582613816584
F16,Times3,-1.031559617346599,-1.031627369313184
F16,Times4,-1.031594223024329,-1.031604356322924
F16,Times5,-1.031580136621673,-1.031623381987153
F16,Times6,-1.031550024242921,-1.031589752131057
F16,Times7,-1.031598285237992,-1.03157929132766
F16,Times8,-1.031580875880568,-1.031552736232825
F16,Times9,-1.031553507774519,-1.031560191328942
F16,Times10,-1.031600539028442,-1.031556033610808
F17,Times1,0.3980067936757123,0.3980032291462283
F17,Times2,0.3980103882463677,0.3979766342071009
F17,Times3,0.3979672404049683,0.398044211851925
F17,Times4,0.3980437595427766,0.3980293783799809
F17,Times5,0.3980403574501423,0.3979460655142848
F17,Times6,0.3979395449502068,0.3979159350041552
F17,Times7,0.3980316554940515,0.3979559468290077
F17,Times8,0.3979685646704052,0.397942903846273
F17,Times9,0.3979796611936557,0.3980206867002209
F17,Times10,0.3979244739960492,0.3980418465317488
F18,Times1,3.000008360262675,3.000049579249335
F18,Times2,3.000001143391973,3.000014420337427
F18,Times3,3.000028218146643,3.00000459097221
F18,Times4,3.000027931119917,3.00003659323068
F18,Times5,3.000016796025237,3.000017946222854
F18,Times6,3.000007281005069,3.00003404378189
F18,Times7,3.000047235878748,3.000003693083622
F18,Times8,3.000000676274933,3.000044032941236
F18,Times9,3.000027635248711,3.000043809716688
F18,Times10,3.000017652881633,3.000020075791911
F19,Times1,-0.3004789071949462,-0.3004789071949462
F19,Times2,-0.3004789071949462,-0.3004789071949462
F19,Times3,-0.3004789071949462,-0.3004789071949462
F19,Times4,-0.3004789071949462,-0.3004789071949462
F19,Times5,-0.3004789071949462,-0.3004789071949462
F19,Times6,-0.3004789071949462,-0.3004789071949462
F19,Times7,-0.3004789071949462,-0.3004789071949462
F19,Times8,-0.3004789071949462,-0.3004789071949462
F19,Times9,-0.3004789071949462,-0.3004789071949462
F19,Times10,-0.3004789071949462,-0.3004789071949462
F20,Times1,-3.203101909651843,-3.203100966975619
F20,Times2,-3.320147949015063,-3.203100527680511
F20,Times3,-3.203101943240011,-3.203101772791253
F20,Times4,-3.203101921344293,-3.203101769738776
F20,Times5,-3.203101622878328,-3.319957949331246
F20,Times6,-3.321105573457623,-3.203101276544406
F20,Times7,-3.203101848718555,-3.32094773378831
F20,Times8,-3.203101965926021,-3.203101677457132
F20,Times9,-3.203101864422493,-3.203101738641486
F20,Times10,-3.203101951593033,-3.203100690573137
F21,Times1,-5.100772131364467,-10.15315099707033
F21,Times2,-10.15315386216126,-10.15315775625208
F21,Times3,-5.10077210106215,-10.1531743207016
F21,Times4,-3.083575629984874,-10.15317756174505
F21,Times5,-10.15316156261443,-10.15316770464337
F21,Times6,-10.15315132061752,-5.055197721204054
F21,Times7,-10.15316681103877,-5.055197440069302
F21,Times8,-5.100772045305185,-5.055197711527916
F21,Times9,-5.100772092875381,-10.15319076101273
F21,Times10,-10.15316378490659,-10.15316170037814
F22,Times1,-10.40278537616594,-10.40277748225732
F22,Times2,-10.40283720825097,-10.40276502672312
F22,Times3,-10.4027706244658,-6.637788443761252
F22,Times4,-5.128822783009501,-10.40276835035673
F22,Times5,-10.4027867495145,-5.087671658997828
F22,Times6,-10.40282487234539,-10.40278086212171
F22,Times7,-10.40277354332979,-10.40284479603888
F22,Times8,-10.40288889643113,-10.40281051732348
F22,Times9,-10.40285713324673,-5.087671794054976
F22,Times10,-10.40275207439461,-10.40285705390294
F23,Times1,-10.53629778074506,-10.53632304551428
F23,Times2,-10.53630320574154,-10.53629413686285
F23,Times3,-10.53630278144049,-5.128480778131639
F23,Times4,-10.53635703732657,-10.53629538784099
F23,Times5,-10.53635913128637,-10.53626275864001
F23,Times6,-10.53627737499722,-10.53626933406873
F23,Times7,-10.53627478182004,-10.53633930875466
F23,Times8,-5.128480773647436,-10.53626318131038
F23,Times9,-5.128480755642758,-10.53626566020217
F23,Times10,-10.53634353912041,-10.53633460476565
