Function,Times,combination592,combination572
F1,Times1,7.074570624447073e-05,4.993375920364891e-05
F1,Times2,0.0001520499568533937,4.965456069455233e-05
F1,Times3,8.211079052079962e-05,7.25571307544393e-05
F1,Times4,7.052417115070094e-05,4.797230502261716e-05
F1,Times5,4.976791050968222e-05,4.980369305425591e-05
F1,Times6,4.88442060231012e-05,4.924022248377748e-05
F1,Times7,5.196404974809801e-05,4.983734242729201e-05
F1,Times8,4.334918709227012e-05,4.990323598752696e-05
F1,Times9,7.064805248158064e-05,4.683425042265731e-05
F1,Times10,4.937388034560975e-05,6.376284429386037e-05
F2,Times1,0.0401631765878358,0.03261094312982449
F2,Times2,0.04692439186769215,0.02951947036897978
F2,Times3,0.03159109434582469,0.02615282929316232
F2,Times4,0.03547336663319839,0.02288494851081385
F2,Times5,0.03132955898657569,0.03213032442094149
F2,Times6,0.04049111330380012,0.03406305028730583
F2,Times7,0.03038556784714286,0.02888731313025561
F2,Times8,0.04593898333930563,0.02561655457618517
F2,Times9,0.06273291277117465,0.02258215192554985
F2,Times10,0.03819926317402306,0.02273903656278614
F3,Times1,0.003151682725135689,0.002325370902263002
F3,Times2,0.002583078056363426,0.003894901953220251
F3,Times3,0.005269044578505452,0.001292161436111669
F3,Times4,0.004179767474595353,0.001378295962691533
F3,Times5,0.001663242889548013,0.001862550468173557
F3,Times6,0.003677253997351836,0.002073655757376087
F3,Times7,0.004170252680512055,0.001467269658956737
F3,Times8,0.006863638505815222,0.001667756588117772
F3,Times9,0.01217980971085484,0.002263449107181541
F3,Times10,0.00196296351668284,0.00191948476769194
F4,Times1,1.465672576120391,0.3564930246801238
F4,Times2,0.9505418632843685,0.5204059178268707
F4,Times3,2.683751779731646,0.1585356210321499
F4,Times4,2.940189382279512,0.3440837736646609
F4,Times5,3.30930121407964,0.1082354525736738
F4,Times6,0.5859926762248954,1.365696880390558
F4,Times7,0.5385201268555814,0.6059557735781315
F4,Times8,0.5367927277634594,0.2717664749438251
F4,Times9,0.4380527657588311,0.2450312203569552
F4,Times10,10.36587194846344,0.1775959994002305
F5,Times1,160.0506370970093,45.98564822950026
F5,Times2,44.94214348192629,46.45250439796662
F5,Times3,46.83227820427885,106.0574385055556
F5,Times4,47.02346604865257,149.6049211096586
F5,Times5,46.1056760829333,46.97479507992256
F5,Times6,47.30810691427305,44.32497376399353
F5,Times7,46.72997913331054,46.58136270178793
F5,Times8,44.84108882917376,46.24222888051673
F5,Times9,92.89923470614863,45.47747525350002
F5,Times10,46.1800784050095,103.7354857804606
F6,Times1,8.385159827968412e-05,4.919746470485903e-05
F6,Times2,9.434290504340812e-05,4.950745713726707e-05
F6,Times3,5.759645131574465e-05,4.452650757200862e-05
F6,Times4,5.627769175256984e-05,4.708177832607131e-05
F6,Times5,4.989320163288397e-05,4.228047633936306e-05
F6,Times6,7.449890731753166e-05,4.346940858644543e-05
F6,Times7,4.879617320297124e-05,5.514175131359616e-05
F6,Times8,4.929825931345116e-05,4.865101078696174e-05
F6,Times9,0.0001118322547089037,4.858386178402591e-05
F6,Times10,4.839330962368357e-05,4.956664379629691e-05
F7,Times1,18.34152472951326,19.28434007832947
F7,Times2,18.31161776650171,17.90196088754509
F7,Times3,20.96405781851675,12.95325816575181
F7,Times4,18.02006528139439,14.27991806874403
F7,Times5,19.58840160011016,16.82588875187607
F7,Times6,19.77111959422777,16.72351684838555
F7,Times7,15.16459135071388,14.84339766825659
F7,Times8,17.72641937989604,16.62754672531339
F7,Times9,21.29745688872023,17.92387340615853
F7,Times10,22.54833132146974,17.71139944026205
F8,Times1,-13703.93464024146,-13681.5680281837
F8,Times2,-13385.96499300357,-14276.89137293719
F8,Times3,-14036.39509207089,-15596.31135161566
F8,Times4,-13938.98301360001,-15717.3023589422
F8,Times5,-14782.918656105,-15322.65470102088
F8,Times6,-13957.52263752231,-15737.7346996647
F8,Times7,-14233.8727561566,-15754.43486652618
F8,Times8,-14196.30587459499,-15200.10825743659
F8,Times9,-15439.96849420326,-16033.64541006003
F8,Times10,-12930.61560135375,-15814.86282629868
F9,Times1,0.01524447285359187,0.008684290537198436
F9,Times2,0.01345763865069927,0.006476320539389846
F9,Times3,0.0316183479433807,0.006847693250492171
F9,Times4,0.01857173259429068,0.007483010890746655
F9,Times5,0.0232346954798377,0.005299229533591188
F9,Times6,0.008916568747277864,0.006988817167894013
F9,Times7,0.009054336425808884,0.00830318033012567
F9,Times8,0.01245960789979783,0.007357579697719885
F9,Times9,0.01200005387840264,0.01207715780538443
F9,Times10,0.01278056276957429,0.01099630111701444
F10,Times1,0.002809977860955826,0.002816451975753864
F10,Times2,0.00467113812585751,0.003788993469981961
F10,Times3,0.005149226598216927,0.00328539720372234
F10,Times4,0.004747872218032967,0.003279349825834998
F10,Times5,0.004329396911991523,0.002824182210488857
F10,Times6,0.003871386557655399,0.003049165937706988
F10,Times7,0.00431643486049893,0.003527301919085346
F10,Times8,0.00353559431491135,0.003751340597318631
F10,Times9,0.004502101216353083,0.003315667974167269
F10,Times10,0.005257412595099709,0.003558026846473439
F11,Times1,0.01478613917087057,0.01477405679071508
F11,Times2,0.01231751682551308,0.007398675862740567
F11,Times3,4.888334705943631e-05,0.01478112758340189
F11,Times4,4.588428918905763e-05,0.01232248992369989
F11,Times5,0.01232698219729356,4.998927496457917e-05
F11,Times6,4.718850588103507e-05,4.962088143611876e-05
F11,Times7,4.992694828731548e-05,0.007398174330718876
F11,Times8,4.779915456054606e-05,0.02709546818067865
F11,Times9,4.910178422834477e-05,0.02459172211967486
F11,Times10,4.992558790406498e-05,0.007397684040533981
F12,Times1,4.88296790240741e-05,4.881692712597589e-05
F12,Times2,4.649197559445661e-05,4.90676937966618e-05
F12,Times3,4.968946680242013e-05,4.688298872376412e-05
F12,Times4,3.76549679449159e-05,4.827851976607428e-05
F12,Times5,4.837011613088347e-05,4.983914879118372e-05
F12,Times6,4.959842870812914e-05,4.917181443913931e-05
F12,Times7,4.425709847096567e-05,4.847483151149675e-05
F12,Times8,2.812883556649458e-05,4.811015085988764e-05
F12,Times9,4.951823694222671e-05,4.811196144561494e-05
F12,Times10,4.975050018810027e-05,4.492007729473653e-05
F13,Times1,4.629727025048629e-05,4.847565734004516e-05
F13,Times2,0.0001159326066678135,3.873416921433533e-05
F13,Times3,4.937801113605846e-05,4.699304064959171e-05
F13,Times4,4.862362591889694e-05,4.837404653786924e-05
F13,Times5,4.89729921791992e-05,4.994025525028159e-05
F13,Times6,4.981012823516622e-05,4.895537900197969e-05
F13,Times7,4.99730799949743e-05,4.660837182190883e-05
F13,Times8,4.958471462455133e-05,4.429106406853027e-05
F13,Times9,4.762960645931717e-05,4.880848483888056e-05
F13,Times10,4.717811285914936e-05,4.913542983940883e-05
F14,Times1,0.9988187886828793,0.998824507379391
F14,Times2,1.992030900223115,0.9980303173597754
F14,Times3,2.982105156832109,0.9980039780041144
F14,Times4,2.98210515681694,0.9984341382516835
F14,Times5,0.9996203882106405,5.92884512540016
F14,Times6,0.998294372692408,0.9980931886391844
F14,Times7,0.9981165680435646,0.9993721222734826
F14,Times8,1.992030900221476,0.9980057963172747
F14,Times9,0.998880695064949,0.9980314060519621
F14,Times10,5.928845125413823,0.9984569798348655
F15,Times1,0.000346887100849002,0.0003719593772394735
F15,Times2,0.001223184568453993,0.0005068590013892685
F15,Times3,0.00122368736961819,0.001223336011427852
F15,Times4,0.0003799710441225751,0.001223440502110228
F15,Times5,0.0003627065148131405,0.001223769763725016
F15,Times6,0.001223226221038265,0.0005165370951089198
F15,Times7,0.0003392697639040308,0.0004213162485104023
F15,Times8,0.001226886802712335,0.0005506508550160895
F15,Times9,0.00122327071664075,0.0004323903396150378
F15,Times10,0.0003746693435908343,0.0003453561046139447
F16,Times1,-1.031561799896043,-1.031589887402936
F16,Times2,-1.03157360121447,-1.031564407240508
F16,Times3,-1.031592178587081,-1.031569654667456
F16,Times4,-1.031616844744034,-1.031552979336655
F16,Times5,-1.031557998370868,-1.031603024725228
F16,Times6,-1.031606907967275,-1.03156752475321
F16,Times7,-1.03159210454689,-1.031583479323996
F16,Times8,-1.031604668519965,-1.031585255431816
F16,Times9,-1.031557290180611,-1.031598011525009
