,,Combination1
F1,Times1,784062.196989978
F1,Times2,804457.9590283916
F1,Times3,817916.5165804969
F1,Times4,845518.1287713251
F1,Times5,871857.5089360789
F1,Times6,762464.6612189327
F1,Times7,830476.1388750094
F1,Times8,725142.0377253518
F1,Times9,849176.3523601727
F1,Times10,829799.2131784855
F1,Times11,813963.76643463
F1,Times12,844071.4295403457
F1,Times13,787267.4573488198
F1,Times14,823531.0386117025
F1,Times15,837267.1866920561
F1,Times16,803454.474310848
F1,Times17,835342.5002509875
F1,Times18,856860.4019105732
F1,Times19,826611.4014922242
F1,Times20,774090.0883815943
F2,Times1,inf
F2,Times2,inf
F2,Times3,inf
F2,Times4,inf
F2,Times5,inf
F2,Times6,inf
F2,Times7,inf
F2,Times8,inf
F2,Times9,inf
F2,Times10,inf
F2,Times11,inf
F2,Times12,inf
F2,Times13,inf
F2,Times14,inf
F2,Times15,inf
F2,Times16,inf
F2,Times17,inf
F2,Times18,inf
F2,Times19,inf
F2,Times20,inf
F3,Times1,327907863.80714196
F3,Times2,336179201.1568124
F3,Times3,347846623.5025563
F3,Times4,325055928.063061
F3,Times5,336397961.0770499
F3,Times6,364591024.13674796
F3,Times7,361230287.01788497
F3,Times8,342076589.5298797
F3,Times9,308945479.7166287
F3,Times10,337526726.6776065
F3,Times11,336242917.8541979
F3,Times12,348831944.35587984
F3,Times13,365481460.824501
F3,Times14,324858615.0461636
F3,Times15,337034034.3082001
F3,Times16,327659149.4940552
F3,Times17,345546757.10580206
F3,Times18,325947392.4166169
F3,Times19,316916766.6313832
F3,Times20,329931906.1158031
F4,Times1,95.69877507353249
F4,Times2,96.54761093838378
F4,Times3,96.86690334609293
F4,Times4,95.38528835528379
F4,Times5,95.69908689463615
F4,Times6,95.76508955689438
F4,Times7,97.1238196322702
F4,Times8,96.03593774234514
F4,Times9,94.93969964192581
F4,Times10,95.60106636339142
F4,Times11,95.1836035512527
F4,Times12,96.09847100681696
F4,Times13,96.75195028290307
F4,Times14,95.14801226464232
F4,Times15,96.79613648894345
F4,Times16,95.24482764166433
F4,Times17,96.55518779604306
F4,Times18,94.78995551261355
F4,Times19,96.21823651599954
F4,Times20,95.57840144358619
F5,Times1,2986832617.522714
F5,Times2,3254099206.1305537
F5,Times3,2709834704.4912744
F5,Times4,3415963183.002167
F5,Times5,3412989907.729515
F5,Times6,3168120829.116527
F5,Times7,2583713809.402108
F5,Times8,3237280883.3307924
F5,Times9,3412486459.009843
F5,Times10,2929773591.8696737
F5,Times11,3337905188.7707396
F5,Times12,2981219513.510335
F5,Times13,3324999769.020051
F5,Times14,3318005612.623108
F5,Times15,3335772739.8663516
F5,Times16,2909596942.5039973
F5,Times17,3351410293.7257457
F5,Times18,3360048282.0147314
F5,Times19,3168366325.1758876
F5,Times20,3454626495.7509155
F6,Times1,939683.3478345932
F6,Times2,848665.5353135598
F6,Times3,859062.5803142538
F6,Times4,786121.2592933789
F6,Times5,839041.7470478823
F6,Times6,823396.0218587919
F6,Times7,835600.3768183135
F6,Times8,863774.1079321753
F6,Times9,813737.197455506
F6,Times10,885573.3495836253
F6,Times11,805624.4870317376
F6,Times12,746831.8610848694
F6,Times13,804474.3319349514
F6,Times14,814618.2325304549
F6,Times15,814753.1057235901
F6,Times16,806156.8354775733
F6,Times17,782447.7184303802
F6,Times18,834311.9282483654
F6,Times19,830107.169987257
F6,Times20,865007.7617983609
F7,Times1,18271.510716553406
F7,Times2,19394.27779338391
F7,Times3,18037.349294951917
F7,Times4,17750.3636380488
F7,Times5,20139.558039629555
F7,Times6,19441.04762500258
F7,Times7,16389.95594570357
F7,Times8,19865.479084637245
F7,Times9,18703.382027199077
F7,Times10,18975.97517076692
F7,Times11,18568.365062758105
F7,Times12,21518.987193312238
F7,Times13,17925.634899442295
F7,Times14,18181.699701817768
F7,Times15,20003.55204118175
F7,Times16,19481.42752333102
F7,Times17,21618.534229147597
F7,Times18,20348.731632820163
F7,Times19,17697.621098581505
F7,Times20,19927.01042195588
F8,Times1,-36111.26638254854
F8,Times2,-40441.52039972563
F8,Times3,-33093.89187385846
F8,Times4,-42409.71214255399
F8,Times5,-31446.569522540703
F8,Times6,-34841.84492179246
F8,Times7,-38421.70885955204
F8,Times8,-35278.924367839405
F8,Times9,-29629.933321307326
F8,Times10,-29487.29423599894
F8,Times11,-29286.4352855132
F8,Times12,-32432.110502094863
F8,Times13,-37844.422010384034
F8,Times14,-34008.40694696132
F8,Times15,-32861.46203393287
F8,Times16,-37536.35917326911
F8,Times17,-33044.08615769131
F8,Times18,-35050.5510500322
F8,Times19,-36601.359123817245
F8,Times20,-31706.102713287135
F9,Times1,5679.630059061748
F9,Times2,5479.7089400933
F9,Times3,5865.989950844373
F9,Times4,6003.98720875467
F9,Times5,5708.661121509208
F9,Times6,5757.879951377369
F9,Times7,5617.668326749645
F9,Times8,5948.888828465598
F9,Times9,5869.4472412312325
F9,Times10,5608.102997292631
F9,Times11,5758.9756954726845
F9,Times12,5493.97673691084
F9,Times13,5224.981673414377
F9,Times14,6053.864391207959
F9,Times15,5294.386476397415
F9,Times16,5743.768341489433
F9,Times17,5698.837783455025
F9,Times18,5568.660615319242
F9,Times19,5742.150499594507
F9,Times20,5375.722849231345
F10,Times1,20.599709417094815
F10,Times2,20.85730205911197
F10,Times3,19.304533536153187
F10,Times4,20.583318170367342
F10,Times5,20.770383017649795
F10,Times6,19.06243821695516
F10,Times7,19.144397227835228
F10,Times8,19.02759673312456
F10,Times9,19.19553865951496
F10,Times10,19.124347526632818
F10,Times11,19.12007486519381
F10,Times12,19.269592915972552
F10,Times13,20.631024847470904
F10,Times14,19.066786134591137
F10,Times15,20.681017176066653
F10,Times16,20.665298477229857
F10,Times17,19.073968788211676
F10,Times18,19.197882656361006
F10,Times19,20.622589006161082
F10,Times20,19.221416026225807
F11,Times1,7245.323751588181
F11,Times2,7432.437266562737
F11,Times3,7604.860428011352
F11,Times4,6715.491430899245
F11,Times5,7225.363344970029
F11,Times6,7395.305545344019
F11,Times7,7736.66209997268
F11,Times8,7174.874570643195
F11,Times9,7079.2809768408815
F11,Times10,7600.9809000382575
F11,Times11,7428.647368874072
F11,Times12,7907.063864995816
F11,Times13,7535.340094818727
F11,Times14,7503.296213796329
F11,Times15,8036.1570568576135
F11,Times16,7740.668567241576
F11,Times17,7060.359362259672
F11,Times18,7933.602269970528
F11,Times19,7308.648362693502
F11,Times20,7327.452157688352
F12,Times1,6738761367.929984
F12,Times2,6045066894.506044
F12,Times3,6176039281.350376
F12,Times4,6712126063.60876
F12,Times5,6964817795.875254
F12,Times6,6291620050.407156
F12,Times7,7680677667.994164
F12,Times8,6969234125.813441
F12,Times9,6729401098.818853
F12,Times10,4965768103.022575
F12,Times11,7272554101.280335
F12,Times12,6829269301.607683
