,,Combination1,Combination2,Combination3,Combination4,Combination5,Combination6,Combination7,Combination8,Combination9,Combination10,Combination11,Combination12,Combination13,Combination14,Combination15,Combination16,Combination17,Combination18,Combination19,Combination20,Combination21,Combination22,Combination23,Combination24,Combination25,Combination26,Combination27,Combination28,Combination29,Combination30,Combination31,Combination32,Combination33,Combination34,Combination35,Combination36,Combination37,Combination38,Combination39,Combination40,Combination41,Combination42,Combination43,Combination44,Combination45,Combination46,Combination47,Combination48,Combination49,Combination50,Combination51,Combination52,Combination53,Combination54,Combination55,Combination56,Combination57,Combination58,Combination59,Combination60,Combination61,Combination62,Combination63,Combination64,Combination65,Combination66,Combination67,Combination68,Combination69,Combination70,Combination71,Combination72,Combination73,Combination74,Combination75,Combination76,Combination77,Combination78,Combination79,Combination80,Combination81,Combination82,Combination83,Combination84,Combination85,Combination86,Combination87,Combination88
F1,Times1,6.505499102787584e-05,0.0798300047080428,0.08048785131630445,0.028546283592790857,0.532158423245282,0.3427804030430093,0.14063174356376806,0.8736130226325295,1.214271220546347,0.22815447737955427,9.304720281628203,5.0490990309301855,3.5866359168060846,30.696007253150288,11.919156564868182,9.221001328952312,0.0006248096606326113,0.00024515456334924505,8.732906303665378e-05,0.2346297715773674,0.19043804767471442,0.11277756428663484,0.6691063690932162,0.5606137809962698,0.4457164675692644,0.9876374489687807,3.071836624529777,0.9773201753673582,11.920357861938355,22.65144809763486,14.410203124978116,110.59149066281279,56.82040180480272,39.80755998214938,0.0002513716230702533,0.00018283817794256352,0.00013770910937499235,0.3567392595845487,0.4347427100674025,0.1511853575911716,2.6834390640453494,0.9178376348248019,0.6708119102435889,2.7670833854813544,1.5032237323270725,1.16963743776737,14.509932488399905,7.590338499222237,6.00902884604852,77.67478808644552,54.505607735796346,26.9613014126042,0.0007416999471772666,0.0006350244475385743,0.0003780743351509998,0.30630024795277266,0.21353536541636547,0.27211269495696333,2.3054254059424704,3.152070248462478,1.2922287272536184,10.313112202169567,3.1002830000510215,4.497606509237231,35.892518861407844,30.80578698396909,9.582941406417502,247.75268887435632,112.88648393343823,235.8193466654034,0.0005636994944426297,0.0006023692851784661,0.0002100249186536042,0.30982989484739915,0.5475867560565021,0.19748442138559902,0.9281599144857082,2.15816491447776,0.83479204683449,5.248749636274123,4.911081992220224,4.929323324084218,31.383106987525842,27.28042816198544,9.631570709685485,184.6631148094089,134.28452407300324,36.608298091708676
F1,Times2,7.669950578042483e-05,0.08767645337982549,0.08605737788616186,0.045810631675184545,0.5132895094685894,0.23463260708696976,0.2969375282133869,1.3800196762970656,0.6583292045900618,0.6298245554682085,7.885078289093371,7.213595591451433,0.8781683422886217,19.912908149460744,25.198709950227062,20.93785207293981,0.00032136122520942044,0.00027663944322223703,0.00021097415678670426,0.2703884924180623,0.28153078429433365,0.09406288491485408,1.186602538570463,0.3453303189018086,0.5600902448957604,2.764114382640118,3.8186182270899764,2.6147131500913052,16.14762254746114,8.84613734419127,9.113405378787354,115.47071901846815,75.01370579322965,56.286510271015864,0.0004405398946788278,6.204678176351086e-05,0.0001898661216445124,0.24744449589204154,0.17230191796993763,0.04892214103627047,1.0042276977432207,0.47006291074099693,0.40350855152508575,2.9786776463233475,4.009189297075304,1.6216845361979586,18.68947976291568,5.731474267194399,7.173693255132074,137.42301347428528,117.71642013516171,48.743161702683274,0.0006768919003515996,0.0003433582891114916,0.00037573786324514617,0.5996182072331163,0.7997450010781236,0.3182742991563955,0.9589042061598118,2.219521337240502,2.870649698233241,6.807308461707467,6.708014246286046,2.8949397378520505,37.88886227136413,33.21476577462095,22.680158663201965,259.20027337629557,205.86887055056422,103.78421050054915,0.0009096169578919403,0.0007552503484768722,0.00025469897494248556,0.7112565523412292,0.4028516725064968,0.3510039199259385,2.0700169496700407,2.3079289186464376,1.0580669959580913,8.699651233703705,3.354988985251281,3.2401164941475447,33.59957777834412,34.55880505004247,17.5991133305333,167.64394074571578,118.3128972420592,62.408599757561916
F1,Times3,3.358874887688003e-05,0.05486765276264257,0.08110973824998369,0.0468535230546962,0.3355216249147461,0.40541825090135036,0.1930368790322611,0.47044284765701544,0.9042370982568859,0.7314447647687408,9.152251262186867,8.360513700735542,1.5182008220278411,31.65649567325931,22.082533870869074,20.099727070573604,0.0005905145993597607,0.00041219926523582796,0.00010805943208031152,0.2660331718807307,0.2119846011140633,0.17024648586778887,0.9128633909081233,0.811507850930213,0.6857314122924061,3.4080101726170158,2.420716270819989,1.496911410149535,15.380810432664491,18.57364898813085,6.43676122569368,96.3317486485451,58.568126192677326,76.73005141829049,0.0002881641474039441,0.00033819025664135973,0.0001570706829911272,0.2247653536578632,0.09132401798171552,0.13154791329568832,1.4176538326490544,1.2685931405493345,0.11357785472472273,2.3296058134915616,2.366977787496181,1.3852634588760442,8.155288204396452,5.682721786854063,6.904960050566082,103.46384262794015,119.0227177183229,33.4996292506675,0.0006521915874132938,0.0005675487494333002,0.0007623905910153002,0.1821701834922503,0.16153509596513366,0.3004105150273548,2.7330270323074832,2.840080064945041,1.067370408153619,7.324962139496881,3.8992331053978275,3.208808777479015,31.479526964836033,28.840555136484312,9.134472727896794,153.5364143078686,184.35262632177654,80.96292730166141,0.0009314580160731418,0.00030476391946270345,0.00029840150070761226,0.37949845801114096,0.3127976595248592,0.28214819998445123,0.6813765528118326,2.047832533836978,1.219178870701188,2.836150082307506,5.399591272347595,3.429480020577569,27.956023927040174,24.56796875218386,22.209444341421626,117.3279276441934,234.46294421335463,49.091139111839674
F1,Times4,3.858588790068961e-05,0.07304642054511877,0.07297231697178443,0.05959308176306045,0.5430393351699877,0.4831233258452895,0.22170998985916016,0.6802579225130682,0.6069914386028024,0.6643083821411254,6.450254285529832,3.268425885534725,2.2891340959132127,20.149473739457335,22.252454731087322,13.667978338431778,0.00038304026754377746,0.0001969889153161209,0.00021769284963062843,0.18326429123419263,0.120373056898322,0.13113176656142939,1.0761603247899576,0.5292352343187087,0.2612918522180814,4.076427120891815,2.1812247953301527,1.563424163629797,35.539460950394606,8.227917305084176,7.193706481881641,68.621311249585,93.06234211807258,40.11789850278242,0.0005493555873478395,0.00022962235208660905,0.0001560750003558416,0.1660302306170927,0.166869951377272,0.09387348143348473,1.400276675291462,1.2866353578307932,0.44190866266682943,4.448780769111637,2.8691498018918558,2.2237934579282754,22.922072156202475,5.703705618921195,19.308715759643512,136.98497216609988,70.6253533956987,45.70959237222791,0.0007767818777172416,0.0003396930803897022,0.0005396855055298419,0.5982229323573666,0.4855996173435445,0.31937246751351095,2.578777322333156,1.9871663149080023,0.9052088964820797,5.688476803150349,3.2187116062555168,4.443975939415594,19.557483997667436,17.879209086302,22.1433287954421,358.5654202752671,112.95411172952369,63.55896609652477,0.000851096460108769,0.0005920257480916921,0.00019846406382809562,0.6893520145287151,0.3660833488699251,0.18186319919688082,0.9977154548048704,1.653289974231201,0.1237069939388791,4.076382761361277,3.605260331082848,4.326864767308133,22.430852885742006,16.56918471216511,16.971262869868788,170.79470921610852,197.4475138611063,147.29033436960188
F1,Times5,7.205347921232946e-05,0.14541593835875688,0.06734492262125007,0.04387011314524967,0.3244896665043982,0.4013418452630782,0.15884471674305564,2.0250187269575104,0.4757637553418519,0.7133740246603799,7.405608634154442,3.7358926389707947,1.9553206108828693,14.366375161796608,27.456366159412894,19.47253542574745,0.0003825046881755671,0.00023565818619122647,0.00011994236659613725,0.12123591293967301,0.14219661577617082,0.06484833134061885,1.192449742598241,1.50959863431012,0.31357684896498816,3.469280351442907,2.08356941746625,2.783484239917992,6.481798875725677,7.052424418133383,5.957864584401234,72.12428888558287,67.3985302493909,35.58806003220469,0.00033561936658010465,0.00027326244660843245,0.0001822344478790929,0.19648796115590067,0.25022959479859846,0.10362851031602194,0.6002764324321084,0.6977963028306742,0.5406238714363567,4.04942034180049,3.589825359055272,1.1077782434123609,11.111859077777895,11.26659822158589,7.60218354947974,26.532719651052897,119.05545619450093,47.08672868151731,0.00030561122120763257,0.0009361145211645728,0.0005848892264478127,0.7839061305434183,0.31354208791485194,0.23884098579223845,1.992502960092205,0.9313319396639066,1.39155799119415,10.630970473078559,5.38522498306242,2.1987025509883793,25.747879626894704,17.199686864635314,12.681010586113489,72.42920204759415,145.2903672159363,87.44349704146984,0.0004419186940550888,0.0007348409125400342,0.00044869260643383294,0.2401101561316345,0.18873206720679722,0.28536429507316635,2.520691002044171,1.9982367306654614,0.6035161453295903,6.676234022606054,4.248569813500555,4.8642784559151355,21.076873416522925,19.51238901763188,14.30619678779997,206.13819098773746,139.0438942733682,136.63349994019632
F1,Times6,2.987140433222269e-05,0.04888654842526976,0.05669734428621194,0.03239975842624634,0.40359380795633526,0.21697891393362012,0.14441141238377378,1.2766253503536051,0.38155516822156726,0.3775983659466162,9.662333912240479,5.21234962102639,3.945224854442725,40.5860691743703,21.01247493999645,12.429381362858605,0.0002992747287685086,0.00021283296629627635,0.0001654122030808501,0.2724349140572714,0.16897114362684126,0.06652740763829204,1.2121490331303746,0.4110871591423116,0.8170650871040518,3.7539527527149747,2.142065437671637,1.8154347344946578,15.473594129848077,4.729937098189497,5.740274921504513,41.86588912553244,128.28927643781296,26.660784359570684,0.00041184419492126893,0.0001672042625281134,0.00025678271300709157,0.20913564756291972,0.09103160275668143,0.10042557074379915,0.9004113239760386,0.8483589136863656,0.36056650461891343,3.238870902850762,0.9664932764297028,2.0405796991844687,11.983827298112036,9.252662210049916,10.240164532721966,54.32759080056768,95.52336152141189,50.19711801091611,0.0009048914551985863,0.0003782069325198404,0.00030270688306288873,2.8207114549603878,0.46797042728231264,0.29291807438350975,0.8376373533776047,3.254929854554461,1.041745748458263,5.875728391278214,3.893336086488537,2.717467942243956,54.19346374155116,18.238053657023176,18.822527043427975,267.71866423296217,157.8682810913447,60.764320635833556,0.0011028858804108216,0.0007845817476264565,0.0004330395716273136,0.3568513768959523,0.26185846049919426,0.26222023257590976,3.489796437287051,0.8077932118098496,1.6961818259572563,1.3186236963019706,2.936506203117041,2.638516088996481,27.723312202142875,12.446795268749547,14.167570080699331,84.21510668292422,130.72372652601265,76.32631269758943
F1,Times7,8.212794558094165e-05,0.10333654939270634,0.14002617857081454,0.055854445268250064,0.302124657099926,0.30456115298903486,0.18245617893913624,0.7653342348082016,1.230713981495441,0.9926289899184846,8.880358800562636,6.660118193910996,3.4482286150092065,37.27841128227686,19.892016592692578,13.673330156637258,0.00025433742731862736,0.0002778784199060631,0.0002519702734956143,0.2693945886946605,0.19554551881127066,0.07438791963820836,1.9883851011237381,1.2978290024278942,0.4765490568104453,2.404327047987067,1.8418739450520774,1.256934233788746,9.051366122903566,10.476363856458807,15.895646078819407,145.35307067219395,42.417295287078254,40.95152559791293,0.00041777471861444745,0.00021599396846115585,0.00015764371300112354,0.18026057883603203,0.1227798487810029,0.09057118611931321,1.029713135698912,1.402820564072878,0.43252410971908345,4.800929713600299,2.3819265833331986,0.9708434682407375,5.530147060340389,11.117094843194067,7.685389487070795,34.47715363625933,37.13366446079988,31.0052687348934,0.0008503152068741775,0.0007544369752361791,0.0002161059498800521,0.3647011070341894,0.22248519214067064,0.12027757084491406,3.495022737323917,3.2713168845296337,1.0630649277397055,6.248316760689302,4.413505539139645,3.3171145472274626,37.93058822569669,23.93689926731021,11.19091371144485,164.9054175337658,345.6934825956032,72.96297572219565,0.0004980144805999038,0.00046916831211979914,0.00039479077032463417,0.4837903421142979,0.39278189029428573,0.30287724874501953,2.68161542675488,1.1845185995397463,1.5065023738208223,12.834226255396546,2.1883200524662634,2.520322404036701,44.03388407399589,16.20997014226037,9.561336008508134,202.98556366618322,128.7602931915328,70.07488127978125
F1,Times8,0.00011009369018745136,0.07840571684603728,0.05486279401978311,0.01074179202868042,0.5265445619281575,0.42747086829694886,0.2613274473652561,1.4935330035967003,1.2465535434640083,0.5839888791466374,8.798722425773505,4.43403492431918,2.6753793504793952,24.8258283522968,27.414443074479834,12.34234415993053,0.0004002046768770892,0.00016652324370826477,0.0001736971651077411,0.147656334288872,0.12214889772786669,0.06703325645983187,1.468369525911432,0.951122819937978,0.5211252170336758,2.724878533596514,1.235581663144205,1.9875944009884898,9.812267352720877,11.8744153995651,3.520146060256578,166.68681386382355,78.81302434087398,51.72465880951215,0.0005454875812023188,0.0003145664961453047,0.00018259472737436588,0.44787835450798047,0.14980930860546446,0.14001173146756968,1.169760823916718,0.4913550724181482,1.2806893426746981,2.884177153314131,2.267887087755155,2.8249953766940537,7.834856564850772,11.000816800262509,5.44928935236554,81.83534941227538,89.11651983802793,44.068060095562096,0.0009844249680412548,0.00038752763456045575,0.00022521883549675545,0.30761223039617486,0.46434974663994877,0.1543457051519495,2.9720799160054994,1.045877148086519,1.0674414809664705,4.182157360899075,4.474333178814107,3.4794148048390654,38.25439342013114,32.524909967321925,5.870568952361227,152.82547540248143,96.37024395947338,99.81889040955065,0.0007975169584800186,0.0009836713902416625,0.00038181887564065614,0.25495545139531145,0.2398500531578441,0.1622694207892616,2.018969883150262,2.222945449561204,0.8790408280460451,5.130615209967786,3.156286340020006,4.223143444653856,77.561252570085,12.570351591845515,17.012056292648086,113.12598538276667,140.35849159936848,86.44688397987696
F1,Times9,6.918582979333816e-05,0.0989136022455492,0.06453715268782298,0.054731614058919215,0.2950753227768214,0.4405212533598675,0.20637786581207423,1.7896235246174366,0.4792121745874015,0.9546987248100637,9.42672642607546,2.366406530864087,2.825177524405497,45.768116750905165,29.248729935557133,22.633567104619363,0.0003382291871659109,0.00019801510518328781,0.00019575063770145307,0.22202715807450127,0.11657800622214913,0.11708065106240918,1.5939650475439764,0.1921987998067025,0.6760745404358566,2.604684801585433,3.602683534171275,1.5523886141318481,9.37927844280766,10.578000270503248,7.054589804548005,38.54502712209119,41.01477086328049,45.475707430146855,0.0005262234812526864,0.0004222776677498355,0.00028390338600650227,0.2818130017532508,0.2614231688591551,0.04317102144608639,0.9474351256802868,0.6368326466818762,0.5899822447367618,2.112462544590698,1.6418958250374853,0.8333017678116232,24.963840424735885,21.134491351256543,5.7153766208335295,65.7980319618049,91.67226221166992,42.862762004105406,0.0008093497228272341,0.0003715372612786931,0.0008214277830251081,0.17167801671359761,0.7461662559156869,0.5240820995336579,0.8703372264838167,2.171623384082016,0.8200331414473996,7.9783846480457665,4.971358536470039,3.6137099932314865,19.011924986836185,32.757056079294436,21.082503300755867,141.80463138226543,197.39694662532878,138.76834024554068,0.0009825034717809683,0.0003663281765661746,0.0008335842747316012,0.41573737025714697,0.36430883376440776,0.32497091458814553,5.322722340593334,1.7630177989333145,0.5483079197422258,6.088414187430174,9.414833132020197,5.360621361392826,28.500453837781194,39.74679130441604,20.737601729892017,262.8759101506561,182.5790324011311,77.2439886133297
F1,Times10,4.081642397292004e-05,0.10911607239303099,0.032105086594081185,0.044287718641125046,0.30986401878778447,0.29406977227149195,0.12411603062449361,1.0230194410726379,0.4708665721566182,0.6984439001684604,3.1770026822800306,4.043248892520567,1.9415824785368418,14.121520922479974,20.915776403880734,16.724174031869747,0.0005110353830535467,0.00012612716751389134,0.00016418507374123015,0.21493823003690316,0.15176559484289062,0.1858598741144434,0.9144515794450022,1.1390239149861219,0.776582896789646,2.522397313213419,2.0636679756105005,2.291846749232048,4.850757885186296,5.44616409044304,8.006861225774314,65.65483567941526,41.81428445029924,51.690559064255,0.0003228649113624783,0.0001455585199407348,0.00016239693726450186,0.20706314346906082,0.152736674478416,0.07388482908008982,0.7638872515949503,0.7804130990545676,0.8428108465635482,2.700753404952668,1.783551090973002,1.5091888458121623,13.44584128336654,9.194802866642554,4.550349141152461,38.38077693171865,97.0323099496403,65.0371797626655,0.0010627824615461788,0.0005285772665462857,0.000265656722080319,0.32027244595609267,0.17334741537838091,0.16635913937049257,3.38595523927268,1.7272706448669106,1.6742961641157603,6.620586497576641,3.970537434832989,4.342796566594946,48.85204677009479,34.212211805608206,13.517157708250897,280.08890731686927,157.2222974489565,85.2587872344699,0.0009140924998694633,0.0005524949383741757,0.00030314948981679455,0.6472896084507911,0.5180737982183533,0.4096042107365635,2.7131134778100323,1.4814355330987752,1.7090455687504564,4.430031126200393,7.217951448600884,2.2426611832816037,38.433670000188904,21.096902757785703,9.094829010259744,240.497163032056,286.5433290661843,64.40494697495618
