,,Combination1
F1,Times1,33418.0
F1,Times2,36544.0
F1,Times3,35760.0
F1,Times4,32686.0
F1,Times5,34586.0
F1,Times6,37494.0
F1,Times7,36554.0
F1,Times8,40222.0
F1,Times9,33634.0
F1,Times10,31830.0
F2,Times1,92144.0
F2,Times2,92480.0
F2,Times3,93200.0
F2,Times4,88906.0
F2,Times5,105468.0
F2,Times6,106528.0
F2,Times7,120606.0
F2,Times8,97820.0
F2,Times9,105612.0
F2,Times10,96676.0
F3,Times1,114648.0
F3,Times2,99722.0
F3,Times3,98728.0
F3,Times4,113576.0
F3,Times5,105224.0
F3,Times6,125600.0
F3,Times7,96080.0
F3,Times8,95164.0
F3,Times9,2000398.0
F3,Times10,2000398.0
F4,Times1,298806.0
F4,Times2,282662.0
F4,Times3,345912.0
F4,Times4,351114.0
F4,Times5,323552.0
F4,Times6,272904.0
F4,Times7,324638.0
F4,Times8,313670.0
F4,Times9,306166.0
F4,Times10,315366.0
F5,Times1,2000398.0
F5,Times2,2000398.0
F5,Times3,2000398.0
F5,Times4,2000398.0
F5,Times5,2000398.0
F5,Times6,2000398.0
F5,Times7,2000398.0
F5,Times8,2000398.0
F5,Times9,2000398.0
F5,Times10,2000398.0
F6,Times1,38784.0
F6,Times2,33294.0
F6,Times3,38482.0
F6,Times4,35936.0
F6,Times5,31878.0
F6,Times6,34142.0
F6,Times7,39066.0
F6,Times8,38628.0
F6,Times9,30304.0
F6,Times10,33674.0
F7,Times1,2000398.0
F7,Times2,2000398.0
F7,Times3,2000398.0
F7,Times4,2000398.0
F7,Times5,2000398.0
F7,Times6,2000398.0
F7,Times7,2000398.0
F7,Times8,2000398.0
F7,Times9,2000398.0
F7,Times10,2000398.0
F8,Times1,2000398.0
F8,Times2,2000398.0
F8,Times3,2000398.0
F8,Times4,2000398.0
F8,Times5,2000398.0
F8,Times6,2000398.0
F8,Times7,2000398.0
F8,Times8,2000398.0
F8,Times9,2000398.0
F8,Times10,2000398.0
F9,Times1,2000398.0
F9,Times2,2000398.0
F9,Times3,2000398.0
F9,Times4,2000398.0
F9,Times5,2000398.0
F9,Times6,2000398.0
F9,Times7,2000398.0
F9,Times8,2000398.0
F9,Times9,2000398.0
F9,Times10,2000398.0
F10,Times1,37388.0
F10,Times2,63926.0
F10,Times3,50480.0
F10,Times4,45726.0
F10,Times5,53154.0
F10,Times6,62076.0
F10,Times7,66190.0
F10,Times8,55436.0
F10,Times9,61778.0
F10,Times10,47248.0
F11,Times1,32164.0
F11,Times2,37142.0
F11,Times3,30176.0
F11,Times4,29870.0
F11,Times5,36516.0
F11,Times6,37430.0
F11,Times7,36152.0
F11,Times8,38014.0
F11,Times9,32420.0
F11,Times10,40640.0
F12,Times1,73212.0
F12,Times2,73102.0
F12,Times3,126676.0
F12,Times4,63680.0
F12,Times5,115952.0
F12,Times6,2000398.0
F12,Times7,86798.0
F12,Times8,92360.0
F12,Times9,2000398.0
F12,Times10,2000398.0
F13,Times1,32894.0
F13,Times2,31300.0
F13,Times3,36352.0
F13,Times4,35110.0
F13,Times5,36402.0
F13,Times6,36778.0
F13,Times7,35458.0
F13,Times8,38510.0
F13,Times9,36532.0
F13,Times10,34498.0
F14,Times1,2000398.0
F14,Times2,2000398.0
F14,Times3,2000398.0
F14,Times4,1046.0
F14,Times5,1278.0
F14,Times6,638.0
F14,Times7,400.0
F14,Times8,2000398.0
F14,Times9,2000398.0
F14,Times10,2000398.0
F15,Times1,2000398.0
F15,Times2,2000398.0
F15,Times3,2000398.0
F15,Times4,127142.0
F15,Times5,2000398.0
F15,Times6,121046.0
F15,Times7,2000398.0
F15,Times8,2000398.0
F15,Times9,2000398.0
F15,Times10,2000398.0
F16,Times1,728.0
F16,Times2,1058.0
F16,Times3,852.0
F16,Times4,1260.0
F16,Times5,1212.0
F16,Times6,954.0
F16,Times7,854.0
F16,Times8,1536.0
F16,Times9,996.0
F16,Times10,708.0
F17,Times1,934.0
F17,Times2,730.0
F17,Times3,1014.0
F17,Times4,730.0
F17,Times5,832.0
F17,Times6,702.0
F17,Times7,580.0
F17,Times8,652.0
F17,Times9,508.0
F17,Times10,684.0
F18,Times1,516.0
F18,Times2,400.0
F18,Times3,568.0
F18,Times4,518.0
F18,Times5,518.0
F18,Times6,516.0
F18,Times7,464.0
F18,Times8,400.0
