Function,Times,combination163,combination199,combination198,combination23,combination22,combination59,combination95,combination146,combination164,combination162,combination145,combination182,combination144,combination180,combination181,combination5,combination41,combination21,combination110,combination128
F1,Times1,4.894010894639613e-05,4.853473705005452e-05,34.91098929964194,4.967255274125113e-05,3.255224246285002e-05,3.33040479591944e-05,4.100283586262854e-05,4.965909720719131e-05,4.997691394977809e-05,0.780216192142911,4.948199910266392e-05,4.884188759011926e-05,4.978814911554871e-05,4.937695429766671e-05,4.982037879921134e-05,4.262620867713678e-05,4.607336004452329e-05,4.765229240678762e-05,4.914608983165138e-05,4.715738600283801e-05
F1,Times2,4.981256611893451e-05,4.881163647178056e-05,113.2767482885744,3.221318327393261e-05,4.988283603427505e-05,4.79781574036545e-05,4.901698810338114e-05,4.967771560378557e-05,4.987872657721919e-05,4.890908977817933e-05,4.967332055533398e-05,4.713935016027946e-05,4.529276888621952e-05,4.664655288074939e-05,4.333252348398821e-05,4.647480068831885e-05,4.969873184680901e-05,4.898653070979413e-05,4.76310805761179e-05,4.923042211044264e-05
F1,Times3,4.998908514119916e-05,4.868993152133561e-05,4.92469200138902e-05,4.059923120143816e-05,3.377833976708354e-05,4.97662801595311e-05,4.519039073569345e-05,4.971782784094329e-05,4.671886916067966e-05,4.861309058969801e-05,4.885098571693301e-05,4.904257487991259e-05,4.820252734137309e-05,4.984770372569057e-05,4.967304922182025e-05,4.047290257657709e-05,3.951861667976966e-05,4.522707408537254e-05,4.981081947823435e-05,4.721378272744691e-05
F1,Times4,4.94579267060706e-05,4.790597210920351e-05,4.920024213663425e-05,4.454653434022254e-05,4.884274057956544e-05,3.94925357252605e-05,4.928810493821667e-05,4.866445274158537e-05,4.983493441430755e-05,4.923049298187884e-05,4.96352771479138e-05,4.772999672016483e-05,4.975156407744038e-05,6.173765964844555e-05,4.97334151917916e-05,4.914938222981334e-05,2.994962384353297e-05,4.856917000960369e-05,4.863180408456757e-05,4.950753122627942e-05
F1,Times5,4.797013001128967e-05,4.996549555073274e-05,9.276150433254331e-05,4.803185100891968e-05,3.987853202556204e-05,3.776735607410534e-05,4.09361694180236e-05,4.96250377212131e-05,4.975845766867328e-05,72.00743370773614,4.980795905067858e-05,4.89489926479059e-05,4.995184037082796e-05,4.985629171666127e-05,4.931240456445416e-05,4.883350383605827e-05,4.55572993612297e-05,4.911988684010609e-05,4.989723079987567e-05,4.764683566646093e-05
F1,Times6,4.997487266158664e-05,4.921859396312624e-05,8.416027276213878,4.904636272049981e-05,4.895161129881867e-05,4.826832243513629e-05,4.685646655185307e-05,4.94226762870451e-05,4.774712505184746e-05,4.920081141862108e-05,4.990549893278073e-05,4.966501313855721e-05,4.914674334097929e-05,88.13353633803365,4.520563137952032e-05,3.584510327188328e-05,4.10966015079737e-05,4.408081927913956e-05,4.994363540260094e-05,4.963905316883883e-05
F1,Times7,4.874674273863149e-05,4.93044926611014e-05,25.88652351130867,4.475894486018326e-05,4.259681663635112e-05,4.874753926912823e-05,4.084391162973146e-05,4.76088734601579e-05,4.843329777934047e-05,4.935329111842498e-05,4.815526754268878e-05,4.87738789980278e-05,4.867639784305018e-05,4.937024782454329e-05,4.891849651237061e-05,4.524872560560984e-05,2.229003406143839e-05,4.965844923863048e-05,4.508154249702825e-05,4.953137541633467e-05
F1,Times8,4.859474649899396e-05,4.511500454426108e-05,25.26913700682078,4.648885343788052e-05,4.379338741188987e-05,4.312284782786644e-05,4.541153160155384e-05,4.848152513928093e-05,4.988531503161516e-05,0.01729757974438546,4.827514106559719e-05,4.592212760231645e-05,4.905736542695244e-05,4.941102116365201e-05,4.988198929524295e-05,3.870693876118808e-05,4.908157919780547e-05,4.986006270738913e-05,4.606939775476436e-05,4.749970187621131e-05
F1,Times9,4.688576905617333e-05,4.984500807013592e-05,47.46904281987661,4.896146339779862e-05,4.864511267424038e-05,4.686987947819063e-05,4.331664439032448e-05,4.789242477279863e-05,4.897518111107505e-05,4.956865220530037e-05,4.998854586847914e-05,4.940474530652016e-05,4.885384399471288e-05,4.79057763784087e-05,4.846860290401795e-05,4.87299864902988e-05,4.058412449693319e-05,4.927239026456272e-05,4.330635712581908e-05,4.937709792557213e-05
F1,Times10,4.921871691819379e-05,4.9692984101969e-05,0.01210032291522102,2.5359772061138e-05,4.581478789164688e-05,4.734438749862261e-05,3.370201233241259e-05,4.755538903370394e-05,4.910595853170453e-05,4.89864183845332e-05,4.802751026491124e-05,4.978699827432044e-05,4.929235462588163e-05,4.941516903533051e-05,4.989016868239538e-05,4.991580904290836e-05,3.197333869915337e-05,4.927239072580139e-05,4.99317762728665e-05,4.79656858441466e-05
