,,Combination1,Combination2,Combination3,Combination4,Combination5,Combination6,Combination7,Combination8,Combination9,Combination10,Combination11,Combination12,Combination13,Combination14,Combination15,Combination16,Combination17,Combination18,Combination19,Combination20,Combination21,Combination22,Combination23,Combination24,Combination25,Combination26,Combination27,Combination28,Combination29,Combination30,Combination31,Combination32,Combination33,Combination34,Combination35,Combination36,Combination37,Combination38,Combination39,Combination40,Combination41,Combination42,Combination43,Combination44,Combination45,Combination46,Combination47,Combination48,Combination49,Combination50,Combination51,Combination52,Combination53,Combination54,Combination55,Combination56,Combination57,Combination58,Combination59,Combination60,Combination61,Combination62,Combination63,Combination64,Combination65,Combination66,Combination67,Combination68,Combination69,Combination70,Combination71,Combination72,Combination73,Combination74,Combination75,Combination76,Combination77,Combination78,Combination79,Combination80,Combination81,Combination82,Combination83,Combination84,Combination85,Combination86,Combination87,Combination88,Combination89,Combination90,Combination91,Combination92,Combination93,Combination94,Combination95,Combination96,Combination97,Combination98,Combination99,Combination100
F1,Times1,2514.661887163646,54.25683706672847,2223.0244804012987,0.003102441536487344,0.001081629647124056,0.0003478323513486798,0.02334779003933998,0.007387429164721328,0.0009427031066490504,0.005887794762408173,0.007286837876203695,0.011536987019652487,0.22327504146994048,0.04236168581401153,0.02510581770402769,0.4335422139650075,0.605064076114953,0.2630297299568322,792.0666505515053,480.85538281295493,22.378759222228492,0.000513846685125501,0.00029533972742971356,4.736368857523248e-05,0.01679963520267139,0.005741956683632692,0.005674185638892416,0.006235254232189022,0.02332252549721598,0.0007128841779438163,0.04812852605475914,0.00721787560962935,0.01481724412098631,0.6799184707619319,0.29015590201353086,0.24883586988288053,468.701382094055,230.4565077883961,36.6366497952112,0.0097059295713169,0.002683758570438901,0.0034132890860816196,0.0075965483279027005,0.020580554601539416,0.007990564748693108,0.06286347233259408,0.12891010532932762,0.030050310711831195,0.4806884273210528,0.06238923654677773,0.12446444170588337,2.4430895370821046,2.1481086856684013,0.22424649334892105,169.14537445043328,204.30142716095128,1037.922489673007,0.002826464673159516,0.0024335022557005767,0.0004004390242865416,0.009312058413156597,0.0086335451801702,0.0019475274319263255,0.03682751209581788,0.03302222361056165,0.002639950137430214,0.49989431441899596,0.06898644227671417,0.08812406666837272,2.915618790634671,0.5814205889853031,0.1947305518341385,994.176173685656,3.7983182291633035,7.287084924861443,0.00755899842101407,0.0030681650202701756,0.0013045475751804936,0.02487684076778481,0.02598385718158552,0.0023735133174696632,0.08384612120505554,0.07425108654627773,0.022806284381556536,0.20733250704216435,0.08829325910732683,0.06280046239847434,1.8758507039654957,0.5910395817513047,1.7643456498631502,1331.35347542558,40.79016499918661,6.641273454160239e-07,0.01384955038458633,0.0012635394309566627,0.003405615864807079,0.049551918657058984,0.008057976168527084,0.0019013966457881624,0.02817128875137631
F1,Times2,231.9003604446658,1948.4309810507893,1527.0197994165085,0.002057771392805204,0.00895098146554231,0.0002771955676963493,0.0035226381362872435,0.001497610474770114,0.0029598332016299513,0.03306067760582614,0.008348151103029965,0.008545909426189631,0.14142887332186763,0.029135563646631044,0.024064712459831356,9.033312331070775,0.17244644862409336,0.5338093051595674,267.18917604824674,696.0656955138918,498.686664319351,0.0022251256826101066,0.0009055334367805319,0.00025856641027390014,0.014015904963503946,0.004021203615625465,0.004279384169198417,0.01530974466571409,0.010776371686020698,0.003956079664694988,0.2068209791692964,0.01918962627376416,0.07110745944302437,0.2064174217831158,0.18843266126600344,0.16648480851030997,1485.598207812168,3405.035710424324,573.4460420817855,0.00429651470340819,0.003140046728095151,0.0004980560887166372,0.05316867092879517,0.009400938573346625,0.0037155171509877655,0.018581218590974294,0.025283848619686307,0.027906478206209697,0.6872053816794699,0.13201901296736765,0.055634570751643166,1.3942490376653753,2.0621494219593735,0.8729248940773524,262.25899303539177,1590.6445868366757,647.3275954471452,0.0032201661205487325,0.00580698129348823,0.0014359459711091832,0.023391653821068482,0.01008596836715387,0.0033141189349011626,0.1922706723022135,0.030298332788911732,0.011209171670280271,0.6858245824520597,0.03521366691597177,0.02911958421653106,2.5211475292933794,0.9398969342056596,0.21120055689864647,559.1375177188045,1057.3245530717536,21.0747495173264,0.003983617006698994,0.0013122509736959056,0.0003065086989244567,0.011478973448383546,0.02106496883415635,0.004049221231943539,0.22623761750333904,0.012997572423173103,0.003113688843183292,0.3160451965279698,0.1841748912314698,0.011148113437944687,2.902706429909396,2.65566428624979,0.290085489749807,565.3332320845728,470.67989604748124,2.0685641159200302e-07,0.005136878941393392,0.008582897954051651,0.0001641638131859461,0.014174970102527471,0.004956399271300318,0.06212230009469834,0.09196996622823539
F1,Times3,252.73844900174277,1175.8045355646566,1378.6064654509446,0.001141160567157429,0.0001665715573097248,0.0012578225591919222,0.007791545442218241,0.0022216691652595893,0.0014888585778758926,0.21286981937573826,0.017719706533256142,0.013389339656743751,0.10956734586976608,0.030435259426209765,0.40879759997931675,1.882216749547875,0.21482729549420077,0.0980420456938099,167.57737676294332,1433.2141518600433,703.045728811619,0.0001772007599793523,0.00010807453101656905,0.00017486152222040064,0.003514893157762605,0.003755902707095254,0.004920111623891535,0.0316902062364849,0.025714346325703845,0.0036882824995152406,0.0074451003520513825,0.03105119920825797,0.010146600616562486,0.6553507796829566,0.43963837431583336,0.022473388199230893,1425.7512905955443,929.5892913722118,226.5697434368564,0.008819388554261367,0.001593177249509376,0.0005886993901343542,0.06943994324209435,0.01153231300786289,0.00760991602197811,0.24398870265546965,0.03000840421678624,0.02190479578365251,1.497910111062352,0.09799442815226854,0.0763632957398194,3.413470492127053,1.2368164492534288,1.2894622554992843,72.56236931105461,189.69195654934776,313.5795139216811,0.003643040111313273,0.0010108661879844284,0.0007226595108045485,0.020547355631958406,0.01758869942190357,0.0019893630386410297,0.014038951908341235,0.014669553819243848,0.0009091306674681263,0.09236768420144625,0.2786305779571948,0.047569417048599884,0.9603089735943678,0.7214834356499713,0.2815426801294671,161.1526347099001,178.3488542775086,8.962941433776316e-07,0.0031811949726511086,0.0003811293990553752,0.0013620783235470688,0.05675618420299619,0.007230427295173703,0.011242159572219641,0.03153432810919905,0.031205177567058946,0.03970630553054805,0.24428134716419625,0.1278908402254038,0.19448281632886624,1.3052032202942812,1.7449223684803317,0.3134844080823834,426.1809892184783,1127.8803957894127,1.5730015614961359e-06,0.005814450428496109,0.005419302386515447,0.0021049945343777593,0.04086198177676899,0.012802745376793575,0.005703221376712834,0.1596981201623868
F1,Times4,1754.6043140607112,3719.3259141906897,1908.2053822308833,0.006620307446491988,0.0004141756579966696,0.00092187614782343,0.013397038905440377,0.0027357452824127142,0.0034898160486184497,0.013714125099737249,0.02551814043569255,0.016787999080377713,0.03283826615268239,0.20377886919392116,0.013662082500011153,0.6923494405301273,0.19504227598639587,0.4745455434077962,83.22971960488775,103.02197399233502,1158.7575942048004,0.0002617821922438008,0.0007213849189667542,8.555733885160626e-05,0.01020915589161489,0.0018839717838365021,0.00036081794947521366,0.043224323542824794,0.023854554882178792,0.013044827001226438,0.03488854741720727,0.03424495103927045,0.006441160537301827,1.2919902245843624,0.16428368980525504,0.11008902485227892,553.2477215138734,12.83557343204374,1.4604808995128637e-06,0.006681247575012044,0.006110048659624514,0.00043472514732267057,0.04747114567161083,0.0038705332300377876,0.007958331238210785,0.038063380113525835,0.11596833896817992,0.004711471350272111,0.04928180949037186,0.1530825156262388,0.05137013709086844,3.1027803453298013,1.2988474179605634,0.3730350681801414,18.933635075355568,123.08732391824637,1434.2917746671833,0.006453898664833676,0.0019901167247939455,0.0005969485655859777,0.017299456257385205,0.009605630689536631,0.0006702703226057698,0.05125594354021986,0.003191406090629989,0.0050153162356288555,1.0616448778575687,0.3540758730444062,0.013496428027712636,1.0166461379022498,1.4268594603129692,0.11584614182641499,189.3654591444276,25.857933772242966,70.62701832376526,0.0030088686804364325,0.001091233416117041,0.001492931369924823,0.08407683955593258,0.023896250663237376,0.006947501262480736,0.08021502596500182,0.10535273387276238,0.017576445389860054,0.34080457257398394,0.05878252049943813,0.05626080357272696,5.85217581374813,2.1146077558269196,0.8244836700362959,76.86809353881922,634.9617597207797,7.176126365416672e-07,0.013660055709750173,0.0008569313770303922,0.0016806670124088162,0.06080027530179084,0.017567161347733864,0.0006963959270761574,0.09878606287310654
F1,Times5,1241.1133945549664,1151.0109104971518,840.6644116425025,0.0064499611218476974,0.0006880784069875594,0.0004863500360087058,0.01692139954486324,0.03441495191781068,0.004697592077356966,0.04741265343074208,0.041531372884214365,0.021482800905122956,0.25631769865616133,0.0661351320877986,0.046274268304123144,2.890095525095619,0.5905843822571712,0.261437924557932,446.6742595426135,1010.1554505913217,905.0534176540613,0.0010014272229582279,0.0008337546843301483,0.0002711867099092692,0.023025347950885938,0.0015316865437699344,0.0045264928067192895,0.05628305524977873,0.010302759427912183,0.002625281547719985,0.15085942731084984,0.08011822520867788,0.0325011587927669,1.2107577648037602,1.210433767321284,0.036953984308677135,160.9578766260822,196.2142599873581,22.863862022503653,0.006748783850069244,0.0014950972713428806,0.0006054093700352067,0.08431549225016224,0.00706316685553793,0.006299750221018794,0.0829088374255573,0.06513475207167702,0.021881799612647728,0.6095611602589557,0.03544731697229805,0.18459303261582155,2.950762319558375,0.4290963405879088,1.866033028607355,1378.4881631076207,495.9810690385243,442.2922603421937,0.008268361647578833,0.0013401560013563732,0.0008537903648507983,0.09548377542180071,0.0037780035239926256,0.0015023901450827645,0.13677165889474852,0.025386669862410775,0.0005628853569192402,0.6389212901186268,0.038237160720135964,0.07344074390457861,1.5085009810477037,0.5509016871881766,0.13600177646576672,73.60081141758282,1.8424193413913965,588.6001138502179,0.017126187607918213,0.005600758168644029,0.001761583197465284,0.06078319158198642,0.03278686789197786,0.002015037308194138,0.04349767545339672,0.02231229791427832,0.030726702563933225,0.24184845625626886,0.23933939003244958,0.35441536940884855,5.605420943245228,0.8021839987064057,0.16932420063185516,403.3277068874172,400.78218670793854,58.825620518115336,0.0015332526979677228,0.006670244385534317,0.0020481434588601665,0.022545212047324414,0.031228559520524397,0.002647592223165861,0.05843789211705344
F1,Times6,2793.979043415793,1837.8641835560697,438.2381782884729,0.002288926706926613,0.0006632489986150898,0.0003104095091748459,0.002288580795125909,0.005893854848465977,0.01257133832228391,0.027188609889199626,0.024821240245383822,0.0024732533958630506,0.18872042289500154,0.03875818800351065,0.0337759977670566,0.3817374227280356,0.34590269187803124,0.38150985715653846,1481.0480543051017,246.5139818244434,333.4044277076567,0.006933099542189299,0.0008064035106911021,0.0006276397375771296,0.02737770123183843,0.0017342910189498551,0.0017662067321292823,0.007895814470766862,0.006347402721969595,0.004235931122347713,0.19849850561817953,0.11066663571287431,0.024971173359391936,0.8991110885579987,0.22697260621282025,0.027556856711205877,1694.8774411365282,1663.6826428428772,3.6511815955622737e-06,0.005027044524279448,0.0012097101043302217,0.0009772415222761414,0.030218023042767394,0.00733890528680253,0.0035556356239710017,0.09907924772917234,0.09259526358209026,0.010487353962811741,0.142991745124921,0.2931344868142572,0.03557369101115675,10.14935977397024,0.5873971273201017,0.9942320591175351,42.797613644336586,44.06910153239872,2.2381470433428664e-07,0.0014163532695554563,0.004022072181815332,0.0011716414980022156,0.029619517303729418,0.009684117298762937,0.015560024987374197,0.01491813244012558,0.0367785051236862,0.002124532709857212,0.3236473578296859,0.33574847297218163,0.0190225404750635,1.814437229542861,0.8345854039453903,0.08056501633578872,482.23807512893904,878.4493001979096,191.3339936357097,0.006039171336839781,0.001426344789932128,0.00029538190906300076,0.04716852884359366,0.0052202873216546765,0.0038700851189842856,0.20291917149171865,0.11732506660246429,0.005886146252904566,0.17088260212654016,0.15487520894661988,0.06487861553050604,6.801633407264036,2.355364874004312,1.2167565078528741,7.2343677827758084e-06,21.90129267995384,194.0282221682542,0.008820323556518435,0.001281660900560882,0.0006093673428146519,0.04658195803027904,0.005142765093685321,0.012140104165985719,0.06965941807767839
F1,Times7,2701.5411991781384,1694.6112438578702,705.4392280909584,0.009670668486111585,0.0016801286199481188,0.00021412636749903294,0.014482998701343957,0.004045249615782216,0.0005158470025962369,0.0110234288995704,0.02856549556601776,0.01956556290513873,0.1359942493092859,0.06856534113493093,0.013881097578165458,1.0302077533764886,0.6951978226061318,0.6528132450198652,1372.3247401261974,2840.9036059294685,1.3991589514336342,0.007538718018798772,0.00029110185655499326,0.00033873091801260856,0.006613050352667745,0.010084560570428875,0.0006015941234398501,0.015021287887285524,0.010780770113969497,0.016243554830648557,0.27870050233036414,0.05901155424100915,0.008872201617596531,1.6022734099692568,0.11726752476358994,0.05565917685381466,144.46710654704853,3076.3500920671213,38.01469198447425,0.0003451598251769799,0.003577070574954852,0.0031715529269122794,0.0575670543674341,0.011093234521766908,0.002420936940750248,0.16961663564524418,0.020045331055539996,0.0056444031474877695,0.22248491549280114,0.022746684953022022,0.031810384686494365,0.3857074512274574,2.0294446623453823,0.41391491368830424,21.42092914891114,556.2869649726655,509.65022090512457,0.0007297754900111422,0.0018705577959894362,0.00021554518393029708,0.055147441498026945,0.023739210647843532,0.0023978648991204547,0.11505116526698027,0.013712648665377868,0.0008828367996743374,0.2148152313790237,0.17348552011543045,0.02324376238512808,6.107989740974133,0.5934605733224886,0.21028109146382906,11.485899240205315,170.66993172076317,4.634547885502216,0.002333020586177772,0.006402655057888229,0.0013598948574797063,0.05521120109165174,0.0041902183061163865,0.0025354331772692485,0.05111562256343566,0.032141326686833574,0.008260672837794962,0.3720806026183074,0.23540857967864898,0.1067555323048171,0.6995326374998558,3.5971725541149175,0.7604387398782866,1741.1443155392822,103.00058717385593,1189.8808701272353,0.0019867876085128016,0.0023237620600693857,0.0005702332923283051,0.019886705315534218,0.01660206030591425,0.0031267425103052543,0.19483098991818526
F1,Times8,6129.74257721804,1381.7846650245601,574.954938753143,0.0024900354494155085,0.0006931984151916545,0.00023859656990516745,0.015049813069472255,0.0058880341977499435,0.0006344966641620997,0.02858409863963664,0.007890449776285837,0.0023129411942019672,0.29762768398319944,0.12087090644725129,0.09183953203712861,3.085807546923658,0.2291488761265719,0.07625721719780147,644.5978973079982,1605.9649916015303,937.0019232965934,0.0007846712310334762,0.0005068002160093339,5.707043179909028e-05,0.0033566626005983404,0.005712391743507706,0.0009122447534702774,0.03154889112854709,0.003202730044773558,0.0025701072309765897,0.0443289050795935,0.030279941500334952,0.007193947182269981,0.4561263791166075,0.2981204220724523,0.2866099614536535,118.75865151200493,1411.960613305822,7.994507885879829e-07,0.00788900707958955,0.0015850285537148457,0.0006572685964350795,0.022690659400838857,0.008665369696537582,0.003533246945392211,0.0995424526330142,0.14071991658142555,0.002116730606716097,1.5425760266847854,0.26868201170536676,0.0719783160098743,1.5489443394957105,1.0157400471013456,1.3363430754033856,488.64397389244255,656.6090751680684,350.1863794718687,0.007686044380946321,0.0012690333149131454,0.001488484918889056,0.009130507354284658,0.004992841587747862,0.0017475074536553049,0.09130972557545951,0.013729520341965881,0.0052933682883674685,0.2074317069411448,0.10528519904273913,0.006895737354933042,2.6574209573480414,2.0902265933538486,0.07118391902914806,1609.4337997963971,22.122348887664852,1003.0312204089303,0.022814734277242472,0.0042460054090958654,9.974756592711705e-05,0.02639266945962412,0.027378032468321985,0.0022925929569040547,0.09727857642263997,0.10985173972259987,0.0023536236015841102,0.21738629905084494,0.12380219648239632,0.17171366724553694,1.0934688461438413,0.3265320631098403,0.3831996337762193,334.38280958188733,494.7754541111057,56.54233623303722,0.012692279235268413,0.0007667954293004989,0.0013911156321503527,0.0472386458374226,0.024753557142649533,0.00179214049828492,0.12434775787703568
F1,Times9,2369.8241652043434,1176.672280645317,1793.4200281454473,0.0010117659142618541,0.003126172718671425,0.0013309811235574915,0.004260688394525896,0.01368838095384261,0.001100143836597884,0.03562543716506046,0.009227413465970839,0.021859063085810516,0.06177675829286546,0.030205900104525094,0.009992028401485937,2.296553040795255,0.06053445383570744,0.7175934416569727,2344.268022926466,92.6017411239043,726.6149121121371,0.00047862007234872604,0.0005481188002789904,6.429110768527838e-05,0.006734730125491752,0.002559344347007961,0.0030738738091107996,0.01886393437824227,0.00542746789141185,0.0030704409098836036,0.02995581390626033,0.01401761665849505,0.043445330626128716,0.3986450999691082,0.03060207213486787,0.10263495842987988,14.870866711655422,106.42440811317329,1205.4526334883503,0.005504001862038855,0.004255131252883179,0.001573020912348747,0.05148200978660024,0.020493619428157965,0.01063757165919291,0.04287932992490292,0.046313709149394505,0.04036537775382698,0.189445019970838,0.021916025948768382,0.16093828971163782,2.0642411674029963,0.31157156448288115,0.6341164462919887,52.317183168846704,1964.2567207707245,49.769736321681535,0.004347291145567113,0.003300141804555022,0.006993767250485427,0.010953582762447286,0.011320200512341467,0.0013760582881122698,0.22016990683084414,0.014717183635740334,0.06823920623391058,0.4333868329741259,0.4297695677551155,0.01839635613920893,1.044855208471389,0.19949441699561424,1.4273968599962037,1600.0392731436993,84.98487262816342,491.6066498080932,0.001447148261160296,0.00982706969464536,0.0012487844964652066,0.03942069915115982,0.01840611681495331,0.008646682355866294,0.06384669909881582,0.12188284385394799,0.009820908000954852,0.36011199848584863,0.22592470749366236,0.14323484192250416,5.884370590310931,2.75684049429374,0.15486400691069258,298.545217035183,516.7372273561549,21.322081525384892,0.0067655005190934885,0.0014868416846599162,0.002297239783665452,0.02469996594072965,0.028501082169018196,0.0011628033106658173,0.06316307050441401
F1,Times10,3975.8427135712627,24.588519311039597,288.97432885040007,0.00482260183168118,0.0006677390437449993,0.0005864999498453202,0.026819816423909668,0.0016034776620132145,0.0012994565319511475,0.08763752324058632,0.034347136376189726,0.015715148259444787,0.1285397045000358,0.04394494153918531,0.03428167880762443,0.09518023158838428,1.010157693719845,0.9952066482851206,2720.2134162911702,1602.6878633900853,50.34836387310398,0.0012733323667888056,0.0023009268806824675,0.0008594894491926544,0.011870936378822033,0.02048063528875532,0.00034900520522244407,0.034650763130948316,0.011021261564796887,0.01879171005038617,0.08539597357132292,0.0473147169073861,0.013191634892473107,0.633245860264329,0.46304671649041124,0.02434074539402035,1163.7968210905108,766.3627477819919,84.82892006597291,0.005756608292621238,0.0024224725812195024,0.002078566475629458,0.029682582507816857,0.0029633001283080095,0.0017680004787746899,0.06531880015394265,0.015731825224696423,0.020736458827757133,0.8788101445889762,0.507260067704301,0.018977567867021525,2.0944605721313168,0.7868288653783385,0.35308006182407886,383.8480672163733,566.0961427895043,1567.175200435196,0.01710433897236089,0.007043875125694983,0.00013048729604459784,0.04733734476471939,0.007188703327931356,0.0018781697457907261,0.06351128949516249,0.06351602592990989,0.0077640569076016,0.6210136481878471,0.42936975501675,0.0029949453892419587,3.2409964799262228,0.12193216623542265,0.15376969287856548,972.0764111970948,502.8980046428336,26.288391021020125,0.005007394245235599,0.001240543705119445,0.0003693650625663937,0.013990134206272582,0.009705233718590795,0.0009012603036401328,0.025699183008859146,0.044035233461518185,0.0316032374878785,0.15987802484583036,0.11219504100250573,0.06711720355413385,2.7736253407107787,0.2770717202119277,0.4283340820746801,212.03534153869762,1.8011461190755518,27.043332700859818,0.014309159059614869,0.0019977329024835518,0.00029192776955919527,0.009511636428730146,0.01964622328405673,0.0017786699557179163,0.013247905835673344
