Function,Times,combination145,combination182,combination144,combination180,combination181,combination5,combination41,combination21,combination110,combination128
F2,Times2,61.13866778712785,0.0008095456457130476,39.29564159176515,127.101274716254,71.80063467565246,0.004647991170194255,0.00146087279228894,0.003329768202053763,17.74377534326488,146.1552848336361
F2,Times3,13.33937707000362,0.0002285478956446415,100.2592821793083,14.22957314903913,16.01443024146727,0.001901036459055615,0.00216026678603515,0.004205227090915206,9.964593679682594,66.84557394581175
F2,Times4,0.001190630644536338,10.46300177885769,26.51031444647843,77.31443048997855,14.93102900296639,0.005120590105179626,0.002945123019842441,0.003610659645538965,8.780165150634847,26.93450780986793
F2,Times5,86.10861960894712,0.0006242566688952501,60.73580807863122,76.55914578666507,43.55107501576965,0.003291509084788225,0.002156596160376879,0.003238876001279255,15.18086665021909,99.31748345502729
F2,Times6,106.8740671209599,0.001047420217028519,54.31666815008484,34.77491178066271,4.583633940594613,0.003396764565245057,0.002538197107333228,0.007256605111102938,12.388729647425,29.8938152956841
F2,Times7,10.51565110754838,0.0001713555982704264,0.002315515374299429,37.3876868206856,26.68449145403918,0.002419588520613351,0.001598500531320015,0.00450153461025289,17.89526640577401,73.68421767803362
F2,Times8,16.29190191801016,0.005405605980539551,124.8024926879224,115.9142474222074,49.77358293545262,0.002593104275144867,0.001876165856100854,0.006310758073688459,54.08413499286112,56.65548520354844
F2,Times9,4.86650982084918,0.003566854131671641,110.9249288654035,16.68699968116097,30.06106296473395,0.002955884018847198,0.001629466603138421,0.003565440086975787,20.34383653718244,32.60499141145786
F2,Times10,19.99825870080221,26.71831109374574,56.05548298191825,121.5062281519651,2.257133554246207,0.003342347463450449,0.001457666251504547,0.005140841368080513,1.467738310163381,17.38618897976539
F3,Times1,4.837730736100432e-05,4.822376253493509e-05,4.922051658853021e-05,3.638441316143049e-05,4.988583583903579e-05,4.06325474664398e-05,3.459961067252439e-05,0.000119542335025182,4.480953451782107e-05,4.92385567107489e-05
F3,Times2,4.956240328478104e-05,4.693771364419199e-05,4.860104001282538e-05,4.714182881602911e-05,4.243198232924852e-05,3.355100971175544e-05,2.972740804743725e-05,4.983538653862655e-05,3.853997301463241e-05,4.756443992418152e-05
F3,Times3,4.912680871306349e-05,4.726527304448216e-05,4.882615981438657e-05,4.953817304981945e-05,4.785419459366017e-05,5.800724535510601e-05,4.739349949989212e-05,6.701256198034613e-05,3.297983852546659e-05,4.888231856951766e-05
F3,Times4,4.813728664764246e-05,4.44398822131129e-05,4.926978217257351e-05,4.918490554970067e-05,4.266202062264389e-05,3.492498549339637e-05,3.458675664480557e-05,9.508854743358339e-05,4.715545175948397e-05,4.85130891549101e-05
F3,Times5,4.997442817200137e-05,4.849687237386754e-05,4.76622720077209e-05,4.065435345870699e-05,4.973725925235458e-05,5.678215549964087e-05,2.073277839252773e-05,0.0001173922223892698,4.889098899281549e-05,4.688051843321244e-05
F3,Times6,4.975183849876085e-05,4.958767890654854e-05,4.706459168432476e-05,4.570958935175558e-05,4.708530733446474e-05,3.457218002153829e-05,4.077237564717062e-05,5.477478024881116e-05,4.687875091291499e-05,3.096582952449166e-05
F3,Times7,3.24117744141799e-05,4.960932480369094e-05,4.532785525954033e-05,4.869313102927739e-05,4.995979873497768e-05,5.117171242230767e-05,3.856465546209082e-05,9.490159258791719e-05,3.575319727874382e-05,4.997762525503569e-05
F3,Times8,4.497839626730165e-05,4.914448579955616e-05,4.947416750205276e-05,4.950090631327323e-05,4.87755349603874e-05,4.370695061159911e-05,4.990033469062835e-05,5.444539599181149e-05,4.868872567508571e-05,4.953137840261104e-05
F3,Times9,4.436570996362371e-05,4.777235850664978e-05,4.832368736462031e-05,4.969593994711756e-05,4.98050409986573e-05,3.797841607226541e-05,3.440955558667108e-05,5.567779816795163e-05,4.697701297318908e-05,4.799389882833357e-05
F3,Times10,4.904884482642143e-05,4.618811378511765e-05,4.820303727133772e-05,4.668298381971806e-05,4.905453686030532e-05,5.773319120568687e-05,4.256761105525926e-05,4.544796758217507e-05,4.360795141980301e-05,4.989542768043827e-05
F4,Times1,17.77465763416513,12.7913235710812,18.10786046976011,20.08840898003269,19.2835842499587,7.049820954091249,0.04754860969094381,11.51830244501474,18.64038421541494,16.03583556889547
F4,Times2,17.20865688080728,18.44060575394086,22.85561162214666,14.93840312227803,15.18573044763426,10.2604790995465,0.03669245099162453,13.08380071896774,24.43279195911851,13.63276562789694
F4,Times3,15.47999438613317,12.44069925046767,20.75685315001241,17.1576390710038,18.67235581459597,9.639449290601249,1.218080174556432,11.63936735379984,16.24810194869691,20.45520180802181
F4,Times4,20.54583955817523,20.33150414069205,18.17363614926205,19.38844956495422,17.08238975490757,6.205601463634313,6.295642367846348,9.656299535009147,16.46721335375238,21.72577382369201
F4,Times5,19.61557447455044,14.85044710638802,18.9406073613704,25.30265327970609,20.30480098872867,6.989386803113602,0.3148333285148958,12.02584464263667,24.74071637530789,24.34466223660185
F4,Times6,21.29806315791476,17.8155451319244,16.89614620444463,22.95306641467478,16.49609531747877,4.392506706812959,0.03111118662889012,10.39888282394413,16.00425600523927,21.5675430865269
F4,Times7,24.85717864586375,14.34214070874773,19.33191501236946,14.04523709787397,14.47982132484199,5.898522789473128,0.04519989606864179,8.989946138611199,14.61770882226182,15.59322300090519
F4,Times8,19.77979133097077,14.38740938764332,15.65935070821015,23.66075189838218,14.10329062743854,5.236534610007203,0.04533444511813718,13.07799121249839,22.2721456000341,18.13539335555388
F4,Times9,21.00728001038829,16.52377358621345,24.78793096268889,19.4611507416035,17.40180378072325,4.431300701167117,1.021531293164485,9.67179040227289,20.74576450265977,18.18935512868079
F4,Times10,24.36920184483687,20.02900985334504,27.41520087988186,25.83225645537171,20.95316982003497,2.412243603371883,2.192098503325933,13.23191306796252,21.14333635122285,14.70622055392978
F5,Times1,47.94608089150896,40.18255792799973,39.99273138440467,42.13360267860122,41.19552011165659,46.80900427676624,46.38042391032916,97.8265107249808,37.88748011564706,38.79559381038985
F5,Times2,38.3435429797179,40.3531148630785,40.04918553619855,42.2979678108623,41.29884512573316,39.44585625332251,90.59652517645867,46.95273918958559,37.20864292129222,39.15331712494444
F5,Times3,38.21752000438079,40.30441693729835,40.30703563978256,42.70018114733466,41.26682731301564,96.94195867335331,46.65232491065445,43.89239655090363,38.35668956098879,116.7024008402383
F5,Times4,38.30561624118928,40.18108276425995,39.78210094465251,42.47037661296682,41.18089948157276,100.5914049182654,48.11093751750821,167.7492042363375,37.83544490250805,49.20168441891893
F5,Times5,38.0696149635929,40.29790085908991,40.0037539675769,41.99750087063816,41.06781574799437,45.8392616717712,46.5902118852398,41.40527700273436,37.47642640314256,44.0503116059426
F5,Times6,40.36132776817822,40.04702264446056,40.00098559837304,41.89428618599048,41.25091665743729,47.92600169968706,97.82521729309542,95.22823150798605,37.72396016656635,38.83878620883495
F5,Times7,38.60545334028259,40.08450430772285,48.14592030584901,49.19391293088677,41.08550188681235,44.27791999894146,98.85045526095931,46.76159951312313,37.68560406205484,39.3845228843278
F5,Times8,38.0642855888328,40.21698044166315,39.58615276923328,41.87438332889007,41.77169779241513,99.68944800061523,45.55878772785895,46.66216842217917,36.99691637989423,39.40325470508535
F5,Times9,38.65239919250013,40.06568906571365,41.88558315102027,42.65803717384141,41.30008857956135,98.94352405688683,47.15356898643783,150.2627881504905,38.44725915200559,49.2016250497499
F5,Times10,38.62321519624492,40.44081207565029,40.21324470816008,42.31345984488088,41.0507432396658,46.92801913634324,46.4399917674115,46.76041445658553,37.65974788509178,47.78719896239716
F6,Times1,4.826104298829417e-05,4.88857289743828e-05,4.989338138964174e-05,4.97303393903533e-05,4.48613189298109e-05,4.662249151579444e-05,4.798186902489857e-05,4.545727365027933e-05,4.549651191886081e-05,4.88629564561905e-05
F6,Times2,4.951291519905934e-05,4.542785203932786e-05,4.751280122094856e-05,4.797096317711025e-05,4.826305994669113e-05,4.556984605212157e-05,4.63545403779493e-05,4.237476243489716e-05,4.961266800439308e-05,4.956631416573437e-05
F6,Times3,4.933442730732701e-05,4.795982559464466e-05,4.999370966787667e-05,4.991127853188343e-05,4.748646894300835e-05,4.541508591206883e-05,4.705912000770563e-05,4.93297159976288e-05,4.694575481519601e-05,4.945387038589213e-05
F6,Times4,4.963675533723058e-05,4.933422471631388e-05,4.93677099574079e-05,4.998640279834296e-05,4.800203780265089e-05,4.451339060332279e-05,4.966228182928208e-05,4.537259843118498e-05,4.875073547236318e-05,4.964780827119622e-05
F6,Times5,4.842786149426048e-05,4.947125645644103e-05,4.703568646607983e-05,4.986918098262641e-05,4.941079194376746e-05,3.193221713126938e-05,3.642453062760489e-05,4.948341795420916e-05,4.935612786559735e-05,4.897926559553177e-05
F6,Times6,4.983923826366689e-05,4.426537078114641e-05,4.963569251592197e-05,4.950334422228221e-05,4.827852822386293e-05,4.79714370343784e-05,4.650047789389588e-05,3.890037189545467e-05,3.995447821181322e-05,4.981413721795175e-05
F6,Times7,4.982477710731012e-05,4.985516005243885e-05,4.999220665121007e-05,4.816132227338136e-05,4.962177487710685e-05,4.970494374581985e-05,4.954296361815248e-05,4.360574420531632e-05,4.846107132633877e-05,4.965429747913683e-05
F6,Times8,4.921670971007358e-05,4.9657593602228e-05,4.989894689766628e-05,4.882126848258073e-05,4.725236055312876e-05,4.875281901853459e-05,4.03065926377188e-05,4.944370413099556e-05,4.867001714432197e-05,4.919670833496896e-05
F6,Times9,4.842488616800792e-05,4.725192212714173e-05,4.980158912650584e-05,4.773973311031873e-05,4.969157480150329e-05,3.029658033715579e-05,4.741580475554051e-05,4.726657230943681e-05,4.825465010241164e-05,4.899409085961639e-05
F6,Times10,4.832113275296078e-05,4.992415487266795e-05,4.491874365800749e-05,4.794407967235105e-05,4.899606826821404e-05,3.087204217916971e-05,4.732044553684512e-05,4.671998104342694e-05,4.305502306116987e-05,4.863008838104937e-05
F7,Times1,12.27923381412299,14.4552513032642,10.13351534256646,11.19442053936449,14.98818658424954,13.96056405819003,15.93239203414042,11.14273780840184,10.0224033362409,9.253567331948894
F7,Times2,11.77274102231635,9.496154672480312,12.20307369128099,11.04907875990798,13.68675022859498,12.92212238475329,13.83355607147763,11.82451598609524,12.90341716430571,9.545335341701538
F7,Times3,11.54860905688546,12.88610718073669,14.69796668715323,13.44880453212751,11.48445852466708,11.90280672860196,13.32217166703281,11.35755480345437,12.38585822799153,13.28498674827642
F7,Times4,11.74048579395807,10.4115667140939,8.348232113902839,11.07300317807695,13.35413570197284,12.62612466467287,12.50012295001341,9.27281748973041,12.46896875911208,11.57496307194739
F7,Times5,12.45045830128909,12.1379300393617,12.18081502031601,10.60543619056911,10.25116872584099,10.41159667469945,11.0475383414797,9.428758359229919,11.83629959522839,12.23656276835015
F7,Times6,12.00294993469525,13.83691999238591,11.87538256146577,11.08302437700829,14.48672540587565,13.66975510834509,13.90811538709501,10.29132782999368,11.4298984187177,12.34069750303192
F7,Times7,14.82133303967735,11.85204902763423,11.14873689623122,10.25011572780263,17.48271836485024,13.36213521261642,11.24308248013668,9.900447581641057,14.01229007709286,12.562999765384
F7,Times8,12.88610659688355,14.57410906806079,11.11653448982754,12.38693722614034,11.98689378074838,10.19436896590112,11.74355852186939,11.21264989949024,12.90440311387358,11.2417170111061
F7,Times9,10.54187617544657,11.22626797248219,9.165229512986015,12.07273917468385,12.7130418950921,12.14874310975089,11.67369952700481,9.281118191746241,14.48188613183772,10.58433854814883
F7,Times10,13.91328004463567,11.77084525820121,9.119522396188172,14.8501855680773,13.94764464918117,15.78871606475625,11.68353673386936,10.17169643260977,11.30357010448484,11.74618363185276
F8,Times1,-9578.862008587985,-11609.60002729145,-8582.657500017369,-9708.211846632756,-9903.49793587815,-10088.89032541365,-11981.26133372743,-12517.76293447125,-9709.828633993207,-8519.770894457755
F8,Times2,-11234.29423134544,-11488.70509299291,-8929.87495621755,-9685.452673936396,-9435.848074488076,-12081.97768377321,-12393.35882290994,-11409.27284104313,-9515.224313836103,-9185.343260323867
F8,Times3,-9751.032282776147,-10071.58988688096,-9526.900194731297,-9351.08745126205,-9851.845780303378,-13502.98193778419,-9119.923823786437,-11887.49115272896,-8495.045010360962,-9576.195321706258
F8,Times4,-10553.00086392705,-7718.497129239464,-9438.950786039648,-10020.25949038914,-11263.67843826715,-12934.35209334026,-8471.338852885863,-12199.7152587994,-10254.31069597112,-8887.031813451757
F8,Times5,-8168.995740351831,-11343.72197564214,-9242.518995391663,-10599.59173910326,-9220.525646518327,-10562.51702888041,-11116.95727348004,-11571.3180024114,-10441.4834828705,-9006.059056581009
F8,Times6,-7815.198168684477,-11018.86689305571,-9470.813377815637,-9692.75378144711,-10463.41796516195,-12479.77958444424,-8924.711798635743,-12671.24181381556,-8933.971692516103,-7737.551134081316
F8,Times7,-10284.31387409561,-10865.96818744943,-8730.09409702944,-9513.130024262668,-12007.05555370141,-12105.19458205276,-11920.64008170366,-12736.97388644594,-10404.0913093277,-7999.814452829048
F8,Times8,-11186.72260068037,-11665.59480677169,-9574.662800355702,-8314.119681405431,-10810.14932988057,-10857.90690298109,-12455.6219144331,-11352.6395195738,-10900.27210349341,-8279.095465750974
F8,Times9,-10627.06821271808,-11820.55616625362,-7332.916130662852,-10814.1001925464,-10555.81143615166,-10544.57189503998,-8887.19268451301,-10306.69514137524,-10314.89032197107,-9786.404803202726
F8,Times10,-9167.383745077075,-10035.35188213517,-7652.402245310019,-9399.545601353766,-11533.75351654583,-11626.56525866266,-10326.67710126441,-12952.59215034647,-8299.375717257248,-8212.734487741209
F9,Times1,52.73278975880121,57.70756489305404,74.62185373233714,33.82859807804277,60.69244212985183,0.0002274247828051301,4.914485779394795e-05,0.0007378864525975359,104.4705548238622,57.70756992460593
F9,Times2,71.63695130066581,48.75295858158466,52.73278975353685,66.66219664076124,87.55628622267366,4.646482684833586e-05,0.0001110157613073426,6.871195222757365e-05,45.76809149585961,57.70759009310349
F9,Times3,42.78322436466078,48.75295894487245,43.77815824123366,69.64705350183982,89.54620936262441,0.0001282487138531963,0.0003338496216525044,0.0002696443056944275,38.80338815442289,71.63693108968636
F9,Times4,44.7731324087767,94.52094426390428,86.56129678656116,62.68234030930336,83.57645516440003,0.0003117972990978046,0.000123943420788919,0.0003075565258008339,66.66219641350006,50.74287669294009
F9,Times5,52.73277458390135,84.57142417403674,41.78826029218055,49.74791777764591,60.69245721127006,0.0001940845415493442,2.979786570733722e-05,0.0002463563523313894,67.65712011557176,45.76809652407013
F9,Times6,30.8437156893179,90.54114826016803,79.59659855611935,140.2888990760342,62.68237540503883,4.777604402406155e-05,2.813966623982367e-05,0.0002766597737569043,60.69244202619015,49.74790252987476
F9,Times7,98.50076513326765,68.65209961926091,33.82860293010077,87.5563015635426,47.75799964436551,5.280278439023789e-05,3.62167676293268e-05,0.0002835690708327121,121.3847223184324,70.64203262449519
F9,Times8,59.69745269482459,55.71764173238641,41.78825526193242,87.55627626010505,44.77311725253682,0.0001692236979913275,2.988183974750314e-05,0.0001815390003123696,64.67228836801468,68.6520943734073
F9,Times9,46.7630455201431,52.73279490096364,63.67732931095932,41.7882554149259,47.75800469399472,0.0001007780352306753,4.577405981009974e-05,0.0001701145543009375,43.77817336761769,41.78826028019508
F9,Times10,114.4200848219667,48.75296373240228,43.77816834148292,48.75295364621135,59.69747793149453,5.92318778807055e-05,2.912162378798655e-05,0.001158295923191943,54.72269270544962,49.74792264364154
F10,Times1,11.25150947222704,9.393274819984493,9.264353907058368,9.557028622549357,9.677275733560863,0.0004373559301242835,0.0003244819924823616,0.0006931551609632436,9.977900079302673,9.09548210852579
F10,Times2,10.20893589447564,9.081066640314349,11.4009555603903,10.85596894985063,9.942960531309748,0.0003734242885364836,0.0002508316866354221,0.0008088387050086965,8.971545566084753,8.082877870877187
F10,Times3,10.97563361817825,10.37532667593569,11.29778872160785,8.80540128507795,11.69519928449815,0.0007218609928720809,0.0004145695995703136,0.0004668713205546737,9.439782842341039,8.20954161598209
F10,Times4,10.22533816298091,8.949212221323627,11.17031025969687,8.719760745136336,9.995247957688953,0.0004334194522996881,0.0005917435548354888,0.0005758995924551868,10.30638478369547,7.553711613102788
F10,Times5,9.518302593320747,10.02399832296108,11.45759597291708,9.966265083530068,9.806226858415931,0.0006077333738510049,0.0002860024267548056,0.0008466214743556577,9.794099178704272,7.826846951933794
F10,Times6,11.58791970038206,9.40663808598546,11.58404236731348,10.98013912381624,9.173738314259339,0.0005900840628676463,0.0003366698796547496,0.0007266040179345623,11.55280396828084,8.271404444462023
F10,Times7,10.09783755638149,9.652261573046449,10.02974077629142,10.79478791080884,9.664792569102488,0.000253722761069497,0.0003608884058117212,0.000674682120941128,11.93335445244203,6.75651083356227
F10,Times8,10.56043451409073,9.919506854920948,10.703644253306,10.5200437582166,10.29568664956966,0.000589239049553214,0.0003530713903394656,0.0006726534823258135,7.913926446059005,8.766707113947547
F10,Times9,12.0350181720492,9.830323321032363,9.645981233088982,12.16764246135049,9.818301532958884,0.0003125682754756554,0.0004291342409352694,0.001327983940825561,9.073868520552207,8.82845328852143
F10,Times10,9.52478887706395,8.843774389596275,10.59049417361309,10.26877645454408,10.89780411826109,0.0004217815310987305,0.0003082171046813187,0.0007652237346214008,10.15378173108112,9.544188112259985
F11,Times1,24.72142710940143,5.815205524828024,24.12036574802377,23.69079793087447,7.415165455506936,4.170505477995573,0.6759500062542051,1.433506754422509,10.53484342545609,10.99981016022343
F11,Times2,11.25878468225824,6.340542800688851,13.4644613425637,11.22216186307147,17.73717903637063,1.593332171641093,1.502586881466515,0.1980113794515148,24.04673219091448,11.1246077559493
F11,Times3,22.24462711547967,7.173197748390258,47.75220187352654,27.88224589180366,16.6172470660804,1.858866400656054,0.6131404882014386,0.1312725539653294,26.86870976770417,11.41512591536065
F11,Times4,18.31026984879892,3.439806516052768,22.30875223058592,18.76485316910624,5.512375992705147,1.433411710367907,0.3399523420461577,0.1739512795168594,14.1386967087349,9.11123589064693
F11,Times5,12.48136126752275,3.435173578886757,31.52354606514393,42.45809611478432,13.91178066351719,1.015415557201075,0.8521910056605587,0.2926196837043877,17.11925953725048,13.11298813763407
F11,Times6,14.59069666266404,4.834226969007015,44.5580147703093,26.87518720700927,8.237488781327741,2.588143056947481,2.415901910843803,0.7016049687114049,16.76815544955763,13.67921869539571
F11,Times7,22.31019581290078,5.43962612829785,19.8833244887617,10.4908184761448,4.318679688012553,8.203498810977786,0.8822688266335995,0.1553406722362691,23.00338788993736,9.812176356328006
F11,Times8,26.39039229415668,8.456087914310816,23.80237819467053,15.8843990370462,15.56406995029941,4.001128196030282,0.6366963687765277,0.03939973497998905,23.47281169180669,8.561331912404693
F11,Times9,17.86414823314587,2.60136733210769,28.33045422980308,26.65868628726574,17.21002214318162,3.396813823126422,0.72824969971514,4.822535418969043e-05,16.1888294255178,11.27894287021842
F11,Times10,18.01436618080133,7.359778817304503,22.01157762215471,33.27659187349751,19.47080556572292,3.076976213676615,0.549187317305258,0.3013868666022792,7.831658009526691,9.676840890745009
F12,Times1,149.2508693713675,137.2916512716677,112.5699730271652,110.4973102867413,114.9354334503729,4.900832904416693e-05,4.602296903451617e-05,4.877095529355835e-05,144.418175399224,124.0169967576064
F12,Times2,117.2498984508283,129.9734358418232,167.6016224395372,158.5748355647462,172.9026102051013,4.988346273959312e-05,4.895765755049129e-05,4.860552962099577e-05,173.2016224800264,95.91871901301309
F12,Times3,133.7007249011645,151.8417439452831,152.0917330258041,121.5295526969187,103.7148260192803,3.481651003018411e-05,3.644910580565366e-05,1.435104479600743e-05,140.7009587371515,77.1841502119934
F12,Times4,176.822783637707,122.0100718538219,137.0543215355766,137.9606195079401,177.5478002614864,4.613692551210517e-05,4.882904032150169e-05,4.766932561603277e-05,130.3439765244023,130.9478989000605
F12,Times5,152.5877359873585,152.2572456848221,159.9607889502895,158.4137908879834,239.6915803923746,4.955491330252033e-05,4.791102225997436e-05,3.4733595532004e-05,130.4004240259153,104.9727085560128
F12,Times6,134.8258606849539,151.0000006605734,149.4791368070942,125.3800764754439,200.6485946000778,4.816878014343296e-05,4.980727806097361e-05,4.925957469870517e-05,129.3472016448063,115.8192206072149
F12,Times7,168.1435974919815,175.5421428717216,139.1486299310799,150.6505670565369,157.4753493568799,4.883178505782558e-05,4.729160272533547e-05,4.735149370772013e-05,145.2338543736097,199.2973205909203
F12,Times8,153.381030969213,174.4059091042436,157.5835921468613,127.5679103839782,124.9170372707967,4.779341691267938e-05,3.685574786757632e-05,4.945852424820238e-05,101.130265660942,113.1958510785198
F12,Times9,137.0299833327834,163.1472848263835,144.7366776048147,140.8345949821845,204.9059576386839,4.202466238912122e-05,2.34877562050696e-05,4.872657817860981e-05,106.5215682560492,125.5192992446443
F12,Times10,160.4789135375198,109.7931045892891,114.7755405857562,156.6851201025418,138.9407349125768,3.653176972460368e-05,3.915776733845781e-05,4.681151422390417e-05,175.4071682266213,98.25419391629839
F13,Times1,147.4951541474825,186.6681550620249,199.8735970431143,164.5192708530585,158.2066805411554,3.574601911616911e-06,4.873889297781043e-05,4.125928608503838e-05,153.8768254951569,119.0653000210626
F13,Times2,125.21987481316,163.5528553639007,149.6551362388042,142.2845159515167,155.2564616477739,4.597056609553736e-05,4.862189722143161e-05,4.998921812989903e-05,139.2988635334652,137.5509869846602
F13,Times3,164.595807367505,168.9059515300188,150.2047579525766,177.5147546022595,176.1042810154636,4.908251922450278e-05,4.970206629695638e-05,4.980008154059191e-05,129.1511666148689,144.0971801623838
F13,Times4,230.9716480458329,166.9472662237901,214.5004798314962,166.8998132359238,143.4720031520514,3.083227039966935e-05,4.670751265231274e-05,4.971494182946855e-05,133.0045015290657,127.9167779541742
F13,Times5,112.7769403694403,178.7647803461018,135.5156585940571,128.4924565523594,150.4547290051057,4.430160204337186e-05,4.845873191888227e-05,4.82114418267398e-05,126.9838274271149,150.2477426718193
F13,Times6,120.3805272512461,142.0786159627611,192.3466529469245,187.9817641171231,167.6079625746652,4.297782686864986e-05,4.676291870117352e-05,4.155035413047356e-05,121.4865812482963,122.2279867013919
F13,Times7,115.5997276820725,105.4619036982127,144.6335009970866,153.4853561982605,127.602712144927,4.954403288942239e-05,4.660305415009547e-05,4.206506621719277e-05,135.8904509821194,154.3993424504669
F13,Times8,135.0838397850483,126.9213952778791,186.6653946841758,189.5042999434836,134.804599055384,4.924602927611125e-05,3.966989870926134e-05,4.959881219565253e-05,162.9697930606,96.99963493905057
F13,Times9,176.7282717701923,105.0603708216178,166.7506328745318,178.551262545206,135.7489543464871,3.406196076497537e-05,4.911034825827988e-05,4.452278956715491e-05,120.2145352598198,152.6537998416486
F13,Times10,124.7019074135173,148.9988060576973,157.5199311013986,186.7056023185987,175.9039186650849,4.963927023248898e-05,4.934775222317074e-05,4.690061958373783e-05,128.7514094420442,125.5982660352991
F14,Times1,2.982105156816675,20.1534869604713,8.840835962754232,6.903335694220149,10.76318066677916,13.61860892386103,4.950491231786255,7.873992977132182,5.928845125400147,1.992030900220716
F14,Times2,4.950491231786253,2.982105156816679,6.903335694220137,20.15348696047151,13.61860892386103,6.903335694220141,12.67050581113556,11.71869956206306,7.873992977132177,6.903335694220137
F14,Times3,3.968250105568159,3.968250105568186,1.992030900220716,12.67050581113556,18.30430951889779,0.9980048855101742,4.950491231786255,11.71869956206306,10.76318066677915,1.992030900220716
F14,Times4,16.44090731417178,12.67050581113557,8.840835962754232,4.950491231786272,12.67050581113557,6.903335694220137,13.61860892386103,2.982105156816675,12.67050581113555,12.67050581113555
F14,Times5,13.61860892386102,1.992030900220723,0.9981534861770742,2.98210515681668,12.67050581113556,12.67050581113556,23.80943447129632,6.903335694220141,11.71869956206306,8.840835962754234
F14,Times6,7.873992977132175,3.968250105568167,8.840835962754232,16.44090731417183,1.992030900220718,12.67050581113556,8.840835962754237,7.873992977132179,13.61860892386102,12.67050581113555
F14,Times7,15.50381680261233,1.992030900220718,13.61860892386102,3.968250105568168,15.50381680261238,6.903335694220144,9.803897942835269,3.968250105568161,8.840835962754232,5.928845125400146
F14,Times8,13.61860892386102,1.992030900220719,13.61860892386102,0.9980566627197284,11.71869956206307,6.903335694220139,0.9983166361900491,8.840835962754234,12.67050581113555,8.84083596275423
F14,Times9,7.873992977132175,1.99203090022072,7.873992977132177,6.903335694220144,3.968250105568168,11.71869956206306,13.61860892386103,6.903335694220138,11.71869956206306,4.950491231786254
F14,Times10,11.71869956206306,1.992030900220719,7.873992977132175,18.30430951889779,13.61860892386103,9.803897942835306,16.44090731417178,1.992030900220717,1.992030900220716,2.982105156816674
F15,Times1,0.0003490585005670316,0.000348293539733435,0.0003494276270053656,0.0003496126854421168,0.0004243215409913038,0.02036359508951362,0.0005277383139099922,0.0003904281607823291,0.0003489571742696742,0.0003451161766644053
F15,Times2,0.00034990295907603,0.0004243337568279586,0.0003495023495910959,0.02036333934825737,0.0003411683135086056,0.001347336479070812,0.0004390098179640539,0.0005656310798722759,0.000349752111952834,0.0203633393792291
F15,Times3,0.0003488451911007409,0.0003488462020963295,0.001594102259150287,0.0003497827079846025,0.02036333936840251,0.0005187051782269971,0.0004498272446935972,0.0005620306726151247,0.0003492900955293276,0.0003496449445398687
