,num_generations,mutation_rate,num_individuals,crossover_rate,mutation_type,crossover_type,local_search_rate,local_search_type,search_radius,threshold,dimensions,gg,selection_method,length_of_local_search,redo_local_search_rate,fitness_function,algorithm,pm_index,Run,fitness
0,1000000,0.06,200,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.05,0.0001,100,0.05,sorted_selection_part,1,0.1,14,Baseline,0,Run1,0.9980038377951737
1,1000000,0.06,200,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.05,0.0001,100,0.05,sorted_selection_part,1,0.1,14,Baseline,0,Run2,0.9980038377946164
2,1000000,0.06,200,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.05,0.0001,100,0.05,sorted_selection_part,1,0.1,14,Baseline,0,Run3,0.9980038377947033
3,1000000,0.06,200,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.05,0.0001,100,0.05,sorted_selection_part,1,0.1,14,Baseline,0,Run4,0.998003837794579
4,1000000,0.06,200,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.05,0.0001,100,0.05,sorted_selection_part,1,0.1,14,Baseline,0,Run5,0.9980038377944904
5,1000000,0.06,200,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.05,0.0001,100,0.05,sorted_selection_part,1,0.1,14,Baseline,0,Run6,0.9980038377945374
6,1000000,0.06,200,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.05,0.0001,100,0.05,sorted_selection_part,1,0.1,14,Baseline,0,Run7,0.9980038377958294
7,1000000,0.06,200,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.05,0.0001,100,0.05,sorted_selection_part,1,0.1,14,Baseline,0,Run8,0.9980038377946022
8,1000000,0.06,200,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.05,0.0001,100,0.05,sorted_selection_part,1,0.1,14,Baseline,0,Run9,0.9980038377946016
9,1000000,0.06,200,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.05,0.0001,100,0.05,sorted_selection_part,1,0.1,14,Baseline,0,Run10,0.9980038377945102
10,1000000,0.06,200,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.05,0.0001,100,0.05,sorted_selection_part,1,0.1,14,Lamarck,1,Run1,0.9980038377944884
11,1000000,0.06,200,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.05,0.0001,100,0.05,sorted_selection_part,1,0.1,14,Lamarck,1,Run2,0.9980038377944797
12,1000000,0.06,200,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.05,0.0001,100,0.05,sorted_selection_part,1,0.1,14,Lamarck,1,Run3,0.9980038377946572
13,1000000,0.06,200,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.05,0.0001,100,0.05,sorted_selection_part,1,0.1,14,Lamarck,1,Run4,0.9980038377945052
14,1000000,0.06,200,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.05,0.0001,100,0.05,sorted_selection_part,1,0.1,14,Lamarck,1,Run5,0.9980038377946134
15,1000000,0.06,200,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.05,0.0001,100,0.05,sorted_selection_part,1,0.1,14,Lamarck,1,Run6,0.9980038377945888
16,1000000,0.06,200,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.05,0.0001,100,0.05,sorted_selection_part,1,0.1,14,Lamarck,1,Run7,0.9980038377944532
17,1000000,0.06,200,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.05,0.0001,100,0.05,sorted_selection_part,1,0.1,14,Lamarck,1,Run8,0.9980038377944817
18,1000000,0.06,200,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.05,0.0001,100,0.05,sorted_selection_part,1,0.1,14,Lamarck,1,Run9,0.998003837794614
19,1000000,0.06,200,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.05,0.0001,100,0.05,sorted_selection_part,1,0.1,14,Lamarck,1,Run10,0.9980038377945416
20,1000000,0.06,200,0.7,Normal,Probabilistic_crossover,0.5,Uniform,0.05,0.0001,100,0.05,sorted_selection_part,1,0.1,14,Baldwin,2,Run1,0.9980038377945504
