Function,Times,combination0,combination1,combination2,combination3,combination4,combination5,combination6,combination7,combination8,combination9,combination10,combination11,combination12,combination13,combination14,combination15,combination16,combination17,combination18,combination19,combination20,combination21,combination22,combination23,combination24,combination25,combination26,combination27,combination28,combination29,combination30,combination31,combination32,combination33,combination34,combination35,combination36,combination37,combination38,combination39,combination40,combination41,combination42,combination43,combination44,combination45,combination46,combination47,combination48,combination49,combination50,combination51,combination52,combination53,combination54,combination55,combination56,combination57,combination58,combination59,combination60,combination61,combination62,combination63,combination64,combination65,combination66,combination67,combination68,combination69,combination70,combination71,combination72,combination73,combination74,combination75,combination76,combination77,combination78,combination79,combination80,combination81,combination82,combination83,combination84,combination85,combination86,combination87,combination88,combination89,combination90,combination91,combination92,combination93,combination94,combination95,combination96,combination97,combination98,combination99,combination100,combination101,combination102,combination103,combination104,combination105,combination106,combination107,combination108,combination109,combination110,combination111,combination112,combination113,combination114,combination115,combination116,combination117,combination118,combination119,combination120,combination121,combination122,combination123,combination124,combination125,combination126,combination127,combination128,combination129,combination130,combination131,combination132,combination133,combination134,combination135,combination136,combination137,combination138,combination139,combination140,combination141,combination142,combination143,combination144,combination145,combination146,combination147,combination148,combination149,combination150,combination151,combination152,combination153,combination154,combination155,combination156,combination157,combination158,combination159,combination160,combination161,combination162,combination163,combination164,combination165,combination166,combination167,combination168,combination169,combination170,combination171,combination172,combination173,combination174,combination175,combination176,combination177,combination178,combination179,combination180,combination181,combination182,combination183,combination184,combination185,combination186,combination187,combination188,combination189,combination190,combination191,combination192,combination193,combination194,combination195,combination196,combination197,combination198,combination199,combination200,combination201,combination202,combination203,combination204,combination205,combination206,combination207,combination208,combination209,combination210,combination211,combination212,combination213,combination214,combination215
F1,Times1,6616.629470554324,5800.437257474848,5316.063876864942,7456.897599903346,5778.873305686236,6411.210280541437,2671.371854419459,3952.121053074326,2248.889151752497,3870.658814864546,4005.803039458393,3846.967700570938,7997.721708175267,7297.171455245342,4139.451235110231,6545.234523126893,6765.841420097024,6561.71888717898,3137.874387837366,5544.012296925727,3935.615286026723,4147.13486992536,3811.115740088306,2206.37384648303,5579.101408193749,4796.00227143203,4143.796803798537,8318.457645825074,6726.433866008739,4744.860105259992,4195.506007025858,3264.000456001787,3142.854254794115,3607.117648392346,3443.138970135504,3993.810908194517,6676.233393398898,6750.09509861795,3637.630558092952,5028.026737947376,4495.866818484268,3797.800687776628,2981.351080121154,3614.147778587096,3244.908219846317,5918.824596147982,4755.981898165775,2766.186729145607,6271.161209833325,5584.74830502397,4717.261843143315,5319.174304324715,7493.368188344153,4953.043893783921,5133.820404863673,4085.890587860276,1886.072268568774,3382.434893858755,3077.890996504338,2841.990840848413,6898.652609173321,4882.57935683263,4645.644263827676,8522.002681700254,5908.279312914844,5281.177728953019,4930.198978871221,3621.271891705508,2397.938040554013,2234.436950824853,3531.970601831572,3114.750820042173,7039.955205462118,7391.342624133724,3650.803799484338,4143.366836449141,6819.062648725759,4168.082241824218,4428.61608512956,3119.179731404577,3691.428646905703,3917.378957497913,2841.509995465063,3732.988274774809,6946.204723643159,8033.203445998267,4147.202620787472,9960.981557122559,5415.963945654566,5399.210557224459,3954.241573897892,3327.880569456732,3325.920489883483,4842.483416113954,5639.752174230881,3151.916445406612,5881.4678897477,6173.583694898946,4879.284415851048,5345.516241246226,4851.222342234273,5508.44734318716,3414.816505601875,3020.064189482319,2151.805406135928,4189.477005120938,2174.381685003206,3896.977431869916,7244.781092091581,6413.156809275022,6202.12046946164,6003.3856750776,5658.716845572697,4204.004086086691,3635.483985162334,3145.035852525763,3779.800222274202,3842.682190517451,3874.215302787848,2629.997814028276,8006.162458916619,6139.574990850271,5027.337297542201,4964.380826844041,3694.414402821526,4823.330584697736,4872.670150131315,3691.52698818258,4009.758767576752,4609.151419058612,2621.039471948241,1844.507165131005,5357.652746148646,5879.411822157179,5514.081537330689,5886.931633256083,4041.771621477953,3998.697443834725,3669.598461497681,2634.939246956082,3975.010479640756,3483.278275215322,2394.310952675857,2108.169412870484,5713.068431067701,5141.111191330458,5365.620017672186,4172.531080970966,5834.206362399002,5499.208942757998,3852.849123760096,3007.440240636629,2765.561984976117,2907.363486008761,3780.177023140633,2742.370849769824,7180.465603527214,5991.711820424961,4756.023021691163,3089.614077839493,4849.12876053942,4668.927325893256,3255.395760660067,3818.150607989543,4354.155439949683,6125.944042218652,3460.955323387374,3101.633566670406,5295.355163634395,8178.293137131901,4536.869666242018,6411.420535968479,3268.188093337951,4315.630975438302,4549.592263532855,4549.384871220636,2015.354573248445,3010.423064491379,1881.924392485987,2041.072317097574,7136.1739138008,5871.628505429057,5798.67653991532,4181.602508707398,4232.317552867823,2902.549821878701,3013.941396651781,2983.105424982113,2568.17691837333,4439.213290299273,1731.897721986579,1974.102908216515,7756.152680622596,6655.11646603435,5927.39054541144,2763.999725164961,3529.092525932494,2343.400501882052,5017.577972673788,4609.795018540013,2699.043156834796,3315.784087582029,2550.308684888512,2185.77820915551,4811.987035649191,4814.558848423848,6551.144417083928,3545.850135937872,2767.776228384724,2715.18777522551,3036.128612912616,2744.581146165266,2242.163377325172,2051.091848477132,2114.175807022325,1114.780811932667
F1,Times2,4851.437978883203,4815.249136160408,2037.350134984693,9328.764728373446,6799.56801174972,3751.676289251164,3972.778064240372,4082.903981226153,2886.286781628833,4628.32562786213,4451.903376977822,3200.90511742014,4721.387020454745,6930.991663689579,4820.794505386168,6994.41539767253,3899.855605511125,5075.465464359916,3800.214524933427,4901.983675046308,2580.033373679087,4962.41511804853,3652.85734370909,3710.749236416873,8247.108108556677,7455.03709562605,4591.259482827748,8782.179151069937,5499.209855733715,7404.186564522283,6092.345303387547,4228.945542798856,2009.264016432111,3408.493729822536,3746.525459844597,3191.220164503433,6168.593207575349,6108.990032610287,6496.290018086188,7036.557003366191,4638.677191915867,5452.390018607319,4264.585031337918,3697.826566799593,3273.643822033197,5093.351160351513,3215.501265515533,2936.065799075021,5059.542866992335,7024.434960049589,5019.57888117017,4807.598460017208,6067.679963135475,5643.539631568518,3588.894025977066,3309.580934494513,3068.207205568282,3377.313620535361,3510.01313369775,2591.834377951224,8013.819825614809,5939.346610553742,5659.080046963381,5798.445357275054,7879.860937464066,4250.847603515644,2423.495715329038,1996.967977661217,3149.896671922755,4655.181186398063,4637.085534706795,3447.977940123066,7954.194068424921,4861.531236106046,6381.571046881,9917.114171865906,4828.798157171828,4090.431457345835,3960.170154998447,3307.807485331512,2572.132307288148,3657.636888150874,3149.019837461021,1810.315972212098,6289.324269136354,7803.937003640071,3708.702604660567,7594.668368019457,5633.975245307423,3999.954705940065,5114.600048858229,4179.824360614618,2276.682666666371,2779.176211606642,2872.53496902714,2283.412382516528,11020.99014963889,5524.429220033579,6014.966892565691,5314.188254992061,4105.501506993035,3155.909396350806,4792.510774608521,2040.799610391767,3111.418191605402,3846.160537914804,2742.681291547281,2275.310199409194,5009.204169513629,6064.762826556127,4462.138804108326,6330.372541797605,3801.014947595472,5951.69237962278,3715.714865654747,3438.382179533816,2068.625989408993,3499.704666975936,4990.066033762846,4048.550636592598,5529.616326165053,7006.697607859296,8954.661052855283,7378.474236209968,4166.5512893011,4620.680991232897,4418.53333113007,3682.083969558983,4304.518274865455,5002.387396927919,2685.789339025939,1975.986771190815,6579.420360319215,7285.255588023262,4136.518732357694,5645.689699566186,3757.366602171458,3954.076842917968,5401.677822734378,4152.555579024751,2642.948867618294,4564.556838080141,2553.586134622983,2097.243216442586,4391.353766324963,5762.641181042607,4372.215252480119,6100.749985884314,4830.664753427453,4803.684404771102,3971.755677336625,2604.386146411099,3767.905532872626,3714.345212825514,2454.566338519794,2998.571464780214,5800.345568391948,5008.693029519634,5252.499269081797,5978.945771848395,4201.938076744755,4821.592165020846,3492.957152906356,2611.78428374116,3120.803533591767,4783.404630487803,3402.711851120247,2701.105805751039,6955.764134338965,5441.881627578297,5879.407887806174,4845.677459877654,5387.790604471519,5575.00222033426,2483.810828232548,3727.138691283168,1956.393467427818,4865.445725526835,2077.131081931527,2450.857023902942,6273.187430566242,5899.633715768783,6568.172410941739,5592.098433623567,4105.938492878257,4288.343350174272,4059.962740612501,3473.45244023887,2177.161493927876,2812.283453159624,2918.420834235542,2078.940479284401,7128.859156436549,4845.331969819776,4973.438812320171,5050.662011447521,3993.722764488451,2430.565456862094,4729.400451445095,2515.602781336585,2342.552940721751,3676.310688553989,3254.590474753122,1246.510157523601,5741.907516011637,5897.35116251499,4647.215323955129,2671.5410408863,3796.245773897115,2032.716273748417,4108.875217758175,4142.251738842205,2570.164921112568,2937.517352737462,2976.368606629831,1114.92724818282
F1,Times3,6066.386197269074,5112.992459787019,6160.071020853939,5552.252680658242,5578.590060455301,4838.445832471179,3922.497857389033,3299.115421527279,3245.666330274786,4534.439334585478,2902.272491187221,3249.756462323653,7467.535578130464,6467.811461369986,3501.70801449256,6468.1797483011,6035.139494216942,4872.303852907022,4266.534918651492,3272.305505506948,3600.199829951789,5361.034645524967,3884.814393538113,2963.622817217956,6982.420790510687,5749.795033729628,6402.156167816708,6645.16410148535,5760.514498150666,5098.966796984397,3369.211939400645,3690.237953915189,2131.884109806578,4302.803372772055,4573.392524915741,4066.113016825064,7184.836281321333,6044.848047716611,5034.505051690287,7982.147197704041,6078.669185195981,6506.939530618018,4229.308722246162,3465.065602709119,2848.133250281703,5918.293156516527,3417.12527413349,2965.892350083641,5377.431446113666,6879.871422613638,6734.88200631255,7794.474343342958,5376.042950404616,5676.281632049588,3646.879843715333,2831.341805769937,2926.183988598605,4147.643515009168,4608.233292331216,3033.440106244277,9122.844629520385,5672.015055145636,5342.711522438875,6627.216678924865,3970.389469864299,6576.618035739632,3747.130989913669,2838.687236881186,4225.693020958778,4974.593068926755,3369.823614245477,2577.696963415874,11125.63977124317,9364.766296318508,7616.485282404455,7690.977003356466,6476.797657410452,6716.744984206373,5679.883561183477,3987.779909956051,2361.503553770084,3860.542455639603,3623.242486848187,3057.107381736457,7374.944282525942,7704.509480191196,4664.03421033391,5907.83388121313,6058.173900536795,5408.940103803927,2945.553506853513,4178.953943747412,2531.450199540338,3032.682474603174,3372.318115339485,1915.639809057804,5132.878893056107,5926.579205222597,4517.662667006946,5442.577737904367,5613.93822058623,3390.119478763834,2682.373421417262,3383.805691547728,2883.548709397071,3719.169310611508,3959.199919540444,2979.56465062827,6331.968575399162,5824.237910247595,3742.2162978567,6024.910168283165,3836.269844463946,4895.498103162726,4815.928040652223,2844.84580871807,3432.412547028547,4366.924394967523,2766.608861818801,3369.159081728075,5366.355053962283,4163.744722072614,4424.118224856324,5626.084067049028,5980.86720886263,2612.71341833883,2731.48803440551,2142.836634131037,3179.094416576445,2564.083803402259,3714.584265383211,3422.412287626114,7890.297899808912,5229.732563664962,4587.962585270288,7463.616304225766,3321.163389728852,3695.376093745411,4141.240519451441,4328.653561283798,2796.130715178369,4060.020685842633,1977.853772062501,2071.608520417622,5305.601965267939,6872.966702230205,6695.136056134414,6527.671274267885,5623.976274364833,4950.103912588353,3909.192699204119,3576.782199389486,3202.213323891432,3148.842259719788,2935.670565561789,1890.78750108077,5271.076722144424,5589.746170829192,5237.516815216015,5218.774104606333,3171.745552144128,3901.9916549592,4124.748600516386,4917.676016476035,2604.832340916769,2470.562358533323,2910.232527195302,1489.196735607836,7175.555560673326,6008.790471177821,8455.844741043205,4362.425387247129,6692.241658539481,3530.499365827446,3326.974793754875,3597.137704135594,1865.619161582016,3446.268861955758,3073.373717372975,1843.039618843184,10268.74667877085,7419.082279861272,5123.261913734033,4246.329567075512,5560.695184150149,2822.357313790053,4274.571811504969,3217.308033669466,3129.469733452193,2528.924463502014,3721.593509952604,964.8081901269544,9450.952075169183,4948.560323942663,5793.198435409433,3328.125314229249,3263.071244646088,4873.696706335293,4377.960716796385,2822.939024730104,2680.204060768088,2185.950618881752,2850.753084073487,1581.252823168587,5271.791515641256,6639.971875882336,6854.82871764851,2757.142890181504,2287.601524724836,1196.022965334907,4326.928985829625,4072.027982231843,3765.593347065138,2892.993827798708,1711.268323288728,1255.052395198426
F1,Times4,6192.923142128855,7663.784984244536,3718.321618227909,4484.9012853254,6289.974325695859,6771.954827827593,3992.485259513574,4588.432412305441,2884.930340586066,4085.982832864097,4649.0775321733,3330.219352459849,5563.582104400265,5230.552180780455,5978.51229211104,9105.728261763177,4934.562079823376,7224.407509126094,2659.721500339156,2921.04019257643,3102.345361517841,4670.740632751271,3626.451031041331,3404.641310128029,5339.86662670702,3148.839430431496,4860.022324661274,6668.017764275621,6136.633176637793,5486.289873941518,4943.519628499426,4642.789191926985,3293.190516349807,4654.388117854613,5505.161800232616,3233.968734878535,6340.211397181455,5252.325548448388,5658.084798010087,8248.012544517078,5341.432536692208,5198.331603190766,3319.173021237808,3450.558639536003,3274.157664174029,3941.077337395723,2373.931220891736,3206.673244914184,6722.99023726058,6552.78446306087,8218.887619488793,9145.97726030082,4069.57435703877,4367.773108748876,6204.280197022131,5196.165056106267,4120.688141187633,4771.355013109155,3559.430376497752,3911.743078840302,9539.904747415898,8331.350311217333,6016.479831602649,5006.99982025288,8117.643610760006,5732.442091287506,3903.51613891527,3388.047135996061,3175.896867192886,3710.328813025851,3239.683328291155,1878.423840754566,6110.391255013678,7476.971994253968,5019.377278339368,4652.638804788964,5404.150413934016,5474.00252897162,3794.292248747669,2715.358883251509,4140.539990080653,3722.659308748547,3287.743573283576,1911.449997029798,6953.095657639709,5592.097399046102,4580.709422403987,5258.913684289917,3406.019081320735,3801.017608696975,3966.51729847179,2937.820829443023,3154.769340422563,3123.035825531426,2643.49350434094,2747.619974301478,5612.170440721387,6952.310661875273,4959.558343824089,5247.605718568233,6586.505111738803,5932.619554762387,4667.511839250151,5321.14885657638,4136.860229429118,4553.145332945057,2969.624580414614,2776.808516689999,4524.522138292562,8312.127709990327,5515.303000947169,3889.462864238204,5492.001696622546,5290.893929276935,4208.302763611952,4122.989407198203,2790.59747201471,4396.75507276907,2994.958031424277,3241.818532360069,4695.577646759211,7892.790370534191,5026.167362221665,6073.414727973952,5410.627542460443,4132.477937742463,4588.428108673595,2621.239985164524,2848.030965870554,4926.37871961338,3281.287766956299,2052.872031626526,5974.431519918794,5778.842039426001,5035.422194825984,3243.317807240279,4345.531365829394,4196.261197243373,3871.595005296022,4061.299283874419,2383.847556347672,5035.582893284607,4646.197044017691,2425.187208971508,5872.036584875368,7433.217159084456,5943.664758901269,6656.278608320821,3507.542798049179,4502.441269918132,2408.947724467601,3524.599968337494,2493.411763260563,3721.083129457445,2012.428165064646,3503.016326493742,6193.731928254191,4960.108142230141,6045.044876300091,6617.618158089315,3484.253142462272,3615.01675832294,3680.951867604058,3523.807109256279,3534.372019663374,3125.48732332638,2959.206214730252,2373.773910201646,10377.91561958571,4877.489382323511,5310.49968413139,5829.570375804541,4840.778651432212,4730.731994016427,4566.627338908424,4421.480428654837,3107.859251954395,3936.337642541875,2000.076752775959,2966.947257685249,6570.355887899944,6707.497684431282,5748.395512270679,4618.610403293228,4608.61143622153,2733.278922381911,4605.066581687681,5484.223960579948,3140.813648370284,3343.273200382184,2845.258581997107,1777.783203392972,7448.970006935693,5280.725412295811,3579.064162488125,4287.877422537421,2970.021721355746,1328.051605081153,5540.73581278478,2985.686602524376,2771.776680913812,2183.205560956659,2758.899015828191,937.8476571198302,7049.445145931562,3403.785237197911,6667.786279913436,5540.62658185488,3780.206335589704,679.5328166613613,2446.99974160788,2763.478748662626,4122.494943028973,2683.639140497386,2071.453892316149,1273.378244293291
F1,Times5,5879.185165808963,6166.382341029504,7777.567430917798,8374.784073531546,5265.046707312379,3932.557954622932,3766.098407930091,3643.727734641134,1953.369463459766,4527.635188515984,3942.117435493648,2700.071417922611,5457.129905485283,5541.934600304035,7120.621623648544,7284.089883778138,6414.270652470705,6785.306093293972,3653.556669368801,4172.313401309098,2520.753174192429,4215.034273242274,5315.060480368901,3401.652437564108,7056.619108498819,4746.978043965653,4814.396814144186,6455.865262691954,7586.465089660401,6194.962586082834,5943.555337771717,3673.068827676098,2128.461703426876,5136.618156191607,4603.320462856424,3704.580050663925,6201.956887238302,6393.969602363855,6707.220519161046,4991.006210835931,3999.116385838411,5492.291893090082,4531.456155577092,3728.766708756512,4282.158791612954,3597.92182604419,3723.563748858893,3110.368086268059,7283.285245826673,6358.340581301809,5272.360191623564,5922.73463093821,5381.378475171081,4651.944459148286,4484.608702418773,4149.631053071102,3063.561476929051,4169.61171055187,3546.040966938623,2816.69593291604,8140.632720590481,4619.153433789987,3031.631077183528,8616.041652856196,4975.032449747782,5159.374664179459,3097.668657112498,3492.202776693516,3835.585678784844,4554.598783666736,3098.293367802233,3096.117602684969,8226.821217799861,6467.055607776309,4961.254776489845,8551.55689510712,5321.618050179767,5485.270153114577,4509.060593411281,4565.619836034864,2666.81792503099,5039.217338235372,4144.785521155048,2498.231109720059,9285.396875373808,6075.049147319595,5892.246807062897,8173.696378739935,6477.740931594023,4333.285151882057,4395.837806967514,2866.696258661488,3583.996055748808,4406.615514424758,5545.260735817103,3115.167065853644,6753.533441706822,3994.486950935143,6576.438984150676,5548.878792837449,4746.442435474537,5878.901198230024,3200.390938831453,3935.50381906615,4391.985796964663,5701.801204994693,3256.90535835212,2367.923548025306,5854.213006685669,5481.479682776871,4639.313695101263,5695.131416247031,4628.551002874377,6478.931477300269,4261.303956486498,3169.246892666638,2628.61922267514,2932.74577641214,3335.303922894677,1290.482572993388,6616.849125757442,5041.778737647419,4849.641063512424,5045.702190415421,6716.713949843142,2950.617244598326,5090.204620260725,3459.996448432248,2692.310245700056,3219.180413600591,2785.352832592987,2262.872754465673,5078.524370677035,5098.33110261348,6860.656300764867,7913.112841261759,6495.466846099277,4772.888935942641,5281.170912102444,3343.150334572466,2861.511156335189,3456.957789022041,2433.867733330006,1788.651828591984,6882.881949286993,4809.381338467871,5085.275490440605,6544.137441724887,5465.832936494841,4366.278317348337,3979.437760707482,3924.264368179372,3786.536425849203,3878.944657097246,3236.673357891843,1366.384989846081,7831.542739697042,6945.72034201216,3949.480828827247,5419.449591495362,4458.33459802446,1948.14200502835,4658.006104478709,5682.281443083544,2221.252247358963,3131.324802460846,1551.369204232928,3673.810417124858,4591.473363496691,4957.241689759967,5232.925799376844,5091.485419677777,3472.472331336948,4444.914306840745,5575.14115079711,4217.396391576243,2026.255375736893,4517.560950135628,2493.809732232894,2233.211984676876,10643.32069228022,7438.841041857959,5714.381564371699,6301.665687750245,4040.029508887859,2447.563485826962,3877.822020455947,2648.899905042468,2958.444192435959,3284.878728791542,2821.422037393438,2888.742837563108,7474.208667480789,7969.931273871289,4460.286430037183,5142.415530333878,3003.207875759515,1213.542786462569,3828.54840368676,4236.939347167276,2158.096796644784,3115.427337820752,2486.398075673234,2465.184553715352,5399.451166978898,6447.73804560147,5740.120128177869,3276.953618654221,4977.019035136605,1987.646725323937,4691.009822490176,5400.523625258998,3509.213536840392,2296.338461846054,2206.757422101383,1313.911877548799
F1,Times6,8760.144266869438,7145.519614628643,5915.535389097864,6022.796251787291,5464.577367317054,4173.283082693728,3144.789116427797,2698.782667945561,2968.827130372099,3503.761659741889,3020.788296712512,2547.591136057094,7833.958273053213,4906.95995096497,5204.942779573699,6099.549960147006,6944.388002314721,4841.162715072499,5697.610571047042,2925.507993997617,2988.939676120859,2636.762136882207,3880.29041390374,2778.014937292342,6766.446066757707,5337.150558022006,4341.030980493336,8373.593391812954,5249.444807521112,5664.413749993097,5178.380710003218,4088.082170047778,2478.982818515607,3847.432912303238,3827.437963033754,3966.641109546674,8114.078926068029,5275.027989268086,4163.075115016511,5845.20773046466,6297.093399447876,5626.882204123737,3434.50833944337,5422.300359078907,2929.405674050595,4390.65553859268,4598.564484288028,3387.128031994373,5373.614635058073,9551.928757079388,4331.330687805103,6721.326191836523,7042.740568181128,6298.915485381333,4645.05664882391,3348.62042769927,3696.137987206816,5098.032266992486,3437.315481077683,2962.66850657073,5171.442427893593,5052.934085804193,8062.122664741777,5856.358680856759,6423.270046542214,5810.590147050406,6320.005533892642,2258.382556943591,3605.244358642177,3555.066755948372,4058.34441804989,3561.262739536819,5687.677569938126,6149.014890547182,3950.654853726045,6401.039708511581,3750.917835622028,4026.849633370098,4278.826454246244,2685.430029774162,3746.916412608918,3152.930876440161,2727.127118838929,2683.5557962335,8492.521032857812,6123.25889154809,7677.000055300208,5437.46621708497,5593.9940980119,3966.383538812953,4304.536307570394,3323.166894803705,2761.586264969557,4330.073559873596,3521.313910580052,3279.46079800095,9611.438129805558,7295.705790580499,5833.026941665166,6840.426490989347,5363.459476310514,5195.395714184163,3793.384950237662,4178.680092286518,4115.973941629222,4199.033898369817,4044.120737806268,2464.322421241427,5142.747918105504,6975.103203310109,4885.545983682527,7290.891650725792,4056.254996580577,6739.627114495046,3796.441153234684,4217.386741519551,2408.985793376282,3914.552282902815,2354.444788909061,2727.500725844174,7693.990880500921,5773.974803949457,5417.793392773551,6496.643453235015,4593.153925392906,3975.299091178009,4480.024030990706,3448.546415785975,3494.988092513722,4383.136373953955,3314.13245098068,1770.244659504215,7858.792771414873,3922.764890675981,3781.168252389879,5920.481408035365,3835.273433893054,6118.274666834914,3293.492333493646,3541.162781141657,3320.4679263446,3605.297989745128,2273.427738400158,2166.412643178788,7321.607766872196,5185.533498747981,5280.079175361236,7383.903836925627,3284.931481883464,4436.198059970327,3887.256073826813,3313.847316163254,2928.130018230607,3844.547019203379,2493.745745959859,2569.366561923452,6523.852811478256,6835.820019628429,7610.349411226559,3297.612429942844,5103.736376139506,5413.727085353181,4230.788711150102,3200.651165591767,4081.44676956389,2512.182016710949,2633.27876478015,2549.363297831892,7960.996158417551,6640.836397212607,5444.276707235163,6247.210614590676,6817.07172680812,3949.018487471232,5320.801445907421,3395.308156365631,2326.387419669359,4623.169027498581,2798.546017054137,1381.632032311814,6403.039287496984,5800.511386244579,6728.898100960562,6646.005656022277,2370.753775696912,4122.232908732711,4472.668928978327,4556.133174646602,3029.519957082568,2206.534778226491,2412.870307992616,1760.130418849581,6358.054133566549,6285.860261130812,5209.126163751887,4460.956405646748,2774.754547304549,3451.433782165924,2752.305319094513,3923.165664271806,3969.953199811019,3041.26750623145,2572.703419236515,735.9409463679056,4995.763188458155,5910.784070783556,5893.531601855536,3320.896745409753,1827.627066974884,1596.128904565837,4049.228631152644,2894.057902120874,3208.26747637897,2116.316993743268,2231.109276937441,981.8431518521471
F1,Times7,6159.16943023318,10959.13687698102,5789.297890221294,5459.835781065572,5680.271988180759,3610.310204669548,4191.230291666061,4950.093508157705,2021.754046287711,3416.372864462499,5777.950020061872,2891.64994236145,6107.240290256624,5790.276541014551,4075.843173292797,5611.080884671503,5321.656094874982,4052.151368281478,3730.503721404462,3897.339539443195,4742.108531273399,4116.225391287515,2587.336536706812,3189.599961714472,5604.284303475333,10589.04105614958,7595.841238823372,4048.078979013852,7445.333013986269,3962.153633429215,5036.096858684926,3244.698910179781,2820.309112644025,2435.799253074752,3977.034339524441,3545.179082404808,4309.511256767282,8825.998357190976,4597.548069027122,8787.895621869504,5487.499274802288,6676.901680897008,5961.476128757364,4163.884464038409,4058.057660771382,4207.422081902457,2530.821788462714,3329.674059344659,5362.235734280363,4739.401652595951,3110.412614680472,8190.142846125245,5852.612012425442,5580.393439275535,5046.880411390252,3896.644459005649,3143.45204499003,4542.914307721805,4203.966610053047,2771.497478856661,6853.75058563504,7054.563890781011,6440.871445703702,6068.289088554973,6498.217818984864,4445.710476838135,2686.681007796824,4150.206066274385,3467.898484499567,4094.824289134232,5118.618077908819,2952.710278279577,6047.236244288611,5306.29756765919,7063.647158938226,6232.278018822657,4276.900004504447,5499.730468744122,3390.698539917991,3032.72288667438,3159.984499192082,5774.806119310198,3306.41029388385,2130.4968665998,5898.704464924459,8960.597760405319,5595.595040671841,4305.695876745256,6049.79243171677,5229.629039831347,4931.181066142703,2667.985781403918,3065.136006976066,3197.632732316698,2517.16553642699,2877.672028073419,6438.361422567008,6737.596302380397,4332.985942303895,8904.337157425181,6226.41405146834,5045.129137318018,3481.849269102851,3858.992522487507,3078.745262520943,3854.497480043423,4876.70600549495,2536.824406254421,7473.894441997046,6261.248732485301,6307.066058719804,8120.648502313531,6706.962525535164,6698.82550137191,4288.493152866436,4135.228700000936,2993.353328120088,4111.011509332081,1916.474063134374,2653.293571271251,6705.617390259742,4900.68369274709,4933.525470902576,7246.029252418219,3449.665357910644,3723.101979901192,3746.699888405418,1944.467736154002,3059.581998622633,4128.762976902424,3273.889970702474,1731.762770683302,9218.407934923272,7643.280837607558,5526.576261899903,8092.110241315708,3946.290376730545,6927.681535708846,5384.008452198108,2669.033651734871,2140.426826647469,3291.689371582738,3044.040675912058,2364.19896921309,4984.505602234022,5584.536987324333,4454.710236181713,5903.373841212636,5482.198782617283,4835.355541800079,4247.109305373091,3460.266954728419,2228.172271696419,3404.961469254949,3724.039546132786,2385.269725615294,5837.968690796387,6250.441898893634,4834.263085283379,3814.398029863245,4138.833750456227,1881.41745356692,4872.499065200656,4177.383789558338,2117.586211417273,3304.061371123504,2743.214112714805,2120.992617756571,5680.872868291167,6991.410350319361,3576.504765402459,3717.929976049614,4876.457661423531,2694.934544812617,3427.807166879054,2820.983755491974,4948.31501181662,2461.475371894263,1816.262228029912,2118.31242026153,7664.070205674221,4733.368118615839,5210.509998076688,5210.0995433042,4298.734660782896,2781.577130478478,4042.113336760369,3847.940482074361,4008.653986327889,3803.203853447379,2083.647759371852,2302.205738262823,5436.894865552579,6028.589413398368,5183.146986178587,6255.702792591574,2500.287583629752,1389.790362213081,3606.295894872961,3214.950138666157,2782.864588398831,2914.386352630159,1620.812203245033,1236.828828916091,6396.502491687173,7251.235729972021,6884.891715649179,4408.740680667063,1746.239293931726,1078.20130440897,4000.114594192174,3995.788409756446,2268.516189997124,2826.246151883561,1671.199488744362,1158.738535529438
