Function,Times,combination95,combination146
F1,Times1,4.22582268684887e-05,216.5436850094482
F1,Times2,4.92769079265443e-05,4.780325172291152e-05
F1,Times3,4.887035165418626e-05,597.7573574548334
F1,Times4,4.737087395914838e-05,4.550362140608353e-05
F1,Times5,4.927183103683526e-05,1680.710719622232
F1,Times6,4.850823223676709e-05,12.51786555143639
F1,Times7,4.961970852991004e-05,1562.556997792545
F1,Times8,4.919931802314237e-05,4.84104879280147e-05
F1,Times9,4.812932405906611e-05,0.6707856352419798
F1,Times10,4.981982416006064e-05,2316.938366040029
F2,Times1,0.001483726473328728,306.0605535160752
F2,Times2,0.001266928018502478,185.7162415885501
F2,Times3,0.001454092811284446,372.2933590734399
F2,Times4,0.001119230730775522,286.6498243079259
F2,Times5,0.001176129551453409,343.9770220341053
F2,Times6,0.001234092652734997,254.9144547274007
F2,Times7,0.001155158864397765,373.4507688229181
F2,Times8,0.001126146058239186,175.5352455916708
F2,Times9,0.001328796342600191,364.2785755425047
F2,Times10,0.001404430099292142,214.4222200351885
F3,Times1,4.943638157199373e-05,3.316206104546765e-05
F3,Times2,4.942654181945861e-05,4.934474670062957e-05
F3,Times3,4.595646659172923e-05,4.577173119031095e-05
F3,Times4,4.736270330348311e-05,61315.67639835681
F3,Times5,4.173638954995446e-05,7786.195758916521
F3,Times6,3.681158174962797e-05,3.922968749618479e-05
F3,Times7,4.976620171962554e-05,8657.481935285658
F3,Times8,4.879675582540011e-05,16920.52134185059
F3,Times9,4.403955669407157e-05,31618.46021961336
F3,Times10,4.942709993501418e-05,4090.110877034218
F4,Times1,29.83104729366452,47.63411625842139
F4,Times2,32.11232126378582,56.11189190063617
F4,Times3,26.6550333487452,59.53410909491807
F4,Times4,21.90487130574389,54.89663276684654
F4,Times5,21.17208862835535,56.93888761384735
F4,Times6,23.14167725655442,51.49576010243381
F4,Times7,29.84867732374265,55.6584447151622
F4,Times8,22.98807449241892,58.23962867747402
F4,Times9,27.02418256402537,62.76813144768101
F4,Times10,24.06622888136694,61.51596403077544
F5,Times1,275.513041742494,0.1149085237418002
F5,Times2,153.5921053874127,4.074563964322322
F5,Times3,43.06470409736779,0.08509293493372998
F5,Times4,37.37229737763464,114.2234624774397
F5,Times5,42.72562225420199,4.040394611907547
F5,Times6,182.0339205056829,0.09570486284910472
F5,Times7,92.96104126272625,0.09935711328483227
F5,Times8,105.4272823877447,0.03127780813148463
F5,Times9,90.87657626417813,0.132898334539543
F5,Times10,49.20168981146626,0.095647456429512
F6,Times1,4.102475900747077e-05,222.9382967983502
F6,Times2,4.99512667970969e-05,128.0327890382973
F6,Times3,4.955919923609215e-05,4.829630356717239e-05
F6,Times4,4.890486954374795e-05,4.833666597820116e-05
F6,Times5,4.955443950632563e-05,4.900837544575362e-05
F6,Times6,4.918863097812834e-05,4.975047887199329e-05
F6,Times7,3.769470966407728e-05,45.27524953377632
F6,Times8,4.628825098122134e-05,231.4726109779347
F6,Times9,4.768159530994263e-05,31.49359225307366
F6,Times10,4.504395127539095e-05,4.349403294030779e-05
F7,Times1,23.53574398275437,74.78761059029611
F7,Times2,18.20244624260813,124.32856767231
F7,Times3,20.85660085443996,54.75793972544921
F7,Times4,21.00392568265391,109.35260524091
F7,Times5,24.69330256160923,134.600505486896
F7,Times6,19.68964501743789,76.79785154910138
F7,Times7,22.39684537587427,96.96139462924125
F7,Times8,20.8641169301093,95.40175830986875
F7,Times9,28.08082674070068,119.1336436454999
F7,Times10,24.02705021668422,101.417982848373
F8,Times1,-16033.26543814855,-15336.43066928361
F8,Times2,-14888.30143576242,-12713.18490457401
F8,Times3,-14078.97465763823,-14646.42300230765
F8,Times4,-15165.1908602579,-13670.92115627713
F8,Times5,-14829.62236592359,-12370.80484753592
F8,Times6,-14330.5511935874,-13625.45341251158
F8,Times7,-15696.72188894265,-15492.05882047801
F8,Times8,-15756.94626366794,-14714.66401672182
F8,Times9,-13209.3578288047,-13870.61511758269
F8,Times10,-14433.25320936261,-12399.96912099435
F9,Times1,168.1475658430838,173.122320419051
F9,Times2,138.2990212162922,177.1020706362289
F9,Times3,185.0618110858736,162.1778466728092
F9,Times4,135.3140978714732,223.8649847004935
F9,Times5,164.1677121502553,172.1273310429034
F9,Times6,159.1929054875221,213.9153536915062
F9,Times7,167.15250470877,165.1627188098681
F9,Times8,142.2787241539458,136.3090476275853
F9,Times9,171.1325238706488,239.7840508422206
F9,Times10,205.9558043803079,177.1020295116578
F10,Times1,16.18762694684713,18.23108513382845
F10,Times2,17.15643683299841,17.81415284809113
F10,Times3,16.01599073903273,17.47698617171045
F10,Times4,15.83572764528548,17.69207732586392
F10,Times5,16.38605811535434,16.76428719380005
F10,Times6,17.22739338689026,17.84077862842732
F10,Times7,16.79742823644326,17.57822171796051
F10,Times8,16.48850226510834,17.29463430877518
F10,Times9,15.72284820765511,17.75000331992955
F10,Times10,16.1839422442265,17.42249255501331
F11,Times1,2.644679440894731,355.2738857258739
F11,Times2,0.3319966715842253,264.4959295270762
F11,Times3,0.3715315693965362,381.778668688415
F11,Times4,0.4333116396127419,321.7817398138658
F11,Times5,0.2111273187666406,252.4823109309878
F11,Times6,0.5099032430520147,296.1975998946523
F11,Times7,0.2549267569550669,228.5668311472714
F11,Times8,4.575176266929937e-05,306.0391211433623
F11,Times9,0.1306957566989503,271.7473810022905
F11,Times10,1.205471668552336,328.9181137216418
F12,Times1,122.584204652816,220.476811624544
F12,Times2,122.8348727861124,222.6245801127817
F12,Times3,133.5469833457993,205.9276155858196
F12,Times4,123.0450044397882,179.2552609937175
F12,Times5,131.2201752498328,181.7660366719396
F12,Times6,160.5475401257373,208.4784727614559
F12,Times7,166.9448041252842,195.8934805826057
F12,Times8,114.0882202087381,175.3813608836809
F12,Times9,132.6556338211925,189.461060496178
F12,Times10,131.7247677592677,192.6848677193222
F13,Times1,136.8540742706955,201.5259660292251
F13,Times2,170.3845337104643,179.9021067024011
F13,Times3,126.1131995762827,180.6744801631865
F13,Times4,125.6537425602098,230.2872750608319
F13,Times5,127.3009433645319,155.4781050094719
F13,Times6,130.500395941868,190.6894796030521
F13,Times7,113.5137868901926,182.5212092587803
F13,Times8,147.572111509818,196.880582268056
