Function,Times,combination181,combination5
F1,Times1,4.767762420645162e-05,4.694032398326579e-05
F1,Times2,4.866158218987326e-05,4.759592161431186e-05
F1,Times3,4.980563976027506e-05,4.476627540300879e-05
F1,Times4,4.986260559266655e-05,4.774984941375556e-05
F1,Times5,4.7906843239e-05,4.913488019682121e-05
F1,Times6,4.993649323742794e-05,4.670439155992211e-05
F1,Times7,4.942837378631425e-05,4.479536585130723e-05
F1,Times8,4.919434745632624e-05,4.981484419341094e-05
F1,Times9,4.852769158401052e-05,4.522797862026979e-05
F1,Times10,4.947379758447446e-05,3.844075822340647e-05
F2,Times1,141.7231647141643,0.002404486788291083
F2,Times2,281.2775248183083,0.00302468094317665
F2,Times3,186.4961401932146,0.002294454608560148
F2,Times4,292.1604795991574,0.002375061158679026
F2,Times5,253.2544537163559,0.002281731542655763
F2,Times6,205.5655546256969,0.00209328406346676
F2,Times7,403.7199780437369,0.002373165377204889
F2,Times8,205.2482256448595,0.00220539999385122
F2,Times9,378.0095812320891,0.002387374781891327
F2,Times10,135.3561349007639,0.001949604950497397
F3,Times1,114.4410923491027,4.822467040467638e-05
F3,Times2,4.566142035135979e-05,4.758088304341463e-05
F3,Times3,4.90232910769243e-05,4.349058714256644e-05
F3,Times4,4.643911024370084e-05,4.976087512778207e-05
F3,Times5,4.408798072016753e-05,4.716430188713482e-05
F3,Times6,4.913635372464684e-05,4.861569739309562e-05
F3,Times7,4.651647923406556e-05,4.849460381441455e-05
F3,Times8,4.934579967415724e-05,4.945907112485847e-05
F3,Times9,4.669905223562762e-05,4.833699122556545e-05
F3,Times10,0.0008209774820470476,4.641249864022877e-05
F4,Times1,61.37626826520798,43.38608703268019
F4,Times2,53.00597950014192,50.19981826349316
F4,Times3,48.74810717805719,46.19326488569669
F4,Times4,57.72201522613375,46.09842555331769
F4,Times5,56.35930416261871,39.20267667815639
F4,Times6,63.81879719911507,44.07395682185972
F4,Times7,49.72655462397334,32.26424902684744
F4,Times8,47.64322178149681,43.08130673531225
F4,Times9,53.81317530555101,41.71948756304058
F4,Times10,57.87561680781496,48.62543939187827
F5,Times1,9.91101839277011,97.92172961588311
F5,Times2,4.141656436881892,92.08617576798909
F5,Times3,4.051359246958692,88.99888506988366
F5,Times4,4.096146005075989,44.41952261139241
F5,Times5,8.313603084978,94.02441216952926
F5,Times6,4.263576163676277,92.02058438126953
F5,Times7,4.500592717613455,77.4047922640283
F5,Times8,4.033305651662928,47.86143711024894
F5,Times9,5.52058556091605,43.67317293033859
F5,Times10,0.109262956571924,91.7321158329356
F6,Times1,4.961508858585315e-05,4.752404907437439e-05
F6,Times2,4.93031696582935e-05,4.630546670490692e-05
F6,Times3,4.939804343044722e-05,3.10390705603019e-05
F6,Times4,4.948066447785683e-05,4.631480427220372e-05
F6,Times5,4.964966981064361e-05,4.993222476461757e-05
F6,Times6,4.935952835459598e-05,4.372292477694228e-05
F6,Times7,4.592307922603253e-05,3.730740851756554e-05
F6,Times8,169.0492159301858,3.131285524887012e-05
F6,Times9,4.70260637576172e-05,3.410481355191491e-05
F6,Times10,4.98107865184161e-05,3.749802177935592e-05
F7,Times1,74.3399982872265,33.3165207244169
F7,Times2,109.5669333212965,26.52620931186517
F7,Times3,91.49175722636335,25.45415378043588
F7,Times4,61.52794895514491,31.2162162244541
F7,Times5,132.4880789488673,33.22769516453734
F7,Times6,114.2387253434987,28.74062004567974
F7,Times7,53.17014995286373,31.88229420674568
F7,Times8,106.7041612312218,20.51045510536843
F7,Times9,93.66298454110657,27.28663260168592
F7,Times10,61.4724220854558,24.89321044170032
F8,Times1,-14275.30690136051,-13525.21268940973
F8,Times2,-14019.47605832815,-14056.13317147277
F8,Times3,-13875.75139052211,-14137.03179056812
F8,Times4,-13088.96820693117,-12712.17937122777
F8,Times5,-15498.0707283933,-15479.30819568743
F8,Times6,-14215.10292948469,-14552.23089447268
F8,Times7,-13464.23399836107,-13031.1686117163
F8,Times8,-14018.01747777512,-12655.12930838658
F8,Times9,-14841.03167334331,-13227.54898412398
F8,Times10,-14156.35698463338,-14431.65163685619
F9,Times1,217.8953623369133,192.0262633033585
F9,Times2,204.9607777581792,247.7437840552344
F9,Times3,200.980869968368,253.7136707829068
F9,Times4,197.0010236269722,278.5870110545217
F9,Times5,204.9607520515934,246.7488696994272
F9,Times6,137.3040471916439,144.2686256615196
F9,Times7,214.9103071248072,209.9355137608155
F9,Times8,173.1221940291243,212.9202316723216
F9,Times9,160.187989202517,136.3090559170072
F9,Times10,207.945629206997,194.0164725174915
F10,Times1,17.03853912282286,16.83966433130118
F10,Times2,17.50119229587184,16.9353772378061
F10,Times3,17.2940931530425,17.42651460335478
F10,Times4,18.14663598991054,17.70782024228397
F10,Times5,17.25525165870886,17.11873519869471
F10,Times6,16.6823975127461,17.33317558475115
F10,Times7,16.68461295267853,18.24009825981354
F10,Times8,17.77614978154544,17.53968279378185
F10,Times9,16.90905805231812,18.11157083882492
F10,Times10,17.90197592030523,16.81553635057529
F11,Times1,300.8852953626734,6.78014164738633
F11,Times2,326.2533068743655,5.545602513956429
F11,Times3,278.0539460969119,7.939010768632022
F11,Times4,262.6849906675097,3.119704744412282
F11,Times5,253.3800532099974,8.363899583620995
F11,Times6,303.4213567350673,8.179656782685367
F11,Times7,294.594613176657,3.431853673832936
F11,Times8,232.7792277815117,12.50049940985053
F11,Times9,264.0419820330629,6.478478416082119
F11,Times10,296.6794623525012,1.931156286437185
F12,Times1,177.1518857658186,145.615512514156
F12,Times2,194.8612616099674,155.6390096082255
F12,Times3,181.5110815946313,181.7488775478329
F12,Times4,162.229601881493,188.7802706634259
F12,Times5,222.6020400704459,196.7761036273288
F12,Times6,178.4212724062243,157.064612618047
F12,Times7,175.2679389628995,168.0484893816933
F12,Times8,203.4188577470262,161.3697738968629
F12,Times9,214.3001887270279,170.4014052957846
F12,Times10,185.8308528033135,188.7165057811823
F13,Times1,136.5632547232175,164.2479950710211
F13,Times2,205.7771525106904,160.3022420645921
F13,Times3,142.4762284518217,149.1552764266473
F13,Times4,186.7562061234253,210.9459087406994
F13,Times5,192.1286962216492,182.1843404181676
F13,Times6,199.1550093543449,175.5629882022481
F13,Times7,168.6168265979081,176.2394788905205
F13,Times8,162.7607465172278,162.0160861714653
F13,Times9,201.547519531716,189.4876253811059
F13,Times10,214.1396328943041,143.9163904702943
F14,Times1,17.37440650048897,1.992030900220717
F14,Times2,5.928845125400149,10.76318066677916
F14,Times3,2.982105156816676,9.803897942835267
F14,Times4,1.992030900220717,10.76318066677915
F14,Times5,1.992030900220718,21.98840754596571
F14,Times6,0.9999431313565726,5.928845125400147
F14,Times7,0.9999431660337811,1.992030900220716
F14,Times8,0.9997055307364482,0.9995892201749627
F14,Times9,17.37440650048896,5.928845125400147
F14,Times10,1.992030900220717,5.928845125400149
F15,Times1,0.0003495089413083063,0.0003933404555119134
F15,Times2,0.0003498211393565477,0.0007004560501086474
F15,Times3,0.02036333934807932,0.02036334348833444
F15,Times4,0.02036333934877625,0.05654295140746338
F15,Times5,0.00122317337968735,0.02036334110549154
F15,Times6,0.02036333934853531,0.02036334432939855
F15,Times7,0.001223173383283076,0.0003859609982930399
F15,Times8,0.0003473071074621892,0.0007032521116567682
F15,Times9,0.001594050460118338,0.001597316843786159
F15,Times10,0.00159405003642868,0.0003597909334516349
F16,Times1,-1.031567395678334,-1.031589031067627
F16,Times2,-1.03161397974554,-1.0316224060845
F16,Times3,-1.031555008838247,-1.03161415799151
F16,Times4,-1.031580656017643,-1.031616918816987
F16,Times5,-1.031587977004627,-1.031570344304332
F16,Times6,-1.031616155101613,-1.031551874299872
F16,Times7,-1.031601238408356,-1.031590413983062
F16,Times8,-1.031575538179428,-1.031563742052167
F16,Times9,-1.031596132707757,-0.2154638243828642
F16,Times10,-0.2154638240261584,-1.03158990708082
F17,Times1,0.3980021403997061,0.3979904594520054
F17,Times2,0.39795102071181,0.3980257474790818
F17,Times3,0.3980149951810361,0.397982759498543
F17,Times4,0.3980251507089854,0.3979835358990194
F17,Times5,0.3978922124719126,0.3979041044464129
F17,Times6,0.3979900714602191,0.3979515739940815
F17,Times7,0.3980134510645943,0.3978876709102064
F17,Times8,0.3979066242642535,0.3979015420573049
F17,Times9,0.3979549902555632,0.3979233258238111
F17,Times10,0.3980326954097038,0.3979393188776292
F18,Times1,3.000019524387232,3.000046025478948
F18,Times2,3.000025609109508,3.000025068836171
F18,Times3,3.000002070696031,3.000033585335095
F18,Times4,3.000027370294144,3.000018081695436
F18,Times5,3.000036167812528,3.000034376002994
F18,Times6,3.000013297209884,3.000013452550387
F18,Times7,3.000040963742665,3.000011458900224
F18,Times8,3.000031229498782,3.00002985497412
F18,Times9,3.000014070208549,30.0000001578309
F18,Times10,3.000037663241285,3.000021458951281
F19,Times1,-0.3004789071949462,-0.3004789071949462
F19,Times2,-0.3004789071949462,-0.3004789071949462
F19,Times3,-0.3004789071949462,-0.3004789071949462
F19,Times4,-0.3004789071949462,-0.3004789071949462
F19,Times5,-0.3004789071949462,-0.3004789071949462
F19,Times6,-0.3004789071949462,-0.3004789071949462
F19,Times7,-0.3004789071949462,-0.3004789071949462
F19,Times8,-0.3004789071949462,-0.3004789071949462
F19,Times9,-0.3004789071949462,-0.3004789071949462
F19,Times10,-0.3004789071949462,-0.3004789071949462
F20,Times1,-3.321245004240904,-3.203102044937612
F20,Times2,-3.203102050228556,-3.321424188317103
F20,Times3,-3.319966156061534,-3.203102042787756
F20,Times4,-3.319997036290833,-3.321167839315875
F20,Times5,-3.320058486115526,-3.203102042134025
F20,Times6,-3.320268763143103,-3.320070920696188
F20,Times7,-3.203102050228373,-3.320370912097496
F20,Times8,-3.203102050250646,-3.203102042784863
F20,Times9,-3.203102050248519,-3.320994134087007
F20,Times10,-3.203102050195398,-3.203102048795782
F21,Times1,-5.10077214032832,-2.682860395678965
F21,Times2,-5.055197728929346,-10.15315326721685
F21,Times3,-2.630471668408672,-10.15315132319508
F21,Times4,-5.100772140313788,-5.05519772826868
F21,Times5,-2.682860395687236,-2.630471668341098
F21,Times6,-2.682860395691249,-2.682860395440783
F21,Times7,-10.15315099782364,-2.682860393122929
F21,Times8,-5.100772140326786,-2.630471668274518
F21,Times9,-10.15315132980617,-2.682860394935875
F21,Times10,-10.15315510458962,-2.682860395559758
F22,Times1,-2.751933563900794,-2.751933563320929
F22,Times2,-1.837592971480035,-2.751933563023814
F22,Times3,-2.751933563899806,-10.40280303473912
F22,Times4,-10.40281038968205,-10.40280605097848
F22,Times5,-2.751933563900633,-5.087671824287301
F22,Times6,-3.72430034650428,-3.724300346445374
F22,Times7,-2.765897327778083,-2.751933563698567
F22,Times8,-3.72430034649155,-2.765897326823873
F22,Times9,-10.40277079876566,-10.40284283852509
F22,Times10,-10.40276910688905,-5.08767182405673
F23,Times1,-2.421734027257018,-2.421734027212446
F23,Times2,-2.427335200066869,-10.5363627381795
F23,Times3,-3.835426803202321,-5.128480784740084
F23,Times4,-3.835426803208802,-10.5363198110761
F23,Times5,-2.806630720791631,-10.53626333504955
F23,Times6,-2.427335200073652,-1.859480301067114
F23,Times7,-10.53631867622919,-2.806630720521026
F23,Times8,-2.871142705227671,-10.53626701097635
F23,Times9,-3.835426803202071,-2.421734026675123
F23,Times10,-2.427335200072789,-3.835426803029085
