Function,Times,combination163,combination199,combination198,combination23,combination22,combination59,combination95,combination146,combination164,combination162,combination145,combination182,combination144,combination180,combination181,combination5,combination41,combination21,combination110,combination128
F1,Times1,4.950965871472927e-07,4.95968541010568e-07,4.999464389563238e-07,2.521464991165262e-06,1.53974694631571e-06,2.685061716584557e-06,1.196764730929687e-06,4.677580114371478e-07,4.876508997738316e-07,23.49022384351207,4.756616650744362e-07,4.762079562314431e-07,4.807455893109351e-07,4.942973016426044e-07,4.344352437625622e-07,6.057252542953915e-06,4.556413831614185e-07,4.514280580628684e-06,4.921050747344625e-07,4.983981818028388e-07
F1,Times2,4.877211367793441e-07,4.35059905878985e-07,0.007167928576379949,2.987334852094788e-06,3.549611674133293e-06,1.637990180882867e-06,2.286381547626487e-06,4.993055850378273e-07,4.092207767319282e-07,151.6705017105094,4.930004468438642e-07,4.439109636617942e-07,4.538427846886675e-07,4.683281513269154e-07,4.87154799355618e-07,3.278107112351986e-06,3.14045875454877e-07,3.904991684311197e-06,4.997668607046134e-07,4.882719890260306e-07
F1,Times3,4.918396024255694e-07,4.286702752655388e-07,4.802158387145903e-07,2.128663358723912e-06,3.167970805189941e-06,9.787877089370155e-07,5.416598138593095e-07,3.927136563590639e-07,4.913272841408769e-07,99.64913742866892,4.785337704496662e-07,4.589871006879979e-07,0.9022407921280019,4.880073613145138e-07,4.88191845009456e-07,1.981023664229606e-06,1.000230291451713e-06,6.974968502384013e-06,4.992350797961055e-07,4.138507467793361e-07
F1,Times4,4.732580265371272e-07,4.793874080241337e-07,12.70978607763007,3.779822344416435e-06,4.780642586020649e-06,1.361333658276163e-06,6.419130365758443e-07,4.808036076834387e-07,4.533944373000283e-07,0.0001167125893833098,4.920060151773554e-07,4.990401019363914e-07,4.930388675935691e-07,4.942306903014117e-07,4.839733059735329e-07,5.823851652608841e-06,3.057104122932515e-06,6.179063699289669e-06,4.962448045641722e-07,4.537865112873548e-07
F1,Times5,4.924658122292637e-07,4.690825990248677e-07,0.5538103279379515,4.080832773003321e-06,7.272274613477927e-06,1.323242354432819e-06,9.571710419086444e-07,4.704691290970482e-07,4.84950222066861e-07,114.1840045441443,4.957474890622394e-07,4.804042615124904e-07,4.965752773140334e-07,4.936185372591479e-07,4.918845384203835e-07,3.656046617527289e-06,9.436368579094435e-07,2.980790749667166e-06,4.836244965939701e-07,4.943784409965043e-07
F1,Times6,4.507452962027469e-07,4.946802497894467e-07,4.921813162078253e-07,2.43347257406119e-06,4.987528395504361e-06,7.639153561686522e-07,9.28723894489461e-07,4.795675171667166e-07,4.955342344540268e-07,4.253699184837159,4.779803673192317e-07,4.640950255212831e-07,4.980037716791331e-07,4.785200439222106e-07,4.860388525049737e-07,4.061844071353607e-06,1.255732627719518e-06,2.761269966139432e-05,4.831694362003449e-07,4.949899268552209e-07
F1,Times7,4.188018672163635e-07,4.972984198468379e-07,1.960713939862326,6.406952807013111e-06,7.247629326803745e-06,1.380416396475017e-06,1.175060381582574e-06,4.439813402670711e-07,3.794556780517339e-07,126.8383439980524,4.994960655663995e-07,4.986491355514387e-07,3.012630160663799,3.521951850633084e-07,4.969377124470108e-07,2.740570023584032e-06,1.830635279234971e-06,7.545679780563433e-06,4.835117782253738e-07,4.854698799082802e-07
F1,Times8,4.835121006232357e-07,4.417305232735963e-07,8.878081018421689e-07,1.149624316518678e-05,4.545272478349907e-06,1.036534532330591e-06,2.229499417690395e-06,4.795478182285996e-07,4.790699213866353e-07,77.9714951623722,4.558901563225524e-07,4.79752931352901e-07,4.953775697300176e-07,4.90807443399987e-07,4.909252940060104e-07,3.884684490621511e-06,4.773069809473714e-07,4.101408874580116e-06,4.981674682007329e-07,4.929274067276503e-07
F1,Times9,4.948469826462943e-07,4.443246973492917e-07,0.0001268751884118252,2.928410259782373e-06,5.760321574753522e-06,2.935208169388414e-06,1.16287819200578e-06,4.816919628529835e-07,4.411861834896928e-07,180.9045784469896,4.300416971142841e-07,4.851418587143877e-07,4.632325434835061e-07,4.971019268221755e-07,4.783818029002511e-07,8.191932659369323e-06,1.124475277852055e-06,2.585482333159838e-06,2.784626454900587e-07,4.219052156325467e-07
F1,Times10,4.698143287542991e-07,4.879965028080334e-07,6.634265670564651e-05,1.788217458351804e-06,3.08066743493265e-06,2.662527382926032e-07,1.053918329066431e-06,4.540301417844594e-07,4.775753816642143e-07,59.74323832695446,4.980055602629861e-07,4.842688389756389e-07,4.950666517536102e-07,4.807383637685582e-07,4.921892045758898e-07,3.083766578637594e-06,4.900124289803342e-07,8.212745659449649e-06,4.981719450090434e-07,4.833237250944527e-07
