,,Combination1,Combination2,Combination3,Combination4,Combination5,Combination6,Combination7,Combination8,Combination9,Combination10,Combination11,Combination12,Combination13,Combination14,Combination15,Combination16,Combination17,Combination18,Combination19,Combination20,Combination21,Combination22,Combination23,Combination24,Combination25,Combination26,Combination27,Combination28,Combination29,Combination30,Combination31,Combination32,Combination33,Combination34,Combination35,Combination36,Combination37,Combination38,Combination39,Combination40,Combination41,Combination42,Combination43,Combination44,Combination45,Combination46,Combination47,Combination48,Combination49,Combination50,Combination51,Combination52,Combination53,Combination54,Combination55,Combination56,Combination57,Combination58,Combination59,Combination60,Combination61,Combination62,Combination63,Combination64,Combination65,Combination66,Combination67,Combination68,Combination69,Combination70,Combination71,Combination72,Combination73,Combination74,Combination75,Combination76,Combination77,Combination78,Combination79,Combination80,Combination81,Combination82,Combination83,Combination84,Combination85,Combination86,Combination87,Combination88
F1,Times1,2.574457003806921e-13,3.4202048854912715e-10,4.2632093401049223e-10,7.796015236355547e-10,3.4860621460301254e-09,1.4582139456724116e-09,4.683615501580759e-09,1.0118447774725353e-09,3.830872618348886e-10,8.00417992506293e-09,1.8890539831385763e-08,1.120194051208429e-07,1.815254786766999e-08,1.4169476519110047e-07,6.960820542645938e-08,1.3365528293441433e-07,2.1564321454173107e-09,3.201786726898933e-09,9.878854784395653e-10,1.7188905453928751e-06,3.440072149916319e-07,6.792410466859482e-07,6.21315021505386e-06,5.48120467454204e-06,3.5390733796821968e-06,2.363316397974079e-05,1.12866907980805e-05,1.02491197418943e-06,8.636956361855465e-05,4.467807206521916e-05,3.812702798807116e-05,0.0002736547831701608,0.00017066834505844085,0.00030552079306260066,2.75018621281112e-09,3.8211730488358604e-09,1.8153649057431383e-09,1.449258936484324e-06,1.0342572075092755e-06,2.955536920366678e-07,1.5421180973687723e-05,1.0921899615611108e-05,6.1295055756713786e-06,1.735995043406683e-05,3.2275698712300005e-05,1.5771752248269073e-05,9.299445619098067e-05,3.0163094350727337e-05,7.533676089975755e-05,0.0005187664166836025,0.0007293631711768982,0.00035320811826135897,2.1424367494962006e-05,2.5784422783004013e-05,1.834297011347415e-05,0.012564024915208612,0.007651609213293347,0.014900279327736122,0.06326819934539585,0.026552590448270408,0.04913296213707388,0.1836224012739598,0.05737744393889496,0.20049182632060886,0.7815633891925212,0.8060989532366211,0.7863287080921255,4.595251721141265,4.472217692653326,5.729166799587041,2.1251434904592252e-05,1.7080259357377045e-05,1.6776602234187076e-05,0.011387006032891889,0.015493956909533434,0.0087162331553786,0.06892545574835034,0.08484904479512226,0.07387448774381024,0.14874509999857882,0.15298957962563978,0.1174860382003433,0.7325074323148201,0.8304695677058992,0.9050291826001019,4.104309599455406,5.798441669609833,6.608788798773999
F1,Times2,7.700081150375584e-13,5.691783257782399e-10,3.171218338345226e-10,7.106906893107118e-10,2.907479186918329e-09,3.5492184807953455e-09,1.3969546217505305e-10,4.7953295296234637e-08,3.1424009153431917e-09,7.954841129673199e-10,1.44746826031209e-07,6.606127965259352e-08,2.674433347344055e-08,6.477694099026351e-08,2.183779240424732e-08,4.597739162209717e-07,2.565068794113389e-09,2.42082334764739e-09,6.28716002981165e-10,2.4897273426836123e-06,1.2447789575293237e-06,2.401238386166757e-07,5.314283900943912e-06,2.877357227908795e-06,9.767861194285575e-06,1.2656010157853356e-05,1.0815027082503687e-05,1.1784619184512027e-05,6.665524744230295e-05,6.673735864107555e-05,4.219101067983432e-05,0.0003926827288303475,0.0003191619151486342,0.00020628153191210673,4.753614583605145e-09,1.3550283920217211e-09,1.548377986557914e-09,1.8627555201289593e-06,1.354364220017597e-06,5.465008800788695e-07,6.013322736474073e-06,7.3598655973069e-06,4.634773802565976e-07,2.6774372654349973e-05,1.0358415946499027e-05,4.934705249717919e-06,0.0001500923241338605,0.00010722736320812259,3.746139189107332e-05,0.002818068158283412,0.00023157995932344928,0.0004462547179022557,1.5211728244640681e-05,8.10785703513327e-06,1.5838619864789038e-05,0.009486080580591274,0.009881876545576153,0.009329983480602854,0.0175674853592096,0.06030855486573061,0.06209691935388023,0.14161492181367116,0.14184014681241497,0.17488524541457226,0.726070954621588,0.7733546212969501,0.8541320556705214,2.687012136882961,4.071737090373636,4.234905911862316,1.739592145506206e-05,1.8083671394143273e-05,2.3340012843366118e-05,0.014346459444620324,0.014178262092780707,0.012941504768396218,0.07077187546874056,0.04005490458255673,0.03722310306215117,0.19395792095297051,0.2019947713654732,0.14537303306763869,0.8217287063513983,0.9284382966262725,0.9924026053117554,5.914196119443767,5.9962166876754095,4.462955490608202
F1,Times3,1.6185681342270913e-13,6.549407249184048e-11,1.629679814545335e-11,2.9065183857040893e-10,1.369132072606417e-10,1.2320429242038535e-09,1.3600508341230518e-09,4.533910724546509e-10,3.726370781985574e-09,2.4379128779873438e-09,1.0807919008721184e-08,1.0237175910295512e-07,3.707141546374682e-09,4.763853641245577e-07,4.666479534108974e-08,5.426964939280724e-08,3.2612431600414105e-09,2.9665907909077685e-09,2.625589373393649e-09,1.960545738941325e-06,1.8088387332903618e-06,1.2736614017176432e-06,7.843150381707733e-06,9.50434840351496e-06,6.218081360210872e-07,2.4679822102334235e-05,2.0914849467963835e-05,1.0633826553153324e-05,7.224847015034684e-05,6.110064715186842e-05,3.2709997100123254e-05,0.0007149293831681809,0.00041057335008604095,0.0006712993145159537,1.3416796543294352e-09,2.34323690834957e-09,1.0697804070412233e-09,2.3363661712631685e-06,9.145980351638476e-07,3.0206251243303114e-07,4.752291354539845e-06,7.718982286840017e-06,3.6980219661754157e-06,3.507547706127719e-05,1.3645554876860167e-05,1.6521427135957924e-05,7.730674017127099e-05,7.67770375530564e-05,4.4545228383565065e-05,0.0005954840065323126,0.0004360071127644305,0.0002629794751356525,1.8967825269852927e-05,2.0491332586739288e-05,1.3485628097631928e-05,0.01533631325814359,0.01712137182575704,0.017005131336630605,0.0574875850750142,0.06167673756633987,0.0798440230070844,0.16562045806223286,0.0862000389483827,0.18734561048007387,0.8654607298490826,0.6396521250051688,1.0717899308370735,5.377936061272688,5.682120633505011,6.183100807678918,2.5888287045924e-05,1.9423019609077837e-05,2.0460910934468215e-05,0.007695339209624015,0.013981862394416874,0.01396179823845472,0.07091001732671655,0.04175485629019627,0.062379722195288936,0.1416743360525448,0.21366442933552504,0.24777671218794187,0.8351439497856377,0.5869386465971049,0.49985482018551103,4.266456821059457,5.338406240866616,4.101644208888588
F1,Times4,2.179959550417276e-13,3.1897195159973736e-10,4.4550133643835993e-10,2.2247842060033205e-10,1.8467837420843758e-09,2.552879592870863e-08,3.120019285564064e-11,6.804726696892446e-09,1.6178555634787547e-08,4.50268788704629e-10,1.227736573225939e-07,1.8844456900380835e-09,1.7162379332154147e-08,3.366095469259638e-07,3.8880516399767376e-07,3.4030609867151204e-07,5.877706946556509e-09,3.051307032402522e-09,1.1461019044488009e-09,2.0563871299378532e-06,2.1632531793397904e-06,4.03976417842588e-07,4.4086468082632434e-06,4.6610732942008095e-06,1.3981166259853588e-06,3.0149684177868726e-05,7.81164985681506e-06,4.92781489127014e-06,9.479880380882034e-05,2.6793386123874206e-05,5.4407453192998675e-05,0.0007159124467669557,0.0002149580659034646,0.00015048387187178704,4.195319465034996e-09,2.27647126125548e-09,3.662491411779886e-09,1.6114195801898512e-06,1.4234025839864477e-06,1.0016815079140204e-06,1.656228537060053e-05,7.625881281848537e-06,1.8466683848856599e-06,3.0952011866764134e-05,1.682325030614219e-05,9.527091123520907e-06,0.00010311314263688601,4.794884839820964e-05,0.00011772352949927767,0.001407850602007683,0.0010238536243200298,0.0003021219322780714,1.8567412502742244e-05,2.6204091853355073e-05,1.7335298827299432e-05,0.012403829253150601,0.008467264243185016,0.011197670227278342,0.04784030400136047,0.06020436674252067,0.05088897868234318,0.1196696362838823,0.1509894065313797,0.16403442090861467,0.27624327519325137,0.66869252732595,0.6524309517141188,5.090533962948289,5.429959593691423,3.4626401705700696,2.633147877459257e-05,1.139017920764526e-05,1.8754727358703433e-05,0.01609323011810942,0.013585230199130756,0.014401558155697693,0.05204220712646615,0.062038108580534504,0.028095480292338628,0.18657560123106776,0.09025261193208665,0.1615928076951072,0.6564007946777125,0.5635724929741961,0.7706919338818213,5.989268377672268,3.3986340125664394,4.828548576682956
F1,Times5,4.1835947451823817e-13,1.0982084037855449e-11,1.40093430906454e-10,1.86763188544193e-12,1.405844549426007e-08,1.2721160325575508e-08,9.143901124916733e-10,2.0556756890772374e-08,2.0772391162891786e-08,1.2742304381466908e-08,3.5420875328729874e-08,1.8474246333892506e-08,3.8995441325244635e-08,6.613538640963837e-08,5.16877970556087e-07,1.4510375184957756e-07,1.5266229969664917e-09,6.257917359442824e-10,7.318548254021248e-10,7.464259725321262e-07,1.2227837907760196e-06,1.6541454394897074e-06,5.982507107052213e-06,4.692380130865432e-06,3.6568766294031232e-06,9.227534678906891e-06,1.2856430412696485e-05,6.636430749700409e-06,0.00013235950025189934,3.221246049497625e-05,1.667041702540849e-05,0.001006009973158615,0.0003810252283345565,0.00020184769211456025,2.566974607365795e-09,3.2178793370616733e-09,1.6184201918259389e-09,2.626498691799001e-06,1.1618985962940575e-06,1.5240140476263465e-06,1.1792528625046018e-05,7.101886159678578e-06,1.8015324987612698e-06,6.651506938542069e-05,1.0491446218822072e-05,6.243335892023506e-06,0.00014404374255098641,7.6233212480201e-05,4.772201634132663e-05,0.00022993044079225585,9.111784016058305e-05,0.00015054153929186948,1.9990205030751654e-05,1.325763480408514e-05,1.3963033653384463e-05,0.011279824657565985,0.019579006652130533,0.01481968941428492,0.0190766258937325,0.07304200512218022,0.060413914571944886,0.17095211790780337,0.1639208974240735,0.11888396760236823,0.7815200102348325,0.5314897542857848,0.6366039640588985,7.855322473443415,5.004040171514657,5.34275467786303,2.4636800465629784e-05,2.0494101788656175e-05,2.182643296265493e-05,0.013754517429773837,0.011636500454142338,0.012727927661236541,0.0541798597535538,0.07355531580090965,0.061173113218133124,0.18783377616878733,0.1427701427109766,0.17292869349998183,0.6804024438515118,0.7968357236826047,0.9316077711216368,4.760176977656353,6.678988669679779,5.159694201982116
F1,Times6,2.387894776289207e-12,7.759940881811337e-11,2.4566776144936402e-11,2.3857158472302127e-10,5.765794353815154e-09,2.4349809718643656e-09,1.4196873670674966e-09,8.783766226453513e-09,1.5901859665001127e-08,6.651420487728678e-10,5.507951996315588e-09,5.6145284250239485e-09,7.402801100313887e-08,1.566468259871848e-07,4.443958993410675e-07,6.630855730425295e-08,5.652593455033326e-09,2.740108155773013e-09,7.440319853301242e-10,3.0685113613928814e-06,1.5019226491386225e-06,1.2083954279032516e-06,1.7497418704788917e-06,9.680955354750363e-06,2.6553951125745705e-06,2.6279731080473324e-05,1.6007860994448844e-05,3.923475497597735e-06,0.00016024350528506785,2.8129380128361288e-05,2.383093125832493e-05,0.0006384385295074052,0.00023900106518239065,0.0004011996481040222,4.346355175309282e-09,3.369221645863098e-09,1.8042826971375776e-09,4.814308490786485e-06,1.9506310096106715e-06,1.1844876711171789e-06,8.1253849510885e-06,1.3603231720894089e-05,5.464252107977248e-06,1.0760980374125574e-05,3.5522687926559895e-06,1.0816910220527473e-05,0.00015595792212165098,0.00014638779027223892,7.218322717893877e-05,0.000660139496196694,0.0005344093304382077,0.0012427548034801609,1.4784359166450104e-05,2.5758816879533044e-05,1.956824105553222e-05,0.011420406963052281,0.01331000431174064,0.013251343198979505,0.050244144787804576,0.04192169347312351,0.02853802146774363,0.17289513770670303,0.16773415426274968,0.12414112523852142,0.6273183392005635,0.40132976156315675,0.6727502404515289,3.46400753361279,0.9183651752442992,5.208170636450758,1.4386235321466815e-05,1.620818609545317e-05,1.2744888249083016e-05,0.014092253483450574,0.013586423152153661,0.009147524562277777,0.04625823633695372,0.05056669372997103,0.048996625749623234,0.1485662717064618,0.1375967528221967,0.1578336316086641,0.9515543113773345,0.7937525667586544,0.9547563022737107,4.930195873276202,2.7688476694325024,3.3847900669860915
F1,Times7,2.325676364682514e-12,7.362575955717318e-10,1.6733744590457076e-09,1.8457957842363667e-10,2.0442448521527903e-09,1.8528733946523823e-09,8.022944377529025e-09,1.5377643305134328e-08,1.9476433102291627e-09,1.9824248056375102e-09,4.096254292148813e-08,1.0167160490186944e-07,5.1188651642872795e-08,3.320084615602338e-07,5.83124900560805e-08,1.4634228889359267e-07,1.4977630308089587e-09,1.3172578558565374e-09,1.9065261783629285e-09,4.351203100678115e-07,6.013095496202182e-07,9.780924776035558e-07,7.335911663301826e-06,1.3818322930257639e-05,7.103124301262099e-06,3.439873020223026e-05,1.3692306922463644e-05,2.678806947821855e-05,7.888159400522872e-05,3.763280651099648e-05,7.63720274251247e-05,0.0004720299036374616,0.00024597512875876336,0.0002836720117598031,6.318059288136728e-09,5.651923095916063e-10,3.2513052181477414e-09,1.7288715372858381e-06,4.000693977022855e-06,2.6054776479215514e-07,1.2954112524411867e-05,7.271106077267769e-07,2.4507499498074866e-06,2.9203966785263196e-05,1.5144917502930127e-05,1.0398840776025337e-05,0.00018564971653588444,2.4195988638955215e-05,3.505636087289489e-05,0.001021229277561403,0.00033660962578180645,0.0001620405820767702,2.2144862048726005e-05,2.1254818245291933e-05,1.941924737062928e-05,0.009434149872289693,0.010974353121035174,0.014148042653361179,0.070637167149492,0.022530169611625194,0.04715463440417541,0.11710798012466711,0.1849417280300847,0.1026811579708788,0.7889412915810926,1.0041453247191223,0.7608155309738408,5.481507259832823,3.9997940234663134,6.458174902400554,2.1824882129681038e-05,1.8140598037775916e-05,2.168320891196159e-05,0.01746847768375882,0.011578789209085883,0.012413216792573201,0.04738977695581883,0.05515973387839742,0.04801655530278272,0.08909816340408927,0.18719729875183613,0.1874117745402851,0.7317124915873864,0.6156064375387802,0.8500005601689812,5.9197120706609745,4.972880842929553,4.1674008493069365
F1,Times8,3.448914226479623e-13,8.42621293151121e-11,1.4619627952523266e-09,3.8718500858082106e-11,1.3243471330611598e-09,2.691818260732278e-11,3.129377272623616e-10,1.0896347814942969e-08,2.982166901702983e-09,6.179458950142336e-11,4.22609404518042e-09,5.701507766501576e-09,4.6412512967390306e-09,3.9277746653856596e-07,1.8507502721212022e-08,2.0067755059859034e-08,1.154526553157929e-09,1.4153383414009522e-09,5.198074036408576e-10,1.351014964144952e-06,7.167124681501664e-07,2.029018033289841e-06,1.186738242212358e-05,8.760753449612951e-06,1.932207534189283e-06,7.354884747817074e-06,1.190392446492117e-05,7.743311665972056e-06,6.419698633225953e-05,8.899800892817083e-05,9.595501980742024e-05,0.0008465003923135413,0.0003459867516471748,0.000194743816867545,4.892562210578591e-09,1.8435165489470578e-09,5.680074055893671e-10,1.0415201023084358e-06,3.39932876496471e-06,4.1717533782103354e-07,8.646795806598267e-06,4.891834023536581e-06,3.0541654889192286e-06,3.882734798507591e-05,1.2620505981794086e-05,6.885504117911502e-06,5.736402747301248e-05,0.00010351831989275123,6.730947732248048e-05,0.00034105247889329487,0.00048105818926410436,0.001237459238564881,2.496640507512267e-05,2.745439463946143e-05,2.3097752558984204e-05,0.00984222885271574,0.011133195385496291,0.012354108695235937,0.07219102743316416,0.06404651824869138,0.06156817029062985,0.1354917173250438,0.1730806892208339,0.19517636538870303,0.709703429606926,0.6926032615993615,0.5946921414527468,6.312774294850939,6.094061012986562,5.003338425992192,1.6631297135268434e-05,2.3646769986643764e-05,1.6216678022283492e-05,0.013338889232486224,0.013377935602050407,0.010731899280512557,0.06961559296597243,0.06414750367974037,0.0597506850942482,0.15741104074914197,0.0678209395018475,0.1784391052543719,1.0185721218554917,0.6391182937037806,0.951330725090158,6.544741495875069,4.908169227108343,5.069341182730241
F1,Times9,3.4357034297843658e-12,1.4285853599619039e-11,1.1050185661106881e-10,1.821222674241946e-10,1.773679631786203e-10,2.0024686087492833e-09,1.1804213246904889e-08,7.587752328405622e-09,1.4705549130426987e-09,2.301933907892394e-09,1.9022081582531335e-08,6.92628828569937e-09,2.797950531785284e-08,1.7507324984746917e-07,3.4850614703668116e-08,3.5225470454278538e-09,2.250644085700803e-09,1.6307139631559094e-09,4.454319283753242e-10,2.2014389537597953e-06,1.175521450075505e-06,3.633828275357434e-07,5.821912838409022e-06,4.016808787688758e-06,1.042536058184249e-06,3.479136829523648e-05,3.73064642983241e-05,1.2083941766673119e-05,6.932821759204499e-05,0.00011691322354257975,9.354268775708135e-06,0.0006852634636376104,0.00011852632376829922,0.00016957333776007114,3.1675464734933476e-09,1.2643976538940815e-09,1.2734023976433443e-09,5.933315941469541e-06,8.873147268923973e-07,7.237101921747536e-07,1.86695830756829e-05,1.032513642868931e-05,1.0807352966841891e-05,8.0714132102505e-06,1.6954836119669832e-05,4.661285858413349e-06,0.00010016056924589187,0.0001378259836657373,3.117098908869484e-05,0.0004974250591252399,0.00043402056105019927,0.000439858103740526,2.318251602854695e-05,1.9066775876917147e-05,1.3400217333912962e-05,0.008905096051311494,0.0132809068621058,0.009466205411731024,0.05811379440335866,0.06766989127157583,0.028497440260467764,0.12100652423874418,0.12221765096766601,0.11025360126789349,0.5431619288658837,0.8512042408673937,0.8941339599098355,6.055057888673359,4.199397817655345,4.715072175578717,2.270808332833785e-05,1.699073028564362e-05,2.1902291720440676e-05,0.010863188666050993,0.016011773309973738,0.012117681089935942,0.04573245643398033,0.06288158956166082,0.04717884877641957,0.16713720632903167,0.05064743815577479,0.14732359398421466,0.6382171268773068,0.9881926160673761,0.8794533245443072,6.3422513467610555,4.662596527411677,3.530672655232877
F1,Times10,1.5560978846982232e-13,7.783870623919827e-12,2.257558387179552e-09,2.2627182527734787e-10,8.380499319631534e-09,1.058249959569043e-09,5.58276514934108e-10,6.260580989569949e-09,3.2840228179401835e-09,4.2657272939216956e-09,1.2067285954473288e-08,4.513747447099951e-08,4.349168141207961e-08,4.021552410171385e-08,1.7131391186336805e-08,9.149299364422263e-08,3.6929735295246935e-09,2.709987790580993e-09,9.53580654746657e-10,2.802861506321305e-06,4.2024468296881564e-07,3.679657759855074e-07,8.503044067814396e-06,6.5280430671902305e-06,2.6492136105245014e-06,9.064231376858204e-06,6.274869300846358e-06,5.091387751601974e-06,0.00010979927884839076,2.2015380326705417e-05,4.49442557475872e-05,0.000867838694998982,0.0003118864399258024,0.000821741932178711,1.5417467633224657e-09,7.527925495138609e-10,1.2518765152158746e-09,5.325751147669389e-06,1.5350614540941884e-06,5.808233380515215e-07,6.809900451718316e-06,7.657931886104483e-06,8.86354218189832e-06,2.925165051391953e-05,1.0630860679186073e-05,3.063479356251273e-05,8.841322372696256e-05,0.0002356395111245183,7.057355603208415e-05,0.0003016901973891591,0.0005379792472308825,0.00041863748160684,2.0862788679901624e-05,1.6559670663385225e-05,1.8425028660570764e-05,0.013112591407151385,0.010419404203570449,0.011310564553363732,0.052227566292772455,0.052789896209325705,0.06553177904465946,0.156116291301928,0.17946920015508225,0.19160846300801376,0.8286374089554815,0.9362027134404446,0.8965661149241466,5.638539981931483,3.602217515614763,2.3080950719321622,2.1880182542935897e-05,1.8179982810082164e-05,1.702249847211472e-05,0.005262254604932465,0.01472935406743816,0.013444162307256032,0.07037700809671547,0.05145696553459541,0.052989690147925005,0.166559730831163,0.13427436968037243,0.1483168142522899,0.9886154957469471,0.3810628747002695,0.4477120348014,3.743439703905171,4.3755375610994545,6.356331748644853
