,0,1,2,3,4,5,6,7,8,9
0,-29710.96993635206,-28246.924996230075,-32677.84834478628,-29006.317937876614,-29289.2327171695,-30146.926549618354,-29956.80717028651,-30192.437045591487,-29384.64126707274,-30474.484388773322
1,-29444.32953358843,-27898.202375859568,-28656.699489616756,-27936.361946109897,-27096.755053838726,-29715.168675890585,-26697.621187865403,-27166.67359371236,-28753.94736283806,-28380.90230777795
2,-29429.67845648899,-27191.05047053468,-29181.07079721812,-29494.609200401992,-29333.831818221148,-28626.98762294111,-29380.283365210034,-31474.000071522638,-28975.343117522716,-30681.91991659628
3,-28898.954606248575,-27022.55436270066,-28121.98115610273,-28469.800641538077,-27800.59272641685,-28396.724136278364,-28252.17491060334,-27782.193252317487,-27745.99867873417,-28509.67040040723
4,-25204.342943730328,-26728.025154260653,-27706.384538794588,-27815.37068366195,-25897.223801953576,-25186.23995734613,-25910.285194483906,-27304.61326037759,-26352.233292880726,-27655.74929758116
5,-26039.7894628364,-26019.916413015122,-26319.889628137604,-26605.60477288677,-28203.178699465097,-26939.52417433005,-26690.799721967473,-26785.558172623605,-28509.002427754946,-27275.3401868458
6,-30759.710219567172,-30382.500084792217,-30656.17262210164,-31239.638541143137,-31527.99285414081,-31051.131920904558,-29940.625699063115,-31062.407982301986,-32009.966550988578,-30990.179535298914
7,-24501.77903112781,-26840.835226024585,-27895.64028241819,-24630.17048476899,-25219.043586219046,-25890.71862778009,-25622.361993670755,-25868.0135493843,-25335.59002071812,-24608.058720422898
8,-24578.93415722803,-25590.17041412777,-25394.47669117554,-24533.837487640194,-25562.165423058694,-25316.20956016508,-25049.31835743572,-25785.12526915775,-23945.76808338437,-23796.165884342307
9,-28492.85632753563,-27667.717083764503,-29166.574069426773,-29264.311137647303,-27734.737111470273,-28971.232401498186,-28139.51121441419,-28522.51108569178,-29176.04160262921,-29459.15727964546
10,-24875.165570861947,-24168.044354351667,-22036.301171574883,-22053.767526608426,-27507.340454622496,-25271.657769657526,-24353.4414972873,-24886.517203228916,-23860.35610044664,-25941.080261196224
11,-23495.504747793933,-25063.539227158846,-23439.029594764612,-23515.156697571576,-25754.04393140897,-27877.359635574125,-25748.876286959658,-25675.814151627987,-25460.76242783236,-23209.454528071346
12,-29466.33852783819,-30494.58690657274,-29418.253706435207,-30472.342955279637,-30131.955399282604,-30265.60206790227,-29562.985016569495,-30018.931493044707,-31607.883396497327,-31315.533294708566
13,-26871.43123271828,-26915.848846123823,-24358.304034941142,-24895.430791615643,-26040.95048927393,-26690.251787956426,-25504.090446871174,-25207.774120960898,-26820.408414376372,-26838.758381948206
14,-25109.9988414831,-25521.335803344988,-26227.307356119607,-25682.392444995752,-24949.223464525545,-25949.26914133084,-25245.699420903486,-23825.923553481898,-25784.538055056906,-25056.54149832364
