Function,Times,combination569,combination558
F1,Times1,4.82746862513623e-05,6.184249563653409e-05
F1,Times2,4.867683163237377e-05,5.443620335313516e-05
F1,Times3,4.980867458875322e-05,8.620988340212408e-05
F1,Times4,4.811746977421423e-05,0.0001135983858988942
F1,Times5,4.952118534625999e-05,0.00013537533760739
F1,Times6,4.894981859812907e-05,0.0001622357238645144
F1,Times7,4.771743626317843e-05,0.0001513875664323156
F1,Times8,4.819050125105921e-05,4.858807693105884e-05
F1,Times9,4.630567553132268e-05,9.781937039514742e-05
F1,Times10,4.915874615038886e-05,0.0001574588089409319
F2,Times1,0.0120140315266814,0.04754234966864956
F2,Times2,0.01270926774607489,0.04914616618397649
F2,Times3,0.01085261079582167,0.03684592000741693
F2,Times4,0.01301080300598279,0.03606832335981713
F2,Times5,0.01123884271351905,0.04092496661023248
F2,Times6,0.0158630326822084,0.04779253601219269
F2,Times7,0.01322617800807374,0.04929156001340851
F2,Times8,0.01020424695560318,0.04089112052373634
F2,Times9,0.01362743829409535,0.05512550156700602
F2,Times10,0.0173188827686544,0.05190059911708578
F3,Times1,0.0005341889822798837,0.00479192428197048
F3,Times2,0.0003335300776323718,0.004016186981363789
F3,Times3,0.0003282038638218296,0.003310371634655082
F3,Times4,0.0004399586539204069,0.007204820741589648
F3,Times5,0.001269939444401804,0.00990718523987085
F3,Times6,0.0004747615915019241,0.008892497517912802
F3,Times7,0.000404771333156324,0.003915010277438507
F3,Times8,0.0003962206718799498,0.007789679652997377
F3,Times9,0.0005283053357699026,0.003188248395910851
F3,Times10,0.000513233239994015,0.006120146324399912
F4,Times1,3.506217225171947,0.06523095839833193
F4,Times2,4.581107984926057,0.07939616427630791
F4,Times3,12.60187522595669,0.07474343668535588
F4,Times4,6.981289587440977,0.08951284796967207
F4,Times5,7.908723430972214,0.07547227312206295
F4,Times6,1.839747635173437,0.0890431028165497
F4,Times7,4.203259965220302,0.0881605699780168
F4,Times8,7.9174464654159,0.06694808519515494
F4,Times9,3.407707104529284,0.07833947210332637
F4,Times10,5.610204353684671,0.05963932382836989
F5,Times1,41.77560268549336,92.69590383814231
F5,Times2,104.2060456455904,47.3533192265646
F5,Times3,41.38312102371331,85.96591129599707
F5,Times4,46.3598574753723,162.9609606160214
F5,Times5,46.56794800667311,95.5127255084567
F5,Times6,95.8772015060135,99.50765314781385
F5,Times7,46.4110215332984,144.3003896761178
F5,Times8,104.5480441163988,146.5362871466095
F5,Times9,46.35659729961645,79.52993771409062
F5,Times10,45.76745590289931,46.22276825654598
F6,Times1,4.811722967380103e-05,0.0001101866730524143
F6,Times2,4.892099822061416e-05,8.396922184521217e-05
F6,Times3,4.420627137489125e-05,7.738045156640559e-05
F6,Times4,4.95246573645095e-05,0.0001140651243249072
F6,Times5,4.867541859520946e-05,8.612144385657093e-05
F6,Times6,4.97074794077609e-05,0.0001190152701256792
F6,Times7,4.913107656398124e-05,5.281562683994101e-05
F6,Times8,4.728912647999407e-05,6.479100776362745e-05
F6,Times9,4.843012667475303e-05,9.784168534250235e-05
F6,Times10,4.457766380365027e-05,7.716898769879888e-05
F7,Times1,17.27400590557234,16.33402745814721
F7,Times2,18.08679316833318,19.82379127924316
F7,Times3,15.36421384487232,19.93637777082732
F7,Times4,16.29659084156021,23.19965390935101
F7,Times5,15.25458587281575,22.25259970207227
F7,Times6,17.10233851882811,25.64752231441769
F7,Times7,15.77648283554285,21.39791125121474
F7,Times8,17.23900960254648,19.32205768225276
F7,Times9,15.81611384945929,25.20393190093679
F7,Times10,16.37287031636102,18.54598966654004
F8,Times1,-15202.98469940438,-14806.68968441196
F8,Times2,-14193.31417439831,-12814.17159244913
F8,Times3,-14177.96494404261,-13288.19082273335
F8,Times4,-14883.72796223832,-15361.08760443483
F8,Times5,-14965.71851849977,-12970.91131893363
F8,Times6,-15204.19297858954,-12870.39663601736
F8,Times7,-15163.70831309388,-16053.54009069515
F8,Times8,-15520.21798250478,-14688.13510103219
F8,Times9,-18322.19499506145,-13266.99738290844
F8,Times10,-16820.34266235688,-15026.66346791101
F9,Times1,0.001143484779353443,0.03670342234553736
F9,Times2,0.001491525644265579,0.01403730036056672
F9,Times3,0.001865082721890232,0.01804039604586904
F9,Times4,0.001373381995946943,0.01346876777819261
F9,Times5,0.001368636177280891,0.01624382692866888
F9,Times6,0.0009581074198017347,0.01334071191144126
F9,Times7,0.001437931180863217,0.02318924587919646
F9,Times8,0.001412525569309153,0.01467354362956996
F9,Times9,0.001415397948882458,0.01877808147536619
F9,Times10,0.001817718452604922,0.01767545437001417
F10,Times1,0.001682579514881155,0.005001368426913899
F10,Times2,0.001146713865477267,0.004864862522886426
F10,Times3,0.001905695506579264,0.00457873174967105
F10,Times4,0.001447871954528779,0.007070759157237205
F10,Times5,0.00131844451177443,0.006055067691008276
F10,Times6,0.002121301134767606,0.004286492070868064
F10,Times7,0.001610544970137795,0.004877555213333551
F10,Times8,0.001432895616733987,0.005797034658549194
F10,Times9,0.001574100107895049,0.007017017233454936
F10,Times10,0.001703401861369969,0.005798375336905082
F11,Times1,4.663498424373191e-05,4.414458565427104e-05
F11,Times2,0.01231662237396025,0.01231911388869211
F11,Times3,0.01232117113094244,0.01477709440743968
F11,Times4,0.01477264026407221,0.009865279356074175
F11,Times5,0.009857673580670467,4.97404935928536e-05
F11,Times6,4.53180583703805e-05,0.01725062100048758
F11,Times7,0.01967790683043724,4.793899855848327e-05
F11,Times8,0.01232131150906801,4.880601207746249e-05
F11,Times9,0.02214199426926533,4.511006951257723e-05
F11,Times10,0.01231673353396723,0.01232055538105548
F12,Times1,4.909914229178695e-05,4.639994028640669e-05
F12,Times2,4.387760874898063e-05,4.282440484498234e-05
F12,Times3,4.643322926653416e-05,4.950475133821519e-05
F12,Times4,4.985037322379785e-05,4.914896201929314e-05
F12,Times5,4.875068392921311e-05,4.995782638726502e-05
F12,Times6,4.803627381199869e-05,4.43736609222466e-05
F12,Times7,4.957062699865063e-05,4.802105204278347e-05
F12,Times8,4.869315136520806e-05,4.92575317965489e-05
