Function,Times,combination552,combination555
F1,Times1,4.287502340010643e-05,4.510200271177899e-05
F1,Times2,4.962032472300342e-05,4.679047439166346e-05
F1,Times3,4.692708283982775e-05,4.982134135187849e-05
F1,Times4,4.74246061889504e-05,4.988208442387834e-05
F1,Times5,4.592457215256687e-05,4.968805277998096e-05
F1,Times6,4.843377521741236e-05,4.961684843763823e-05
F1,Times7,4.950886975133335e-05,4.963806992560709e-05
F1,Times8,4.884960355132948e-05,4.216860106086463e-05
F1,Times9,4.984190372932412e-05,4.854151876495543e-05
F1,Times10,4.613649650743049e-05,4.31425192141151e-05
F2,Times1,0.00975091173850584,0.02409091078981312
F2,Times2,0.01381047983983785,0.02484230662255588
F2,Times3,0.01537382124524034,0.02354684985495681
F2,Times4,0.01218231126868552,0.02035206128232653
F2,Times5,0.0143931717898978,0.02111677678319329
F2,Times6,0.01579089221942487,0.02234829440827624
F2,Times7,0.01604054977704927,0.03047946620120889
F2,Times8,0.01199493781543959,0.02102957130132294
F2,Times9,0.01056604401687039,0.01985376052658022
F2,Times10,0.01413096928599483,0.02193027440134443
F3,Times1,0.0008714484112151725,0.0007540435740021483
F3,Times2,0.0002849036615452064,0.0007276905766461066
F3,Times3,0.0003123986265854817,0.0006409360686884794
F3,Times4,0.0004850922695244548,0.00107342656741895
F3,Times5,0.0003024505262650878,0.0009029479760403512
F3,Times6,0.0003459438248143138,0.001002595827087895
F3,Times7,0.0003087891347478125,0.001341185431372498
F3,Times8,0.0004491527632629189,0.0009348018407142551
F3,Times9,0.0004094192461123754,0.0009447455119505874
F3,Times10,0.0003550771774267773,0.0006916260971546506
F4,Times1,2.681302895676089,0.05985025645876574
F4,Times2,1.967689686666835,0.2055944444614769
F4,Times3,6.277812836301762,0.07556511670698873
F4,Times4,5.481467241364179,0.08503657438683754
F4,Times5,0.4023301930147835,0.0731886960815128
F4,Times6,3.809109534819745,0.06995773273840145
F4,Times7,0.2240865375533123,0.05914342018972751
F4,Times8,6.612088773272919,0.08364465210062677
F4,Times9,6.350410773472677,0.07342203151597593
F4,Times10,5.825857362001965,0.04704733087601298
F5,Times1,45.69156190023804,36.6283791190057
F5,Times2,45.74668213118491,146.675469186642
F5,Times3,109.3633923511055,98.37980332243173
F5,Times4,409.258276641099,41.36675632253233
F5,Times5,94.81635602801194,152.5127669590791
F5,Times6,156.7044548813226,98.37501356165869
F5,Times7,46.46101131428842,44.40357455436727
F5,Times8,43.31437512899587,149.9768216378638
F5,Times9,46.32401697893729,110.3607540495092
F5,Times10,103.1038291414735,100.4130735309654
F6,Times1,4.850331949835408e-05,4.667883775773108e-05
F6,Times2,4.749390116674104e-05,4.52425367000893e-05
F6,Times3,4.999837445738872e-05,4.981451459642179e-05
F6,Times4,4.716158771794535e-05,4.915965165901137e-05
F6,Times5,4.987169357455751e-05,4.163027978229259e-05
F6,Times6,4.67442222038988e-05,4.997012978036724e-05
F6,Times7,4.341290321063627e-05,4.946283729407319e-05
F6,Times8,4.807464837972198e-05,4.939070205674573e-05
F6,Times9,4.933801554705947e-05,4.991842473918386e-05
F6,Times10,4.91177348146599e-05,4.961062866048631e-05
F7,Times1,18.82359441022249,17.97996804100476
F7,Times2,20.93418076336739,19.71862424958277
F7,Times3,15.18940914336394,17.70791715696607
F7,Times4,17.30772828045219,23.89504612211452
F7,Times5,20.89186385833973,19.47888549192847
F7,Times6,17.50931517896576,17.03295806060848
F7,Times7,18.70104104862851,20.20658754315992
F7,Times8,15.98580285143609,19.07133479261989
F7,Times9,17.92904479083001,18.03564936702734
F7,Times10,20.73809709912111,19.18134239795864
F8,Times1,-13702.26835131378,-13801.32358584613
F8,Times2,-14591.11771254537,-14077.71776361376
F8,Times3,-14432.59813615323,-13249.13789464937
F8,Times4,-13403.61951618939,-12478.7719349315
F8,Times5,-13464.48462903056,-14947.82228552103
F8,Times6,-14411.92849254802,-13900.16355627807
F8,Times7,-15379.304847391,-15342.81301883474
F8,Times8,-13382.55034133198,-12970.90018637833
F8,Times9,-12459.14910924483,-13679.19634934998
F8,Times10,-13862.21310868252,-15222.41974117318
F9,Times1,0.00315028514912008,0.003543863686008564
F9,Times2,0.000849671192135304,0.002873286010110832
F9,Times3,0.0007682890373565954,0.00368162362908997
F9,Times4,0.00223039864924246,0.009802076461534526
F9,Times5,0.002104292916166983,0.00289663877216384
F9,Times6,0.001465149917621034,0.004266715604217097
F9,Times7,0.001616681442762058,0.003224549370631991
F9,Times8,0.001296909829459736,0.004988309466954277
F9,Times9,0.0008295782581875244,0.01101822368326744
F9,Times10,0.001673207670190635,0.003904969869402919
F10,Times1,0.001679213092753429,0.00301432708759819
F10,Times2,0.001693002955629908,0.001872305245584016
F10,Times3,0.001806068797154836,0.002347066649264207
F10,Times4,0.001432063483413515,0.002611582383973854
F10,Times5,0.002159889265907822,0.002376780178202864
F10,Times6,0.002142846310487556,0.002921150474978873
F10,Times7,0.00160712078660552,0.002697486791426229
F10,Times8,0.001437258906005212,0.00159917947991417
