Function,Times,combination589,combination591
F1,Times1,4.518576591512196e-05,4.245827344759822e-05
F1,Times2,4.496160787521995e-05,4.978935690736833e-05
F1,Times3,4.942926101433104e-05,4.657077876554501e-05
F1,Times4,4.796179157451231e-05,4.918286444336725e-05
F1,Times5,4.95309597741805e-05,4.99569451754987e-05
F1,Times6,4.844476705108391e-05,4.924273282463163e-05
F1,Times7,4.492904853670736e-05,4.685673034896528e-05
F1,Times8,4.367892785296124e-05,4.985338231438477e-05
F1,Times9,4.993207126547906e-05,4.872158155571375e-05
F1,Times10,4.631013539827001e-05,4.738228054636581e-05
F2,Times1,0.02076378814675428,0.023182282963638
F2,Times2,0.01657873909676727,0.02789306251595486
F2,Times3,0.01888024475151179,0.02599531190598847
F2,Times4,0.01641728135300735,0.02218150054402024
F2,Times5,0.02154455984040315,0.02700177717527519
F2,Times6,0.01844192603545386,0.03763078027687794
F2,Times7,0.01407280715448767,0.03156651024003587
F2,Times8,0.01603501343216429,0.01930840829062241
F2,Times9,0.0156124182425405,0.02913151280065485
F2,Times10,0.01411982916328147,0.0284276878602634
F3,Times1,0.0005855864791836591,0.002006134973035002
F3,Times2,0.0005387784674641227,0.001023467464562258
F3,Times3,0.0005042371627836941,0.001741383879959348
F3,Times4,0.0004317018910259366,0.001594602906401727
F3,Times5,0.0007880366596592514,0.001393347929469676
F3,Times6,0.0008006487893208205,0.001943445964024293
F3,Times7,0.001220477218580115,0.001089814812803546
F3,Times8,0.0005242351522289573,0.00181904712260784
F3,Times9,0.0008911421377559913,0.001015183569098197
F3,Times10,0.0005514686103664729,0.001357204906316202
F4,Times1,0.2167429942274206,0.08060802652596799
F4,Times2,9.35301216011031,0.05904574284942798
F4,Times3,0.663188773313448,0.05585313371832423
F4,Times4,0.1976139775588741,0.06858311916488802
F4,Times5,1.10700360030296,0.06914511596661188
F4,Times6,0.07770163220167242,0.07641596702718773
F4,Times7,9.879304939499947,0.08518731222353959
F4,Times8,8.333637131839744,0.05953609748260758
F4,Times9,0.06961290719342239,0.05767144275808611
F4,Times10,0.07158669732815892,0.0451918006852724
F5,Times1,45.46068593117883,46.73219507911286
F5,Times2,46.69107058121954,47.02004291600318
F5,Times3,46.54828041818223,100.3615823822855
F5,Times4,46.15172054448806,148.3170953069256
F5,Times5,99.1453949218543,46.92942704842353
F5,Times6,45.80372592812315,44.76896303301767
F5,Times7,46.56211009762229,46.57048696249469
F5,Times8,46.39962212485079,40.85366321207197
F5,Times9,46.49093039368506,47.09322975708699
F5,Times10,46.81149456167563,46.97175647644345
F6,Times1,4.961674836856871e-05,4.194993079591623e-05
F6,Times2,4.957834983933806e-05,4.061649644960485e-05
F6,Times3,4.94155599025373e-05,4.876019104038166e-05
F6,Times4,4.675998991577847e-05,4.660832645900805e-05
F6,Times5,4.97294150143847e-05,3.506604509199364e-05
F6,Times6,4.862292923089592e-05,4.607574990486037e-05
F6,Times7,4.941380362149843e-05,4.993581004928261e-05
F6,Times8,4.850299677854233e-05,4.429561770303036e-05
F6,Times9,4.71139258831619e-05,4.976067601631728e-05
F6,Times10,4.558144661423732e-05,4.99686546560482e-05
F7,Times1,18.45152795577217,16.89499788840563
F7,Times2,19.41516627508855,15.40218525276544
F7,Times3,20.01926078312894,18.86486340983527
F7,Times4,17.06680558114793,20.27731519459194
F7,Times5,14.32943733658754,16.70253724252003
F7,Times6,15.94620484733176,21.24726711314496
F7,Times7,15.42750292818815,14.22073829322197
F7,Times8,19.65373717236386,17.67489552576465
F7,Times9,15.59143190122029,19.57157046047303
F7,Times10,12.57157724357074,16.00317018387742
F8,Times1,-13996.75227053986,-13839.45206254584
F8,Times2,-14886.56771581589,-13880.2811194799
F8,Times3,-13326.79500603934,-14686.33372841497
F8,Times4,-13546.06249346808,-16565.21585683111
F8,Times5,-14155.47628612376,-14706.50428914629
F8,Times6,-13921.03298423226,-13388.3901802047
F8,Times7,-13899.58185109739,-14689.41189233673
F8,Times8,-13877.94617845014,-15007.30352351532
F8,Times9,-13742.01280985924,-14592.77069426847
F8,Times10,-11468.66242210395,-13644.08187065445
F9,Times1,0.003676932866381932,0.006132595104435978
F9,Times2,0.001790996878822781,0.002613439944489926
F9,Times3,0.002333376064772352,0.00822965053753677
F9,Times4,0.001144665756287466,0.004900310650478801
F9,Times5,0.002481350721541986,0.008526900117924896
F9,Times6,0.00240039839498607,0.008115611065273143
F9,Times7,0.003299353467896893,0.01354153749094245
F9,Times8,0.002851616610053398,0.006467047207348031
F9,Times9,0.00350400558229147,0.005045949381210946
F9,Times10,0.007241536373772561,0.004931854452062012
F10,Times1,0.001681297178510732,0.002650850535385274
F10,Times2,0.002280876876653792,0.002580557271215866
F10,Times3,0.001842542757376719,0.003474219709286075
F10,Times4,0.002668550941255177,0.003207780592703102
F10,Times5,0.001694020323487422,0.003693572703188153
F10,Times6,0.002091895791895837,0.002481547324375555
F10,Times7,0.001972175020735989,0.003307172008419457
F10,Times8,0.00229981100465082,0.003299241925841301
F10,Times9,0.002498909502428148,0.002642407871455532
F10,Times10,0.001499350705650215,0.003807658773730793
F11,Times1,0.009857695784474929,0.00986601381039598
F11,Times2,0.00739646251935977,0.007396778053622932
F11,Times3,0.007396725111074254,0.007398786829257209
F11,Times4,0.01478012720303534,0.01232597263367563
F11,Times5,0.01477267682237982,0.007396736821960848
F11,Times6,4.906508810331722e-05,0.01722718357563946
F11,Times7,0.01231644675794386,4.845040928025401e-05
F11,Times8,3.971739430941312e-05,0.009860997705579688
F11,Times9,4.93956585622124e-05,0.007396748184016255
F11,Times10,0.007396497595850704,4.85422600777774e-05
F12,Times1,4.994932108690921e-05,4.545466475973268e-05
F12,Times2,4.832081113979529e-05,4.998115300438819e-05
F12,Times3,4.850313226266103e-05,4.441761902657304e-05
F12,Times4,4.987081965596321e-05,4.897467137167491e-05
F12,Times5,3.856263190881099e-05,4.902617411798135e-05
F12,Times6,4.510763696568962e-05,4.647855471524219e-05
F12,Times7,4.433743222255336e-05,4.701777284258938e-05
F12,Times8,1.83324349616962e-05,4.101701953431868e-05
F12,Times9,4.790018011796269e-05,4.731337786438725e-05
F12,Times10,4.510786449667732e-05,1.955852842301703e-05
F13,Times1,4.113257327552041e-05,4.771916876826656e-05
F13,Times2,4.324004719009501e-05,4.974235831689699e-05
F13,Times3,4.885569330822988e-05,4.966355827474789e-05
F13,Times4,4.828110407416973e-05,4.98864095793962e-05
F13,Times5,4.988834431611191e-05,4.735937501170157e-05
F13,Times6,4.961487885769399e-05,4.877496347447424e-05
F13,Times7,4.951778135516748e-05,4.96456197738399e-05
F13,Times8,4.949497498528507e-05,4.772533065231196e-05
F13,Times9,4.496895914948126e-05,4.860613147890787e-05
F13,Times10,4.844728713052313e-05,4.9877285985961e-05
F14,Times1,9.80389794302984,2.982105156834361
F14,Times2,5.928845125463543,0.9980361608605807
F14,Times3,0.9989398365153039,0.9991776932903694
F14,Times4,6.903335694220419,2.982105156824716
F14,Times5,0.9998110184672409,1.992030900236065
F14,Times6,1.992030900220796,0.9980064355820483
F14,Times7,8.840835962790116,10.76318066691295
F14,Times8,0.9980044706689648,10.76318066679571
F14,Times9,1.99203090022785,0.9980369330534512
F14,Times10,0.9980102757896229,2.982105156856463
F15,Times1,0.001223844819136948,0.0004038695484207071
F15,Times2,0.02036336250054445,0.0007314872441443035
F15,Times3,0.0003492578121243823,0.0004022505038935494
F15,Times4,0.000349206672370223,0.0005194601752463208
F15,Times5,0.02036335454418826,0.0004686343864731473
F15,Times6,0.0003577589477374391,0.001224457544163392
F15,Times7,0.0004355705556455059,0.0003731241638816024
F15,Times8,0.0003403567955350531,0.0004049520673464552
F15,Times9,0.0003491810874387243,0.0004303252586138188
F15,Times10,0.02036334257350293,0.0006397102569000613
F16,Times1,-1.031600027920022,-1.031590722273093
F16,Times2,-1.031580177416559,-1.031601658987069
F16,Times3,-1.031605018694991,-1.031609232697109
F16,Times4,-1.031575052476212,-1.031550134381467
F16,Times5,-1.031600099532164,-1.031610940284976
F16,Times6,-1.031589931749682,-1.031625893891648
F16,Times7,-1.031618525723475,-1.031627410109898
F16,Times8,-1.031614392387554,-1.031591009817073
F16,Times9,-1.031588014349917,-1.03160134435063
F16,Times10,-1.031577001180253,-1.031621789530795
F17,Times1,0.3980193956886158,0.3980463603681947
F17,Times2,0.3979997921497738,0.3980099572510341
F17,Times3,0.3980393189365241,0.3979749562173645
F17,Times4,0.3979523259014428,0.3980240983821499
F17,Times5,0.3979643660780816,0.3980242312969526
F17,Times6,0.3979611962493994,0.3979116797916564
F17,Times7,0.3979098035248629,0.3979766595009213
F17,Times8,0.3979799532723529,0.3979328343894828
F17,Times9,0.397966294736035,0.3979309245931422
F17,Times10,0.3979505350051156,0.3979085418484214
F18,Times1,3.000600874582608,3.000561331662099
F18,Times2,3.000755459224679,3.000065939483442
F18,Times3,3.000687756527051,3.000264121643765
F18,Times4,3.000083424312367,3.000882616184321
F18,Times5,3.000127631198707,3.001073002285706
F18,Times6,3.00000662175293,3.001919120073064
F18,Times7,3.000758975930844,3.000955762178973
F18,Times8,3.000012099110077,3.00125213609961
F18,Times9,3.004595496361778,3.000332889007443
F18,Times10,3.00051606103452,3.000977329563537
F19,Times1,-0.3004789071949462,-0.3004789071949462
F19,Times2,-0.3004789071949462,-0.3004789071949462
F19,Times3,-0.3004789071949462,-0.3004789071949462
F19,Times4,-0.3004789071949462,-0.3004789071949462
F19,Times5,-0.3004789071949462,-0.3004789071949462
F19,Times6,-0.3004789071949462,-0.3004789071949462
F19,Times7,-0.3004789071949462,-0.3004789071949462
F19,Times8,-0.3004789071949462,-0.3004789071949462
F19,Times9,-0.3004789071949462,-0.3004789071949462
F19,Times10,-0.3004789071949462,-0.3004789071949462
F20,Times1,-3.203100700281565,-3.203101414574515
F20,Times2,-3.203101916127795,-3.203101792236114
F20,Times3,-3.320787557511314,-3.203101341359171
F20,Times4,-3.203102013198113,-3.203101630227306
F20,Times5,-3.320713119876088,-3.320321805356561
F20,Times6,-3.203101955689284,-3.321435924345737
F20,Times7,-3.320281342062974,-3.203101503954203
F20,Times8,-3.203102036444569,-3.203101787858745
F20,Times9,-3.320037210053788,-3.203101176746214
F20,Times10,-3.203101614888523,-3.320738635297656
F21,Times1,-10.15315402183287,-5.055197700055104
F21,Times2,-10.15317215638056,-5.100771861571897
F21,Times3,-10.15315121382438,-5.055197493424533
F21,Times4,-10.15318536293918,-5.100771894126933
F21,Times5,-5.055197663493141,-10.15318057085844
F21,Times6,-10.15317768073412,-10.15319530230251
F21,Times7,-10.1531821901694,-10.15315879558162
F21,Times8,-10.153184455374,-10.15317033705986
F21,Times9,-10.15315053719624,-10.15318618315499
F21,Times10,-10.15315930928504,-10.15315149326038
F22,Times1,-5.087671705986121,-10.40290597796036
F22,Times2,-10.40287229605467,-10.40280817549277
F22,Times3,-10.40278131784144,-5.087671758194269
F22,Times4,-10.40288534207109,-10.40283098380276
F22,Times5,-10.40286545117045,-10.40281008997305
F22,Times6,-10.40277783183329,-5.128822632695901
F22,Times7,-10.40277013758955,-10.40288659976378
F22,Times8,-10.40283631937466,-5.087671719697663
F22,Times9,-10.40279031762584,-5.08767143240679
F22,Times10,-10.40278341632483,-10.40278283562079
F23,Times1,-5.128480589675584,-10.53639330373881
F23,Times2,-10.53627239722873,-5.128480649132404
F23,Times3,-10.53636780860059,-5.128480413402055
F23,Times4,-10.53640557663764,-10.53635486441984
F23,Times5,-10.53632542993463,-10.53626155499082
F23,Times6,-10.53634477826177,-10.53627516159389
F23,Times7,-10.53625136292904,-10.53632044323344
F23,Times8,-10.53627339819424,-5.128480751580332
F23,Times9,-10.53631842265697,-10.53630000789136
F23,Times10,-5.128480559885286,-10.53625279988577
