,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-10.148769910242592,-2.6827008528899685,-2.6822100305173446,-10.148578854477101,-10.142481979441703,-2.6827116371586777,-2.6303344256401324,-2.6826030608719647,-2.6301800173126053,-2.629982052018258,-2.682703805154899,-5.1006895425627645,-2.6828424137285904,-5.053603756138283,-10.15276246029548,-5.09989538546991,-2.681967805627917,-5.052293650544811,-5.100248721897541,-2.6304275320629005,-2.682090739796933,-10.14893129975092,-2.6303708641487633,-5.09998694565721,-10.141049823928995,-10.149327712783556,-2.68257817687927,-10.151394521456744,-5.055052542131083,-5.0996223813143535,-5.054816449377256,-2.6827984935223004,-2.6826349517071444,-2.682816619599896,-10.150438744155167,-5.099075739269469,-2.630252783128606,-5.05473305063182,-5.099998348326457,-2.6827599963378987,-2.6825579445415033,-10.150891000000648,-5.099306754726923,-10.136438895064693,-5.0999940030572635,-10.146153537839538,-10.142454204357248,-10.14467113607672,-5.100366406401704,-10.14631070439972,-2.6300015110762733,-2.6302740238579525,-5.100415421570407,-5.053478578167717,-10.1529695861196,-2.682642554779058,-2.6817329678143618,-5.100643330330249,-2.6302255563915677,-10.152466396474399,-2.630304591261688,-10.152907740986043,-2.6818873740640408,-2.6808974453976475,-2.6299006045389954,-10.152501102377418,-2.6828319069380493,-10.151549195173102,-5.097953616663977,-10.150513339996554,-5.054519214816675,-5.100246881695005,-2.6303343745322945,-5.100016809959941,-10.152200470006333,-2.630440319875176,-10.121319718646198,-5.053443082578256,-2.682816845330641,-10.131717329814037,-10.144693787972338,-5.100412692132795,-2.6824915002996503,-10.144509484536702,-2.6826766054662667,-5.055027891528823,-10.152802059451533,-2.6827568837875053,-2.6302933694729824,-5.100349962772585,-5.100577903397979,-5.100108714687532,-5.053721119211923,-2.682453207323163,-5.098533407620479,-5.099358908512039,-10.152526754012984,-2.6814091288348516,-10.14743704327163,-5.054077167158035
1,-10.15106927845276,-5.053651086906721,-2.6822336346363387,-10.139027851090372,-2.682845530766565,-10.151199525548783,-2.629518240720304,-10.149172939889198,-2.6302454280454355,-10.151823326536583,-5.055116008823058,-10.138968539534302,-10.14023735241679,-10.15084811628247,-5.10018737188759,-2.6822743537817386,-2.682430125185311,-5.100315617130583,-2.682344098698858,-2.6301285515478945,-5.100292688033856,-2.682421903313375,-10.150372135893035,-10.15177293757935,-2.6816225904640136,-10.144928655105224,-5.099976572663227,-2.630060257138981,-10.146344365411638,-2.6827194175602442,-10.150030859338171,-2.6828347422832803,-5.099432798119733,-5.098970572037721,-10.146445719375821,-2.6298283603377928,-10.152674105995612,-10.142185986811997,-5.099164126765156,-2.63020734286901,-5.054970816083913,-2.6825910330962195,-5.054531406707774,-5.054169703826864,-2.6824489660436153,-2.6823396570058344,-10.152286103890376,-5.097159669387354,-10.152334131466253,-5.097811048570371,-5.0979923778313685,-10.129926232894016,-5.100715152421927,-5.05406034852813,-5.100184436547757,-5.053779032088888,-10.15289209301125,-10.15240935195799,-2.682691613757205,-10.132662375921907,-2.682341795740095,-10.132608881617879,-10.143152272270108,-10.13359123421556,-5.095283480890578,-5.09948076009634,-10.149696461712171,-10.149262870387906,-10.149727090464355,-10.141282178623637,-10.151494665745942,-5.095201590429988,-5.100277454065535,-2.63025101362362,-5.05493084281191,-10.15092301695333,-10.15061045470563,-10.151565272759925,-2.6826528062256374,-2.6303768761325115,-2.6825993571294164,-5.1000009955714045,-2.68282835223372,-5.100201205494802,-2.6299902544282427,-5.099660005925292,-10.145407367207646,-5.100480885753533,-5.052752430731734,-10.149600955514838,-10.137427908112311,-10.141813850927676,-2.682766633261058,-5.100250262279424,-10.146458397082398,-10.14699766645546,-5.100313242867879,-10.116268526001967,-5.053138303883609,-2.681918358762086
2,-5.05298559545503,-2.6825425251195623,-2.6303144145635415,-5.092220903655831,-2.6822668979934265,-10.148462764873328,-2.678687369243276,-5.099994672125222,-10.119819781760993,-2.630215103546198,-2.630338179246138,-2.6822716125109456,-2.6298125601636233,-10.143072041412179,-5.093291803911814,-2.682446255015199,-5.09854189675833,-10.140183768020755,-2.6827637974251837,-5.099302832816317,-2.6299073061499354,-5.096552361419951,-10.129699668408424,-5.053508015229971,-5.098724735571703,-2.6800251456947923,-5.413691011539492,-5.10047106879147,-2.6291031785818273,-10.140136117019429,-2.6826352993664773,-2.6828091633634945,-5.047601362265396,-2.682541567126181,-10.11072636395088,-2.6801050792302825,-10.151619789029633,-5.099530849395596,-5.054478345174275,-2.6822053091330638,-10.088860980073076,-2.722148970073486,-10.150333540597117,-5.0992712080139615,-2.681235441378915,-5.100279047259579,-5.04185855992323,-10.151590342258825,-2.629627512761854,-2.6821907855291705,-10.144071905294174,-2.6301592828384055,-5.086041339108515,-10.151143712243993,-5.050617058187629,-2.680786544742852,-2.6303955034378736,-10.13659119638123,-5.100203081383736,-2.6821656913385454,-2.6304109505440985,-10.151997386889535,-5.097750713327773,-10.137457398654782,-2.682310493216898,-2.63035354821147,-2.682452547648947,-5.054586019893714,-10.150458347085586,-5.053164144260997,-2.6822681247259235,-10.14953112145033,-10.125832357760384,-2.629816522890438,-10.14192612335656,-10.140500269694233,-10.14974969951365,-10.11719923619492,-10.126218928506649,-2.681519215797978,-2.6778039599295345,-5.050610583601984,-2.629583800326104,-10.141667944507692,-2.6825324020276002,-10.130711023980139,-2.6303271524090084,-10.150867833427883,-5.097848496970354,-2.6299855469863807,-10.13839098806849,-2.6297137911101984,-10.104423684372305,-10.148014706593436,-5.083762742086515,-7.148456659765884,-2.6794446502652676,-10.147393626845018,-5.100306438676062,-10.143781063363827
