,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10
0,0.0371475479844477,0.0188348560593855,0.0210091298255902,0.021222815388141,0.0181732307645864,0.0197996617004577,0.0261887118615116,0.0163911997699796,0.0115720326135401,0.0156045708840352
1,0.1003119241081442,0.0874841188549422,0.1061076403807547,0.0922632884676721,0.1484830868355913,0.1102903108661322,0.1099708784923026,0.0922149533821991,0.0850583349350501,0.0944883696969492
2,0.1102593565380644,0.1326973521080615,0.1215033181125027,0.1138816922220491,0.1290224280264954,0.1166276292993867,0.1316848764099009,0.1055190817255982,0.1436994395812464,0.0910513582287132
3,0.015240039580831,0.019789742491369,0.0172086854535526,0.0205848131605623,0.0165194397647899,0.0184673523544349,0.0194879008370907,0.0162027138655569,0.0126381141218015,0.0126926206788687
4,0.0784532468018974,0.0728615878070527,0.1397273870620528,0.066149377731857,0.0688170442591751,0.064099750104315,0.0930669181380804,0.0751085784380613,0.0810521666919525,0.0663918495172009
5,0.0816223047350707,0.0490911633926368,0.0733700484045649,0.0777744975213181,0.0996183533165701,0.1176187620125165,0.0791266698997642,0.0975269098056007,0.0908107580554644,0.0875809207971535
6,0.0293857351178093,0.0188345625736778,0.0309359159301585,0.0197171865929228,0.0203356663381492,0.0226615100720211,0.0235101488012201,0.0256477181376454,0.0200406901243707,0.0230730204272326
7,1.1475938088718802,1.118344788741344,1.3747598534104093,1.374501539814562,1.476283441687821,1.011886893025871,1.2449485229885895,1.629555927153567,1.1067705126734784,1.3976129282658056
8,1.3757737689904428,1.4892754590032586,1.2260020444267696,1.808392076527523,1.4734530013535063,1.1637804733626431,1.3626923515480411,1.2860643400254692,1.2390213084312311,1.4014522025982532
9,0.0155847998467948,0.0153597970482937,0.0153458173760949,0.0136359658315026,0.0203523561923356,0.0184246930278424,0.0178372824802096,0.0295607121738006,0.0109689536333682,0.0206420218120598
10,0.6906987554608461,0.6871017110260202,0.6677898507460736,0.4372544456290255,0.7797475087062874,0.7592942435012199,0.6943520487737336,0.5714871852352557,0.6071676014206145,1.02202488198502
11,0.6734716983429015,0.5065984166513492,0.7466221293086523,0.5097539216350355,0.9162887538596234,0.7255663000118191,0.7644355587169264,0.63770935262942,0.6328715830842725,0.7427643691306538
12,0.0272128114640149,0.0200924901646292,0.0274555270740198,0.0210357131156304,0.0156569205543559,0.0302422892908078,0.0187382847580572,0.0221035919760609,0.0137036234170506,0.0189783449002003
13,0.955623634741098,0.8818538328130398,1.016343024485252,0.9278918808384402,0.8671199385281115,1.222853300206673,0.965317103966452,1.2004175743982424,0.9042053701185204,1.0097812116537292
14,1.0228372930302674,1.1969217312321814,1.0004703959120995,1.1438001849745618,1.146001377692186,0.8757197778513038,1.3979894056911428,1.3362886002421273,1.0593945364229342,1.3044371224322449
