,,590,579,588,589,569,558,542,562
F1,Times1,753591.1447028057,776891.4644087143,836241.3775759026,962677.1457795412,706768.7674935886,784062.196989978,724986.6036563246,832256.1067999072
F1,Times2,778495.0098545015,722101.22534046,820153.3324703705,889403.9299972419,684264.9601304937,804457.9590283916,728395.565963264,806747.4871847786
F1,Times3,788320.5595494505,668444.6501328864,777518.72517964,802730.7164103213,743728.6180418504,817916.5165804969,678830.7630856746,803642.8190829644
F1,Times4,803968.2165374586,656923.8297397831,778058.3582208249,877431.189262044,703634.0737588847,845518.1287713251,673532.3927635722,826532.4904489733
F1,Times5,712020.8101195042,706204.0002852512,759304.839550308,796306.3012798644,733183.9585464543,871857.5089360789,782168.7506600942,864963.2212722714
F1,Times6,842845.0746675816,713432.8667609512,850977.0983486994,796592.3494909779,682190.7493275647,762464.6612189327,721997.1653633834,867679.840357606
F1,Times7,834023.2219868214,794640.2333745776,832648.1236457279,839570.5051462863,732031.94200396,830476.1388750094,751197.1774864466,781752.0674633814
F1,Times8,782282.0261297838,637289.4622490176,872612.7791924351,873120.736123507,743079.2264066169,725142.0377253518,715860.0447522742,862025.1299345366
F1,Times9,803805.7661289365,796110.7894350548,794534.3915926038,887460.7220547361,725134.6132753366,849176.3523601727,699898.2608947383,876447.2160931051
F1,Times10,747190.3181653332,771121.6744427105,820038.0634814792,852341.2087333252,704742.1088077319,829799.2131784855,705324.0176323212,806342.7940858608
F1,Times11,844546.6750287268,812546.7808884996,855050.4936708238,868001.6766072332,714704.871165509,813963.76643463,675186.4942085119,898015.1516102041
F1,Times12,846850.3190276432,743883.7761113396,866269.0059019632,803366.1747698776,629338.1879892572,844071.4295403457,713494.4614767982,826718.37469812
F1,Times13,854883.7989352972,699393.9214139533,830000.5158817838,801843.6799544737,717181.5143039981,787267.4573488198,743664.113066792,912345.4916310572
F1,Times14,851248.4518994556,690799.7766975746,836871.7397696464,845216.4233298787,710738.9890965966,823531.0386117025,717565.7843473091,874310.8044686972
