Function,Times,combination145,combination182,combination144,combination180,combination181,combination5,combination41,combination21,combination110,combination128
F15,Times3,0.02036333935191132,0.0003496978556477112,0.0003476858416068522,0.0003439521876745648,0.0003408824995103716,0.0005252534799715344,0.0203633608515858,0.0006635261094816052,0.0004243008195256658,0.02036333935181449
F15,Times4,0.001594059282174783,0.02036333935661294,0.0003483708461599985,0.001223173403138155,0.0004242984211061467,0.000459945878470604,0.00073731112142428,0.0005809445239829916,0.0003498376099783445,0.02036333935785191
F15,Times5,0.0003486504965831633,0.0003499504376322682,0.0003489585127132179,0.001223173377163809,0.0203633393519765,0.0007203954614198425,0.001012446176022318,0.000725653407782887,0.001223173560282387,0.0003493340064783339
F15,Times6,0.001594051195772734,0.0003452009149423397,0.000348887194561942,0.0003433578520785277,0.0003491030502904286,0.02036353348989504,0.0006339987002447372,0.001223587557074648,0.0003486043265874176,0.02036333936239983
F15,Times7,0.0003468879149574662,0.001223173393159579,0.0203633393607136,0.02036333935980201,0.001223173394742138,0.0006111375806128592,0.0003471321002642878,0.000686483581496113,0.0004243190704915259,0.0003495215108811319
F15,Times8,0.001223173457426012,0.0003456067627181507,0.02036333935095322,0.0003455421586946125,0.02036333935909582,0.0004160989036627704,0.001223174790454214,0.0007704408100845185,0.02036333936591167,0.001594085907243074
F15,Times9,0.001223173408590042,0.000424317511946369,0.001223173419544166,0.0004243153087554982,0.001594057665733417,0.0007953336504453723,0.0203633955442133,0.0007792668046809772,0.0003478125654903525,0.001223173587005166
F15,Times10,0.001223173410394195,0.0003466965852258846,0.0003482966033312811,0.0003496797931916768,0.0203633393620354,0.0005842416518250728,0.0004761031732562711,0.02036336952247917,0.0003488537754728921,0.0003493987761171344
F16,Times1,-1.031590993468513,-1.03158454645332,-1.031610663898996,-1.031571369602002,-1.031576753206124,-1.031624974273732,-1.031608863401335,-1.031589340760163,-1.031572196128939,-1.031579254105463
F16,Times2,-1.031552948338086,-1.031590299296212,-1.03157443472075,-1.031620899842312,-1.031586119138846,-1.031617981734285,-1.03162526802831,-1.031612409242759,-1.031565964870986,-1.031566922692426
F16,Times3,-1.031585704574746,-1.031564322127377,-1.031610953136917,-1.031571153903454,-1.031615940651882,-1.031562091700098,-1.031568524556839,-1.031618850113385,-1.031597928213012,-1.031607801435512
F16,Times4,-1.031576530949468,-1.031601853617113,-1.031627249633036,-1.031560340789555,-1.031602826769284,-1.031628075332267,-1.031588749646722,-1.031570501646238,-1.031591963401169,-1.031564934433022
F16,Times5,-1.031622671187587,-1.031573346203491,-1.031553815229739,-1.031555402889612,-1.031627485054966,-1.031553457401196,-1.031604650920811,-1.031626538062582,-1.031600406782478,-1.031588159353686
F16,Times6,-1.031625045101125,-1.031573398680738,-1.031585721543708,-1.031552312844141,-1.031562702037393,-1.03157099447098,-1.031591603570312,-1.031557396318331,-1.031626113715311,-1.031612094825671
F16,Times7,-1.031577326897707,-1.031573063895949,-1.031613628825921,-1.031605361808758,-1.031551134366519,-1.031571070794737,-1.031576502481731,-1.031596923312431,-1.031609262523535,-1.031602756344439
F16,Times8,-1.031553777091931,-1.031552337246142,-1.031556906235068,-1.031583822430324,-1.031591406420809,-1.031570488380463,-1.031619259949464,-1.031571316051847,-1.031573576780542,-1.031601095869103
F16,Times9,-1.031567060600834,-1.031577404326688,-1.031577017542235,-1.031592629962522,-1.0316252032422,-1.031624910540207,-1.031628373930161,-1.031616717326705,-1.031576254067939,-1.031561409153456
F16,Times10,-1.031582838241349,-1.031592383762755,-1.031614473911713,-1.031587312347171,-1.031582204914087,-1.031572021458275,-1.031622858697406,-1.031610079704837,-1.03158519827738,-1.031622458126186
F17,Times1,0.3979976167775412,0.3979002645336909,0.3979758138111684,0.3979518576850936,0.3979652983967199,0.397938154745141,0.3980414457852959,0.3979273433310055,0.3978965040948772,0.3979599080834664
F17,Times2,0.3979457080114095,0.3979699460410071,0.3979428907045701,0.3979353954932332,0.3979193088146129,0.3979923782670731,0.397896866508793,0.3980238032756187,0.3979627975772413,0.3980370239883229
F17,Times3,0.3980009779778992,0.3980181785757537,0.3979892041479456,0.3980128875051889,0.3979070295766132,0.3979344300432928,0.3979965320548722,0.397946217208716,0.3979376469645999,0.3979193593497179
F17,Times4,0.3979025127425118,0.3979255569658822,0.3979849515480591,0.3979951661990313,0.3979047724884044,0.3980023795138976,0.3980274214513777,0.3980138658700252,0.3979516696981893,0.3979596825012983
F17,Times5,0.3979603763844271,0.3979215940409304,0.3979932185665778,0.3979767396568157,0.3980341230945896,0.3980205547616524,0.3980115322108322,0.3979912151139651,0.3979260710857826,0.3979865870541541
F17,Times6,0.3979360069915749,0.3978974516909464,0.3979528923330982,0.3979357504660612,0.3979347884702396,0.3978874852074625,0.3980065262103629,0.397893861479707,0.3979375188372511,0.397995235370054
F17,Times7,0.3979557351857306,0.3979516319428438,0.3980117076597907,0.3980067059699337,0.397996068214713,0.3979811603383236,0.397914067281107,0.3979535081893655,0.3980102060169699,0.3979656540173533
F17,Times8,0.3979704684444823,0.3980422768731326,0.3980141332181546,0.3979389374886715,0.3980340576292551,0.3980283301728562,0.3979626892746833,0.3980271744660833,0.3979012371856729,0.3978896005442092
F17,Times9,0.3980353912792367,0.397917515773468,0.3980212375497398,0.3979664044558042,0.3979919203545741,0.3979281464565556,0.397943795315955,0.3980414603899955,0.3979776723691746,0.3980065248217688
F17,Times10,0.3979876769172943,0.3979925725086773,0.3980138863379423,0.3979868902365666,0.3980337845183506,0.3979111714585901,0.3979333837822736,0.3979928576891343,0.3980492724989322,0.3979377661821992
F18,Times1,3.000009875454344,3.000048481011993,3.000028861919066,3.000029557158312,3.000049859620337,3.000027414615766,3.000034031387181,3.00000793015031,3.00002067252088,3.000044701886784
F18,Times2,3.000006363331973,3.000026932595991,3.000035843963571,3.000024119679855,30.00000005435296,3.000015749779747,3.000033382153579,3.000006367789668,3.00003141612845,3.000012725377157
F18,Times3,3.000049508778056,3.000046506293957,3.000008387347974,3.00000322102981,3.000034811202852,3.000031828554532,3.000019194230862,3.000012226225064,3.000040601137811,3.000006937188866
F18,Times4,30.00000000022712,3.00004419664788,30.00000000004652,3.000033897142527,3.00004539641081,3.000036638453423,3.000006255378431,3.000030897528147,30.00000000554393,3.000009240960755
F18,Times5,3.000004565380276,3.000047180151435,3.000018779026703,3.00002675668594,3.000020371005203,3.000003701717386,3.000045189780996,3.000045724363375,3.000004996621961,3.000020105947701
F18,Times6,30.0000000000064,3.000012716565698,3.000044796138775,3.000033187886537,3.000012725881692,3.000047315885832,3.00003384097946,3.00003536658067,3.000030543856914,3.000038533030244
F18,Times7,3.000012053633431,3.000000833806724,3.000019038411691,3.000032922249015,3.000047308443938,3.000019961613654,3.000031633799356,3.000028760749601,30.00000000034935,3.000014841091503
F18,Times8,3.000035641601183,3.000014083592373,3.000011575370212,3.000043787654127,3.000037416296017,3.00003336505454,3.000042933265113,3.000014775462791,3.000046365360834,3.000015306681248
F18,Times9,3.000006584828379,3.000042034234127,3.000040594296855,3.000029472776338,3.000023078583669,3.000026829295923,3.000015131822681,3.000003388438429,3.000020895735906,3.000037220235617
F18,Times10,3.00004177762372,3.000022814587234,3.000017750619285,3.000037476660393,3.000041577172621,3.000039294736816,3.000018987597365,3.000006427861669,3.00001656513492,3.000016815059239
F19,Times1,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462
F19,Times2,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462
F19,Times3,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462
F19,Times4,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462
F19,Times5,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462
F19,Times6,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462
F19,Times7,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462
F19,Times8,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462
F19,Times9,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462
F19,Times10,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462
F20,Times1,-3.203102050219558,-3.203102050246439,-3.203102050232695,-3.320101787726524,-3.203102050215947,-3.320700290130373,-3.203101951423103,-3.203101954261839,-3.320976033518117,-3.320828442726689
F20,Times2,-3.203102050186967,-3.320577089449601,-3.319995061602277,-3.321212996442215,-3.203102050195748,-3.203102007084378,-3.203102021545538,-3.320034830734806,-3.321268058354472,-3.320478201894442
F20,Times3,-3.203102050244703,-3.320096225602959,-3.203102050242918,-3.203102050257992,-3.203102050196605,-3.203102037090413,-3.203102021428319,-3.321462388694286,-3.203102050242961,-3.321070587841967
F20,Times4,-3.203102050243977,-3.203102050189206,-3.320645564015712,-3.203102050018495,-3.320372843053069,-3.203102003437091,-3.203101986836167,-3.320240098284217,-3.320100907343074,-3.203102050258864
F20,Times5,-3.320274236745251,-3.203102050031782,-3.20310205025452,-3.203102050196509,-3.320482966106593,-3.320507339998489,-3.319970655364517,-3.203102005166501,-3.320093864469668,-3.320323316327656
F20,Times6,-3.320499248266055,-3.320304892381311,-3.203102050260359,-3.321647191255706,-3.203102050128888,-3.320566330974238,-3.320359918596107,-3.20310189489182,-3.320271546936192,-3.203102050262622
F20,Times7,-3.320531572342578,-3.203102050240869,-3.2031020502374,-3.203102050173903,-3.32013411250985,-3.320586770405548,-3.32137154114741,-3.20310190801332,-3.203102050255981,-3.20310205016073
F20,Times8,-3.320498475477877,-3.203102050083805,-3.320294213114861,-3.203102050065751,-3.203102050221205,-3.203101925667095,-3.320330523992055,-3.203101988400672,-3.319983583305198,-3.319981112430203
F20,Times9,-3.320351468515587,-3.203102050087456,-3.203102050228095,-3.203102050150024,-3.203102050252056,-3.319957413554767,-3.320690150886257,-3.203102031451097,-3.203102050229084,-3.321250198776555
F20,Times10,-3.203102050261632,-3.320660625523969,-3.203102050234333,-3.203102050183318,-3.203102050151057,-3.321024779484302,-3.320103046009689,-3.320990601818252,-3.20310205024255,-3.203102050255038
F21,Times1,-2.630471668402147,-5.100772140325518,-5.05519772893107,-5.055197728920448,-10.1531815429589,-2.682860390675044,-10.15316079139001,-2.682860388909655,-2.630471668410461,-10.15316239646097
F21,Times2,-5.100772140328354,-2.682860395683686,-2.630471668405413,-10.15317379854673,-5.100772140320861,-2.682860377326016,-10.15316785401702,-10.15318651436085,-2.630471668408605,-2.682860395692908
F21,Times3,-5.05519772892927,-2.630471668409939,-2.682860395692428,-2.630471668407009,-2.682860395690514,-2.682860394510621,-2.630471663671011,-5.100772102962624,-2.682860395691618,-5.100772140328005
F21,Times4,-5.100772140324137,-5.100772140303041,-5.055197728917443,-10.15316961988231,-2.682860395677581,-10.15315003056713,-2.68286039152617,-10.15315018478682,-2.630471668409084,-5.100772140327759
F21,Times5,-10.15317431269385,-2.630471668404432,-10.15315622202932,-10.15318143855552,-2.682860395689367,-2.630471652124381,-5.055197723595492,-10.15317044654387,-10.15316646603234,-2.682860395691441
F21,Times6,-5.100772140320522,-10.15318323545859,-5.100772140317879,-5.055197728920776,-2.682860395672513,-2.682860389711116,-10.153157960599,-10.15316064611777,-10.15316470238675,-10.15315292736969
F21,Times7,-2.682860395693058,-10.15316096541008,-2.630471668408984,-2.630471668400104,-5.100772140300633,-2.682860387127173,-2.68286039534344,-5.100772136114395,-2.682860395691986,-10.15317782463623
F21,Times8,-5.055197728931811,-10.15316540877898,-10.15318873578782,-10.15316510807697,-2.682860395690269,-5.055197721779163,-2.682860394684667,-2.63047166340938,-2.682860395691454,-5.10077214032571
F21,Times9,-10.15316467346784,-5.100772140323483,-2.630471668410744,-2.682860395688782,-5.100772140308915,-2.630471618682313,-5.100772055190935,-5.100771958717939,-5.100772140330325,-5.055197728913797
F21,Times10,-5.100772140325247,-5.055197728815193,-5.055197728923633,-5.100772140327757,-2.63047166839397,-2.682860388566437,-2.630471663090461,-5.100772123257173,-10.15316074288101,-2.630471668408729
F22,Times1,-10.40284082609013,-2.765897327769918,-10.40276228796401,-2.765897327776631,-2.751933563879978,-3.724300344648932,-3.724300340637257,-10.40285490462341,-10.40282988708626,-2.751933563899444
F22,Times2,-10.40275054257612,-10.40277059820972,-10.40283050882573,-1.837592971483144,-2.765897327778321,-10.40283890692549,-3.724300343764076,-3.72430033033067,-2.751933563900684,-2.765897327778505
F22,Times3,-3.724300346506649,-2.751933563897761,-5.087671825058857,-3.724300346488306,-2.765897327763506,-2.751933548981361,-1.837592968311228,-5.087671788100613,-3.724300346505534,-3.724300346506644
F22,Times4,-2.765897327778824,-2.765897327777598,-2.765897327777028,-2.765897327765985,-2.765897327767048,-5.087671785367264,-2.765897325506011,-2.765897315070946,-2.751933563898114,-1.837592971482484
F22,Times5,-10.40277427257453,-5.087671825041776,-3.724300346502375,-10.40285115781839,-2.765897327770129,-5.087671787675351,-10.4028768449219,-2.751933560827846,-3.724300346498922,-2.751933563900772
F22,Times6,-10.40279394438259,-10.40285486554951,-1.837592971481363,-2.751933563857258,-2.765897327777223,-10.40290914458111,-2.751933561340762,-3.724300319832369,-10.40280553866942,-5.087671825055487
F22,Times7,-2.7658973277751,-5.087671825040382,-2.765897327778685,-2.751933563894676,-3.724300346483159,-5.128822770075559,-10.40289114756093,-3.724300319859093,-1.837592971483199,-5.128822796960057
F22,Times8,-5.12882279695165,-10.40280248643008,-10.40280661487942,-2.751933563890868,-2.76589732777641,-3.724300300669479,-10.40281938202821,-10.40292451393425,-10.40289363205389,-2.765897327778589
F22,Times9,-3.724300346504658,-10.40283897202883,-3.724300346505231,-3.724300346503829,-1.837592971479832,-1.837592968691743,-5.128822795219078,-2.765897325583388,-10.40285709215217,-5.128822796961765
F22,Times10,-3.72430034650595,-10.40275326653867,-10.40292398288633,-3.72430034650122,-10.40276560113406,-5.087671555006316,-10.40285244137704,-3.724300322726874,-10.40289497389323,-2.751933563900282
F23,Times1,-2.87114270522977,-10.53632995961537,-5.175646741635343,-10.5362653476669,-3.835426803205978,-2.871142696931777,-3.835426801940097,-2.871142701614158,-10.53627282839712,-3.83542680320838
F23,Times2,-2.427335200073039,-10.53632576616226,-5.175646741626037,-1.859480301210544,-5.128480786617129,-2.427335187312915,-2.806630688387119,-3.835426799542086,-2.421734027259298,-2.421734027259491
F23,Times3,-2.42173402725931,-2.421734027254971,-3.835426803199664,-10.53626212406992,-2.421734027254866,-10.53629889393003,-10.53627077637046,-10.53627420294853,-5.128480786615703,-10.53625625558976
F23,Times4,-10.53627048215315,-2.427335200068498,-2.427335200074089,-2.871142705219206,-5.128480786515575,-10.5362803372486,-10.53633390724403,-5.17564667486747,-2.806630720799142,-10.53630096069397
F23,Times5,-2.427335200071416,-5.128480786618757,-3.835426803203696,-5.175646741625164,-2.871142705216284,-2.871142687373122,-5.128480785655296,-2.871142689951569,-2.421734027258659,-3.835426803207301
F23,Times6,-10.53626915650958,-10.53630845449695,-2.871142705229929,-2.427335200072933,-2.806630720797092,-10.53625516759226,-10.53637378294585,-10.53634660067989,-10.53639213462569,-3.835426803207421
F23,Times7,-10.53625486241362,-2.42733520006562,-3.835426803206049,-3.835426803196951,-2.421734027258287,-10.5363815393487,-2.871142684823345,-5.128480668928105,-2.871142705224803,-2.421734027259771
F23,Times8,-2.421734027259493,-5.128480786594873,-2.42173402725967,-3.83542680320598,-2.421734027258731,-2.421734017559657,-3.835426800902905,-3.835426781980977,-1.859480301216441,-2.427335200073928
F23,Times9,-1.676553250239004,-3.835426803199506,-2.421734027259526,-10.53632244102809,-2.421734027253426,-10.53630947184054,-10.5363155768392,-5.128480683842093,-3.835426803207585,-5.175646741641994
F23,Times10,-2.871142705227515,-5.175646741646522,-10.53637743247002,-10.53635514313561,-1.676553250239162,-3.835426750317086,-10.53627716877652,-3.835426777268141,-3.835426803208481,-5.175646741642883
