Function,Times,combination163,combination199,combination198,combination23,combination22,combination59,combination95,combination146,combination164,combination162,combination145,combination182,combination144,combination180,combination181,combination5,combination41,combination21,combination110,combination128
F1,Times1,1369.60398167582,9.164411187437578,162.6361469131278,1.211300862069256e-05,2.085494185832599e-05,5.985036993130187e-06,3.805728759014858e-06,382.1130317831944,169.1317658984375,4492.800517192072,640.0775292121056,4.709347089893883e-07,491.0584192238978,4.401534166350003e-07,4.981785739686662e-07,1.559574259246259e-05,9.523102762740524e-06,1.80605381987037e-05,1351.265489786291,6539.837087387666
F1,Times2,1362.503302362565,1.038050047022273e-06,5.71594561946055e-07,2.167717789447363e-05,1.660589444145829e-05,4.613966130819185e-06,6.191442586238257e-06,4.996969200214888e-07,243.6638238757772,1070.875169725237,4.65217120517079e-07,4.563461318598715e-07,2612.842644303798,3.934578767968012e-07,4.934486798645032e-07,2.278598043031556e-05,6.836460398649459e-06,3.825103328023654e-05,5028.924674657173,496.1595542184839
F1,Times3,191.7869995325159,5.496170735910545e-06,18.56972285411363,2.151027438288558e-05,1.584320748006387e-05,5.523220522237262e-06,6.089971898163343e-06,7.411691507047198,1.018973868401965,2099.064424455868,4.790025050839797e-07,4.674451983466876e-07,4293.472621561062,4.54222262679259e-07,4.931317484085056e-07,2.095268394713796e-05,8.220159281159232e-06,1.897678917321465e-05,11360.80631370608,139.2608994357345
F1,Times4,103.5409274032313,4.981340145710499e-07,4.026396584715303,1.678935400264024e-05,2.261112851899406e-05,9.292166889357885e-06,4.98281247313236e-06,348.6964456480353,25.01334301295499,1505.293990403578,148.5858044674666,4.726170903356987e-07,452.4222198912018,73.48514998397172,2.01265305862089e-06,2.057527652422713e-05,6.277158537079185e-06,2.084550644279729e-05,7178.543637447854,1749.428096228916
F1,Times5,875.5650415204635,4.563870355319094e-07,2.230408645890599e-06,1.943234065192256e-05,2.543467277024548e-05,1.061443138167629e-05,4.609130196863173e-06,38.14664379925272,708.8709860531861,2176.85044389785,615.8279207451933,4.761731265509452e-07,940.9706496262953,4.665742017032358e-07,4.518465171180079e-07,1.419659518920292e-05,3.848156273153566e-06,1.462057445962556e-05,806.3201141109054,3486.676777817067
F1,Times6,1898.275192196329,1.939604026320888e-06,1.287502485685163e-06,3.22969870220097e-05,1.979362869265899e-05,7.266384321427403e-06,5.275860674216909e-06,6.655007464313027,194.2487673819414,1681.746077886456,4.050145993168832,4.780923280575754e-07,676.1519305494994,4.876779974896301e-07,4.668424174679679e-07,2.060289580001356e-05,8.27663154289881e-06,2.617600027986662e-05,2290.201756238733,268.8130687605029
F1,Times7,310.8246146240073,1.379097800329059e-06,1.576984226315241e-05,1.584220791427466e-05,1.987398961939794e-05,5.705071115097079e-06,4.408648930165981e-06,422.826555448878,4.804715183456064e-07,3461.337452212704,882.2934501209548,4.754114701371445e-07,2255.687397696818,4.74937963470937e-07,4.916461073448801e-07,1.468337224947994e-05,6.150723913061744e-06,2.359874986433518e-05,2347.670094142128,4807.889036701697
F1,Times8,176.9302961330015,4.334326731887429e-07,15.36999260646275,1.237861678520389e-05,1.783813913648552e-05,6.392829130568472e-06,5.205694244181195e-06,4.667444655944477e-07,87.95754761957237,269.4064617826207,168.585914677113,4.816020324330721e-07,594.2644063499215,296.6683964217818,4.605902381680294e-07,2.268315278964471e-05,4.728395667576183e-06,1.946792205173383e-05,878.7170335093862,2691.589264616843
F1,Times9,604.3847593163334,4.739146389798772e-07,4.885870826893589e-07,3.341124331818687e-05,1.237409709551853e-05,8.221241000698142e-06,2.741544631427633e-06,193.1268812931868,150.713288020394,1136.537334759876,21.73780749018507,4.834939569805427e-07,3400.48552407718,9.320205091414735e-07,4.974523957983431e-07,2.030730571225499e-05,6.756071478442739e-06,1.914175469316389e-05,2938.853320046446,436.6246379441334
F1,Times10,386.0222821365479,4.842003275478611e-07,257.4909945323622,2.038040951526947e-05,1.979145669055383e-05,5.282512049965694e-06,4.210518249708906e-06,313.1621857977923,544.3983189963011,2803.114466180982,4.422429490216575e-07,3.628522325244156e-07,1885.086896571415,0.0003751630422445804,4.804740484586997e-07,2.605000507946102e-05,5.995383502376356e-06,1.341226293223426e-05,2503.811640654133,3407.550690637949
F2,Times1,151.1378137041598,74.55667994006244,362.8018020092387,0.02895526942470783,0.02257001087638691,0.01133888779634759,0.009924376345686159,131.0949753968238,130.2417097403883,223.3111956577461,302.7133947517995,106.3232071405031,141.7503527866527,254.2678899807264,96.32333074236628,0.02633077281851157,0.0111203416857506,0.01983276061813757,416.9221257095764,175.8735650750781
F2,Times2,118.6227265375523,166.1879285677875,231.466885003302,0.02228175874168578,0.02030567761509272,0.01437540059808501,0.009235499133356723,295.6038241944727,181.3680821493447,287.6978654941474,183.8380508670025,142.7224612520507,377.5284685153168,328.4674708419666,219.8106430343097,0.01986621302073865,0.01367806740637587,0.02412255581927247,125.1307424644701,156.7396464942422
