Function,Times,combination592,combination572
F1,Times1,4.535164405291483e-05,4.627877067389625e-05
F1,Times2,4.974120202591642e-05,4.928496740456484e-05
F1,Times3,4.112320628452421e-05,4.891126785378843e-05
F1,Times4,3.900455814097186e-05,4.937277064319656e-05
F1,Times5,4.701168458275282e-05,4.564076741720277e-05
F1,Times6,3.318030111784921e-05,4.977305649235615e-05
F1,Times7,4.801852716298772e-05,4.8400641812212e-05
F1,Times8,4.969212763952531e-05,4.35511229799637e-05
F1,Times9,4.534893628889094e-05,4.925357156106326e-05
F1,Times10,4.85573606842182e-05,4.659117672520415e-05
F2,Times1,0.01848393812297755,0.01852184794774459
F2,Times2,0.02077544746802928,0.01820313673269502
F2,Times3,0.01803604348399229,0.02314549126549698
F2,Times4,0.02321419187564266,0.01626456347894994
F2,Times5,0.02417919960783893,0.01679802325227947
F2,Times6,0.02478644747083147,0.01566934093691474
F2,Times7,0.02457671616791152,0.01825547797194599
F2,Times8,0.02100352247789355,0.01550136985408357
F2,Times9,0.01825267534848568,0.01486983679168419
F2,Times10,0.02007061073851013,0.0204747831670688
F3,Times1,0.00114439377892167,0.0006621891042179817
F3,Times2,0.001343338964094793,0.0009041510926696425
F3,Times3,0.001249004396935788,0.0007481784460851299
F3,Times4,0.001523431414698298,0.0003531507797671578
F3,Times5,0.0009680658184526531,0.0008990354777368946
F3,Times6,0.0007426396057366973,0.0008138248267356682
F3,Times7,0.001133892894239647,0.000875740984873601
F3,Times8,0.001380414254816997,0.000438537352275381
F3,Times9,0.000752171977625139,0.0006740081828394893
F3,Times10,0.001713716656643916,0.0007070686249191422
F4,Times1,0.02350214897180247,0.02070682715244643
F4,Times2,0.02467629948638506,0.02150185478376676
F4,Times3,0.02527770560713294,0.02090421584880808
F4,Times4,0.02858761533752241,0.01917562096853298
F4,Times5,0.02382456734431471,0.02343344757820298
F4,Times6,0.02505335784369134,0.01915340436637747
F4,Times7,0.02438391402057583,0.02477691490400835
F4,Times8,0.0270988401769291,0.02053658381636692
F4,Times9,0.02581534444948985,0.024134218765272
F4,Times10,0.02352685517280717,0.02116974693263063
F5,Times1,46.88867420301418,94.02892043956295
F5,Times2,46.33636572933269,105.5282806022578
F5,Times3,119.9474252802567,46.58524938228392
F5,Times4,46.67846632450291,153.7672985675552
F5,Times5,42.58123052275531,168.489927940019
F5,Times6,44.02043335321765,77.38300732913996
F5,Times7,46.76234405764129,100.401374781352
F5,Times8,46.86960957192423,38.90445526491619
F5,Times9,46.52611723067371,97.81228704545889
F5,Times10,46.52608300697401,46.82036670033715
F6,Times1,4.933521947249174e-05,4.884003305680997e-05
F6,Times2,4.900601572983668e-05,4.995048579671234e-05
F6,Times3,4.838385273336425e-05,4.845829918468809e-05
F6,Times4,4.388076356967298e-05,4.896951793520097e-05
F6,Times5,4.668423030142415e-05,4.666111299249068e-05
F6,Times6,4.070024726333364e-05,4.814414250157097e-05
F6,Times7,4.967813462219143e-05,4.826790610999457e-05
F6,Times8,3.552788262235608e-05,4.40809775589836e-05
F6,Times9,3.834718261590226e-05,4.503768052868634e-05
F6,Times10,4.980577188198037e-05,4.939277859930761e-05
F7,Times1,18.67677103207425,18.24251590810963
F7,Times2,15.04970087144653,17.98183381581444
F7,Times3,17.42915270496599,13.75663114435488
F7,Times4,17.23887263773925,16.93130811648617
F7,Times5,18.62727634994802,17.2192668829255
F7,Times6,21.46059893734292,17.43563952753411
F7,Times7,21.61114991455111,18.69402010637335
F7,Times8,17.3707427661581,18.32385401786712
F7,Times9,16.52186680627513,22.19906845650065
F7,Times10,15.51206983482795,18.421463884045
F8,Times1,-13939.25865203502,-14707.73703289222
F8,Times2,-14886.7626191736,-15559.49576221289
F8,Times3,-14272.31682869928,-16622.94842885017
F8,Times4,-14096.14321380831,-14569.53150679356
F8,Times5,-15300.37177468201,-15851.54902322125
F8,Times6,-13167.70893066004,-15540.18007859193
F8,Times7,-14296.45576276615,-16584.95015038182
F8,Times8,-13287.4982028719,-13699.89889503017
F8,Times9,-13842.48725314196,-15064.36358385335
F8,Times10,-15341.36176084381,-14453.09216083324
F9,Times1,0.004574665363348274,0.004025668178016417
F9,Times2,0.005622952056512531,0.002481409071602769
F9,Times3,0.002180341574801403,0.002692444787470549
F9,Times4,0.005270814807719404,0.002789893900738249
F9,Times5,0.004932219675858107,0.002506137538079045
F9,Times6,0.007575759825737549,0.002404184217542849
F9,Times7,0.005644502738757495,0.002375560107441999
F9,Times8,0.00634594695084445,0.003971251688028588
F9,Times9,0.00568194510650244,0.002983861744557004
F9,Times10,0.004845224945681181,0.004069781246524684
F10,Times1,0.002715461946500852,0.001699635579896608
F10,Times2,0.00260999465016809,0.001921522827643685
F10,Times3,0.002856129702418997,0.001814988865312728
F10,Times4,0.002645165520359427,0.001829988632159996
F10,Times5,0.002749309586707938,0.001822460661298209
F10,Times6,0.003846723258302376,0.002037737884126756
F10,Times7,0.002552652323249305,0.001862177632670381
F10,Times8,0.002527856369844983,0.001799523792648472
F10,Times9,0.002602434223302197,0.002118115517298236
F10,Times10,0.003315652123632162,0.002386469716416428
F11,Times1,0.09503589098754073,0.4607215149121059
F11,Times2,1.61381270936452,0.9644256455324214
F11,Times3,1.7747855055226,0.08995269635597958
F11,Times4,2.20856856936136,0.007396523482364303
F11,Times5,0.6595989259736686,0.4086621580906334
F11,Times6,0.2917103594063775,0.4701825581519676
F11,Times7,0.537177856998543,0.1194340015945231
F11,Times8,0.1099653605623458,4.605084654088838
F11,Times9,1.022120543337468,1.131545014621112
F11,Times10,0.02948248575165902,0.5539430751209665
F12,Times1,4.771868064887864e-05,4.932115324459868e-05
F12,Times2,4.972729906467864e-05,2.57223823915358e-05
F12,Times3,4.604297820760543e-05,4.968583068975007e-05
F12,Times4,4.872306888146984e-05,4.988815783879991e-05
F12,Times5,4.936510074551564e-05,4.9533221801068e-05
F12,Times6,4.982112323202628e-05,4.966840745587031e-05
F12,Times7,4.15155997380142e-05,4.386149534315556e-05
F12,Times8,4.329606215339516e-05,4.607032612246672e-05
F12,Times9,3.31957829540993e-05,4.347057937983674e-05
F12,Times10,4.144253882268678e-05,4.842632250526591e-05
F13,Times1,4.963965492391289e-05,4.291340929536013e-05
