Function,Times,combination575,combination573
F1,Times1,6.161043756307445e-05,4.751793940100938e-05
F1,Times2,9.847697332876651e-05,4.704026150856611e-05
F1,Times3,8.995929845944627e-05,3.319227408746337e-05
F1,Times4,6.467915776361312e-05,4.994535461537515e-05
F1,Times5,7.200215878299507e-05,4.95687863059541e-05
F1,Times6,8.114141382540998e-05,4.99999865805751e-05
F1,Times7,7.221524150873666e-05,4.743150512404123e-05
F1,Times8,5.915581635498918e-05,4.848408129311055e-05
F1,Times9,6.656777266720762e-05,4.989267681194789e-05
F1,Times10,4.995925131989339e-05,4.846384897178319e-05
F2,Times1,0.0352577296163914,0.01971582344970346
F2,Times2,0.04339286651818441,0.01943342125884479
F2,Times3,0.04471653909152207,0.02030992703559775
F2,Times4,0.04338646442516181,0.01721495514235066
F2,Times5,0.03471293546679499,0.02239525185400748
F2,Times6,0.04242687116182586,0.01622767261388364
F2,Times7,0.04088512275198863,0.02080852960381357
F2,Times8,0.04835403298671337,0.01862174470727351
F2,Times9,0.03250230221793138,0.01600341413623524
F2,Times10,0.04772135672289024,0.02112169600831559
F3,Times1,0.003386753175316207,0.0006456259785881554
F3,Times2,0.002335226050581446,0.0006633346276973947
F3,Times3,0.00261566836154858,0.0004325932210977951
F3,Times4,0.002487718991522586,0.000888376997610718
F3,Times5,0.002770411526385923,0.0007179513555402871
F3,Times6,0.002352941529562829,0.0007591087082864861
F3,Times7,0.004149798144157236,0.0007853516325180167
F3,Times8,0.003164070989544453,0.0005152797450195495
F3,Times9,0.003860270134335274,0.0004936603333243378
F3,Times10,0.001971315426305209,0.001057374865734413
F4,Times1,0.04184120756892296,0.02037205257181307
F4,Times2,0.04307781156593293,0.01812960884763082
F4,Times3,0.04651225234173717,0.02706937861292635
F4,Times4,0.03948054525417133,0.02499056998850913
F4,Times5,0.03229806449605688,0.02740384341917323
F4,Times6,0.05695776633759175,0.01936221802998495
F4,Times7,0.04046484551015994,0.0169064004577868
F4,Times8,0.04360398406413202,0.01693948814452761
F4,Times9,0.04241333587190654,0.02243085132750255
F4,Times10,0.05553589138391368,0.02102386812157997
F5,Times1,89.11006954736673,113.373819296907
F5,Times2,151.7945144409285,46.36571784198335
F5,Times3,80.60104071899231,100.497306245872
F5,Times4,94.70561069783747,97.19457551417612
F5,Times5,100.4874698858257,100.2141299985669
F5,Times6,46.95690405185967,95.91721515952011
F5,Times7,146.32908718634,157.9580199765491
F5,Times8,110.3115195284892,46.72241092799602
F5,Times9,36.27852254805391,45.42534796593878
F5,Times10,89.89977312068756,113.7276749310344
F6,Times1,4.500476010975417e-05,4.836283682840112e-05
F6,Times2,5.227396393244492e-05,4.879829835740893e-05
F6,Times3,4.53535499718722e-05,4.995878483220975e-05
F6,Times4,7.926044911594053e-05,4.222298932802943e-05
F6,Times5,5.937988912578832e-05,4.960470299656211e-05
F6,Times6,5.018030731072425e-05,4.848591188763238e-05
F6,Times7,5.424085052547852e-05,4.526763045383982e-05
F6,Times8,5.582904805423785e-05,4.962064859248064e-05
F6,Times9,6.663825581101364e-05,4.741089984865649e-05
F6,Times10,7.836788155372316e-05,4.917478331758656e-05
F7,Times1,17.10543989187601,19.27470987862094
F7,Times2,16.41978170087588,19.02328826179335
F7,Times3,16.35388403390651,21.48813572138285
F7,Times4,18.21565059509559,18.08938445668898
F7,Times5,13.86179937338564,20.68644782964295
F7,Times6,16.95943471909369,18.82630548469871
F7,Times7,21.37732584738162,17.03939368573306
F7,Times8,15.89094669149882,19.35115832759478
F7,Times9,18.2470994152624,17.26046933214661
F7,Times10,19.44039256162099,15.68927745359127
F8,Times1,-15061.87826767648,-15303.38577769815
F8,Times2,-15144.79031506265,-15066.07283871094
F8,Times3,-14235.37379728543,-14947.94706551334
F8,Times4,-15259.22466822767,-15083.15981221519
F8,Times5,-14610.7234360327,-14807.27803557508
F8,Times6,-14216.00726478808,-13718.8682051163
F8,Times7,-13778.62097438249,-14375.0221501307
F8,Times8,-15263.77854661504,-15006.23337556751
F8,Times9,-14552.42874437054,-15755.83558868826
F8,Times10,-14748.61445299235,-14196.84737689337
F9,Times1,0.005945653997498468,0.002574919371054918
F9,Times2,0.01632015774165296,0.002166819012641596
F9,Times3,0.01241995085350212,0.002260903598134689
F9,Times4,0.0079240592967178,0.001945587746112309
F9,Times5,0.01181438516028344,0.003283487560155507
F9,Times6,0.01723755331952681,0.003361420426255535
F9,Times7,0.007689536338990166,0.00402808241402397
F9,Times8,0.009415036516539743,0.002276772823014639
F9,Times9,0.01033519030739072,0.001644571355829072
F9,Times10,0.01330066102675964,0.002902164055427647
F10,Times1,0.004093988242484414,0.002344598537337816
F10,Times2,0.00480138283985454,0.001940543087211921
F10,Times3,0.003874489697448524,0.001953620286521129
F10,Times4,0.00349230293138092,0.001860055900447577
F10,Times5,0.0050535623317991,0.001682446216456412
F10,Times6,0.005990375152610028,0.002077324118825885
F10,Times7,0.003463208754787672,0.001823362107018056
F10,Times8,0.004909193148655788,0.002330407840300808
F10,Times9,0.003066138942138252,0.00175552644523691
F10,Times10,0.004352076417475814,0.00161085190296717
F11,Times1,1.076263175252022,1.39997869517983
F11,Times2,0.02702085680444422,4.569759574597636
F11,Times3,3.780928461238897e-05,0.4727016600838205
F11,Times4,0.1437791361165861,0.009865022000289936
