,,Combination1
F1,Times1,0.0
F1,Times2,0.0
F1,Times3,0.0
F1,Times4,0.0
F1,Times5,0.0
F1,Times6,0.0
F1,Times7,0.0
F1,Times8,0.0
F1,Times9,0.0
F1,Times10,0.0
F1,Times11,0.0
F1,Times12,0.0
F1,Times13,0.0
F1,Times14,0.0
F1,Times15,0.0
F1,Times16,0.0
F1,Times17,0.0
F1,Times18,0.0
F1,Times19,0.0
F1,Times20,0.0
F2,Times1,0.0
F2,Times2,0.0
F2,Times3,0.0
F2,Times4,0.0
F2,Times5,0.0
F2,Times6,0.0
F2,Times7,0.0
F2,Times8,0.0
F2,Times9,0.0
F2,Times10,0.0
F2,Times11,0.0
F2,Times12,0.0
F2,Times13,0.0
F2,Times14,0.0
F2,Times15,0.0
F2,Times16,0.0
F2,Times17,0.0
F2,Times18,0.0
F2,Times19,0.0
F2,Times20,0.0
F3,Times1,0.0
F3,Times2,0.0
F3,Times3,0.0
F3,Times4,0.0
F3,Times5,0.0
F3,Times6,0.0
F3,Times7,0.0
F3,Times8,0.0
F3,Times9,0.0
F3,Times10,0.0
F3,Times11,0.0
F3,Times12,0.0
F3,Times13,0.0
F3,Times14,0.0
F3,Times15,0.0
F3,Times16,0.0
F3,Times17,0.0
F3,Times18,0.0
F3,Times19,0.0
F3,Times20,0.0
F4,Times1,0.0
F4,Times2,0.0
F4,Times3,0.0
F4,Times4,0.0
F4,Times5,0.0
F4,Times6,0.0
F4,Times7,0.0
F4,Times8,0.0
F4,Times9,0.0
F4,Times10,0.0
F4,Times11,0.0
F4,Times12,0.0
F4,Times13,0.0
F4,Times14,0.0
F4,Times15,0.0
F4,Times16,0.0
F4,Times17,0.0
F4,Times18,0.0
F4,Times19,0.0
F4,Times20,0.0
F5,Times1,0.0
F5,Times2,0.0
F5,Times3,0.0
F5,Times4,0.0
F5,Times5,0.0
F5,Times6,0.0
F5,Times7,0.0
F5,Times8,0.0
F5,Times9,0.0
F5,Times10,0.0
F5,Times11,0.0
F5,Times12,0.0
F5,Times13,0.0
F5,Times14,0.0
F5,Times15,0.0
F5,Times16,0.0
F5,Times17,0.0
F5,Times18,0.0
F5,Times19,0.0
F5,Times20,0.0
F6,Times1,0.0
