,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,Type
F3,Times1,1.3252054640221236e-08,2.006999705000304e-09,1.634570861245853e-09,8.875492332006249e-08,2.598559934248521e-07,2.202199696780077e-07,1.1613991941387122e-05,1.0690825079999584e-07,6.066470817486439e-07,7.273817879917147e-06,3.3766941583890757e-06,2.9369251532230834e-09,6.332836405814394e-05,5.534814839158607e-07,1.820547816446976e-05,0.0003366143459478,4.224457622706172e-05,0.0009649311185785,2.3250565740799303e-10,2.758466855817864e-09,1.6716911198058763e-09,4.4528865534819203e-07,2.590801677265825e-07,1.659265472708727e-07,5.922841132897682e-06,3.492680960193436e-07,6.123607348413196e-06,6.557306919023165e-06,3.837473892418807e-06,5.4471059357757e-05,7.288695997095857e-05,5.846604223359697e-07,0.0001433408102333,0.0003469759193525,0.0027890638677678,2.2993902781016987e-05,9.918577252365675e-10,1.1203233813696484e-09,1.9921163660004315e-11,5.101486692553032e-07,4.6111244840960835e-10,3.647861402172152e-07,9.927787438240159e-08,9.727428847395349e-07,1.6978680317470367e-06,2.41853175400922e-07,5.062608611966166e-08,2.4282229548952346e-06,2.955255100785807e-06,3.930374760883944e-06,4.478696452767192e-06,0.000207528287723,4.198548919822446e-05,0.0001662030379973,8.579790433310991e-10,4.126125985434505e-10,3.4423048506563316e-10,7.631168359201068e-09,6.488031509744099e-08,5.976620774641055e-06,1.388382466662686e-06,1.8246279734214966e-07,7.739448580397012e-08,3.0548975655882272e-06,3.131218591889401e-05,1.173890630689494e-05,2.354118713047276e-07,1.7268806546875384e-05,1.554198542909158e-05,0.0001087480410476,6.164193820489244e-05,0.000261132221028,4.275450457381169e-10,1.0099456116177671e-10,6.802387983649659e-11,9.331090368924667e-09,3.745891343667408e-07,5.833600588271391e-10,1.1426113001763722e-06,4.437408303019318e-09,3.001120418844648e-06,1.4882108373573105e-06,7.336175297390418e-06,5.304780214095809e-06,7.174698957228848e-07,1.0236192955680688e-06,2.0269387958074024e-05,2.42883743996368e-05,3.1919885106425575e-05,0.0001987734651062,5.4460234055017286e-11,1.5040978649703992e-10,4.126369193121879e-11,4.991664873062759e-07,1.7646110427013597e-07,7.547136069149322e-10,4.966114370466781e-07,1.894352885688477e-06,4.5387953387335406e-07,5.739396145104432e-06,4.750056622765353e-07,4.667982211438577e-06,2.892675046968572e-06,1.7614598442966653e-06,3.12252170136153e-05,0.0001729551714456,0.0003869295987478,3.0504111300535985e-05,4.5874406017456184e-10,1.1382075019230951e-10,2.2317494823382152e-11,1.3486119116367648e-08,4.537956906789689e-09,1.9434741451701236e-09,4.019720056195894e-07,2.7012719626002995e-10,1.3144034827527068e-07,3.197875054406373e-07,2.701489220391096e-07,1.4607309441531085e-06,9.49787059544219e-06,6.918148219782873e-06,2.1364036612169958e-08,3.967479695939982e-06,1.6702038521853212e-05,6.398485349552514e-06,1.620084038668179e-10,2.151586602878512e-12,1.2327972420412971e-11,1.6566568287816214e-08,1.5757696996546226e-07,4.297071993495001e-08,7.858800031124051e-08,1.8122149593189016e-07,4.956652666821705e-09,2.2418647976469423e-06,3.287517507096012e-07,1.2769904260349525e-08,5.240145032159913e-06,8.46019787444833e-06,7.442664741713274e-07,1.522767911652611e-05,1.4658658283739508e-05,0.0001678671414834,2.1396681095547167e-10,2.469269603953284e-10,2.473083141871261e-11,1.8428142230236168e-08,2.4022502637239323e-08,1.9461690807669777e-11,2.1775164656611449e-07,3.649253900310686e-08,3.754528365193681e-09,1.043630570795852e-07,6.680747358044757e-08,4.880428442859705e-08,5.993395890181294e-06,3.536096165721612e-06,5.697019874714534e-07,1.669634699051314e-05,9.857430204802949e-05,2.696248420211832e-06,4.750770749717464e-11,1.0534741318003291e-09,2.4463638947307896e-10,5.194934986119697e-09,2.126687061471756e-07,1.0783331750705863e-09,1.6071324306432523e-09,6.001317264685248e-08,3.127119384284285e-07,5.15627901802437e-07,3.1889683092380688e-06,2.1113788470154074e-07,2.4004976226060975e-08,3.6363017101322433e-06,9.426922911572954e-06,1.736829038166405e-05,1.3170641672368476e-05,3.548011761961375e-05,4.290953494475363e-11,1.7372420484303427e-10,4.436540705651913e-10,2.629621414890467e-08,1.161637941347848e-07,4.462722701330014e-09,3.698386924621829e-07,1.690152846231852e-06,3.742167257019129e-08,5.194159639743202e-06,8.288178883426342e-08,7.89856075487627e-08,1.915338382003002e-05,1.5300582603024017e-05,2.0701585276772477e-07,4.062758841620576e-05,1.3966532140997928e-05,0.000184161242415,8.570155890303783e-10,8.114217187211826e-11,Linear_combination_crossover_normal
F3,Times2,1.0852519232189955e-08,7.669371018368436e-10,6.227715447846508e-11,1.1856269890341895e-06,3.901508361324955e-07,1.6230990628838214e-06,7.56643901423368e-06,2.2273564407113493e-06,4.374755887356023e-06,2.3293805087150126e-05,9.037965471470553e-06,2.822455172214055e-06,3.682282330922752e-05,3.743628178453953e-05,2.610388563882463e-06,3.9948827835838174e-05,0.0013099659752523,0.0001163179084309,5.508079064328727e-10,3.834851746012307e-09,5.724944803514692e-11,1.9557870503357683e-06,8.929705334532948e-13,1.0440059060401445e-07,1.1014755343438373e-06,1.255359565238986e-07,6.356327377391134e-11,1.1560437546181254e-06,1.9895325313478715e-06,4.369031938311176e-05,6.312337849682348e-06,2.159649535818676e-05,0.0001042355438033,0.0008647257549318,0.0001527426877093,0.0003362454153215,1.5634172370786009e-10,5.649826283784271e-10,7.174472908431104e-13,3.103100392072202e-09,2.338614124822023e-07,1.3186904684626885e-06,1.1421438068237412e-06,1.1904970664492462e-07,1.8301531217844482e-07,3.336707147511384e-06,4.128447714494033e-07,9.238232017260912e-06,3.946496776653576e-05,5.674865349227357e-06,2.156473065925755e-05,0.0001043005042151,0.0004950525551036,0.000104217706262,1.955992017901573e-09,1.9238534467191503e-11,1.161903973627199e-12,5.724571228465623e-07,9.850210712828852e-08,3.0511795248191373e-08,1.5769022248663628e-06,1.438311899166958e-08,1.303681625356925e-07,5.868232314414017e-06,1.160929482336632e-05,3.458698477329993e-07,1.8087470496981693e-06,2.735595708469641e-06,7.207473024078635e-06,0.0007596066662155,0.0004164355850451,0.0001010374335622,1.9179028111568606e-09,3.362086466030293e-09,6.70080665573832e-11,2.321362680366617e-08,5.173260711891871e-07,3.390872203130923e-08,8.642809339634988e-07,1.763419908497384e-06,5.46163641135087e-06,1.849916539990443e-06,1.2361802274879436e-06,2.6406127288917084e-08,3.72966497740162e-06,1.8541515133054293e-05,9.996346777076949e-06,4.565318046628011e-05,6.183853040667491e-06,3.342007017361543e-05,2.5582042736479107e-10,3.4591058736700076e-10,4.77251519418273e-10,1.4669053829377526e-07,1.4362655555182133e-06,5.903570922407763e-08,1.370531436112271e-06,2.736823195355149e-09,6.094670984456816e-07,1.7557594970320728e-06,7.776062379758273e-06,2.9428133174309318e-06,7.023832213949406e-06,6.713926195396138e-05,5.772124315188755e-05,3.275728252469448e-05,2.190841137267457e-05,9.148363657036736e-07,6.244436921540357e-11,3.5035458916004596e-11,1.7239159537713645e-11,4.5455678023889224e-08,7.080422647441908e-08,1.1570094318654528e-08,1.568490960659123e-07,2.2626368694146387e-06,5.110920861773938e-07,1.779713639659488e-06,6.021212993500907e-07,6.288314506732766e-07,1.271074642241543e-06,1.0682890169599508e-05,1.039493406475912e-05,1.4415372646938126e-05,0.0001225637114862,7.735399787380881e-09,6.130906985963102e-10,3.613596547694643e-10,3.3200507578386313e-10,1.489603695819299e-07,6.122055143857255e-09,3.5564340054770854e-08,6.098018445930273e-07,1.1251352270562004e-06,1.4119803645249058e-06,5.253895445815045e-07,7.514741435788098e-07,2.161045159045881e-07,1.3271046083960128e-06,5.179962113904512e-06,5.185839270416188e-06,7.051058807052579e-06,0.0002482780524549,6.603175785782545e-06,4.5971035730111117e-11,4.066017272419639e-11,2.5858291453709187e-11,7.748680097495783e-08,3.049342609207566e-07,2.925875007005955e-08,1.8355841403736687e-06,4.699670059071694e-07,7.52639495111084e-07,2.461278511892601e-06,2.4896666819167207e-06,1.312275679343687e-06,5.2882702818657294e-06,8.068622886769923e-08,1.6897984528174393e-07,8.212363706678165e-05,4.066768351446497e-06,2.188524120752517e-05,2.7930800623416205e-10,3.006224444997576e-11,3.004033052176865e-13,2.827401736969238e-07,4.535458969511853e-09,9.070745974531793e-09,9.467465291499716e-08,5.740965591913095e-07,8.819282207491611e-07,1.5740704100921014e-06,2.8400161371590354e-06,2.6507218845251383e-08,5.834558550272675e-06,9.09151635250636e-06,4.45020385131258e-06,0.0003403213491232,3.76954020021628e-05,7.253822219025771e-07,1.383908568902826e-09,4.796095535469626e-10,6.71918963418785e-11,1.452850476086377e-08,1.4824151832155857e-07,2.033058316894023e-07,6.309851313630064e-07,4.0019494866296405e-07,1.4702366515941398e-06,1.897299527274675e-07,4.4931616563373974e-07,8.420824691255416e-07,1.4035917415960793e-05,3.429064560600049e-05,4.421954415383992e-06,4.058147662662302e-05,0.0002073424552059,9.880083338909249e-08,1.120067545789487e-10,9.499391206956996e-11,Linear_combination_crossover_normal
F3,Times3,2.2824876870716012e-10,1.972874943668368e-08,6.210901192884316e-10,1.1722961067460181e-07,1.7329891056563498e-07,6.791102502908971e-07,2.360141074790206e-06,1.2204519518923588e-06,9.490848098305556e-07,1.5769776357538608e-05,6.524068116345894e-06,7.662714645060213e-05,0.000121724734366,2.9743071307108208e-05,5.886603331596257e-06,0.0002890104884622,0.0002790558943037,0.0003390041613264,6.120044850022872e-10,1.7065148371867006e-09,4.4322337087503696e-11,6.108715100008968e-07,3.816952681935065e-06,4.5089226783712344e-08,1.7958734648994922e-06,2.101295677731887e-05,3.0663798150644216e-06,1.1007240164976009e-05,1.7601324881873163e-05,1.9513690986600064e-06,3.944853345247319e-05,7.391775997329153e-06,0.0001344877209441,0.0010853538610573,8.936464125494687e-06,0.0009591378885384,1.6161931984316604e-09,2.4374130116169e-10,3.7473911857985827e-10,7.941258837633049e-08,2.6952318894422205e-07,2.1608688816536543e-08,3.0404453272006815e-07,2.5460485105853665e-06,5.374158656299472e-06,4.189053864173886e-06,8.47934500758767e-06,3.414461266857327e-06,6.629305854611741e-05,1.64669910884565e-05,3.808257106176413e-06,0.0001219285766706,8.486499522149474e-06,1.9962075155524317e-05,2.6439067083760408e-11,1.8437927629675615e-09,6.779446698886589e-10,4.041186194930062e-07,1.336366095282434e-07,1.2484347475335373e-08,2.64955657938848e-06,1.3588400076046585e-06,7.545515515534571e-07,1.9100479905646127e-05,4.782990514788545e-06,2.1186308687090348e-05,3.3914872135460103e-06,2.618841877041035e-06,1.1440082562652338e-05,9.102618233972292e-06,8.068408425138603e-06,9.31342827332349e-05,1.7449153191596503e-10,6.577013540699883e-12,2.5789049694095336e-10,2.3161337941877155e-07,7.163200446534334e-07,5.464068846705427e-09,3.5119571985626755e-06,4.302014849220638e-06,7.74405520503609e-08,8.664331446495211e-07,1.906877561472803e-07,7.369853600171277e-06,2.3953213494681124e-05,2.0693169402849533e-05,9.548869468442128e-06,1.0024799192417842e-05,0.0002592710848908,9.599347552606336e-05,3.3178154575406257e-10,8.659615395641953e-10,2.8948994627954663e-10,3.448146583669571e-07,1.4310477801172492e-07,1.4510802911848218e-07,4.721454253329946e-06,7.434481874733719e-07,1.3985273120443513e-06,2.9075821410036565e-07,5.945878045073436e-06,7.386802998770947e-07,1.103041360508608e-06,1.0214270638898211e-06,1.448835937526627e-06,4.236097530328168e-06,6.584142945181184e-06,2.262007891424625e-08,7.338314968367024e-12,8.784738720700509e-11,1.8216413576008157e-11,1.0684311412077143e-07,2.763924548210333e-09,3.487484226102236e-09,5.420599994598566e-07,1.7396908336683186e-07,5.1343468594394e-09,3.5371370257749e-06,2.7431757381815434e-06,1.4209648131616093e-07,4.940137855568953e-07,4.048110175471847e-07,3.1729424058876136e-06,7.221653443298067e-05,1.899949377137981e-07,8.414172781043126e-05,2.5049101039154303e-10,4.458057379661289e-11,4.4605139900603516e-11,3.989791546730527e-08,2.2601059434723706e-07,8.981297445282426e-08,4.805086147311568e-08,6.56062743092379e-07,2.545097278130378e-08,5.887835945450978e-06,7.527430182848585e-07,2.4385843934108265e-08,4.60202703121471e-07,8.807322570679626e-07,1.6171511823782674e-08,1.3034794987141466e-05,2.2851060668520933e-05,2.618020214685185e-06,2.71043263945194e-10,1.2499035728876474e-10,4.896247504546958e-11,2.334167413532573e-09,8.543520713243828e-09,4.0192795091573115e-08,3.027905217153366e-07,4.77137059749542e-08,2.1184463281221546e-07,3.277551313032335e-07,4.902293997645724e-06,4.5085647821733483e-08,4.9162401820482105e-06,2.2886783597530984e-06,1.990486940816738e-07,9.64357480391546e-06,9.299367031414356e-06,3.5322724105709524e-06,1.1906821166950206e-10,8.023871755583212e-11,9.96121667745784e-13,8.930835101462947e-08,3.207729186250071e-07,3.949876832929092e-08,6.51276143699639e-07,2.868792850424644e-07,6.828580455653785e-07,6.327201344611367e-07,1.1166876514578978e-06,7.786872542187129e-07,7.389034466469822e-06,1.1956525360026589e-06,2.3249386681998666e-07,1.0634759010917038e-05,0.0002668815517827,5.305802047801283e-07,5.206762878487488e-10,2.0955945226010117e-10,1.9221312646902156e-11,7.977437108995841e-08,1.0891808001383629e-07,4.2222325173080754e-08,9.142227573790924e-07,4.808167518787831e-07,9.773884084665337e-08,1.2775674766360392e-06,1.34196098183989e-06,3.2466681568282223e-06,4.425807982611084e-06,6.296292055030292e-06,1.2115849578826111e-05,1.37733068891222e-05,0.0001971677094482,5.195708947174973e-05,2.0359236398278827e-10,4.0127463857329526e-10,Linear_combination_crossover_normal
F3,Times4,3.328536824066671e-11,1.1031127149811303e-09,1.187630413688084e-09,1.6601783651679075e-06,5.635282711877878e-09,2.6490409064395537e-06,6.406359352486748e-06,1.9434890318918026e-07,6.949632928847572e-07,1.0012718505578758e-06,2.1277754506935517e-06,1.117307717599691e-05,0.0002943342147113,0.0003342655704643,2.3254095229488203e-05,0.0002168589636923,0.0009267375986964,5.3749475692775145e-05,5.778311468467838e-10,2.1062210431035302e-09,2.473858983124516e-10,1.1461849261454428e-06,5.508771027098185e-07,3.993521679420631e-07,1.116564167372857e-05,2.1108589328297023e-06,4.993481723235625e-06,8.477743375785484e-06,1.7061296621928346e-06,4.82924637152035e-06,7.027491096041189e-05,3.881992815826245e-06,2.2366999067178096e-06,4.35085015993396e-06,0.0001887538275902,0.0009255847552409,2.0807596137754587e-10,3.359520508587852e-09,8.668171181077538e-11,5.032623237487414e-07,2.794230547767046e-07,4.9061696825451774e-08,2.902075441063145e-07,1.0657307263818898e-06,1.162557898904088e-05,8.663907634873065e-06,3.5102501863837623e-06,2.821316086303172e-07,1.2504583556038934e-05,9.888614675350264e-06,1.4120354452626509e-06,8.951207417714898e-05,1.906906559479037e-05,1.7238783543218313e-07,3.305129915859577e-10,2.6154295601516417e-10,2.8642993365272605e-12,1.406587149870579e-07,5.742003698096445e-07,7.299874566457218e-08,1.1321777400092455e-07,5.02471878315514e-07,2.3091888578472544e-06,7.287375441751812e-06,1.2773697121381623e-05,5.550121425937057e-07,1.4033200745967236e-05,1.3206611899216134e-06,3.3518668684121287e-06,5.414736273061339e-09,4.817491496618814e-06,1.1681982855506834e-05,1.2628116590748886e-10,1.468075372991682e-12,4.850766219222965e-10,4.222006196854471e-07,1.936604029131485e-08,2.158431611043697e-07,3.306994612989546e-06,1.4032742979398472e-06,3.6704531199303513e-08,3.7037920290772018e-06,5.265178595341352e-06,6.514163236851666e-06,1.9511871052662457e-05,3.205620575075399e-06,8.600258068322502e-06,0.000281880930529,7.364775000676135e-05,5.810692424849458e-05,1.2983821446178495e-10,9.377098363272695e-11,3.1295827991229474e-09,1.4142690234067628e-07,1.5565407343393811e-06,2.012246441570276e-06,2.423203173603531e-07,3.4863138799389585e-06,2.897178077150824e-07,1.76287468169218e-07,1.1621663006884002e-05,4.601227279243582e-07,5.7886135584156445e-05,1.1557333343934491e-05,2.651854415922888e-06,1.491577452777372e-05,6.785773857814015e-05,1.7380627192429202e-08,3.709632560079073e-10,2.51339704115261e-10,3.452756434095223e-11,6.026309548486289e-08,5.975903345764434e-08,3.0410355227864323e-09,3.779912113633132e-06,6.26342006454762e-07,1.2687604155480773e-08,1.5085845358924206e-07,7.776352933577598e-06,4.585149784806888e-06,2.993162970593245e-06,8.208161105885328e-06,8.670722456327754e-05,7.414074769063465e-06,4.204437003588724e-07,2.108103631267359e-05,2.6809582934423067e-11,6.601840259672652e-11,1.6027388930585776e-10,1.1283373719473576e-08,4.208961997262243e-08,2.0414442794130127e-08,7.108675037444061e-07,5.724875872600948e-07,3.791668866176429e-08,5.147249408409452e-07,2.676880931064231e-07,1.064810857478572e-07,1.0830712212895416e-05,1.2910643448251728e-06,2.82942518181604e-06,1.0945255707894454e-05,2.1599610711144346e-05,2.657360348455808e-05,9.89103652072577e-11,1.767534679856898e-13,3.8548654022312445e-10,7.865075834570039e-09,1.1719350841415869e-07,1.3548453169467331e-08,1.0320211781910433e-07,4.6185140024696534e-07,9.969234230605616e-08,1.5832728559297064e-07,3.136225461008138e-07,1.559114123579138e-06,9.36447097647559e-07,5.401710990232989e-06,5.2251708743688045e-06,1.304960267547377e-05,2.29520062597906e-06,7.928523955102068e-07,1.2831881087085738e-10,3.1787318962101345e-10,7.836363711706945e-12,3.501869298544076e-09,3.373850148278884e-08,1.3569895092437857e-08,4.918085354124865e-07,1.9471403131319682e-07,9.651678085045729e-07,2.944846607553207e-07,6.827601070381968e-08,6.306394687738007e-07,1.808544301969071e-06,1.0562693504544164e-05,6.000349280897635e-07,3.7795477753947575e-05,1.6407113798351656e-05,2.2656816508381325e-05,1.5831480645148646e-11,7.438558280947052e-11,3.9791473010097e-11,1.3580200196886326e-08,1.0019692646666713e-07,2.656606448870463e-07,1.485435344508085e-06,2.0278687024681334e-06,2.4708533936233666e-07,1.3703795472009737e-06,3.46696457780682e-06,6.199450847032694e-07,1.5046768822867608e-05,2.956184758462154e-05,1.4259808436155835e-05,1.809557219739868e-05,6.130635366463494e-06,6.894800875923538e-06,3.454090391972252e-11,1.2198613053890705e-12,Linear_combination_crossover_normal
F3,Times5,2.5540758822891597e-09,6.221679497476164e-09,6.175687523398227e-10,5.822960229233288e-07,8.083500786615031e-09,1.386477963453236e-07,6.417213948556074e-06,1.3165211972184812e-07,3.177422719510103e-08,1.262757965464444e-06,1.7268957824351542e-05,7.282175387839784e-06,7.14443049904647e-05,1.5074367758396198e-06,1.6304923998117828e-06,0.0002231616888661,7.572001177160959e-05,0.0023539274225292,5.8496780977855434e-09,1.764747377559026e-09,3.1148551879430396e-09,3.316881539312071e-06,1.0528394984776557e-06,2.462119894214556e-06,3.2980605198038087e-06,2.5310533203426683e-06,6.029964754622433e-06,4.438264799195107e-06,2.0560359277994467e-05,1.21345423458345e-05,3.062567644730051e-05,5.597830403284743e-05,0.0002034610439298,0.0013922186485884,0.0020737468543709,0.000364179279399,1.5290680319774608e-09,3.5220451873331486e-10,5.667678838658554e-10,1.3476954317128533e-07,2.7504714137978546e-07,3.7571697736988174e-08,1.8118100966442064e-06,8.582273810575847e-08,3.4764634769468535e-08,3.0322540460530647e-05,1.927965781799387e-05,6.2186262789908565e-06,1.6149397433383184e-05,7.195120313042793e-06,6.226440960564202e-05,0.0002303603730875,9.584056302487064e-05,4.8517870871155615e-05,2.296223399644055e-09,2.687394401716616e-09,3.439733221972162e-11,2.024511584418199e-07,4.867760818495635e-07,2.8984177373590026e-08,4.25731819836321e-07,1.0060032223723932e-05,7.067751837662022e-07,1.52662034345117e-06,4.31718916365696e-06,1.3292789936298383e-06,0.0001298024172897,7.599083477733103e-06,7.999774345631679e-07,1.0757759764438898e-05,9.040794137949871e-06,0.0002480539269439,5.588885198875475e-10,9.269063858553178e-11,1.926638322403881e-09,1.1678304712601393e-07,8.83486868415684e-07,3.7262128252076463e-08,3.502552657786498e-07,1.418630143698684e-07,9.962693910734733e-08,1.06806201729774e-05,7.925887453427316e-07,2.601555664145237e-06,2.5264194352853392e-05,6.5901309552501e-05,5.230192384472193e-06,0.0003625626420146,4.019190795078764e-07,4.804971127483283e-05,1.5946014286905175e-11,2.66395963461278e-11,5.85474484090622e-11,5.355362199505968e-08,1.1118112605318849e-06,1.114130089240631e-06,1.488701512779602e-06,7.205077334153906e-08,1.510146220253918e-06,2.35122498727181e-06,1.9707510363206592e-06,2.7214800532711016e-08,8.074817951018748e-08,2.2360215225514625e-05,3.285643060090319e-06,0.0005245569436472,0.0001508882677232,2.527468638902073e-05,4.6050541085985975e-11,6.951285582538418e-10,9.951153887574389e-11,1.2668827120851088e-07,5.866647303682793e-08,9.537180673638489e-08,2.000882816404125e-07,1.4934718111795462e-07,2.969032585203633e-09,4.5012631308624763e-07,1.6174071007069552e-06,5.503560278854087e-07,7.312427647993593e-06,6.555902001068645e-06,3.6994455229216496e-06,2.735208467928849e-05,9.585949057440286e-06,7.514002390203523e-08,1.6637224550462046e-10,2.0277163820096476e-10,8.889345465037849e-12,4.333638896544184e-08,1.7267589424227817e-07,2.683484123072253e-09,8.252049705857651e-07,9.930886377263293e-08,3.107457557921307e-07,1.6464276449621012e-06,3.153648714478437e-07,4.262635390762799e-06,9.187350217347327e-06,5.957909340580408e-05,1.7583432399110055e-06,4.812655615393007e-06,3.803957267793555e-05,8.357686474929919e-05,5.517078714626353e-12,6.808153219340944e-10,9.474359689529995e-11,3.018423929718671e-08,1.8186394141110363e-08,3.848444218522762e-07,9.685865926459784e-07,1.0090109479935745e-08,5.0475755262264806e-08,1.5829064136890331e-06,2.524085960259193e-06,5.1896646715708004e-08,5.985113030907535e-05,1.2764188749759846e-06,3.524315635949586e-06,3.90836251393532e-07,2.690190434658565e-05,2.4082779017863025e-05,3.45334052538192e-11,4.115152569184962e-10,1.2438738460564723e-10,1.7124567517930685e-07,1.1154495944872269e-07,8.857739153167661e-09,7.794826683079328e-07,1.25847975502605e-07,3.400155735001634e-09,8.875319994060907e-07,1.9881944983009966e-07,2.285813129555103e-06,6.444836462000793e-07,6.825587298026448e-07,3.075891303149241e-06,5.5260201853435296e-05,3.855871361518254e-05,7.357836086025901e-05,8.665271969913338e-10,3.206931562271847e-11,2.2460407422291762e-10,1.584460323592567e-08,5.64669800879944e-07,1.1740367753702345e-06,6.865699572222481e-07,8.259162078478162e-08,4.168811556138965e-08,7.182608670139031e-07,7.988393012177235e-07,9.81494084695123e-08,1.223309560140948e-05,2.788941880170547e-07,6.045930428330765e-06,2.205622671718044e-05,6.437175285257623e-05,7.237341186303724e-05,1.7118515643836077e-10,8.716406507269934e-10,Linear_combination_crossover_normal
F3,Times6,1.2243439488771793e-08,3.0092586244379564e-09,5.493648897632945e-10,4.7540672915626534e-07,5.1789922213733615e-06,2.611736721801081e-08,1.2229954282668014e-05,4.710506266292589e-06,5.470116008276713e-10,3.971255181848249e-05,3.148998875275258e-07,1.9827315542997915e-05,0.0003192445053887,0.0001107633310508,0.0001802748284368,0.0007961378842434,0.00013089268163,0.000930170089396,1.570824741743222e-09,1.2401133586920383e-09,4.1588302272660524e-10,4.1525859145474605e-06,4.1960746469971226e-07,2.623961032569335e-07,2.3834962623388683e-08,1.7498768677505635e-06,4.772183064592239e-06,6.039004906919508e-06,2.3585408432906066e-05,2.982781909344545e-06,6.04922999338178e-07,0.000236311111251,1.067914157762686e-05,1.5602819870512752e-05,0.0001108225448409,6.166255370323193e-06,9.960188254260663e-10,5.062884352307424e-12,2.251756496038921e-09,4.058456873330522e-07,1.384101503276041e-06,1.7649182212859194e-07,5.14869832085706e-06,5.657429992990348e-07,1.6081934806158929e-06,1.5467063747542773e-05,4.700767518154702e-07,1.4548430552749025e-07,8.522635162699991e-07,7.299876254034446e-05,1.4727028138084094e-09,3.802895790543105e-05,0.0001799706917983,6.083461043856225e-05,2.601611649549896e-11,2.438007010911111e-10,1.202647296730761e-09,2.676815114614142e-07,4.210003742128834e-07,5.40874255895753e-08,3.501213432498235e-07,1.2138675162609046e-07,5.486574719437238e-06,2.869171662123095e-07,1.6593786677433298e-06,3.901180785517128e-06,0.0001543005426301,9.857026211695934e-07,1.2069467357035132e-06,7.133809971716224e-05,0.0007201951483641,0.0002188706132068,4.921518679779342e-10,6.246304707172031e-11,6.457706782423447e-10,3.998675194560684e-07,1.8692498493572633e-08,2.53408531902963e-07,3.1993542752607007e-06,2.284776241208121e-06,4.176821103160533e-06,1.920614815152112e-06,9.905448480282425e-08,3.236378960882238e-06,4.6688603500399175e-05,9.769604852784108e-06,9.47337173810069e-06,0.0002026546051132,2.685041280674641e-05,6.458843122512138e-05,3.8937717524389777e-11,1.1525356096180267e-10,2.033365783962936e-10,2.698354727473946e-06,5.471100977274359e-09,3.41682391316892e-07,2.631854097150199e-06,1.4214510500280789e-06,1.2690629194968554e-07,2.0221869041419244e-06,7.273457517363587e-06,8.721054426977115e-07,1.918143071586837e-06,1.4864720249100268e-06,5.169065690076576e-05,8.509471469887693e-05,1.2620787129100553e-05,4.677227465750826e-05,6.968091217643988e-10,1.4687409317167446e-11,1.8454626411212559e-10,1.2333717423037552e-06,9.397168416839667e-08,7.743279659206518e-08,1.2992852470735506e-07,9.58804881588577e-07,1.1694473560296008e-07,1.9623093174802985e-07,1.1137739836838823e-06,4.307747432223956e-07,2.491712143335984e-06,1.675699086168774e-05,2.346677771678108e-07,5.274502940928108e-05,5.492825237694718e-05,0.0003048623819274,5.69570928017066e-10,6.00324205335732e-10,3.767974903798405e-10,5.819945291105496e-07,6.3959262199575375e-09,8.084931542861453e-09,4.733711893013882e-07,1.4274130226072342e-06,2.946970032995126e-07,1.2714351044495954e-06,1.2558974364997457e-07,3.291852151657581e-06,9.58376346549208e-06,0.0001417186973077,1.9244483394607155e-06,1.7845040781662087e-05,5.8058231800619584e-05,5.47143501410986e-06,3.8619848571901526e-10,1.8642888954001847e-10,1.1720766262254328e-11,1.7776034900607152e-09,6.330377991032518e-08,1.571597658569386e-08,2.350453612952047e-07,1.665711249172099e-07,4.511121152046907e-08,5.558887362419012e-07,5.911546837114981e-07,8.112809181219266e-07,3.043930113653033e-06,1.6566378090127972e-06,1.6702701874522034e-05,2.3564275964028694e-06,6.500210713236443e-05,3.811094320216154e-05,4.4128638078356264e-10,2.973518731903401e-11,1.1264799782898543e-11,5.96070858636504e-08,1.640684022282999e-07,2.768150829575762e-09,7.013544373393123e-07,6.476963766919614e-08,1.5174054337133838e-06,9.191617042458592e-07,8.857195314143975e-07,6.383733259156797e-07,1.7296348527480249e-06,1.077298551154915e-06,5.049667171389966e-06,6.055104549987262e-05,1.6090607315837293e-06,3.717312697523796e-05,7.595187281937491e-11,3.758044447267412e-10,7.296397412849726e-10,5.30237152693328e-08,1.1461672265115283e-07,1.259512911758147e-07,3.136657706584828e-06,1.4401465110974582e-06,5.7807838824232017e-08,1.0955433187922573e-05,4.157360563937978e-06,2.603471603641653e-06,2.93020285082557e-06,1.7148966247003896e-06,1.2221235482140776e-06,3.913110278176855e-05,0.0001849221540089,4.106669057540899e-05,1.0946237593863503e-10,5.618216444137805e-10,Linear_combination_crossover_normal
