,0,1,2,3,4,5,6,7,8,9
0,-36132.55765083875,-37417.19622019986,-37693.53761401278,-36903.92290790673,-35640.25215792475,-37338.24525154909,-35956.31983356407,-35283.818457872374,-37121.072956389915,-36134.125369570655
1,-34512.06992141509,-35008.46709618911,-35418.43856773782,-35401.60305797862,-33540.787608373044,-35259.28285519986,-34255.55332674716,-34780.65790782122,-33997.27642075229,-35994.09875044745
2,-36091.31929895001,-36035.16826290606,-34158.03558475638,-35876.73145798366,-35341.148277189786,-35362.06371089699,-35796.55500389252,-34830.88110806484,-35559.84489135387,-34452.8539448907
3,-34591.46713414442,-35107.647420260604,-35245.85307146587,-35048.29047837418,-34968.49372085665,-35739.236448485695,-35400.78127535811,-35915.558346752274,-34493.38556633259,-35165.42306770837
4,-34750.55331105908,-33443.039182376146,-33602.14289159862,-33480.820704839214,-33808.101887129065,-33111.65167441458,-33936.92952880415,-33113.70984444799,-34255.49164536178,-33223.21046757177
5,-33704.21795456178,-32419.829973282576,-33225.30557815072,-33761.98942247582,-34019.92318121523,-35360.958910873014,-35225.47696934971,-32175.529776592597,-33745.230799825105,-32192.1009604931
6,-35086.39198039729,-37022.47369766882,-36547.19370561792,-35857.824289991346,-35107.624361708804,-37020.95620669646,-36212.80789939757,-36706.607102332084,-36035.50616712024,-36647.304598109855
7,-34678.82225973341,-34915.79106049589,-35089.75739462074,-36441.07984754677,-35059.27585689464,-34208.11180687968,-34148.52382646873,-32302.042271481685,-34760.01270386921,-34977.92941872596
8,-34183.23117456911,-34763.15153884855,-33932.182105620566,-34686.704843931446,-34015.26911905458,-35041.853231804984,-32946.94364487743,-33497.69378572717,-32531.651468435495,-32709.80810980654
9,-35166.83801726016,-35817.88814238936,-35165.45863149008,-35084.923718519734,-35127.348161009024,-36568.10087633598,-34377.211316661895,-35423.53021404141,-34946.71411581254,-35420.15144280052
10,-31355.075885343835,-31977.30503555497,-32513.245499236233,-32635.34276572289,-32424.190924677972,-33335.597857321125,-31837.661540707275,-32631.58892574466,-33398.479606452376,-33076.547497820626
11,-33617.829794875324,-31403.940186609743,-32025.822178156268,-32042.36562014755,-34074.987619577994,-31588.75876451502,-32710.73642346289,-31053.227790300047,-32752.57840144117,-33304.43090448035
12,-36390.132938622955,-36982.97797820623,-35502.25903970329,-35917.01833891861,-36189.48208070238,-35066.72739844087,-36507.75685634608,-37140.770685017415,-35145.520224657885,-36566.31494261416
13,-34391.28019295182,-32693.780222700403,-32737.909667104213,-33281.84419068099,-33618.64138887109,-33459.74879045045,-32446.58924883445,-33893.90553553674,-33080.1054347397,-34601.44921071646
14,-32889.39300222562,-34174.17370263697,-33461.98431964967,-33719.9932519634,-31879.372735165096,-32967.91722821116,-33635.2226111333,-33242.25428003806,-32705.718592231846,-32865.395658966874
